Original,Translate_IT
Forse semilia miglia di lontano,"Siamo lontani, circa seimila miglia, salendo"
"ci ferve l'ora sesta, e questo mondo","A mezzogiorno, però, già questo mondo"
"china già l'ombra quasi al letto piano,","Tende l'ombra quasi a letto aperto,"
"quando 'l mezzo del cielo, a noi profondo,",Quando a poco a poco l'Oriente ci illumina;
"comincia a farsi tal, ch'alcuna stella","Allora la lucentezza non si toglie prima di qualche stella,"
perde il parere infino a questo fondo;,"Il raggio non cade più fino a noi,"
e come vien la chiarissima ancella,"E come Aurora piu' emporgeklommen,"
"del sol più oltre, così 'l ciel si chiude","Il cielo si chiude di lucentezza in splendore,"
di vista in vista infino a la più bella.,Fino alla luce della stella più bella.
Non altrimenti il trïunfo che lude,Così il trionfo che danza per sempre
"sempre dintorno al punto che mi vinse,","Gira intorno al punto che tiene tutto circondato,"
"parendo inchiuso da quel ch'elli 'nchiude,",Il che sembra che lo stia infilando in una ghirlanda di luce.
a poco a poco al mio veder si stinse:,"E' svanito, mi e' sfuggito di mano,"
per che tornar con li occhi a Bëatrice,Per questo torno alla Signora...
nulla vedere e amor mi costrinse.,Costretto da non vedenti e dalla voglia d'amore.
Se quanto infino a qui di lei si dice,E 'stato tutto ciò che jetzo la mia poesia
"fosse conchiuso tutto in una loda,","L'ha elogiata per l'elogio,"
poca sarebbe a fornir questa vice.,Ma non sarebbe un bene per questo spettacolo.
La bellezza ch'io vidi si trasmoda,"Perche' le attrattive, come si vedevano qui,"
"non pur di là da noi, ma certo io credo",Di gran lunga superano la specie umana;
che solo il suo fattor tutta la goda.,Solo il loro Creatore può godere pienamente della loro.
Da questo passo vinto mi concedo,Sono sconfitto da cio' che ho protetto.
più che già mai da punto di suo tema,"Più di un comico delle sue sostanze,"
soprato fosse comico o tragedo:,Quando una tragedia fu mai superata.
"ché, come sole in viso che più trema,","Come uno sguardo, i raggi del sole aperto,"
così lo rimembrar del dolce riso,"Passa davanti ai loro fulmini, così accade"
la mente mia da me medesmo scema.,"Il fantasma, colpito da questo sorriso fascino."
Dal primo giorno ch'i' vidi il suo viso,"Di' del primo, quando il Signore mi ha concesso,"
"in questa vita, infino a questa vista,","Guardare la sua faccia in questa vita,"
non m'è il seguire al mio cantar preciso;,Seguite la mia canzone fino a questo sguardo.
ma or convien che mio seguir desista,"Ma ora devo andare di conseguenza,"
"più dietro a sua bellezza, poetando,",Un artista che ha raggiunto il suo obiettivo piu' alto...
come a l'ultimo suo ciascuno artista.,E alto non riesce ad alzarsi.
Cotal qual io la lascio a maggior bando,"E come io la lascio piena di suoni,"
"che quel de la mia tuba, che deduce","Quando la mia tuba, che giudico,"
"l'ardüa sua matera terminando,","Come può finire il pesante Sang,"
con atto e voce di spedito duce,"Diceva con tono, gesto e faccia"
ricominciò: “Noi siamo usciti fore,"Führer geloso felice di me: ""Sei"
del maggior corpo al ciel ch'è pura luce:,"Arrivati al cielo di pura luce,"
"luce intellettüal, piena d'amore;","Di luce spirituale, che è solo un amore,"
"amor di vero ben, pien di letizia;","Amore di quel bene che è eterno,"
letizia che trascende ogne dolzore.,L'aria con cui non si misura la felicità della terra.
Qui vederai l'una e l'altra milizia,Vedete entrambi i guerrieri celesti qui
"di paradiso, e l'una in quelli aspetti","E vedrai quella nella veste di oggi,"
che tu vedrai a l'ultima giustizia”.,"Come tu li conserverai nel Giudizio Universale."""
Come sùbito lampo che discetti,"Come il fulmine dell'occhio disperde forza,"
"li spiriti visivi, sì che priva","Cosi' che oscura ogni oggetto,"
"da l'atto l'occhio di più forti obietti,",Il Sé più forte che si sguardi;
"così mi circunfulse luce viva,","Così fui travolto dalla luce viva,"
e lasciommi fasciato di tal velo,"Lo splendore mi ha fatto come un velo ci fa,"
"del suo fulgor, che nulla m'appariva.",Perche' tutto tranne lui era oscurato.
“Sempre l'amor che queta questo cielo,"""L'amore in cui riposa questo cielo"
"accoglie in sé con sì fatta salute,",Concedetevi così in se stessi per la guarigione
per far disposto a sua fiamma il candelo”.,"E rende il visone sensibile al suo ardore."""
Non fur più tosto dentro a me venute,"Come la parola corta mi ha spinto all'interno,"
"queste parole brievi, ch'io compresi",Allora sento che lo spirito si fa per me e per l'anima
me sormontar di sopr'a mia virtute;,Erano ben al di sopra dei soliti poteri.
e di novella vista mi raccesi,"E la nuova vista era accesa dentro di me,"
"tale, che nulla luce è tanto mera,","Così che il mio occhio, forte e senza tormento,"
che li occhi miei non si fosser difesi;,Si apre alla luce che fiorisce più puramente.
e vidi lume in forma di rivera,Ho visto la luce come un fiume di raggi
"fulvido di fulgore, intra due rive","Trascinando tra due rive,"
dipinte di mirabil primavera.,E una lenzuola meravigliosa che entrambi dipingono
"Di tal fiumana uscian faville vive,",Spruzzare dalla corrente scintille vive;
"e d'ogne parte si mettien ne' fiori,","E nei fiori le scintille si abbassarono,"
quasi rubin che oro circunscrive;,Proprio come nella versione dorata del rubino.
"poi, come inebrïate da li odori,","Poi si immersero come ubriachi dai profumi,"
"riprofondavan sé nel miro gurge,","Torniamo alle inondazioni miracolose,"
"e s'una intrava, un'altra n'uscia fori.",E si rialzò quando si abbasserà.
"“L'alto disio che mo t'infiamma e urge,","""Il tuo forte desiderio di dedicarti..."
"d'aver notizia di ciò che tu vei,",Quello che i tuoi sguardi hanno attirato qui...
tanto mi piace più quanto più turge;,"Piu' insiste, piu' e' importante per me."
ma di quest'acqua convien che tu bei,"Ma prima devi bere da queste cose,"
prima che tanta sete in te si sazi”:,"Una tale sete in te può placare."""
così mi disse il sol de li occhi miei.,Così ha detto il sole da cui ho succhiato la luce.
Anche soggiunse: “Il fiume e li topazi,"""Il fiume e queste scintille,"" ha detto,"
ch'entrano ed escono e 'l rider de l'erbe,"""E queste piante splendono sereno, mostrano"
son di lor vero umbriferi prefazi.,"La verità prima di te, come ombre, sopra."
Non che da sé sian queste cose acerbe;,"Anche se non hanno nulla di grave in se stessi,"
"ma è difetto da la parte tua,",L'unica cosa che manca a te è riconoscerla...
che non hai viste ancor tanto superbe”.,"Perche' non e' cosi' orgoglioso che i tuoi sguardi si alzino."""
Non è fantin che sì sùbito rua,"Nessun bambino che ha dormito a lungo assetato,"
"col volto verso il latte, se si svegli","Può girare la faccia verso il petto così in fretta,"
"molto tardato da l'usanza sua,","Quando l'abitudine si sveglia tardi,"
"come fec'io, per far migliori spegli","Come per chiarire gli specchi degli occhi più,"
"ancor de li occhi, chinandomi a l'onda","Mi sono voltato la faccia verso quel fiume,"
che si deriva perché vi s'immegli;,Là affluisce per accrescere la forza dell'anima.
e sì come di lei bevve la gronda,E come il bordo delle palpebre sog
"de le palpebre mie, così mi parve","Dal suo diluvio, al cerchio,"
di sua lunghezza divenuta tonda.,Il che prima si e' fatto a strisce lunghe.
"Poi, come gente stata sotto larve,","Allora, gente che si e' persa..."
"che pare altro che prima, se si sveste","Cambia solo quando si toglie il vestito,"
"la sembianza non süa in che disparve,",In che cosa sono scomparsi sotto un'apparenza straniera;
così mi si cambiaro in maggior feste,Trasformarsi in una grande gloria
"li fiori e le faville, sì ch'io vidi","Fiore me e scintille, e ho guardato"
ambo le corti del ciel manifeste.,Le schiere celesti sono entrambe sistemate li'.
"O isplendor di Dio, per cu' io vidi","O splendore di Dio, o tu, per mezzo del quale ho guardato"
"l'alto trïunfo del regno verace,","Trionfo del vero regno eterno,"
dammi virtù a dir com'ïo il vidi!,Ora dammi la forza di dire come ho guardato.
Lume è là sù che visibile face,"La luce è là che rende visibile il Creatore,"
lo creatore a quella creatura,"Acciocchè si dichiari pienamente alla creatura,"
che solo in lui vedere ha la sua pace.,Che solo nella sua visione la pace fa.
"E' si distende in circular figura,",Si espande ampiamente sotto forma di sfera
in tanto che la sua circunferenza,E include così tanto nella sua cerchia...
sarebbe al sol troppo larga cintura.,Che sarebbe troppo lontano da una cintura solare.
Fassi di raggio tutta sua parvenza,"E a un raggio risplende tutta la sua luce,"
"reflesso al sommo del mobile primo,","Ritorno dal bordo del cerchio più veloce,"
che prende quindi vivere e potenza.,Per donargli l'essere e l'effetto.
E come clivo in acqua di suo imo,"E come una collina sulla spiaggia di Wagen,"
"si specchia, quasi per vedersi addorno,",Riflettere su come adornarsi
"quando è nel verde e ne' fioretti opimo,",Nell'abito fiorito e verdeggiante;
"sì, soprastando al lume intorno intorno,","Così riflettendo, ho visto nelle grotte"
vidi specchiarsi in più di mille soglie,"In mille gradini che circondano la luce,"
quanto di noi là sù fatto ha ritorno.,Quelli che vanno dalla Terra a quella Patria.
E se l'infimo grado in sé raccoglie,"E il grado più profondo può rovesciare tale luce,"
"sì grande lume, quanta è la larghezza",A quale distanza deve andare l'ultima corona?
di questa rosa ne l'estreme foglie!,Le foglie di questa rosa celeste?
La vista mia ne l'ampio e ne l'altezza,Il mio occhio misurò tutta la larghezza e l'altezza
"non si smarriva, ma tutto prendeva","E inconfondibile, e in grado di alzarsi"
il quanto e 'l quale di quella allegrezza.,Che cosa e come di questa felicità.
"Presso e lontano, lì, né pon né leva:","Non lontano né vicino può prendere là ancora dare,"
"ché dove Dio sanza mezzo governa,","Poiché dove Dio regna, immediatamente,"
la legge natural nulla rileva.,Non metterti in mezzo a una legge sulla natura.
"Nel giallo de la rosa sempiterna,","Nel giallo della rosa, che per sempre"
che si digrada e dilata e redole,"Espanso, graduato e profumo del prezzo invia"
"odor di lode al sol che sempre verna,","Al sole che è sempre allegro e chiaro,"
"qual è colui che tace e dicer vole,","Zog, come chi tace, ma si rivolge a parlare,"
"mi trasse Bëatrice, e disse: “Mira","Beatrix mi ha detto: ""Guarda qui bella"
quanto è 'l convento de le bianche stole!,Con un vestito bianco che potrebbe finire li'.
Vedi nostra città quant'ella gira;,"Guarda come la nostra citta' si espande,"
"vedi li nostri scanni sì ripieni,","Guarda, così riempito il panca nella nostra sala,"
che poca gente più ci si disira.,Che ora ci si anela a pochi.
E 'n quel gran seggio a che tu li occhi tieni,Su quella grande sedia dove hai il raggio
"per la corona che già v'è sù posta,","La corona che brilla laggiù, il tuo occhio presta,"
"prima che tu a queste nozze ceni,","Là, prima che tu venga a questo banchetto nuziale..."
"sederà l'alma, che fia giù agosta,","Sederà lo Spirito di Enrico,"
"de l'alto Arrigo, ch'a drizzare Italia",Di Cesare per modellare l'Italia
verrà in prima ch'ella sia disposta.,"Venite, a meno che non si dimostri incline a farlo."
La cieca cupidigia che v'ammalia,L'avidita' cieca e' quella con i maghi.
simili fatti v'ha al fantolino,"Fatevi come il bambino che disprezza il petto,"
che muor per fame e caccia via la balia.,Il cibo ha per mantenere la sua vita.
E fia prefetto nel foro divino,Ma sta alla Corte divina
