Original,Translate_IT
Era già l'ora che volge il disio,'Era ora l'ora che volge indietro il desiderio
ai navicanti e 'ntenerisce il core,"in coloro che navigano nel mare e sciolgono il cuore,"
lo dì c'han detto ai dolci amici addio;,Il giorno in cui diranno addio ai loro cari amici:
e che lo novo peregrin d'amore,"E il nuovo pellegrino penetra con amore,"
"punge, se ode squilla di lontano",Se sente da lontano una campana
che paia il giorno pianger che si more;,Quell'uomo per deplorare il giorno della morte...
quand'io incominciai a render vano,Quando cominciai a non fare nulla di utile
l'udire e a mirare una de l'alme,"Il mio udito, e di guardare una delle anime"
"surta, che l'ascoltar chiedea con mano.","Uprisen, che ha implorato l'attenzione con la sua mano."
"Ella giunse e levò ambo le palme,","Si unì e sollevò le sue palme,"
"ficcando li occhi verso l'orïente,","fissa i suoi occhi sull'oriente,"
come dicesse a Dio: 'D'altro non calme'.,"Come se dicesse a Dio: ""Non mi importa altro."""
'Te lucis ante' sì devotamente,"""Te lucis ante"" così devotamente rilasciato"
"le uscìo di bocca e con sì dolci note,","dalla sua bocca e con tali note dulceniche,"
che fece me a me uscir di mente;,Mi ha fatto uscire dalla mia stessa mente.
e l'altre poi dolcemente e devote,"E poi gli altri, dolcemente e devotamente,"
"seguitar lei per tutto l'inno intero,","l'accompagnava attraverso tutto l'inno,"
avendo li occhi a le superne rote.,Avere gli occhi sulle ruote supernali.
"Aguzza qui, lettor, ben li occhi al vero,","Qui, Reader, fissa bene i tuoi occhi sulla verità,"
"ché 'l velo è ora ben tanto sottile,","Ora infatti il velo è così sottile,"
certo che 'l trapassar dentro è leggero.,Sicuramente penetrare dentro è facile.
Io vidi quello essercito gentile,Ho visto quell'esercito dei gentiluomini.
"tacito poscia riguardare in sùe,","poi in silenzio lo sguardo verso l'alto,"
"quasi aspettando, palido e umìle;","come in attesa, pallido e umile;"
e vidi uscir de l'alto e scender giùe,"e dall'alto scendete e scendete,"
"due angeli con due spade affocate,","Ho visto due Angeli con due spade fiammeggianti,"
tronche e private de le punte sue.,Troncato e privato dei loro punti.
Verdi come fogliette pur mo nate,Verde come i piccoli volantini appena nati
"erano in veste, che da verdi penne","Le loro vesti erano, che, con i loro pignoni verdant"
