Original,Translate_IT_1
"Secondo che di sopra, nel terzo capitolo di questo trattato, si disse ([cioè ch'] a bene intendere la prima parte della proposta canzone convenia ragionare di quelli cieli e delli loro motori), nelli tre precedenti capitoli è ragionato.","In conformità con la mia dichiarazione nel capitolo tre di questo libro che per una corretta comprensione della prima parte del sopra canzone sarebbe necessario discutere i cieli menzionati lì, e coloro che li muovono, i tre capitoli precedenti sono stati dati sopra a questa discussione. Le mie parole iniziali, quindi, rivolgersi a quei traslocatori che ho dimostrato di essere i traslocatori del cielo di Venere: Tu che muove il terzo cielo comprendendo ciò che è, per l'intelletto solo, come è stato spiegato sopra Hoppenstedt ascoltare lo scambio. Usando la parola sentire non sto suggerendo che essi sentono qualche suono, perché questi esseri non hanno senso facoltà; nel dire ascoltando io sono, piuttosto, invitandoli a sentire a modo loro, che è quello di capire con l'intelletto."
"Dico adunque a quelli ch'io mostrai sono movitori del cielo di Venere: O «voi che 'ntendendo» - cioè collo intelletto solo, come detto è di sopra, - «lo terzo cielo [movete], / udite il ragionare»; e non dico «udite» perch'elli odano alcuno suono, ch'elli non hanno senso, ma dico «udite», cioè, con quello udire ch'elli hanno, ch'è intendere per intelletto. Dico: «Udite il ragionare» lo quale «è nel mio core», cioè dentro da me, ché ancora non è di fuori apparito. E da sapere è che in tutta questa canzone, secondo l'uno senso e l'altro, lo 'core' si prende per lo secreto dentro, e non per altra spezial parte dell'anima e del corpo.","Quello che dico è: ascoltare lo scambio che sta avvenendo nel mio cuore, cioè dentro di me, perché ancora non si è manifestato esteriormente. Vorrei sottolineare qui che in tutta questa canzone, presa in entrambi i sensi, ""cuore"" è da intendersi come riferito al proprio essere interiore privato, non ad una parte specifica dell'anima o del corpo."
"Poi li ho chiamati a udire quello ch'io dire voglio, asegno due ragioni per che io convenevolemente deggio loro parlare. L'una si è la novità della mia condizione, la quale, per non essere dalli altri uomini esperta, non sarebbe così da loro intesa come da coloro che 'ntendono li loro effetti nella loro operazione; e questa ragione tocco quando dico:ch'io nol so dire altrui, sì mi par novo.","Dopo averli chiamati ad ascoltare ciò che ho da dire, dico due ragioni per cui sono solo loro che posso opportunamente rivolgermi. Uno è la novità della mia condizione: poiché gli altri esseri umani non ne hanno esperienza, non sarebbe da loro inteso come da coloro che, nel comprendere la propria attività, comprendono gli effetti che causano attraverso di essa. Tocco questa ragione quando dico: non conosco nessun altro a cui posso relazionarla, così mi sembra romanzo."
"L'altra ragione è: quand'uomo riceve beneficio o vero ingiuria, prima de' quello ritraere a chi liele fa, se può, che ad altri: acciò che se ello è beneficio, esso che lo riceve si mostri conoscente inver lo benefattore; e s'ella [è] ingiuria, induca lo fattore a buona misericordia colle dolci parole.","La seconda ragione è questa: quando qualcuno riceve un beneficio o una lesione dovrebbe, se possibile, prima menzionarlo alla persona che ne è la fonte piuttosto che a chiunque altro, in modo che, nel caso di un beneficio, il destinatario può mostrare se stesso grato al suo benefattore, e, nel caso di una lesione, può per gentile persuasione spostare colui che ha causato a gentile compassione."
"E questa ragione tocco quando dico: El ciel che segue lo vostro valore, gentili creature che voi sete, mi tragge nello stato ov'io mi trovo. Ciò è a dire: l'operazione vostra, cioè la vostra circulazione, è quella che m'ha tratto nella presente condizione. Però conchiudo e dico che 'l mio parlare a loro dee essere, sì come detto è; e questo dico qui[vi]: Onde 'l parlar della vita ch'io provo, par che si drizzi degnamente a vui. E dopo queste ragioni asegnate, priego loro dello 'ntendere, quando dico: però vi priego che lo mi 'ntendiate.","Tocco questa ragione quando dico: Inoltre, è il cielo che risponde alla vostra potenza, nobili creature che siete, che mi attira nello stato in cui mi trovo. Questo significa: è la vostra attività, cioè la rivoluzione che causate, che mi ha attirato nella mia condizione attuale. Poi traggo la conclusione che le mie parole devono essere rivolte loro, come ho notato sopra; faccio questo dove dico: mi sembra giusto, quindi, che mettendo a parole l'esperienza che sto subendo mi rivolgo a voi. Dopo aver dato queste ragioni, chiedo loro attenzione, alle parole: E così vi prego di prestare attenzione a ciò che dico."
"Ma però che in ciascuna maniera di sermone lo dicitore massimamente dee intendere alla persuasione, cioè all'abellire dell'audienza, sì come a quella ch'è principio di tutte l'altre persuasioni, come li rettorici sanno, e potentissima persuasione sia, a rendere l'uditore attento, promettere di dire nuove e grandissime cose; séguito io alla preghiera fatta dell'audienza questa persuasione, cioè, dico abellimento, annunziando loro la mia intenzione, la quale è di dire nuove cose, cioè la divisione che è nella mia anima, e grandi cose, cioè lo valore della loro stella. E questo dico in quelle ultime parole di questa prima parte: Io vi dirò del cor la novitate, come l'anima trista piange in lui, e come un spirto contra lei favella, che vien pe' raggi della vostra stella.","Tuttavia, poiché in ogni modo di parlare la preoccupazione principale dell'oratore deve essere quella di conquistare il suo pubblico, cioè di attirarlo, essendo l'attrazione la fonte di tutti gli altri modi di conquistare le persone, come ogni retorico sa; e poiché, inoltre, un modo più efficace di conquistare un pubblico, per quanto riguarda prima ottenere la loro attenzione, è quello di promettere di parlare di cose che sono nuove e importanti, seguo la richiesta fatta al mio pubblico dicendo qualcosa di vincente, cioè, dicendo qualcosa di attraente, dichiarando loro ciò che intendo fare: parlare di qualcosa di nuovo che io sperimenti all'interno della mia anima e di qualcosa di importante che viene dal potere della loro stella. Faccio questo nelle parole finali della prima parte: vi parlerò della condizione novella del mio cuore, di come la mia anima triste piange, e di come uno spirito, che viene dai raggi della vostra stella, contesta con lei."
"E a pieno intendimento di queste parole, dico che questo [spirito] non è altro che uno frequente pensiero a questa nuova donna commendare ed abellire; e questa anima non è altro che un altro pensiero, acompagnato di consentimento, che, repugnando a questo, commenda ed abellisce la memoria di quella gloriosa Beatrice.","Per trasmettere il pieno significato di queste parole devo spiegare che ""spirito"" qui si riferisce specificamente ad un pensiero ricorrente il cui scopo è quello di elogiare questa nuova signora e mostrare quanto è attraente; ""anima"" qui si riferisce specificamente ad un altro pensiero accoppiato con il consenso che, in opposizione al primo pensiero, loda la memoria di quella gloriosa signora Beatrice e mostra quanto è attraente."
"Ma però che ancora l'ultima sentenza della mente, cioè lo [con]sentimento, si tenea per questo pensiero che la memoria aiutava, chiamo io lui 'anima' e l'altro 'spirito': sì come chiamare solemo la cittade quelli che la tengono, e non coloro che la combattono, avegna che l'uno e l'altro sia cittadino.","È perché il giudizio finale della mente, cioè il consenso, era ancora in possesso del pensiero che ha funzionato per conto della memoria, che parlo di esso come anima, e dell'altro come spirito, proprio come si parla abitualmente di una città in termini di coloro che ne sono in possesso e non di coloro che la stanno attaccando, anche se entrambe le parti sono costituite dai suoi cittadini."
"Dico anche che questo spirito viene per li raggi della stella: per che sapere si vuole che li raggi di ciascuno cielo sono la via per la quale discende la loro vertude in queste cose di qua giù. E però che li raggi non sono altro che uno lume che viene dal principio della luce per l'aere infino alla cosa illuminata, e luce non sia se non nella parte della stella, però che l'altro cielo è diafano, cioè trasparente, non dico che vegna questo spirito, cioè questo pensiero, dal loro cielo in tutto, ma dalla loro stella.","Dico anche che questo spirito è dovuto ai raggi della stella. Va spiegato qui che i raggi di tutti i cieli sono i mezzi in cui la potenza dei cieli fluisce nelle cose qui sulla terra. E poiché i raggi non sono altro che un'illuminazione che viene dalla sorgente della luce attraverso l'aria fino a colpire la cosa che è illuminata, e poiché la luce esiste solo nella parte del cielo costituita dalla stella, perché il resto del cielo è diafano (o trasparente), non dico che questo spirito (cioè questo pensiero) viene dal loro cielo nel suo insieme, ma dalla loro stella."
"La quale per la nobilità delli suoi movitori è di tanta vertute, che nelle nostre anime e nell'altre nostre cose ha grandissima podestade, non ostante che essa ci sia lontana, qual volta più c'è presso, cento sessanta sette volte tanto quanto è, e più, al mezzo della terra, che ci ha di spazio tremilia dugento cinquanta miglia.","Questa stella, in virtù della nobiltà dei suoi traslocatori, è di tale potere che ha un'immensa influenza sulle nostre anime e su tutto il resto che ci appartiene, nonostante sia così lontana da noi che la distanza non è mai inferiore a 167 volte o più la distanza da noi al centro della terra, che è di 3.250 miglia."
