Original,Translate_IT
"Mentr'io dubbiava per lo viso spento,","Mentre dubitavo che la mia visione si spegnesse,"
de la fulgida fiamma che lo spense,Fuori dalla fiamma refulgent che lo aveva spento
"uscì un spiro che mi fece attento,","Rilasciato un respiro, che attento mi ha fatto,"
dicendo: “Intanto che tu ti risense,"Dicendo: ""Mentre tu guarisci"
"de la vista che haï in me consunta,","di vedere ciò che hai consumato in me,"
ben è che ragionando la compense.,E' bene che tu lo risarcisca.
Comincia dunque; e dì ove s'appunta,"Inizia allora, e annunzia a ciò che la tua anima"
"l'anima tua, e fa ragion che sia","è mirato, e contalo per una certezza,"
la vista in te smarrita e non defunta:,La vista è in te disorientata e non morta;
perché la donna che per questa dia,"Perché la Signora, che attraverso questo divino"
"regïon ti conduce, ha ne lo sguardo","Regione ti conduce, ha nel suo sguardo"
la virtù ch'ebbe la man d'Anania”.,"Il potere che aveva la mano di Anania."""
Io dissi: “Al suo piacere e tosto e tardo,"Dissi: ""Come piace a lei, o presto o tardi"
"vegna remedio a li occhi, che fuor porte",Lasciate che la cura venga agli occhi che i portali erano
quand'ella entrò col foco ond'io sempr'ardo.,Quando lei con il fuoco ho mai bruciato con entrato.
"Lo ben che fa contenta questa corte,","Il Bene, che dà soddisfazione a questa Corte,"
Alfa e O è di quanta scrittura,L'Alfa e l'Omega sono tutti
mi legge Amore o lievemente o forte”.,"La scrittura che l'amore mi legge bassa o forte."""
Quella medesma voce che paura,La stessa voce che mi aveva portato via
"tolta m'avea del sùbito abbarbaglio,","Il terrore dell'improvvisa abbagliamento,"
di ragionare ancor mi mise in cura;,Per parlare ancora più lontano mettere nel mio pensiero;
e disse: “Certo a più angusto vaglio,"E disse: ""In verità con setaccio più fine"
ti conviene schiarar: dicer convienti,Ti fa setacciare; ti fa setacciare
chi drizzò l'arco tuo a tal berzaglio”.,"Per dire chi ha puntato il tuo arco su un tale bersaglio."""
E io: “Per filosofici argomenti,"E io: ""Per argomenti filosofici,"
e per autorità che quinci scende,"E per autorità che discende,"
cotale amor convien che in me si 'mprenti:,Tale amore ha bisogno di impronta in me;
"ché 'l bene, in quanto ben, come s'intende,","Per il bene, per quanto buono, quando compreso"
"così accende amore, e tanto maggio","dritto accende l'amore, e tanto più grande"
quanto più di bontate in sé comprende.,Come più di bontà in sé detiene;
"Dunque a l'essenza ov'è tanto avvantaggio,",Poi a quell'Essenza (il cui vantaggio è tale)
che ciascun ben che fuor di lei si trova,Che ogni bene che si trova fuori di esso
"altro non è ch'un lume di suo raggio,",Non è altro che un raggio della sua luce)
più che in altra convien che si mova,Più di quanto altrimenti la mente deve essere commossa
"la mente, amando, di ciascun che cerne","Di tutti, nell'amore, che discerne"
il vero in che si fonda questa prova.,La verità in cui questa prova è fondata.
Tal vero a l'intelletto mïo sterne,Tale verità egli al mio intelletto rivela
colui che mi dimostra il primo amore,Chi mi dimostra l'amore primitivo
di tutte le sustanze sempiterne.,Di tutte le sostanze sempiternali.
"Sternel la voce del verace autore,","La voce lo rivela dell'Autore veritiero,"
"che dice a Moïsè, di sé parlando:","Chi dice a Mosè, parlando di se stesso,"
'Io ti farò vedere ogne valore'.,Farò passare davanti a te tutta la mia bontà.
"Sternilmi tu ancora, incominciando","Anche tu me l'hai rivelato, cominciando"
l'alto preconio che grida l'arcano,"Il forte Evangel, che proclama il segreto"
di qui là giù sovra ogne altro bando”.,"Dal cielo alla terra sopra ogni altro editto."""
E io udi': “Per intelletto umano,"E ho sentito dire: ""Per intelletto umano"
e per autoritadi a lui concorde,"E per autorità concordante con esso,"
d'i tuoi amori a Dio guarda il sovrano.,Di tutti i tuoi amori riserva a Dio il più alto.
Ma dì ancor se tu senti altre corde,"Ma ripeti se senti altre corde,"
"tirarti verso lui, sì che tu suone","Tracciati verso di Lui, affinché tu possa annunziare"
con quanti denti questo amor ti morde”.,"Con quanti denti questo amore ti sta mordendo."""
Non fu latente la santa intenzione,Il santo scopo dell'Aquila di Cristo
"de l'aguglia di Cristo, anzi m'accorsi","Non latente era, anzi, piuttosto ho percepito"
dove volea menar mia professione.,Dove fain avrebbe la mia professione condurre.
Però ricominciai: “Tutti quei morsi,"Perciò ho ripreso: ""Tutti quei morsi"
"che posson far lo cor volgere a Dio,",Che hanno il potere di rivolgere il cuore a Dio
a la mia caritate son concorsi:,Alla mia carita' hanno partecipato.
"ché l'essere del mondo e l'esser mio,","L'essere del mondo e il mio essere,"
"la morte ch'el sostenne perch'io viva,","La morte che Egli ha sopportato per la mia vita,"
"e quel che spera ogne fedel com'io,","e ciò che tutti i fedeli sperano, come me,"
"con la predetta conoscenza viva,",Con la coscienza vivida precitata
"tratto m'hanno del mar de l'amor torto,","Mi hai attirato dal mare dell'amore perverso,"
e del diritto m'han posto a la riva.,E di destra mi hanno messo sulla riva.
Le fronde onde s'infronda tutto l'orto,"Le foglie, dove imbombed è tutto il giardino"
"de l'ortolano etterno, am'io cotanto","Del Giardiniere Eterno, amo"
quanto da lui a lor di bene è porto”.,"Quanto ha concesso loro del bene."""
