Original,Translate_IT
"Qual venne a Climenè, per accertarsi",Come Phaethon (uno che fa ancora diffidare i padri)
"di ciò ch'avëa incontro a sé udito,","di figli) quando ebbe udito insinuazioni,"
quei ch'ancor fa li padri ai figli scarsi;,"Ed egli, per sicurezza, venne a Clymene,"
"tal era io, e tal era sentito",tale ero e tale fui visto per essere
e da Beatrice e da la santa lampa,di Beatrice e della santa lampada
che pria per me avea mutato sito.,Quella-prima-aveva cambiato posto per me.
Per che mia donna “Manda fuor la vampa,"Perciò la mia signora mi disse: ""Display"
"del tuo disio”, mi disse, “sì ch'ella esca","la fiamma del tuo desiderio, che possa"
segnata bene de la interna stampa:,"essere visto ben stampato con il sigillo interno,"
non perché nostra conoscenza cresca,"Non che dobbiamo sapere cosa riveleresti,"
"per tuo parlare, ma perché t'ausi",ma che si impara il modo che potrebbe rivelare
"a dir la sete, sì che l'uom ti mesca”.","la tua sete, e ti sazierai di quello che versiamo."""
"“O cara piota mia che sì t'insusi,","""O mia cara radice, che, da quando ti sei alzata così in alto,"
"che, come veggion le terrene menti",può vedere il Punto in cui tutti i tempi sono presenti
"non capere in trïangol due ottusi,",perché proprio come le menti terrene sono in grado di
così vedi le cose contingenti,vedere che due angoli ottusi non possono essere
"anzi che sieno in sé, mirando il punto","contenuto in un triangolo, si può vedere"
a cui tutti li tempi son presenti;,le cose contingenti prima che diventino...
mentre ch'io era a Virgilio congiunto,"mentre ero in compagnia di Virgilio,"
su per lo monte che l'anime cura,sia sulla montagna che guarisce le anime e quando
"e discendendo nel mondo defunto,","scendendo verso il mondo morto, quello che ho sentito"
dette mi fuor di mia vita futura,sulla mia vita futura erano parole terribili...
"parole gravi, avvegna ch'io mi senta","anche se, contro i colpi del caso mi sento"
ben tetragono ai colpi di ventura;,io stesso piantato saldamente come un cubo.
per che la voglia mia saria contenta,Così il mio desiderio sarebbe placato se io
d'intender qual fortuna mi s'appressa:,potrebbe sapere che fortuna mi sta avvicinando:
ché saetta previsa vien più lenta”.,"la freccia che si prevede arriva più delicatamente."""
Così diss'io a quella luce stessa,Anch'io ho parlato con la stessa luce vivente.
che pria m'avea parlato; e come volle,che mi ha parlato prima; come Beatrice
"Beatrice, fu la mia voglia confessa.","aveva desiderato, quello che era il mio desiderio ora è stato confessato."
"Né per ambage, in che la gente folle",Non con il labirinto di parole che usavano per rubare
già s'inviscava pria che fosse anciso,gli stolti su questa terra davanti all'Agnello
"l'Agnel di Dio che le peccata tolle,","di Dio che toglie i nostri peccati è stato ucciso,"
ma per chiare parole e con preciso,"ma con parole chiare e inequivocabili,"
"latin rispuose quello amor paterno,","quel padre amorevole, nascosto, eppure rivelato"
chiuso e parvente del suo proprio riso:,"con il suo stesso sorriso, rispose: ""Contingenza,"
"“La contingenza, che fuor del quaderno",mentre non si estende oltre il libro in cui
"de la vostra matera non si stende,","il vostro mondo della materia è stato scritto, è ancora"
tutta è dipinta nel cospetto etterno;,nella Visione Eterna tutti raffigurati
necessità però quindi non prende,"(ma questo non implica la necessità,"
se non come dal viso in che si specchia,proprio come una nave che naviga a valle non è
nave che per torrente giù discende.,determinato dall'occhio che lo osserva).
"Da indi, sì come viene ad orecchia",E da quella visione - proprio come da un organo
"dolce armonia da organo, mi viene",l'orecchio riceve una dolce armonia...
a vista il tempo che ti s'apparecchia.,A me sembra che il tempo si prepari per te.
Qual si partio Ipolito d'Atene,Ippolito fu costretto a lasciare la sua Atene
"per la spietata e perfida noverca,","a causa della sua matrigna, infedele, feroce;"
tal di Fiorenza partir ti convene.,e così dovete partire da Firenze: questo
"Questo si vuole e questo già si cerca,","è già voluto, cercato, presto sarà"
e tosto verrà fatto a chi ciò pensa,realizzato da colui che progetta e complotti
là dove Cristo tutto dì si merca.,dove-ogni giorno-Cristo viene venduto e acquistato.
La colpa seguirà la parte offensa,"La colpa, come al solito, sarà gridata"
"in grido, come suol; ma la vendetta",contro la parte lesa; ma solo vendetta
fia testimonio al ver che la dispensa.,servira' da testimone della verita' che la brandira'.
Tu lascerai ogne cosa diletta,Lascerai tutto ciò che ami più caro:
più caramente; e questo è quello strale,questa è la freccia che l'arco dell'esilio
che l'arco de lo essilio pria saetta.,Spara prima. Devi conoscere il gusto amaro
Tu proverai sì come sa di sale,"del pane degli altri, come sale è, e sapere"
"lo pane altrui, e come è duro calle",Quanto è difficile un sentiero per chi va
lo scendere e 'l salir per l'altrui scale.,scendendo e salendo le scale degli altri.
"E quel che più ti graverà le spalle,",E ciò che sarà più difficile per te da sopportare
sarà la compagnia malvagia e scempia,sara' la compagnia insensata e insensata.
