Original,Translate_IT
"Né 'l dir l'andar, né l'andar lui più lento","Né parlare il andare, né il andare che"
"facea, ma ragionando andavam forte,","Ammaccato; ma parlando abbiamo continuato coraggiosamente,"
sì come nave pinta da buon vento;,Anche come un vaso spinto da un buon vento.
"e l'ombre, che parean cose rimorte,","E le ombre, che apparvero le cose doppiamente morte,"
per le fosse de li occhi ammirazione,Da fuori i sepolcri dei loro occhi traditi
"traean di me, di mio vivere accorte.","Me lo chiedo, sapendo che vivevo."
"E io, continüando al mio sermone,","E io, proseguendo il mio colloquio,"
dissi: “Ella sen va sù forse più tarda,"Disse: ""Per caso sale più lentamente"
"che non farebbe, per altrui cagione.","Di quello che farebbe lui, per il bene degli altri."
"Ma dimmi, se tu sai, dov'è Piccarda;","Ma dimmi, se tu sai, dov'è Piccarda;"
dimmi s'io veggio da notar persona,Dimmi se c'è qualcuno di nota che vedo
tra questa gente che sì mi riguarda”.,"Tra questa gente che mi guarda così."""
"“La mia sorella, che tra bella e buona","""Mia sorella, che..."
"non so qual fosse più, trïunfa lieta","Non so quale sia stato di più, trionfa esultando"
ne l'alto Olimpo già di sua corona”.,"Già nella sua corona sull'alto Olimpo."""
Sì disse prima; e poi: “Qui non si vieta,"Così ha detto prima, e poi: ""'Non è proibito"
"di nominar ciascun, da ch'è sì munta","Per nominarsi qui, così munto via"
nostra sembianza via per la dïeta.,E' la nostra somiglianza con la nostra dieta.
"Questi”, e mostrò col dito, “è Bonagiunta,","Questo,"" puntando con il dito, ""è Buonagiunta,"
Bonagiunta da Lucca; e quella faccia,"Buonagiunta, di Lucca; e quella faccia"
di là da lui più che l'altre trapunta,"Al di là di lui là, più culminato degli altri,"
ebbe la Santa Chiesa in le sue braccia:,ha tenuto la santa Chiesa tra le sue braccia;
"dal Torso fu, e purga per digiuno","Da Tours era lui, e purifica con il suo digiuno"
l'anguille di Bolsena e la vernaccia”.,"Le anguille di Bolsena e il vino Vernaccia."""
Molti altri mi nomò ad uno ad uno;,Mi chiamò molti altri uno per uno;
"e del nomar parean tutti contenti,","E tutti contenti di essere chiamati,"
sì ch'io però non vidi un atto bruno.,Cosi' per questo non ho visto uno sguardo oscuro.
Vidi per fame a vòto usar li denti,Ho visto per fame mordere l'aria vuota
Ubaldin da la Pila e Bonifazio,"Ubaldin dalla Pila, e Boniface,"
che pasturò col rocco molte genti.,Che con il suo mascalzone aveva pascolato molte persone.
"Vidi messer Marchese, ch'ebbe spazio","Ho visto Messer Marchese, che aveva tempo libero"
"già di bere a Forlì con men secchezza,","Una volta a Forli per bere con meno secchezza,"
"e sì fu tal, che non si sentì sazio.",Ed era uno che non si sentiva soddisfatto.
Ma come fa chi guarda e poi s'apprezza,"Ma come fa chi fa la scansione, e poi fa premio"
"più d'un che d'altro, fei a quel da Lucca,","Uno più di altri, ho fatto lui di Lucca,"
che più parea di me aver contezza.,Che sembrava prendere la maggior parte della consapevolezza di me.
El mormorava; e non so che “Gentucca”,"Ha mormorato, e non so cosa Gentucca"
