Original,Translate_IT
Poi fummo dentro al soglio de la porta,Dopo aver varcato la soglia di questa porta
"che 'l mal amor de l'anime disusa,","che le cattive inclinazioni ci impediscono di raggiungere,"
"perché fa parer dritta la via torta,","facendo passare per diritto la via tortuosa,"
sonando la senti' esser richiusa;,"ho capito, grazie al rumore, che l’avevano richiusa;"
"e s'io avesse li occhi vòlti ad essa,","e se avessi voltato la testa per vederla,"
qual fora stata al fallo degna scusa?,La mia colpa avrebbe avuto qualche scusa decente?
"Noi salavam per una pietra fessa,",E già salivamo per la breccia di una roccia
"che si moveva e d'una e d'altra parte,","che formava delle deviazioni che andavano da tutte le parti,"
sì come l'onda che fugge e s'appressa.,come l’onda che fugge e corre per mille braccia.
"“Qui si conviene usare un poco d'arte”,","“In questo luogo bisogna usare un po’ di indirizzo,"
"cominciò 'l duca mio, “in accostarsi","Mi disse allora il mio padrone, e tra queste deviazioni"
"or quinci, or quindi al lato che si parte”.",godere di colui che ci aiuta a salire”.
"E questo fece i nostri passi scarsi,","Questo ha rallentato così tanto il nostro cammino,"
tanto che pria lo scemo de la luna,che la luna in fuga aveva già vinto
"rigiunse al letto suo per ricorcarsi,","il letto dove di solito va a letto,"
che noi fossimo fuor di quella cruna;,prima che fossimo liberati dal collo;
ma quando fummo liberi e aperti,"e quando finalmente uscimmo in cielo aperto,"
"sù dove il monte in dietro si rauna,","dove la costa, lassù, forma come un pianerottolo,"
ïo stancato e amendue incerti,Io quasi senza forza e i due incerti
"di nostra via, restammo in su un piano","Per quanto riguarda la via da seguire, un vassoio ci ha accolto,"
solingo più che strade per diserti.,più solitario di un sentiero nel deserto.
"Da la sua sponda, ove confina il vano,",A partire dal suo bordo che confina con l’abisso
"al piè de l'alta ripa che pur sale,","fino ai piedi della roccia che sale verso la cima,"
misurrebbe in tre volte un corpo umano;,la statura di un uomo avrebbe tenuto tre volte;
"e quanto l'occhio mio potea trar d'ale,","e per quanto l’occhio potesse avventurarsi,"
"or dal sinistro e or dal destro fianco,","alla mia destra e a sinistra, mi sembrava"
questa cornice mi parea cotale.,Vedere che questa cornice era ovunque la stessa.
"Là sù non eran mossi i piè nostri anco,","Non avevamo fatto un solo passo lassù,"
quand'io conobbi quella ripa intorno,"quando mi accorsi che il fianco della roccia,"
"che dritto di salita aveva manco,","il cui perimetro formava un muro che cadeva a picco,"
esser di marmo candido e addorno,"era di marmo bianco, ornato di altorilievi"
"d'intagli sì, che non pur Policleto,","così belle, che Policleta e anche la natura"
ma la natura lì avrebbe scorno.,"E, vedendoli, dovrebbero tenersi per vinti."
L'angel che venne in terra col decreto,L'angelo che venne sulla terra a portare la notizia
"de la molt'anni lagrimata pace,","della pace tanto a lungo desiderata,"
"ch'aperse il ciel del suo lungo divieto,","che apre il cielo chiuso dal lungo interdetto,"
dinanzi a noi pareva sì verace,"Sembrava scolpito davanti a noi, così vivo."
"quivi intagliato in un atto soave,","nel suo bel atteggiamento improntato alla dolcezza,"
che non sembiava imagine che tace.,che non si credeva di vedere un’immagine muta.
Giurato si saria ch'el dicesse 'Ave';,"Si sarebbe quasi giurato che pronunciasse Ave,"
perché iv'era imaginata quella,Perché accanto a lui si vedeva quella
ch'ad aprir l'alto amor volse la chiave;,che con un solo giro di chiavi aprì l'amore supremo:
e avea in atto impressa esta favella,e con la sua capacità illustrava queste parole:
"'Ecce ancilla Deï', propriamente","Ecce ancilla Dei, molto più fedele"
come figura in cera si suggella.,l’impronta del sigillo che si imprime nella cera.
"“Non tener pur ad un loco la mente”,","""Non rimanere sempre fisso nello stesso posto!"""
"disse 'l dolce maestro, che m'avea","Mi disse il mio dolce signore, tenendomi vicino a lui,"
da quella parte onde 'l cuore ha la gente.,dal lato che sente i battiti del cuore.
"Per ch'i' mi mossi col viso, e vedea",A queste parole girai gli occhi e potei vedere
"di retro da Maria, da quella costa","al di là di Maria e dallo stesso lato,"
"onde m'era colui che mi movea,","dove stava colui che dirigeva i miei passi,"
un'altra storia ne la roccia imposta;,un soggetto diverso inciso nella roccia.
"per ch'io varcai Virgilio, e fe'mi presso,","superai Virgilio e mi avvicinai a lui,"
acciò che fosse a li occhi miei disposta.,in modo da poterlo baciare con lo sguardo.
Era intagliato lì nel marmo stesso,Si vedevano intagliati nella parete di marmo
"lo carro e ' buoi, traendo l'arca santa,","il carro con i buoi che trascinavano l'arca santa,"
per che si teme officio non commesso.,a chi si ingeriva nell’ufficio degli altri.
"Dinanzi parea gente; e tutta quanta,",La folla andava davanti; e come sembrava
"partita in sette cori, a' due mie' sensi","Lo sguardo, diviso in sette cori, mi diceva:"
"faceva dir l'un 'No', l'altro 'Sì, canta'.",“Cantano!” e l’orecchio: “Non li si sente!”
Similemente al fummo de li 'ncensi,"Allo stesso modo, l'incenso e il suo fumo,"
"che v'era imaginato, li occhi e 'l naso","che vi si rappresentavano, mettevano in discussione,"
e al sì e al no discordi fensi.,"Per un sì, per un no, gli occhi con il naso."
"Lì precedeva al benedetto vaso,","Là, camminando davanti al sacro ricettacolo,"
"trescando alzato, l'umile salmista,","Si vedeva, correndo vestito, danzare l’umile salmista,"
e più e men che re era in quel caso.,Si mostra contemporaneamente e più e meno di un re.
"Di contra, effigïata ad una vista","Accanto a lui, seduto alla finestra"
"d'un gran palazzo, Micòl ammirava","di una bella casa, Michol, che si indovinava"
sì come donna dispettosa e trista.,Sorprendente e pieno di disprezzo.
"I' mossi i piè del loco dov'io stava,","spingendo oltre il luogo in cui ero,"
"per avvisar da presso un'altra istoria,","ho visto da vicino una nuova storia,"
che di dietro a Micòl mi biancheggiava.,il cui candore brillava oltre Michol.
Quiv'era storïata l'alta gloria,Ho visto l’immagine dei grandi fatti.
"del roman principato, il cui valore",di questo principe romano il cui raro merito
mosse Gregorio a la sua gran vittoria;,Ha fatto vincere a Gregorio una grande vittoria:
i' dico di Traiano imperadore;,Sto parlando del ritratto dell'imperatore Traiano.
"e una vedovella li era al freno,",Una vedova aveva preso il suo cavallo con il freno;
di lagrime atteggiata e di dolore.,Il suo gesto esprimeva bene le sue lacrime e la sua pena.
Intorno a lui parea calcato e pieno,Intorno a lui c’era una folla innumerevole.
"di cavalieri, e l'aguglie ne l'oro",di cavalieri romani; e il vento agitava
sovr'essi in vista al vento si movieno.,sopra le loro cime le aquile sul campo d'oro.
La miserella intra tutti costoro,"Tra tutti questi soldati, la povera vecchia"
"pareva dir: “Segnor, fammi vendetta","sembrava dire: “Signore, io chiedo giustizia"
"di mio figliuol ch'è morto, ond'io m'accoro”;","per l’uccisione di un figlio, di cui ho il cuore spezzato”."
ed elli a lei rispondere: “Or aspetta,Sembrava rispondergli: “Andiamo al ritorno.
"tanto ch'i' torni”; e quella: “Segnor mio”,","Ma allora disse: “Signore,"
"come persona in cui dolor s'affretta,","(e si sentiva la pena soffocare le sue parole),"
"“se tu non torni?”; ed ei: “Chi fia dov'io,",“Se non torni?” – “Un altro avrà il mio posto:
la ti farà”; ed ella: “L'altrui bene,"Egli ti farà giustizia”. E che cosa ti serve, dice,"
"a te che fia, se 'l tuo metti in oblio?”;","il bene che un altro fa, se non ti incazza dal tuo?”"
ond'elli: “Or ti conforta; ch'ei convene,Allora disse: “Coraggio!
ch'i' solva il mio dovere anzi ch'i' mova:,"questo dovere subito, prima di partire:"
giustizia vuole e pietà mi ritene”.,La giustizia lo vuole e la pietà lo esige”.
Colui che mai non vide cosa nova,Colui che non ha visto nulla che fosse nuovo per lui
"produsse esto visibile parlare,",può rappresentare solo questo linguaggio sensibile
novello a noi perché qui non si trova.,"e nuovo per noi soli, che non ne possediamo."
Mentr'io mi dilettava di guardare,Come guardavo con grande piacere
"l'imagini di tante umilitadi,","l’esempio edificante di tanta modestia,"
"e per lo fabbro loro a veder care,","ancora più caro, grazie al suo divino autore:"
"“Ecco di qua, ma fanno i passi radi”,","«Ecco venire della gente», mormorò il poeta,"
"mormorava il poeta, “molte genti:","che si avvicinano a noi, camminando al rallentatore:"
questi ne 'nvïeranno a li alti gradi”.,Diranno la strada che si segue per salire».
"Li occhi miei, ch'a mirare eran contenti","I miei occhi, sempre contenti di perquisire tutto,"
"per veder novitadi ond'e' son vaghi,","per contemplare le novità che amano,"
volgendosi ver' lui non furon lenti.,Aveva già fretta di incontrarli.
"Non vo' però, lettor, che tu ti smaghi","Mi piacerebbe, però, se volessi lasciare"
di buon proponimento per udire,"il tuo buon pensiero, lettore, imparando qui"
come Dio vuol che 'l debito si paghi.,come Dio ci obbliga a pagare il nostro debito.
Non attender la forma del martìre:,Quindi non guardare alla forma dei tormenti:
pensa la succession; pensa ch'al peggio,"Pensa a ciò che segue, pensa che al peggio andare"
oltre la gran sentenza non può ire.,Può durare solo fino al grande processo.
"Io cominciai: “Maestro, quel ch'io veggio","Allora io gli dissi: «Maestro, quelli che vedo"
"muovere a noi, non mi sembian persone,",venire così verso di noi non sembrano uomini:
"e non so che, sì nel veder vaneggio”.","Non so cosa sia, né se bisogna credere agli occhi”."
Ed elli a me: “La grave condizione,E lui mi rispose: “La natura severa
"di lor tormento a terra li rannicchia,",della loro punizione li tiene piegati a terra
sì che ' miei occhi pria n'ebber tencione.,Fino a quando ho dubitato prima di tutto di me stesso.
"Ma guarda fiso là, e disviticchia","Ma guardali bene, cerca di distinguere"
col viso quel che vien sotto a quei sassi:,"quelli che si trascinano là, piegati sotto le rocce:"
già scorger puoi come ciascun si picchia”.,Li puoi già vedere picchiarsi il petto”.
"O superbi cristian, miseri lassi,","Cristiano presuntuoso, o povero infelice"
"che, de la vista de la mente infermi,",la cui mente malportante ha così breve la vista
"fidanza avete ne' retrosi passi,","che prende in anticipo una marcia alla rovescia,"
non v'accorgete voi che noi siam vermi,Non hai capito che siamo dei vermi?
"nati a formar l'angelica farfalla,",Da dove uscirà la farfalla celeste
che vola a la giustizia sanza schermi?,"per volare dritto verso Dio, senza temere gli scogli?"
"Di che l'animo vostro in alto galla,","Da dove viene che il tuo orgoglio alza così in alto la cresta,"
"poi siete quasi antomata in difetto,","dimenticando che sei solo un aborto di insetti,"
sì come vermo in cui formazion falla?,un verme di cui la natura ha mancato il modo?
"Come per sostentar solaio o tetto,",Come i corpi umani che fungono da console
per mensola talvolta una figura,"e a volte sostengono il tetto o il balcone,"
"si vede giugner le ginocchia al petto,","piegando fino a toccare dal ginocchio il loro petto,"
la qual fa del non ver vera rancura,fanno con la loro falsa pena a colui che guarda
nascere 'n chi la vede; così fatti,"una pena reale, così li vedevo"
