Original,Translate_IT
Nel tempo che Iunone era crucciata,Quando Giunone fuggì contro il sangue di Tebe
"per Semelè contra 'l sangue tebano,","a causa dell'amore che Semele ispirava,"
"come mostrò una e altra fïata,","come ha fatto vedere a più di una ripresa,"
"Atamante divenne tanto insano,","mise Athamas in una tale rabbia,"
che veggendo la moglie con due figli,che scorgeva da lontano sua moglie e i suoi figli
"andar carcata da ciascuna mano,","che stava portando tra le sue braccia,"
"gridò: “Tendiam le reti, sì ch'io pigli",E lui gridò: «Tendimi queste ret! io me ne vado a prendere
la leonessa e ' leoncini al varco”;,“A questo guado la leonessa con i suoi leoncelli!”
"e poi distese i dispietati artigli,","Poi, afferrando nelle sue feroci artigli"
"prendendo l'un ch'avea nome Learco,","uno dei suoi due figli, che si chiamava Learca,"
e rotollo e percosselo ad un sasso;,"e lo fece girare, frantumandolo contro una roccia,"
e quella s'annegò con l'altro carco.,"sua moglie che si annegava sotto i suoi occhi, con l'altra."
E quando la fortuna volse in basso,Quando il destino la ruota abbatté alla fine
"l'altezza de' Troian che tutto ardiva,","l'orgoglio dei troiani, che tuttavia osavano tutto,"
"sì che 'nsieme col regno il re fu casso,","e il loro re scomparve con tutto il suo regno,"
"Ecuba trista, misera e cattiva,","la misera Ecuba, in lutto e prigioniera,"
"poscia che vide Polissena morta,",dopo aver visto trapassare la figlia Polissena
e del suo Polidoro in su la riva,"e scorto da lontano, nella nebbia delle lacrime,"
"del mar si fu la dolorosa accorta,","il corpo di Polidoro teso sulla riva,"
forsennata latrò sì come cane;,"Ne divenne forzata e urlò come un cane,"
tanto il dolor le fé la mente torta.,Il dolore gli turbava le menti.
Ma né di Tebe furie né troiane,Ma la furia di Tebe con quella di Troia
"si vider mäi in alcun tanto crude,","non diventarono mai così feroci,"
"non punger bestie, nonché membra umane,","per attaccare sia gli animali che gli esseri umani,"
"quant'io vidi in due ombre smorte e nude,","come due ombre, là, dolorose e nude,"
che mordendo correvan di quel modo,"che correvano dando colpi di denti dappertutto,"
che 'l porco quando del porcil si schiude.,come il maiale selvatico fuggito dalla soma.
"L'una giunse a Capocchio, e in sul nodo","Dopo aver visto Capocchio, uno gli piantò le zanne."
"del collo l'assannò, sì che, tirando,",nel grasso della nuca e lo fece inciampare
grattar li fece il ventre al fondo sodo.,e accarezzare dal ventre il terreno roccioso.
"E l'Aretin che rimase, tremando","Tuttavia, l'Aretino tremava come una foglia."
"mi disse: “Quel folletto è Gianni Schicchi,","“Ecco Gianni Schicchi; è un pazzo”, mi disse."
e va rabbioso altrui così conciando”.,"Vedi se, nella sua rabbia, ci sta bene!”."
"“Oh”, diss'io lui, “se l'altro non ti ficchi","“Piomba in cielo”, dissi allora, “che l’altra ombra che passa"
"li denti a dosso, non ti sia fatica","Non fare lo stesso, se vuoi spiegarmi,"
"a dir chi è, pria che di qui si spicchi”.","Mentre se ne va, qual era la sua storia”."
Ed elli a me: “Quell'è l'anima antica,E la sua risposta fu: “Quest’ombra è l’anima antica.
"di Mirra scellerata, che divenne","di Myrrha criminale: era diventata,"
"al padre, fuor del dritto amore, amica.","contro la legge dell'amore, l'amante di suo padre."
"Questa a peccar con esso così venne,","Alla fine poté consumare il peccato,"
"falsificando sé in altrui forma,","grazie all'aspetto menzognero che prendeva da un'altra,"
"come l'altro che là sen va, sostenne,","come questo, che passa in lontananza, per prendere"
"per guadagnar la donna de la torma,","la migliore cavalla di una bella stalla,"
"falsificare in sé Buoso Donati,",di Buoso Donati volle prendere il posto
testando e dando al testamento norma”.,e fare testamento nelle forme legali”.
E poi che i due rabbiosi fuor passati,"Quando quei due rabbiosi, che seguivo con gli occhi,"
"sovra cu' io avea l'occhio tenuto,","Ogni movimento si è allontanato,"
rivolsilo a guardar li altri mal nati.,Ho posato lo sguardo sugli altri dannati.
"Io vidi un, fatto a guisa di lëuto,","Ne vidi uno, che si sarebbe potuto confondere con un liuto,"
pur ch'elli avesse avuta l'anguinaia,se avesse avuto il basso separato dai due membri
tronca da l'altro che l'uomo ha forcuto.,"che terminavano il corpo, all'altezza dell'inguine."
"La grave idropesì, che sì dispaia",Dopo aver reso i suoi membri dissimili
"le membra con l'omor che mal converte,","per l'umore deforme, rimuovendo al suo corpo"
"che 'l viso non risponde a la ventraia,","qualsiasi proporzione, la pesante idropisia"
faceva lui tener le labbra aperte,"lo costringeva a tenere sempre a bocca aperta,"
"come l'etico fa, che per la sete",Come il pettorale a cui la sete cuoce
l'un verso 'l mento e l'altro in sù rinverte.,Prendi un labbro verso il basso e l'altro verso l'alto.
"“O voi che sanz'alcuna pena siete,","“O voi che vi trovate, senza alcun castigo,"
"e non so io perché, nel mondo gramo”,","in fondo al mondo oscuro, non so perché,"
"diss'elli a noi, “guardate e attendete",Egli disse: «Guardate bene e abbiate pietà».
a la miseria del maestro Adamo;,la terribile disgrazia del povero padrone Adamo!
"io ebbi, vivo, assai di quel ch'i' volli,","Avevo, quando vivevo, tutto ciò che sognavo,"
