Original,Translate_IT
Quel color che viltà di fuor mi pinse,"Perche' sono ereditario di paura e paura di paura,"
"veggendo il duca mio tornare in volta,","Quando ho visto il Signore muoversi indietro,"
più tosto dentro il suo novo ristrinse.,Virgil chiuse in sé la paura.
Attento si fermò com'uom ch'ascolta;,"Egli stava lì con attenzione, come coltivare Horcher,"
ché l'occhio nol potea menare a lunga,"Perché, guardando lontano, era l'oscurità"
per l'aere nero e per la nebbia folta.,L'aria nera e il fumo della nebbia.
"“Pur a noi converrà vincer la punga”,","Egli disse: ""Siamo noi a vincere in questa contesa."
"cominciò el, “se non ... Tal ne s'offerse.",Se non ho sentito la sua parola?
Oh quanto tarda a me ch'altri qui giunga!”.,"E' vero che è troppo a lungo."""
I' vidi ben sì com'ei ricoperse,"L'ho capito chiaramente, ritirato"
"lo cominciar con l'altro che poi venne,","Per mezzo del discorso, segui l'inizio,"
che fur parole a le prime diverse;,Perche' entrambi mi sono sembrati diversi.
"ma nondimen paura il suo dir dienne,",E' per questo che ascolto con ansia e tenerezza...
perch'io traeva la parola tronca,Perche' forse mi sono spiegato peggio...
forse a peggior sentenzia che non tenne.,"Quando e' stato lui, meta' del senso della parola."
“In questo fondo de la trista conca,"""Nessun fantasma entra in questa profondità"
"discende mai alcun del primo grado,","Dal primo grado, dove non c'è nulla di doloroso,"
che sol per pena ha la speranza cionca?”.,"Come se ogni spiraglio di speranza morisse?"""
Questa question fec'io; e quei “Di rado,"Così gli chiesi, e lui disse: ""Non è facile"
"incontra”, mi rispuose, “che di noi","Per la strada che abbiamo attraversato,"
faccia il cammino alcun per qual io vado.,Un altro mio grado raggiunge questo paese.
"Ver è ch'altra fïata qua giù fui,","E' vero che prima di tutto, in queste profondità,"
congiurato da quella Eritón cruda,"Attraverso la Magia di Ereichho apparve,"
che richiamava l'ombre a' corpi sui.,Spesso chiamavano lo spirito al corpo.
"Di poco era di me la carne nuda,","Appena il mio spirito era svelato dalla carne,"
"ch'ella mi fece intrar dentr'a quel muro,","La strega ha giurato in quel muro,"
per trarne un spirto del cerchio di Giuda.,Per tirare un'anima dal cerchio di Giuda.
"Quell'è 'l più basso loco e 'l più oscuro,","E' la notte piu' profonda, la piu' spaventosa..."
e 'l più lontan dal ciel che tutto gira:,Il più lontano dal cielo luce eterna.
ben so 'l cammin; però ti fa sicuro.,Conosco la strada... che spaventa e affligge.
Questa palude che 'l gran puzzo spira,"La palude qui, che puzza di polvere, si intreccia"
"cigne dintorno la città dolente,",La città afflitta dalle sue porte
u' non potemo intrare omai sanz'ira”.,"Non si rompe mai il sentiero senza rabbia."""
"E altro disse, ma non l'ho a mente;","Disse di più, ma mi tolse dalle sue parole"
però che l'occhio m'avea tutto tratto,L'alta torre e bandito con la forza
"ver' l'alta torre a la cima rovente,",Guarda il fuoco sulla cima.
dove in un punto furon dritte ratto,"Tre furie infernali li ho visti subito,"
"tre furïe infernal di sangue tinte,","Quella macchiata di sangue, appena alzata, ore,"
"che membra feminine avieno e atto,","E le donne in modo simile all'atteggiamento e alla figura,"
e con idre verdissime eran cinte;,"Circondato da cicatrici verdi al posto della cintura,"
"serpentelli e ceraste avien per crine,","Con piccoli serpenti, ma come con i capelli,"
onde le fiere tempie erano avvinte.,E le lontre si sono sporcate la notte grigia.
"E quei, che ben conobbe le meschine","E colui che conosceva la loro visione,"
"de la regina de l'etterno pianto,","La schiava della principessa e delle piaghe,"
"“Guarda”, mi disse, “le feroci Erine.","Diceva: ""Ricevi le Erinnye selvagge."
Quest'è Megera dal sinistro canto;,"A sinistra, guarda i megeni..."
quella che piange dal destro è Aletto;,"In mezzo c'è Tisiphone a guardare,"
Tesifón è nel mezzo”; e tacque a tanto.,"E a destra Alecto in Gheul e lamenti."""
Con l'unghie si fendea ciascuna il petto;,"Il petto si è rotto tutti con la graffa,"
"battiensi a palme e gridavan sì alto,","E si distrussero con tali ruggiti,"
ch'i' mi strinsi al poeta per sospetto.,Che mi spinge verso il poeta per l'orrore.
"“Vegna Medusa: sì 'l farem di smalto”,","""La testa di Medusa, su, smascheriamola."""
dicevan tutte riguardando in giuso;,"Hanno gridato, umiliante, troppo simile."
“mal non vengiammo in Tesëo l'assalto”.,"""Ciò che manca a Teseo di adempiere."""
“Volgiti 'n dietro e tien lo viso chiuso;,"""Spostati, gli occhi chiudono subito!"
"ché se 'l Gorgón si mostra e tu 'l vedessi,",Quando erano aperti alla vista di Gorgo...
nulla sarebbe di tornar mai suso”.,"Non sei mai tornato nel giorno del regno!"""
Così disse 'l maestro; ed elli stessi,"Egli parlò e si affrettò a voltare le spalle a me,"
"mi volse, e non si tenne a le mie mani,",Non confidavo nelle mie mani
che con le sue ancor non mi chiudessi.,E mi ha chiuso gli occhi con le mani.
"O voi ch'avete li 'ntelletti sani,","Voi che illumina la luce sana dello spirito,"
