Original,Translate_IT
Benigna volontade in che si liqua,La dolce volontà con cui si esprime
"sempre l'amor che drittamente spira,","l'amore che vola diritto, come la concupiscenza"
"come cupidità fa ne la iniqua,","non si può esprimere se non attraverso il male,"
"silenzio puose a quella dolce lira,",impose il silenzio a questa amabile lira
e fece quïetar le sante corde,e restituì riposo a queste corde sacre
che la destra del cielo allenta e tira.,che la destra del cielo risveglia e fa vibrare.
Come saranno a' giusti preghi sorde,Come rimanere sordi alle preghiere giuste
"quelle sustanze che, per darmi voglia","quegli spiriti che in un colpo, per farmi invidiare"
"ch'io le pregassi, a tacer fur concorde?","Li interrogavano, tacevano allo stesso tempo?"
Bene è che sanza termine si doglia,"Colui che, per amore delle cose effimere,"
"chi, per amor di cosa che non duri","si spoglia per sempre, da solo, di questo amore,"
"etternalmente, quello amor si spoglia.","non ha troppo, per piangere, secoli eterni."
Quale per li seren tranquilli e puri,Come nella notte tranquilla e senza nuvole
"discorre ad ora ad or sùbito foco,",di tanto in tanto la scintilla veloce
"movendo li occhi che stavan sicuri,","che richiama lo sguardo che prende di sorpresa,"
"e pare stella che tramuti loco,","in modo che sembri che una stella stia viaggiando,"
se non che da la parte ond'e' s'accende,di quel luogo che la vide accendersi
"nulla sen perde, ed esso dura poco:",nessuno se ne distacca e dura a stento;
tale dal corno che 'n destro si stende,accanto al braccio che si estende verso destra
a piè di quella croce corse un astro,"un astro discese, separandosi dagli altri"
de la costellazion che lì resplende;,"che si vede brillare, fino ai piedi della croce,"
"né si partì la gemma dal suo nastro,","il gioiello che rimane sempre nel suo scrigno,"
"ma per la lista radïal trascorse,","e fuggì lungo tutto il pilastro splendente,"
che parve foco dietro ad alabastro.,come un fuoco scivola dietro un muro di alabastro.
"Sì pïa l'ombra d'Anchise si porse,","Con tanto amore un tempo, nell’Eliseo,"
"se fede merta nostra maggior musa,","se crediamo a ciò che dice la nostra migliore musa,"
quando in Eliso del figlio s'accorse.,Correva l’ombra di Anchise che scorgeva suo figlio.
"“O sanguis meus, o superinfusa","O sanguis meus, o superinfusa"
