Original,Translate_IT
"Ora sen va per un secreto calle,","Ora, per un sentiero stretto che correva tra"
"tra 'l muro de la terra e li martìri,","i tormenti e i bastioni della città,"
"lo mio maestro, e io dopo le spalle.","Il mio padrone va avanti, lo seguo."
"“O virtù somma, che per li empi giri","""O più alta virtù, tu che mi conduci attraverso"
"mi volvi”, cominciai, “com'a te piace,","questi circoli di trasgressione, secondo la tua volontà,"
"parlami, e sodisfammi a' miei disiri.",parla con me e soddisfa i miei desideri.
La gente che per li sepolcri giace,Coloro che giacciono nei sepolcri
potrebbesi veder? già son levati,"I coperchi, infatti, sono stati tutti sollevati;"
"tutt'i coperchi, e nessun guardia face”.","Nessun guardiano veglia su di loro."""
E quelli a me: “Tutti saran serrati,"E lui a me: ""Saranno tutti zitti"
quando di Iosafàt qui torneranno,quando tornano qui da Giosafat
coi corpi che là sù hanno lasciati.,insieme con la carne che hanno lasciato sopra.
Suo cimitero da questa parte hanno,All'interno di questa regione è il cimitero
"con Epicuro tutti suoi seguaci,","di Epicuro e dei suoi seguaci,"
che l'anima col corpo morta fanno.,tutti quelli che dicono che l'anima muore con il corpo.
Però a la dimanda che mi faci,E così la domanda che mi hai fatto
"quinc'entro satisfatto sarà tosto,","trovera' presto soddisfazione finche' saremo qui,"
e al disio ancor che tu mi taci”.,"come il desiderio che mi hai nascosto."""
"E io: “Buon duca, non tegno riposto","E io: ""Buona guida, l'unica ragione per cui io"
"a te mio cuor se non per dicer poco,","ho nascosto il mio cuore perché potessi parlare brevemente,"
e tu m'hai non pur mo a ciò disposto”.,"e tu, da tempo, mi hai incoraggiato in questo."""
“O Tosco che per la città del foco,"""O toscana, tu che passi vivo attraverso"
"vivo ten vai così parlando onesto,","la città ardente con parole così appariscenti,"
piacciati di restare in questo loco.,Siate così gentili da rimanere qui.
La tua loquela ti fa manifesto,Il tuo accento rende chiaro che appartieni
"di quella nobil patrïa natio,",tra i nativi della nobile città
a la qual forse fui troppo molesto”.,"Potrei aver avuto a che fare troppo vendicativamente."""
Subitamente questo suono uscìo,Questo suono era scoppiato così inaspettatamente
"d'una de l'arche; però m'accostai,","da un sepolcro che, tremante,"
"temendo, un poco più al duca mio.",poi si avvicinò un po 'più alla mia guida.
Ed el mi disse: “Volgiti! Che fai?,"Ma mi ha detto: ""Torna indietro! Che stai facendo?"
Vedi là Farinata che s'è dritto:,E' Farinata che e' salita li'...
da la cintola in sù tutto 'l vedrai”.,"lo vedrete tutti dalla vita in su."""
Io avea già il mio viso nel suo fitto;,I miei occhi erano già intenti al suo;
ed el s'ergea col petto e con la fronte,e si alzò la fronte e il petto.
com'avesse l'inferno a gran dispitto.,come se avesse un grande disprezzo per l'Inferno.
E l'animose man del duca e pronte,La mia guida... le sue mani incoraggianti e veloci...
"mi pinser tra le sepulture a lui,","mi spinse tra i sepolcri verso di lui,"
dicendo: “Le parole tue sien conte”.,"dicendo: ""Le tue parole devono essere appropriate."""
"Com'io al piè de la sua tomba fui,","Quando mi avvicinai al suo sepolcro,"
"guardommi un poco, e poi, quasi sdegnoso,","mi ha guardato e come se fosse disdegnato,"
mi dimandò: “Chi fuor li maggior tui?”.,"mi chiese: ""Chi erano i tuoi antenati?"""
"Io ch'era d'ubidir disideroso,",Perche' volevo essere cosi' conforme...
"non gliel celai, ma tutto gliel'apersi;","Non gli ho nascosto niente, gli ho detto tutto."
ond'ei levò le ciglia un poco in suso;,"In questo ha alzato un po 'le sue sopracciglia,"
poi disse: “Fieramente furo avversi,"e disse: ""Erano nemici feroci"
"a me e a miei primi e a mia parte,","dei miei genitori e della mia festa,"
sì che per due fïate li dispersi”.,"in modo che ho dovuto disperderli due volte. """
"“S'ei fur cacciati, ei tornar d'ogne parte”,","""Se fossero scacciati,"" gli risposi,"
"rispuos'io lui, “l'una e l'altra fïata;","""sono ancora tornati, entrambe le volte, da ogni trimestre;"
ma i vostri non appreser ben quell'arte”.,"ma il tuo non è mai stato veloce ad imparare quell'arte."""
Allor surse a la vista scoperchiata,"A questo là è aumentato un'altra ombra accanto,"
