Original,Translate_IT
“,Gli striscioni del Re dell'Inferno avanzano
"verso di noi; però dinanzi mira”,",su di noi. Guarda dritto davanti a te
"disse 'l maestro mio, “se tu 'l discerni”.","E vedi se riesci a capirlo,"" disse il mio padrone."
"Come quando una grossa nebbia spira,","Come quando si alza una foschia densa, o quando il nostro emisfero"
"o quando l'emisperio nostro annotta,","scurisce alla notte, si può discernere"
"par di lungi un molin che 'l vento gira,","un lontano mulino a vento con le sue vele girevoli,"
veder mi parve un tal dificio allotta;,Mi è sembrato di vedere un tale contrappunto.
poi per lo vento mi ristrinsi retro,"E, per evitare il vento, mi avvicinai"
"al duca mio, ché non lì era altra grotta.",dietro il mio capo: non c'era nessun altro posto dove nascondersi.
"Già era, e con paura il metto in metro,",Ora -- e rabbrividisco mentre lo scrivo in versi --
"là dove l'ombre tutte eran coperte,","Ero dove le tonalità erano completamente coperte,"
e trasparien come festuca in vetro.,mostrando come frammenti di paglia in vetro.
"Altre sono a giacere; altre stanno erte,","Alcuni stanno sdraiati, altri ancora stanno eretti:"
quella col capo e quella con le piante;,"alcuni con la testa, altri con i piedini in alto,"
"altra, com'arco, il volto a' piè rinverte.","alcuni piegati come archi, i loro volti alle dita dei piedi."
"Quando noi fummo fatti tanto avante,",Quando ci eravamo allontanati abbastanza
ch'al mio maestro piacque di mostrarmi,che il mio padrone era contento di farmi vedere
"la creatura ch'ebbe il bel sembiante,","la creatura che una volta era così bella di faccia,"
"d'innanzi mi si tolse e fé restarmi,","Ha fatto un passo da parte, poi mi ha fermato:"
"“Ecco Dite”, dicendo, “ed ecco il loco",'Guarda là a Dis! E vedere il posto
ove convien che di fortezza t'armi”.,"dove devi armarti con forza."""
"Com'io divenni allor gelato e fioco,","Poi come sono diventato debole e congelato,"
"nol dimandar, lettor, ch'i' non lo scrivo,","lettore, non chiedere, perché io non lo scrivo,"
però ch'ogne parlar sarebbe poco.,perché qualsiasi parola non sarebbe sufficiente.
Io non mori' e non rimasi vivo;,"Non sono morto, né sono rimasto vivo."
"pensa oggimai per te, s'hai fior d'ingegno,","Immagina, se ne hai l'intelligenza,"
"qual io divenni, d'uno e d'altro privo.","quello che sono diventato, privato di entrambi."
Lo 'mperador del doloroso regno,L'imperatore del regno doloroso
da mezzo 'l petto uscia fuor de la ghiaccia;,"è aumentato dal ghiaccio sotto il suo seno,"
"e più con un gigante io mi convegno,",e io in dimensioni sono più vicino a un gigante
che i giganti non fan con le sue braccia:,che i giganti sono misurati sulle sue braccia.
vedi oggimai quant'esser dee quel tutto,"Giudice, allora, quello che il tutto deve essere"
ch'a così fatta parte si confaccia.,che è proporzionale a tale parte.
"S'el fu sì bel com'elli è ora brutto,","Se fosse giusto come ora e' orribile,"
"e contra 'l suo fattore alzò le ciglia,","e ha alzato la fronte in disprezzo del suo creatore,"
ben dee da lui procedere ogne lutto.,Egli è adatto ad essere la fonte di ogni dolore.
Oh quanto parve a me gran maraviglia,"Oh, che meraviglia mi è apparsa"
quand'io vidi tre facce a la sua testa!,quando ho percepito tre facce sulla sua testa.
"L'una dinanzi, e quella era vermiglia;","Il primo, davanti, era di colore rosso."
"l'altr'eran due, che s'aggiugnieno a questa","Altri due che aveva, ognuno unito con questo,"
"sovresso 'l mezzo di ciascuna spalla,","sopra il punto centrale di ciascuna spalla,"
e sé giugnieno al loco de la cresta:,e tutti e tre uniti alla cresta.
e la destra parea tra bianca e gialla;,"Quello sulla destra era un giallo biancastro,"
"la sinistra a vedere era tal, quali",mentre il sinistro era tinto come il popolo
vegnon di là onde 'l Nilo s'avvalla.,vivendo alle sorgenti del Nilo.
"Sotto ciascuna uscivan due grand'ali,","Sotto ogni volto emersero due potenti ali,"
quanto si convenia a tanto uccello:,come befit così vasto un uccello:
vele di mar non vid'io mai cotali.,Non ho mai visto vele così massicce in mare.
"Non avean penne, ma di vispistrello",Erano senza piume e fashion
"era lor modo; e quelle svolazzava,","quando le sbatteva,"
sì che tre venti si movean da ello:,"inviò tre venti separati,"
quindi Cocito tutto s'aggelava.,le fonti del ghiaccio su Cocytus.
"Con sei occhi piangëa, e per tre menti",Da sei occhi pianse e i suoi tre mento
gocciava 'l pianto e sanguinosa bava.,lacrime gocciolate e saliva rosso sangue sbavata.
Da ogne bocca dirompea co' denti,"Con i suoi denti, proprio come un hackle"
"un peccatore, a guisa di maciulla,","Lino martellante, ha conquistato un peccatore"
sì che tre ne facea così dolenti.,"in ogni bocca, tormentando tre alla volta."
A quel dinanzi il mordere era nulla,Per quello di fronte il digrignare era una sciocchezza
"verso 'l graffiar, che talvolta la schiena","agli artigli, perché di tanto in tanto"
rimanea de la pelle tutta brulla.,La sua schiena e' stata lasciata senza un briciolo di pelle.
"“Quell'anima là sù c'ha maggior pena”,","'Quell'anima lassù che sopporta il dolore più grande,'"
"disse 'l maestro, “è Giuda Scarïotto,","disse il padrone: ""È Giuda Iscariota che ha"
che 'l capo ha dentro e fuor le gambe mena.,la testa dentro e fuori gli sbatte le gambe.
"De li altri due c'hanno il capo di sotto,","Per quanto riguarda gli altri due, le cui teste penzolano,"
quel che pende dal nero ceffo è Bruto:,Brutus è appeso al muso swarthy --
"vedi come si storce, e non fa motto!;",Guarda come si contorce e non pronuncia una parola!
"e l'altro è Cassio, che par sì membruto.","E dall'altro, Cassio, cosi' grande di arto."
"Ma la notte risurge, e oramai",Ma la notte sta salendo nel cielo.
"è da partir, ché tutto avem veduto”.","perché ce ne andiamo, perché abbiamo visto tutto."""
"Com'a lui piacque, il collo li avvinghiai;",Su sua richiesta l'ho stretto al collo.
"ed el prese di tempo e loco poste,",Quando le ali si aprirono abbastanza
"e quando l'ali fuoro aperte assai,",ha scelto il momento e il luogo appropriati
appigliò sé a le vellute coste;,e prese una mano su quei fianchi pelosi.
di vello in vello giù discese poscia,Poi da Hank a Hank si arrampicò
tra 'l folto pelo e le gelate croste.,tra la pelle spessa e il ghiaccio incrostato.
Quando noi fummo là dove la coscia,Quando eravamo arrivati dove la coscia
"si volge, a punto in sul grosso de l'anche,","girevole, nella parte larga dei fianchi,"
