Original,Translate_IT_1
"Veduta la sentenza del proemio, è da seguire lo trattato; e per meglio quello mostrare, partire si conviene per le sue parti principali, che sono tre: ché nella prima si tratta della nobilitade secondo oppinioni d'altri; nella seconda si tratta di quella secondo la propia oppinione; nella terza si volge lo parlare alla canzone, ad alcuno adornamento di ciò che detto è.","Ora che il significato dell'introduzione è stato chiarito, è tempo di rivolgersi al trattato stesso. Il modo migliore per iniziare a chiarire il suo significato è quello di notare che cade in tre parti. La prima si occupa di ciò che alcune persone pensano nobiltà è; la seconda espone la vera visione di questo; nella terza la canzone stessa è affrontata attraverso un ornamento di ciò che si dice nel corpo del poema."
"La seconda parte comincia: Dico ch'ogni vertù principalmente. La terza comincia: Contra-li-erranti mia, tu te n'andrai. E appresso queste [tre] parti generali, e altre divisioni fare si convegnono, a bene prendere lo 'ntelletto che mostrare s'intende.","La seconda parte comincia: io affermo che ogni virtù deriva alla fine; e la terza: la mia poesia contro l'erringo, dovete essere fuori! Oltre a notare queste parti principali, devo segnalare altre divisioni, per trasmettere una chiara comprensione di ciò che cerco di spiegare."
"Però nullo si maravigli se per molte divisioni si procede, con ciò sia cosa che grande e alta opera sia per le mani al presente e dalli autori poco cercata, e che lungo convegna essere lo trattato e sottile, nel quale per me ora s'entra, a distrigare lo testo perfettamente secondo la sentenza che esso porta.","Non dovrebbe quindi sorprendere che lo svolgimento del tema comporti una molteplicità di divisioni, poiché qui si sta svolgendo un compito importante e difficile, e in cui gli autori affermati hanno poco interesse; né è sorprendente che il trattato a cui sto introducendo il lettore debba essere lungo e sottile, se devo districare tutti i filoni di significato contenuti nel testo."
"Dunque dico che ora questa prima parte si divide in due: ché nella prima si pongono l'oppinioni altrui, nella seconda si ripruovano quelle; e comincia questa seconda parte: Chi diffinisce: 'Omo è legno animato'.","La prima parte, quindi, è divisa in due sezioni: nella prima racconto le opinioni degli altri; nella seconda le confuto. La seconda parte comincia: Chi dà la definizione ""l'uomo è legno che è animato."""
"Ancora la prima parte che rimane sì ha due membra: lo primo è la narrazione dell'oppinione dello imperadore; lo secondo è la narrazione dell'oppinione della gente volgare, che è d'ogni ragione ignuda. E comincia questo secondo membro: ed altri fu di più lieve savere.","La prima sezione stessa ha due sottosezioni: la prima dà un resoconto di come l'opinione dell'imperatore è falsa; la seconda fa lo stesso per quanto riguarda l'opinione detenuta dalla popolazione generale, un'opinione che è, infatti, del tutto inutile. Questa seconda sottosezione inizia: E qualcun altro, di un cast di mente più superficiale."
"Dico dunque: «Tale imperò», cioè tale usò l'officio imperiale: dove è da sapere che Federigo di Soave, ultimo imperadore delli Romani - ultimo dico per rispetto al tempo presente, non ostante che Ridolfo e Andolfo e Alberto poi eletti siano, apresso la sua morte e delli suoi discendenti -, domandato che fosse gentilezza, rispuose ch'era antica ricchezza e belli costumi.","Comincio, allora, Un sovrano dell'impero, cioè, uno che ha tenuto l'ufficio imperiale. Quando ha chiesto come avrebbe definito la nobiltà, Federico lo Svevo, l'ultimo imperatore dei Romani, ha risposto che consisteva in ricchezza secolare e modi piacevoli."
"E dico che «altri fu di più lieve savere»: ché, pensando e rivolgendo questa diffinizione in ogni parte, levò via l'ultima particola, cioè li belli costumi, e tennesi alla prima, cioè all'antica ricchezza; e secondo che 'l testo pare dubitare, forse per non avere li belli costumi non volendo perdere lo nome di gentilezza, diffinio quella secondo che per lui facea, cioè possessione d'antica ricchezza.","Io vado avanti: Qualcun altro, di un cast di mente più superficiale: dopo molto pensiero e riflessione su questa definizione da ogni angolazione, questa persona dispensato con l'ultima caratteristica (maniere piacevoli), e si limita al primo (vecchia ricchezza). Come dice il testo con finta esitazione, forse è stato perché questa persona non aveva egli stesso maniere piacevoli, e tuttavia non ha voluto perdere il suo titolo di nobiltà, che ha definito in un modo che gli si adattava: il possesso di ricchezza secolare."
"E dico che questa oppinione è quasi di tutti, dicendo che dietro da costui vanno tutti coloro che fanno altrui gentile per essere di progenie lungamente stata ricca, con ciò sia cosa che quasi tutti così latrano.","Continuo a dire che questo parere è tenuto da quasi tutti, quando dico che tutti seguono la sua guida che ritengono che chiunque è nobile semplicemente perché appartiene a una famiglia che è stata ricca per lungo tempo, perché questo è abbaiato in coro quasi universale."
"Queste due oppinioni - avegna che l'una, come detto è, del tutto sia da non curare - due gravissime ragioni pare che abbiano in aiuto: la prima è che dice lo Filosofo che quello che pare alli più, impossibile è del tutto essere falso; la seconda ragione è l'autoritade della diffinizione dello imperadore.","Sembra che queste due opinioni possano attingere a due fonti molto importanti di sostegno (anche se, come ho detto, una di queste opinioni semplicemente non merita attenzione).Il primo è la convinzione del filosofo che è impossibile che ciò che la maggior parte delle persone detiene dovrebbe essere totalmente falso; l'altro è l'autorità dell'imperatore, che deve essere tenuto nella massima stima."
"E perché meglio si veggia poi la vertude della veritade, che ogni autoritade convince, ragionare intendo quanto l'una e l'altra di queste ragioni aiutatrice e possente è. E prima, [poi che] della imperiale autoritade sapere non si può se non si ritruovano le sue radici, di quelle per intenzione in capitolo speziale è da trattare.","Per chiarire più chiaramente quanto sia convincente la verità, che è superiore ad ogni autorità, discuto ora esattamente di che cosa ha peso e peso ciascuna di queste fonti. Poiché non si può sapere quale valore attribuire all'autorità imperiale a meno che non si ripercuota questo alla sua radice, devo prima dedicare un capitolo speciale alla discussione su questo argomento."
,
