Original,Translate_IT_1
"Non solamente questa anima e natura buona in adolescenza è ubidente, ma eziandio soave: la qual cosa è l'altra ch'è necessaria in questa etade a bene intrare nella porta della gioventute. Necessaria è, poi che noi non potemo perfetta vita avere sanza amici, sì come nell'ottavo dell'Etica vuole Aristotile; e la maggiore parte dell'amistadi si paiono seminare in questa etade prima, però che in essa comincia l'uomo ad essere grazioso o vero lo contrario: la qual grazia s'acquista per soavi reggimenti, che sono dolce e cortesemente parlare, dolce e cortesemente servire e operare.","Nell'adolescenza quest'anima dotata di eccellenza della natura è dolce e obbediente, la dolcezza è la seconda qualità necessaria in questo stadio per passare con successo attraverso la porta della maturità. È necessario perché non possiamo vivere una vita perfetta se non abbiamo amici, e l'esperienza indica che i semi delle nostre amicizie sono seminati, per lo più, in questa prima fase, poiché è allora che un uomo comincia ad essere gentile, o l'opposto. Questa grazia è acquisita dalla dolcezza nel comportamento, che consiste nell'essere dolce e cortese nel parlare, e di essere dolce e cortese nel servire gli altri e nella condotta generale."
"E però dice Salomone allo adolescente figlio: «Li schernidori Dioli schernisce, e alli mansueti Dio darà grazia». E altrove dice: «Rimuovi da te la mala bocca, e li altri atti villani siano di lungi da te». Per che appare che necessaria sia questa soavitade, come detto è.","Ecco perché Salomone dice al figlio adolescente: ""Verso gli aspri dello spirito Dio agisce con durezza, ma a quelli di cuore tenero darà grazia."" E altrove: ""Non macchiare la tua bocca con il male, e mantenere le distanze da ogni tipo di azione di base."" È chiaro, allora, che abbiamo ragione nel dire che questa dolcezza è necessaria."
"Anche è necessaria a questa etade la passione della vergogna; e però la buona e nobile natura in questa etade la mostra, sì come lo testo dice. E però che la vergogna è apertissimo segno in adolescenza di nobilitade, perché quivi è massimamente necessaria al buono fondamento della nostra vita, allo quale [la] nobile natura intende; di quella è alquanto con diligenza da parlare.","Il sentimento chiamato bashfulness è anche necessario in questa fase, e quindi è visualizzato in questa fase per qualsiasi natura che è buono e nobile, come dice il testo. Poiché in adolescenza bashfulness è uno dei segni più chiari di nobiltà, essendo in quel periodo particolarmente necessario per porre un buon fondamento per una vita veramente umana (che è ciò che la nobile natura si sforza di garantire), deve essere discusso con una certa cura."
"Dico che per vergogna io intendo tre passioni necessarie al fondamento della nostra vita buona: l'una si è Stupore; l'altra si è Pudore; la terza si è Verecundia; avegna che la volgare gente questa distinzione non discerna. E tutte e tre queste sono necessarie a questa etade per questa ragione: a questa etade è necessario d'essere reverente e disideroso di sapere; a questa etade è necessario d'essere rifrenato, sì che non transvada; a questa etade è necessario d'essere penitente del fallo, sì che non s'ausi a fallare. E tutte queste cose fanno le passioni sopra dette, che vergogna volgarmente sono chiamate.","Capisco per bashfulness tre sentimenti che sono necessari per gettare le basi di una vita buona e veramente umana. Questi sono awe, modestia e sensibilità alla vergogna . Anche se la gente comune non riesce a percepire che questi sono distinti. Tutti e tre questi sono necessari perché in questa fase è necessario mostrare le seguenti caratteristiche: essere riverenti e desiderosi di imparare; essere auto-controllati, e così in grado di osservare i limiti della buona condotta; essere penitente per qualsiasi colpa, in modo da non diventare abituato ad esso. Tutte queste qualità derivano dal possesso dei sentimenti di cui sopra, popolarmente di cui al singolo termine bashfulness, come vi spiegherò ora."
"Ché lo stupore è uno stordimento d'animo per grandi e maravigliose cose vedere o udire o per alcuno modo sentire: che in quanto paiono grandi, fanno reverente a sé quelli che le sente; in quanto paiono mirabili, fanno voglioso di sapere di quelle. E però li antichi regi nelle loro magioni faceano magnifici lavorii d'oro e di pietre e d'artificio, acciò che quelli che le vedessero divenissero stupidi, e però reverenti e domandatori delle condizioni onorevoli dello rege.","Awe è lo stupore causato nelle nostre menti quando vediamo o sentiamo o in qualsiasi modo sperimentare cose impressionanti e sorprendenti. Poiché questi colpiscono la persona che li sperimenta come impressionante, lo inducono a riverenza loro; perché lo colpiscono come sorprendente, lo fanno desiderare di acquisire conoscenza su di loro. In tempi antichi, i re adornavano i loro palazzi con magnifiche opere d'oro e pietre preziose e lavorato con grande abilità artistica, in modo che coloro che li hanno visti potrebbe essere awestruck, e quindi essere riverenza e chiedere il rango di onore goduto dal re."
"E però dice Stazio, lo dolce poeta, nel primo della Tebana Istoria, che quando Adrasto, rege delli Argi, vide Polinice coverto d'un cuoio di leone, e vide Tideo coverto d'un cuoio di porco salvatico, e ricordossi del risponso che Apollo dato avea per le sue figlie, che esso divenne stupido, e però più reverente e più disideroso di sapere.","Stazio, il dolce poeta, racconta nella sua Tebaid che quando Adrasto, re degli Argives, vide Polinici rivestiti in pelle di leone, e Tydeus rivestito in pelle di un cinghiale, e ha ricordato la risposta che Apollo aveva dato riguardo alle sue figlie, era awestruck, e di conseguenza più riverito e desideroso di ulteriori conoscenze."
"Lo pudore è uno ritraimento d'animo da laide cose, con paura di cadere in quelle; sì come vedemo nelle vergini e nelle donne buone e nelli adolescenti, che tanto sono pudici, che non solamente là dove richesti o tentati sono di fallare, ma ove pure alcuna imaginazione di venereo co[rro]mpimento avere si puote, tutti si dipingono nella faccia di palido o di rosso colore.","La modestà è il restringimento della mente dalle azioni malvagie, accompagnato dalla paura di soccombere a farle. Lo osserviamo nelle vergini, nelle buone donne e negli adolescenti, che sono così modesti che tutto il loro viso assume una tonalità pallida o rossa non solo in occasioni in cui sono effettivamente invitati o tentati di sviare, ma anche quando potrebbero essere spostati per intrattenere il semplice pensiero del piacere sessuale."
"Onde dice lo sopra notato poeta nello allegato libro primo di Tebe, che quando Aceste, nutrice d'Argia e di Deifile, figlie d'Adrasto rege, le menò dinanzi dalli occhi del santo padre nella presenza delli due peregrini, cioè Polinice e Tideo, le vergini palide e rubicunde si fecero, e li loro occhi fuggiro da ogni altrui sguardo, e solo nella paterna faccia, quasi come sicuri, si tennero.","Il poeta di cui sopra, nell'opera su Tebe appena citata, racconta che quando Aceste, l'infermiera di Argia e Deifile le figlie del re Adrasto, li condusse alla presenza del loro santo padre quando ebbe con sé i due stranieri (Polynices e Tydeus), queste vergini divennero pallide e arrossate. Essi evitarono i loro occhi dallo sguardo di tutti e li tennero fissi solo sul volto del loro padre con cui solo si sentivano al sicuro."
"Oh quanti falli rifrena esto pudore! quante disoneste cose e dimande fa tacere! quante disoneste cupiditati raffrena! quante male tentazioni non pur nella pudica persona diffida, ma eziandio in quello che la guarda! quante laide parole ritiene! Ché, sì come dice Tulio nel primo delli Officii, nullo atto è laido, che non sia laido quello nominare; e però lo pudico e nobile uomo mai non parla sì che ad una donna non fossero oneste le sue parole. Ahi quanto sta male a ciascuno uomo che onore vada cercando, menzionare cose che nella bocca d'ogni donna stea[n] male!","Quante cose oscene e proposte che impedisce di essere pronunciate! Quanti desideri disonore si frena! Quante tentazioni malvagie si vergogna in fuga, non solo nella persona modesta ma anche in colui che lo vede! Quante parole impure si soffocano! Infatti, come dice Cicerone negli Uffici, ""Nessun atto è fallo se non è fallo anche per menzionarlo,"" così un uomo modesto e nobile non parla mai in modo tale che le sue parole sembrino abbassarsi sulle labbra di una donna. Difatti, è malato diventare un uomo che cerca nobiltà di parlare di cose che sarebbero incomparabili sulle labbra di una donna."
"La verecundia è una paura di disonoranza per fallo commesso; e di questa paura nasce un pentimento del fallo, lo quale ha in sé una amaritudine che è gastigamento a più non fallire. Onde dice questo medesimo poeta, in quella medesima parte, che quando Polinice fu domandato da Adrasto rege del suo essere, che elli dubitò, prima, di dicere, per vergogna del fallo che contra lo padre fatto avea, e ancora per li falli d'Edippo suo padre, ché [li falli del padre] paiono rimanere in vergogna del figlio; e non nominò suo padre, ma li antichi suoi e la terra e la madre. Per che bene appare, vergogna essere necessaria in quella etade.","Sensibilità alla vergogna è il timore di essere tenuto in disgrazia per una colpa che uno ha commesso. Questa paura dà origine al pentimento per la colpa, la cui amarezza molto scoraggia la persona dal cadere di nuovo. Come lo stesso poeta racconta nel brano già citato, quando Polynices è stato chiesto dal re Adrasto che era, ha esitato prima di parlare a causa della vergogna che ha sentito per il torto che aveva fatto suo padre, e non meno a causa dei torti fatti da suo padre Edipo stesso, colpa di un padre considerato come una fonte duratura di vergogna per il figlio. Di conseguenza, egli non ha fatto menzione del nome di suo padre, solo quelli dei suoi antenati, del suo paese natale e della sua madre. È chiaro, quindi, che la bashfulness è necessaria in questa fase della vita."
