Original,Translate_IT
"Dal centro al cerchio, e sì dal cerchio al centro","Dal centro al cerchio, o dal cerchio al centro,"
"movesi l'acqua in un ritondo vaso,","si vede l’acqua muoversi in un vaso arrotondato,"
secondo ch'è percosso fuori o dentro:,a seconda che sia stato toccato sul bordo o dentro.
ne la mia mente fé sùbito caso,Nella mia mente nacque improvvisamente questa idea.
"questo ch'io dico, sì come si tacque","che ho appena espresso, fin dal primo momento"
"la glorïosa vita di Tommaso,",dove lo spirito glorioso di Tommaso si era tu;
per la similitudine che nacque,Ho pensato di trovare un'analogia.
"del suo parlare e di quel di Beatrice,","Nelle sue parole, seguite da quelle di Beatrice,"
"a cui sì cominciar, dopo lui, piacque:",che mi fece il favore di parlare dopo di lui:
"“A costui fa mestieri, e nol vi dice","«Gli occorre ora, benché non ne dica nulla."
"né con la voce né pensando ancora,","con viva voce, né con il proprio pensiero,"
d'un altro vero andare a la radice.,raggiungere alla radice un’altra verità.
Diteli se la luce onde s'infiora,Ditegli se lo splendore di cui si abbellisce così
"vostra sustanza, rimarrà con voi",la tua sostanza pulita è eternamente
etternalmente sì com'ell'è ora;,per voi un compagno così com'è ora;
"e se rimane, dite come, poi","e se deve rimanervi, spiegategli come,"
"che sarete visibili rifatti,","quando vi renderà visibile la vostra corteccia,"
esser porà ch'al veder non vi nòi”.,non avrà il dono di offendere la vostra vista”.
"Come, da più letizia pinti e tratti,","Come, a volte spremuto dal vivo pungiglione"
a la fïata quei che vanno a rota,"di un piacere crescente, coloro che ballano in tondo"
"levan la voce e rallegrano li atti,","alzano con un tono la loro voce, dove sembra la loro lettura,"
"così, a l'orazion pronta e divota,","allo stesso modo, su richiesta affrettata e pia,"
li santi cerchi mostrar nova gioia,"una nuova gioia invade i santi circoli,"
nel torneare e ne la mira nota.,tradotti dalla loro danza e dai loro dolci accordi.
Qual si lamenta perché qui si moia,Quello che si lamenta perché si muore sulla terra
"per viver colà sù, non vide quive","per vivere in cielo, il fatto di aver ignorato"
lo refrigerio de l'etterna ploia.,il rinfresco della pioggia eterna.
Quell'uno e due e tre che sempre vive,Questo uno e due e tre che esiste per sempre
"e regna sempre in tre e 'n due e 'n uno,",e che regna per sempre in tre e due e uno
"non circunscritto, e tutto circunscrive,","e contiene l’universo senza essere contenuto,"
tre volte era cantato da ciascuno,"era tre volte cantato da ciascuna delle anime,"
"di quelli spirti con tal melodia,",e la loro bella canzone basterebbe per pagare
ch'ad ogne merto saria giusto muno.,al loro prezzo più equo i meriti più brillanti.
E io udi' ne la luce più dia,Poi udii nello splendore più santo.
"del minor cerchio una voce modesta,",dal cerchio interno una voce così dolce
"forse qual fu da l'angelo a Maria,",che quella dell'arcangelo che interpella Maria
risponder: “Quanto fia lunga la festa,Rispondo: “Finché durerà la festa
"di paradiso, tanto il nostro amore","Paradiso, l’amore che portiamo dentro di noi"
si raggerà dintorno cotal vesta.,Brillerà in questo modo all'interno di questo vestito.
La sua chiarezza séguita l'ardore;,Lo splendore del suo splendore si misura con l’ardore
"l'ardor la visïone, e quella è tanta,",e l’ardore alla vista; e questa dipende
quant'ha di grazia sovra suo valore.,a sua volta la grazia affidata a ciascuno.
Come la carne glorïosa e santa,Il giorno in cui carne gloriosa e senza macchia
"fia rivestita, la nostra persona","saremo rivestiti, le nostre persone saranno"
più grata fia per esser tutta quanta;,"più belle di oggi, per essere finalmente intere;"
per che s'accrescerà ciò che ne dona,Ciò che deve aumentare la luce dell’amore
"di gratüito lume il sommo bene,",che il più grande dei Beni ci ha dato con la sua grazia;
lume ch'a lui veder ne condiziona;,ed è per la sua virtù che lo si può contemplare.
"onde la visïon crescer convene,",In questo modo si aumenta la vista
"crescer l'ardor che di quella s'accende,","e crescerà quell’ardore che si accende al suo fuoco,"
crescer lo raggio che da esso vene.,così come il raggio che nasce da esso.
"Ma sì come carbon che fiamma rende,",Come il carbone che produce una fiamma.
"e per vivo candor quella soverchia,","ma il cui bianco splendore supera la sua chiarezza,"
sì che la sua parvenza si difende;,"facendolo distinguere facilmente attraverso,"
così questo folgór che già ne cerchia,Lo stesso dicasi per il brillante che ci riveste qui.
fia vinto in apparenza da la carne,sarà superata dall’aspetto della carne
che tutto dì la terra ricoperchia;,che ora rimane coperta di terra.
né potrà tanta luce affaticarne:,"Il suo splendore non potrà stancare i nostri sguardi,"
ché li organi del corpo saran forti,Gli organi di senso diventano abbastanza forti
a tutto ciò che potrà dilettarne”.,per portare ciò che deve servire alla nostra gioia».
Tanto mi parver sùbiti e accorti,E l’uno e l’altro coro mi sembravano allora
"e l'uno e l'altro coro a dicer “Amme!”,","così veloci e contenti di aggiungere il loro “amen”,"
che ben mostrar disio d'i corpi morti:,che si sentiva il desiderio dei loro corpi inciampati;
"forse non pur per lor, ma per le mamme,","non solo, forse, per loro, ma per le loro madri,"
per li padri e per li altri che fuor cari,"per i loro padri, per i loro cari"
anzi che fosser sempiterne fiamme.,prima di diventare fiaccole eterne.
"Ed ecco intorno, di chiarezza pari,","Ecco, all’improvviso, uguale per quanto riguarda lo splendore,"
"nascere un lustro sopra quel che v'era,","un fuoco nuovo apparve intorno a questo primo,"
per guisa d'orizzonte che rischiari.,come la chiarezza che sale all’orizzonte.
E sì come al salir di prima sera,"E come si può vedere, nell’ora in cui la notte sale,"
"comincian per lo ciel nove parvenze,","si accendono lentamente nuovi fuochi al cielo,"
"sì che la vista pare e non par vera,","che ha un aspetto al tempo stesso falso e vero,"
parvemi lì novelle sussistenze,Ho scoperto nuove sostanze
"cominciare a vedere, e fare un giro",che io distinguevo male e che formavano un cerchio
di fuor da l'altre due circunferenze.,"all'esterno, intorno ai due cerchi primi."
Oh vero sfavillar del Santo Spiro!,O vero scintillio dello Spirito sacro-santo!
come si fece sùbito e candente,Come è apparso all'improvviso splendente
"a li occhi miei che, vinti, nol soffriro!","Ai miei occhi che, vinti, non potevano soffrirlo!"
Ma Bëatrice sì bella e ridente,Ma Beatrice allora scoprì ai miei occhi
"mi si mostrò, che tra quelle vedute",un sorriso così bello che devo arrendermi
si vuol lasciar che non seguir la mente.,La speranza di rianimare un ricordo del genere.
Quindi ripreser li occhi miei virtute,"Il mio sguardo riprende un po' più di vigore,"
a rilevarsi; e vidimi translato,"Potevo farne uso e ci vivevo, solo io."
sol con mia donna in più alta salute.,"e mia signora, portati verso una felicità più alta."
"Ben m'accors'io ch'io era più levato,",E so che in effetti siamo appena saliti
"per l'affocato riso de la stella,",Vedendo il sorriso incandescente dell'astro
che mi parea più roggio che l'usato.,che sembrava rossore più che alla sua ordinaria.
Con tutto 'l core e con quella favella,"Dal fondo del mio petto, parlando questa lingua"
"ch'è una in tutti, a Dio feci olocausto,","che non è che una per tutti, io feci offerta a Dio,"
qual conveniesi a la grazia novella.,come richiesto da questa nuova grazia.
E non er'anco del mio petto essausto,L’ardore dell’orazione non si era spento
"l'ardor del sacrificio, ch'io conobbi","del tutto nel mio cuore, che già sapevo"
esso litare stato accetto e fausto;,"che i miei voti erano stati accolti con favore,"
ché con tanto lucore e tanto robbi,"perché vidi degli splendori che formavano due raggi,"
"m'apparvero splendor dentro a due raggi,",con un tale brillante e incandescente così forte
ch'io dissi: “O Elïòs che sì li addobbi!”.,"E io dissi: ""Elio, come tu li vesti!""."
Come distinta da minori e maggi,Come la galassia si estende da un polo all'altro
lumi biancheggia tra ' poli del mondo,"un fiume di luce che fa dubitare i saggi,"
"Galassia sì, che fa dubbiar ben saggi;","in uno specchio di fuochi più grandi o più piccoli,"
sì costellati facean nel profondo,"Questi raggi costellati, allo stesso modo, componevano"
Marte quei raggi il venerabil segno,alle profondità di Marte il segno venerabile
che fan giunture di quadranti in tondo.,che fa la giunzione dei quadranti in un cerchio.
Qui vince la memoria mia lo 'ngegno;,Qui il ricordo prevale sullo spirito:
"ché quella croce lampeggiava Cristo,","su questa croce brillava di tale splendore Cristo,"
sì ch'io non so trovare essempro degno;,che non posso trovare un esempio abbastanza degno;
"ma chi prende sua croce e segue Cristo,",ma che porta la sua croce e cammina con Cristo
"ancor mi scuserà di quel ch'io lasso,",Dovrò scusarmi per quello che devo tacere.
vedendo in quell'albor balenar Cristo.,quando riconoscerà il bianco splendore di Cristo.
Di corno in corno e tra la cima e 'l basso,Dall’estremità di un braccio all’altro e dalla cima al piede
"si movien lumi, scintillando forte",scorrevano degli splendori che scintillavano più forte
nel congiugnersi insieme e nel trapasso:,ai punti di incrocio dei loro brevi incontri:
"così si veggion qui diritte e torte,","È così che si vede correre, diritti o contorti,"
"veloci e tarde, rinovando vista,","leste o pigri, più lunghi o più brevi,"
"le minuzie d'i corpi, lunghe e corte,","di aspetto sempre mutevole, i grani della polvere"
moversi per lo raggio onde si lista,giocare in un raggio che proietta un ponte d'oro
"talvolta l'ombra che, per sua difesa,","all’angolo d’ombra che l’uomo, cercando un riparo,"
la gente con ingegno e arte acquista.,Ha la sua arte e la sua intelligenza.
"E come giga e arpa, in tempra tesa",Come un violino che suona di concerto.
