Original,Translate_IT
Già era dritta in sù la fiamma e queta,"La fiamma ora stava eretta e immobile,"
"per non dir più, e già da noi sen gia","significava non parlare più, e stava partendo"
"con la licenza del dolce poeta,","con il gentile permesso del poeta,"
"quand'un'altra, che dietro a lei venìa,","quando un'altra fiamma si avvicina alle spalle,"
ne fece volger li occhi a la sua cima,"ha fatto sì che i nostri occhi si fissassero sulla sua punta,"
per un confuso suon che fuor n'uscia.,disegnato dalla bizzarra che veniva da essa.
Come 'l bue cicilian che mugghiò prima,Come il toro siciliano che soffiò per primo
"col pianto di colui, e ciò fu dritto,",con le grida di colui il cui strumento
"che l'avea temperato con sua lima,",l'avevo modellato... ed era solo...
"mugghiava con la voce de l'afflitto,",usato per soffiare con la voce della vittima
"sì che, con tutto che fosse di rame,","in modo che, anche se il toro è stato fatto di ottone,"
pur el pareva dal dolor trafitto;,"sembrava trasposta dal dolore,"
"così, per non aver via né forame","quindi, non avendo prima corso o uscita"
"dal principio nel foco, in suo linguaggio","attraverso la fiamma, le parole luttuose"
si convertïan le parole grame.,sono stati trasformati in una lingua tutta loro.
Ma poscia ch'ebber colto lor vïaggio,Ma una volta che le parole avevano fatto la loro strada
"su per la punta, dandole quel guizzo","fino alla punta, facendolo tremare"
"che dato avea la lingua in lor passaggio,","come aveva fatto la voce quando li aveva formati,"
udimmo dire: “O tu a cu' io drizzo,"Lo abbiamo sentito dire: ""O voi a cui io miro la mia voce"
"la voce e che parlavi mo lombardo,","e che, proprio ora, disse in lingua lombarda:"
"dicendo ""Istra ten va, più non t'adizzo"",","""Ora vai per la tua strada, non ti chiedo nient'altro."""
"perch'io sia giunto forse alquanto tardo,","'anche se sono arrivato, forse, un po' in ritardo,"
non t'incresca restare a parlar meco;,Lascia che non ti dia fastidio restare a parlare con me.
"vedi che non incresce a me, e ardo!","Anche se sono nella fiamma, come puoi vedere, non mi infastidisce."
Se tu pur mo in questo mondo cieco,'Se sei solo un po 'caduto
caduto se' di quella dolce terra,in questo mondo cieco da quella dolce terra
"latina ond'io mia colpa tutta reco,","dall'Italia, da cui abbatterò tutti i miei peccati,"
dimmi se Romagnuoli han pace o guerra;,Dimmi se la Romagna vive in pace o in guerra.
ch'io fui d'i monti là intra Orbino,Vengo da dove si trovano le montagne.
e 'l giogo di che Tever si diserra”.,"Urbino e il crinale da cui scaturisce il Tevere."""
"Io era in giuso ancora attento e chino,",Mi stavo ancora piegando per sentire...
"quando il mio duca mi tentò di costa,",quando il mio capo mi sgridò e disse:
dicendo: “Parla tu; questi è latino”.,Sta a te parlare... questo e' italiano.
"E io, ch'avea già pronta la risposta,","E io, che avevo la mia risposta pronta,"
sanza indugio a parlare incominciai:,senza indugio ha cominciato a parlare:
"“O anima che se' là giù nascosta,","'O anima che è nascosta alla mia vista laggiù,"
"Romagna tua non è, e non fu mai,","'La tua Romagna non è, e non è mai stato,"
