Original,Translate_IT
Solea creder lo mondo in suo periclo,"Un tempo il mondo credeva in un errore irriprovevole,"
che la bella Ciprigna il folle amore,"Che il grande amore di Cypri infiamma il glutine,"
"raggiasse, volta nel terzo epiciclo;",Durante il terzo ciclo si muove.
per che non pur a lei faceano onore,Non minacciarla da sola con il sacrifizio
di sacrificio e di votivo grido,E l'invocazione ritornò adorando
le genti antiche ne l'antico errore;,"Il vecchio popolo, condannato nella vecchia follia;"
"ma Dïone onoravano e Cupido,","No, anche Dioni e Cupidi onorano,"
"quella per madre sua, questo per figlio,","Come sua madre lei, lui come il bambino,"
e dicean ch'el sedette in grembo a Dido;,Al Dido diede il suo grembo alla sede.
e da costei ond'io principio piglio,"Così fu dopo di lei, da cui comincia il mio canto,"
pigliavano il vocabol de la stella,"Il nome della stella che, presto il sole nella schiena,"
che 'l sol vagheggia or da coppa or da ciglio.,Presto potrete amareggiarvi faccia a faccia.
Io non m'accorsi del salire in ella;,"Non mi sento rapito in questa stella,"
ma d'esservi entro mi fé assai fede,Ma il fatto che io fossi davvero dentro... ha deciso...
la donna mia ch'i' vidi far più bella.,"Mia signora è molto graziosa, molto più entusiasta."
"E come in fiamma favilla si vede,","E come si vedono le scintille nella fiamma,"
"e come in voce voce si discerne,","E come riconosciamo le voci nella voce,"
"quand'una è ferma e altra va e riede,",Che resiste quando l'altro viene a fuggire;
vid'io in essa luce altre lucerne,"Così ho visto le luci bruciare qui alla luce,"
"muoversi in giro più e men correnti,","eccitato secondo la misura dell'oscurità interiore,"
"al modo, credo, di lor viste interne.","Così sembrava, correre più o meno in cerchio."
"Di fredda nube non disceser venti,","Nessun vento, invisibile o visibile, cura"
"o visibili o no, tanto festini,",Spostare cosi' velocemente dalla nuvola fredda...
che non paressero impediti e lenti,Che non sembrava lento e che si muoveva duramente
a chi avesse quei lumi divini,Colui che va incontro alle luci
"veduti a noi venir, lasciando il giro","Vedendo in volo, da quel cerchio,"
pria cominciato in li alti Serafini;,Gestire l'alto serafino commovente.
e dentro a quei che più innanzi appariro,E dietro questo primo suono nel coro:
"sonava 'Osanna' sì, che unque poi","Osanna, e da quando ho sentito il suono..."
di rïudir non fui sanza disiro.,Desiderate sempre il suo cuore ardente e l'orecchio.
Indi si fece l'un più presso a noi,E poi ne ho visto uno che si avvicinava a noi.
e solo incominciò: “Tutti sem presti,E cominciò da solo con un suono gioioso:
"al tuo piacer, perché di noi ti gioi.","""Siamo tutti volenterosi nel renderti devozione."
Noi ci volgiam coi principi celesti,"Camminiamo, un cerchio, un impulso, un impulso,"
"d'un giro e d'un girare e d'una sete,","Non separandoci mai dal sentiero dei principi celesti,"
ai quali tu del mondo già dicesti:,A quale hai inseguito nel tuo canto:
'Voi che 'ntendendo il terzo ciel movete';,"che guidate il terzo cielo, conoscendo;"
"e sem sì pien d'amor, che, per piacerti,","Non sara' difficile per te rimanere in silenzio,"
non fia men dolce un poco di quïete”.,"Brucia per te in un amore così intenso."""
Poscia che li occhi miei si fuoro offerti,"Quando mi volsi verso di lei con riverenza,"
"a la mia donna reverenti, ed essa","E quando lo sguardo della Signora si pronuncia,"
"fatti li avea di sé contenti e certi,","Che mi sono trovato al sicuro e soddisfatto,"
rivolsersi a la luce che promessa,Guardo alla luce che mi ha promesso
"tanto s'avea, e “Deh, chi siete?” fue","Quante cose avete, e disse: ""Chi sei, di'!."""
la voce mia di grande affetto impressa.,L'audio e' quasi rotto di brutto.
E quanta e quale vid'io lei far piùe,"O come aumentava, come si adornava"
"per allegrezza nova che s'accrebbe,",La gioiosa lucentezza nell'aria e nei segni
"quando parlai, a l'allegrezze sue!","Per la mia parola, egli disse con gioia:"
"Così fatta, mi disse: “Il mondo m'ebbe","""Solo per breve tempo rimarrò sulla terra,"
"giù poco tempo; e se più fosse stato,","Se rimanessi di piu', molti non sarebbero..."
"molto sarà di mal, che non sarebbe.",Il male che ancora ti riguarda.
La mia letizia mi ti tien celato,"Solo la mia gioia ti nasconde la mia faccia,"
che mi raggia dintorno e mi nasconde,"Solo lei mi nasconde intorno al cerchio dei raggi,"
quasi animal di sua seta fasciato.,Proprio come il verme di seta.
"Assai m'amasti, e avesti ben onde;","Tu mi amavi, e per buona ragione."
"che s'io fossi giù stato, io ti mostrava","Poiché io sono ancora vivo, perciocchè ora tu hai germogliato"
di mio amor più oltre che le fronde.,Non solo le foglie del nostro amore.
Quella sinistra riva che si lava,"La spiaggia sinistra bagnata da Rhodanus,"
"di Rodano poi ch'è misto con Sorga,","Dopo essersi alleato con la Sargue,"
"per suo segnore a tempo m'aspettava,","Una volta, in spirito, vide il trono occupato da me;"
e quel corno d'Ausonia che s'imborga,"Così anche il corno di Auson, dove, fermamente fondato,"
"di Bari e di Gaeta e di Catona,","Bari, Gaëta e Crotona,"
da ove Tronto e Verde in mare sgorga.,Da dove sfocia il mare Verd e Tronto.
Fulgeami già in fronte la corona,"Anche la corona del paese mi abbelliva,"
di quella terra che 'l Danubio riga,"L'inondazione del Danubio,"
poi che le ripe tedesche abbandona.,Dopo che hanno sbocciato dal garzone della Germania.
"E la bella Trinacria, che caliga",Trinacria Coperto da involucro nero
"tra Pachino e Peloro, sopra 'l golfo","Tra Pachino e Pelo, sulla gola"
"che riceve da Euro maggior briga,","L'oceano, che schiumerà a Eurus urlare d'ira,"
"non per Tifeo ma per nascente solfo,","No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no."
"attesi avrebbe li suoi regi ancora,","Il principe attende ancora, i germogli nobili"
"nati per me di Carlo e di Ridolfo,","Rudolfs e Karls della mia alleanza matrimoniale,"
"se mala segnoria, che sempre accora","Quando cattivi imperi, che sono sempre disprezzati"
"li popoli suggetti, non avesse",La sottomissione porta al grido di omicidio
"mosso Palermo a gridar: ""Mora, mora!"".",Non a Palermo ha aperto ogni bocca.
