Original,Translate_IT
"Di pari, come buoi che vanno a giogo,","Allo stesso modo, come due toro tirano nello yoche,"
"m'andava io con quell'anima carca,",Se mi fossi messo da parte con lo spirito malvagio...
fin che 'l sofferse il dolce pedagogo.,Finche' e' sembrato buono al dolce insegnante.
Ma quando disse: “Lascia lui e varca;,"Ma quando disse: ""Lascialo andare,"
"ché qui è buono con l'ali e coi remi,","Qui vale quanto puoi, la barca."
"quantunque può, ciascun pinger sua barca”;","Con le vele e con i remi."""
dritto sì come andar vuolsi rife'mi,E io mi muovo verso il sentiero
"con la persona, avvegna che i pensieri","Con il mio corpo, anche se piegato e arrabbiato"
mi rimanessero e chinati e scemi.,"Gli sguardi dello spirito guardavano ancora a terra,"
"Io m'era mosso, e seguia volontieri",E seguì il mio castello sotto la pioggia di draghe
"del mio maestro i passi, e amendue","La curiosita', ed entrambi abbiamo mostrato..."
già mostravam com'eravam leggeri;,"Come siamo stati facili, già in rapido svolgimento;"
ed el mi disse: “Volgi li occhi in giùe:,"Finché disse: ""Guarda a terra,"
"buon ti sarà, per tranquillar la via,","Per mantenere quello che il tuo piede fa,"
veder lo letto de le piante tue”.,"Perché al sentiero della riduzione ti è piaciuto."""
"Come, perché di lor memoria sia,","Come, per salvare l'amico ricordo,"
sovra i sepolti le tombe terragne,"Sulle tombe terrene appare,"
"portan segnato quel ch'elli eran pria,",Quelli che riposavano dentro... una volta erano nella vita...
onde lì molte volte si ripiagne,"Così tutti piangono a questa vista,"
"per la puntura de la rimembranza,","irritato dal dolore della ferita strappata,"
che solo a' pïi dà de le calcagne;,Che un tempo era buono e devoto con loro;
"sì vid'io lì, ma di miglior sembianza","Così il vantaggio mi ha indicato, che nel giro,"
"secondo l'artificio, figurato","formando il sentiero là, che ha circondato quella montagna,"
quanto per via di fuor del monte avanza.,"Parecchie immagini, ma più eccellenti, sulla sua base"
Vedea colui che fu nobil creato,"Lui, più nobile di quello che la terra germoglia,"
"più ch'altra creatura, giù dal cielo","Creato, ho visto quale con la fretta"
"folgoreggiando scender, da l'un lato.",Il fulmine è caduto dal cielo.
Vedëa Brïareo fitto dal telo,"Là, per la via di un'altra parte,"
"celestïal giacer, da l'altra parte,","Con gelo rigido e pesante,"
grave a la terra per lo mortal gelo.,"Lag Briareus, trafitto dalla freccia celeste."
"Vedea Timbreo, vedea Pallade e Marte,","Marte, Febus, Pallas erano alti e nobili,"
"armati ancora, intorno al padre loro,","Guardando i giganti sparsi,"
mirar le membra d'i Giganti sparte.,Armato ancora per trovare suo padre.
Vedea Nembròt a piè del gran lavoro,"Ai piedi della grande opera di Nimrod,"
"quasi smarrito, e riguardar le genti","Poi guardo, e come confuso e grande"
che 'n Sennaàr con lui superbi fuoro.,Dopo i compagni del suo lavoro spiando.
"O Nïobè, con che occhi dolenti",Tu Niobe... ti ho visto piangere...
"vedea io te segnata in su la strada,","Qui sono morti sette bambini, là altri sette;"
tra sette e sette tuoi figliuoli spenti!,"Come ogni occhio, un flusso lacrimogeno svanisce."
"O Saùl, come in su la propria spada","Saul, tu sembravi trascinato nella spada giusta,"
"quivi parevi morto in Gelboè,","Morto, come a Gilboa, che da tempo"
che poi non sentì pioggia né rugiada!,La rugiada e la pioggia sono rimasti senza rete.
"O folle Aragne, sì vedea io te","Arachne, Törin, una volta piena di vanità,"
"già mezza ragna, trista in su li stracci","Mezza ragnatela finita, sulla spazzola del tessuto,"
de l'opera che mal per te si fé.,"Che tu, o poverina, abbia a che fare con il tuo dolore."
"O Roboàm, già non par che minacci","Roboamo sembrò tremare,"
quivi 'l tuo segno; ma pien di spavento,"Come se minacciasse, invece che come sempre..."
"nel porta un carro, sanza ch'altri il cacci.","In macchina, fuggita, sfuggita."
Mostrava ancor lo duro pavimento,"Si vedevano Erifili e la loro ricompensa,"
come Almeon a sua madre fé caro,Quanto costa l'insolente emozione
parer lo sventurato addornamento.,Siete stati pagati dal figlio adatto:
Mostrava come i figli si gittaro,"Il Sennacherib, entrambi i suoi figli"
"sovra Sennacherìb dentro dal tempio,",Nel tempio uccidevano pieni di malvagità
"e come, morto lui, quivi il lasciaro.",E lasciato nell'ultimo dolore.
Mostrava la ruina e 'l crudo scempio,La morte di Cyrus e la rabbia di Tomyris.
"che fé Tamiri, quando disse a Ciro:",Sembrava dire alla testa tagliata:
"“Sangue sitisti, e io di sangue t'empio”.","La tua sete era di sangue, ora ti riempio di sangue."
Mostrava come in rotta si fuggiro,"Poi l'esercito assiro fuggì, percosso,"
"li Assiri, poi che fu morto Oloferne,","Dopo la morte di Holfenne, e dietro"
e anche le reliquie del martiro.,Si vedeva con rabbia feroce cacciare i nemici.
Vedeva Troia in cenere e in caverne;,"O Ilion, che basso e come piccolo!"
"o Ilïón, come te basso e vile",Sei stato intrepido sui corridoi di Troia
mostrava il segno che lì si discerne!,"Come qui, in ash e macerie, sulla roccia!"
Qual di pennel fu maestro o di stile,"Chi era il maestro del manico e del pennello,"
che ritraesse l'ombre e ' tratti ch'ivi,Espressi in forme e segni
mirar farieno uno ingegno sottile?,Anche per ammirare gli spiriti migliori?
Morti li morti e i vivi parean vivi:,"Mi è sembrato di camminare, profondamente chinato,"
"non vide mei di me chi vide il vero,",Quello che era morto... quello che era vivo... vivere...
"quant'io calcai, fin che chinato givi.",Non è stato meglio quello che ha visto veramente.
"Or superbite, e via col viso altero,","Orgoglioso solo, continuate ad alzare la testa,"
"figliuoli d'Eva, e non chinate il volto","Non abbassate lo sguardo, voi, figli di Even, lui comanda"
sì che veggiate il vostro mal sentero!,"A voi, altrimenti, la cattiva strada, la vanità."
Più era già per noi del monte vòlto,"Avevamo gia' girato piu' dalla montagna,"
e del cammin del sole assai più speso,"Già il sole era andato più lontano,"
"che non stimava l'animo non sciolto,",Quando ho notato con lo spirito catturato;
quando colui che sempre innanzi atteso,"Quando lui, il piede e l'anima, camminarono,"
"andava, cominciò: “Drizza la testa;","Cominciarono: ""Guarda, alza la testa e la mente!"
non è più tempo di gir sì sospeso.,Non c'e' piu' tempo per attaccare le immagini.
Vedi colà un angel che s'appresta,Un angelo si sta avvicinando e guarda in alto!
per venir verso noi; vedi che torna,"Già tornato, indossato da pettine veloci,"
dal servigio del dì l'ancella sesta.,E' la sesta cameriera del giorno.
"Di reverenza il viso e li atti addorna,","Abbellisce con riverenza il volto e le contese,"
sì che i diletti lo 'nvïarci in suso;,"Beh, allora credo che ci portera' con piacere."
pensa che questo dì mai non raggiorna!”.,"Pensa che questo giorno non tornera' mai piu' a te."""
Io era ben del suo ammonir uso,"E dato che mi ha esortato molte volte,"
"pur di non perder tempo, sì che 'n quella",Il tempo di usare è stato che non ho mai
materia non potea parlarmi chiuso.,Perse il senso di una parola del genere.
"A noi venìa la creatura bella,",La bella creatura si avvicina a un bianco scintillio
biancovestito e ne la faccia quale,Era la sua veste; la stella del mattino era
par tremolando mattutina stella.,Il suo volto e' come un fischio tremante.
"Le braccia aperse, e indi aperse l'ale;","Ha aperto il braccio, poi la coppia delle ali,"
"disse: “Venite: qui son presso i gradi,","E disse: ""Venite ora, perché i gradini sono vicini"
e agevolemente omai si sale.,E li arrampicate facilmente e senza guida.
A questo invito vegnon molto radi:,Solo chi si avvicina da molti chiamati.
"o gente umana, per volar sù nata,","Oh, cavolo, tu cadi ad ogni vento,"
perché a poco vento così cadi?”.,"Tu che hai creato la mano di Dio."""
Menocci ove la roccia era tagliata;,Presto ci fece vedere l'apertura della roccia.
quivi mi batté l'ali per la fronte;,Là ha colpito la mia fronte con l'ala
poi mi promise sicura l'andata.,E poi mi ha detto di continuare a camminare.
"Come a man destra, per salire al monte","Come se la città, il suo regno di redini"
dove siede la chiesa che soggioga,"Sa come gestire il diritto e il dovere,"
"la ben guidata sopra Rubaconte,","Sulla strada per la chiesa, a destra sulla ripida collina,"
si rompe del montar l'ardita foga,"L'audace slancio della montagna rompe le scale,"
per le scalee che si fero ad etade,"Che si costruiscono in quei bei tempi,"
ch'era sicuro il quaderno e la doga;,Dove la misura e il peso erano sicuri;
così s'allenta la ripa che cade,"Così la roccia era passare attraverso i gradini,"
quivi ben ratta da l'altro girone;,"Anche se si sta abbassando come un muro ripido,"
ma quinci e quindi l'alta pietra rade.,Ma la roccia si trascina da entrambi i lati.
"Noi volgendo ivi le nostre persone,","Suonava forte, camminando verso l'alto,"
'Beati pauperes spiritu!' voci,"""La salvezza dei poveri spiritualmente."""
"cantaron sì, che nol diria sermone.",Come non ho mai sentito nessuno cosi' dolce.
Ahi quanto son diverse quelle foci,Che differenza c'era qui che non c'era?
da l'infernali! ché quivi per canti,Nel regno dell'inferno!
"s'entra, e là giù per lamenti feroci.",E laggiù... con la campana selvaggia.
"Già montavam su per li scaglion santi,",Le trincee guaritrici che salpiamo...
ed esser mi parea troppo più lieve,"E mi è sembrato più facile venire qui,"
che per lo pian non mi parea davanti.,E' la corsa piu' facile che abbia mai visto.
"Ond'io: “Maestro, dì, qual cosa greve","Di', Maestro, che peso mi è stato tolto."""
"levata s'è da me, che nulla quasi","Così ho gridato, dal momento che ho notato questo, ultimamente,"
"per me fatica, andando, si riceve?”.","""Che quasi senza sforzo emporgeklom?"""
Rispuose: “Quando i P che son rimasi,E lui: sono questi P che ancora ora
"ancor nel volto tuo presso che stinti,","Il tuo volto porta, ma quello è già mezzo scomparso,"
"saranno, com'è l'un, del tutto rasi,","Prima, come una cosa, completamente dissanguata,"
"fier li tuoi piè dal buon voler sì vinti,","Allora il piede vincerà la tua ambizione,"
"che non pur non fatica sentiranno,",Acciocchè non si preoccupi...
ma fia diletto loro esser sù pinti”.,"Sì, allora troverà delizia in salita."""
Allor fec'io come color che vanno,"E io ho fatto lo stesso di quelli che, con cura,"
"con cosa in capo non da lor saputa,","Portando qualcosa sulla testa, camminando,"
se non che ' cenni altrui sospecciar fanno;,Finche' non si accorge che ci si saluta e si ride;
"per che la mano ad accertar s'aiuta,",Usano la mano per sbirciare...
e cerca e truova e quello officio adempie,"Con questo cercare, trovare e con questo"
che non si può fornir per la veduta;,L'ultima cosa che gli occhi non vedono.
e con le dita de la destra scempie,Perche' con le dita spalmate...
trovai pur sei le lettere che 'ncise,"Io mi avvicino alla fronte, e guarda, passato"
quel da le chiavi a me sovra le tempie:,Era uno dei segni che l'angelo ha tagliato.
"a che guardando, il mio duca sorrise.",C'è un sorriso intorno alle guance del Maestro.
