Original,Translate_IT
La gloria di colui che tutto move,La gloria di Colui che mette in moto il mondo
"per l'universo penetra, e risplende","riempie tutto l’universo, ma il suo splendore è tale"
in una parte più e meno altrove.,"che risplenda più forte o meno, a seconda del luogo."
Nel ciel che più de la sua luce prende,Salii fino al cielo che prende il suo splendore
"fu' io, e vidi cose che ridire","la maggior parte, e ho conosciuto delle cose"
né sa né può chi di là sù discende;,"che non si può né si sa dire tornando da lassù,"
"perché appressando sé al suo disire,",Avvicinandosi all’oggetto dei suoi desideri
"nostro intelletto si profonda tanto,",l’intelligenza vi corre e avanza così lontano
che dietro la memoria non può ire.,Non possiamo seguirla con la nostra memoria.
Veramente quant'io del regno santo,"Ma tutto quello che ho visto durante questo santo viaggio,"
"ne la mia mente potei far tesoro,",tutto ciò che ho potuto mettere nel tesoro dello spirito
sarà ora materia del mio canto.,Ora servirà come materia per il mio canto.
"O buono Appollo, a l'ultimo lavoro","Rendimi, dolce Apollo, per quest'ultimo lavoro"
"fammi del tuo valor sì fatto vaso,","un vaso pieno della tua virtù,"
come dimandi a dar l'amato alloro.,che io sia finalmente degno del tuo alloro amato.
Infino a qui l'un giogo di Parnaso,Finora ho potuto accontentarmi di uno solo.
assai mi fu; ma or con amendue,I vertici del Parnaso: ora mi serve
m'è uopo intrar ne l'aringo rimaso.,"Salire su entrambi, per quest’ultimo percorso."
"Entra nel petto mio, e spira tue","Penetra nel mio seno, dividimi il tuo respiro,"
sì come quando Marsïa traesti,come nel giorno in cui il tuo canto ebbe il dono
de la vagina de le membra sue.,di tirare Marsyas dal fodero dei suoi membri!
"O divina virtù, se mi ti presti","O divina virtù, consegnati, che io possa"
tanto che l'ombra del beato regno,"raccontare per lo meno l’ombra del regno felice,"
"segnata nel mio capo io manifesti,",come lo portai impresso nella mia memoria;
vedra'mi al piè del tuo diletto legno,Mi vedrai salire sull'albero diletto
"venire, e coronarmi de le foglie","e far coronare la mia fronte con il suo fogliame,"
che la materia e tu mi farai degno.,Il tema e il tuo concorso mi hanno reso degno.
"Sì rade volte, padre, se ne coglie","Possiamo coglierlo così poco, o padre,"
"per trïunfare o cesare o poeta,","per celebrare un Cesare, di un poeta la gloria"
"colpa e vergogna de l'umane voglie,","(Questa è la passione, l’obbrobrio e il riscatto)."
che parturir letizia in su la lieta,che l'albero penieno e le sue foglie dovrebbero
delfica deïtà dovria la fronda,"inondare di piacere il cuore del dio di Delfi,"
"peneia, quando alcun di sé asseta.",Ogni volta che abbiamo cura di vincerli.
Poca favilla gran fiamma seconda:,La piccola scintilla accende il grande fuoco;
forse di retro a me con miglior voci,"e forse qualcuno, con una voce più abile,"
si pregherà perché Cirra risponda.,"Va' a pregare dopo di me, cosi' Cyrrha rispondera'."
Surge ai mortali per diverse foci,L’astro del giorno si alza agli occhi dei mortali
la lucerna del mondo; ma da quella,su più di un orizzonte; ma ne è uno solo
"che quattro cerchi giugne con tre croci,","a cui si vedono tre croci che escono dai quattro cerchi,"
con miglior corso e con migliore stella,"dove il suo splendore risplende sotto migliori auspici,"
"esce congiunta, e la mondana cera","seguendo un corso migliore, che dispone e modello"
più a suo modo tempera e suggella.,più alla sua volontà la materia del mondo.
Fatto avea di là mane e di qua sera,"E’ proprio questo il punto che, facendo questo il giorno,"
"tal foce, e quasi tutto era là bianco",portava a casa nostra di notte; e in questo emisfero
"quello emisperio, e l'altra parte nera,","tutto si vestiva di bianco e di nero nel nostro,"
quando Beatrice in sul sinistro fianco,quando ho visto che ha fatto un giro a sinistra
vidi rivolta e riguardar nel sole:,"Beatrice rivolse lo sguardo al sole,"
aguglia sì non li s'affisse unquanco.,Molto più intensamente di quanto possa fare un’aquila.
E sì come secondo raggio suole,Come si vede sgorgare da un raggio di luce
"uscir del primo e risalire in suso,","un raggio riflesso che sale verso l'alto,"
"pur come pelegrin che tornar vuole,","come il pellegrino che torna a casa,"
"così de l'atto suo, per li occhi infuso","Allo stesso modo, il mio mantenimento riproduce il suo,"
"ne l'imagine mia, il mio si fece,","come nella mia mente entrava con la vista,"
e fissi li occhi al sole oltre nostr'uso.,Io fissai il sole con uno sguardo più che umano.
