Original,Translate_IT
“Poscia che Costantin l'aquila volse,"""Dopo che l'imperatore Costantino,"
"contr'al corso del ciel, ch'ella seguio","Il sentiero dei cieli, voltato quell'Aar,"
"dietro a l'antico che Lavina tolse,","Colui che una volta la seguiva per le vie di Enea,"
cento e cent'anni e più l'uccel di Dio,Si vedeva più di duecento anni
"ne lo stremo d'Europa si ritenne,","Zeus uccello a Europens Rand,"
vicino a' monti de' quai prima uscìo;,Vicino alla montagna da cui era fuggito.
e sotto l'ombra de le sacre penne,Dominante sotto l'ombra di un'oscillazione sana
"governò 'l mondo lì di mano in mano,","Da lì il mondo, camminava di mano in mano,"
"e, sì cangiando, in su la mia pervenne.",Finche' non gli ho dato la mia mano al cambio.
"Cesare fui e son Iustinïano,","Io ero Cesare, chiamato Giustiniano,"
"che, per voler del primo amor ch'i' sento,","Colui che, dopo il primo amore salutare Walten,"
d'entro le leggi trassi il troppo e 'l vano.,L'infinità e il vuoto sono stati messi nella legge.
"E prima ch'io a l'ovra fossi attento,","E in ogni caso, ho fatto questo..."
"una natura in Cristo esser, non piùe,","Vivo felicemente nella follia,"
"credea, e di tal fede era contento;",Un essere è solo contenuto in Cristo.
"ma 'l benedetto Agapito, che fue","Agapet, il pastore più alto e Hort,"
"sommo pastore, a la fede sincera","Mi ha guidato indietro verso il vero, vero,"
mi dirizzò con le parole sue.,Alla giusta fede per mezzo della sua santa Parola.
"Io li credetti; e ciò che 'n sua fede era,",Gli credo e ora sono consapevole di questo...
"vegg'io or chiaro sì, come tu vedi","Quello che mi dice, e anche tu vedrai,"
ogne contradizione e falsa e vera.,Che il vero e il falso si accoppiano.
"Tosto che con la Chiesa mossi i piedi,","Appena cominciai a inseguire la chiesa,"
a Dio per grazia piacque di spirarmi,"Così Dio mi instilla nell'innalzarmi,"
"l'alto lavoro, e tutto 'n lui mi diedi;",E dirigersi solo verso l'alto lavoro.
"e al mio Belisar commendai l'armi,","Al Belisar mi fido delle mie armi,"
"cui la destra del ciel fu sì congiunta,",E a lui si unì la destra del cielo
che segno fu ch'i' dovessi posarmi.,E' il mio segnale. Mi ha detto di mettermi in pace.
Or qui a la question prima s'appunta,"Ora ho soddisfatto il primo te,"
la mia risposta; ma sua condizione,Quello che hai chiesto; solo il tipo di domanda
"mi stringe a seguitare alcuna giunta,","Unitevi ad un'aggiunta di me,"
perché tu veggi con quanta ragione,"Affinché tu veda l'iniquità di tutti,"
si move contr'al sacrosanto segno,"Il potere di questo glorioso, salvifico segno"
e chi 'l s'appropria e chi a lui s'oppone.,Trascinarla e sfidarla.
Vedi quanta virtù l'ha fatto degno,"Vedete la forza che rende questo degno di riverenza,"
di reverenza; e cominciò da l'ora,"Dalla sua dominazione, Pallas,"
che Pallante morì per darli regno.,Egli stesso ha offerto la sua vita in sacrificio;
Tu sai ch'el fece in Alba sua dimora,"Sai che ha trovato il soggiorno,"
"per trecento anni e oltre, infino al fine","Trecento anni e più in Albas Aun,"
