Original,Translate_IT
Sì come quando i primi raggi vibra,Per fare il suo corso attraverso l'acqua più liscia
"là dove il suo fattor lo sangue sparse,","la piccola corteccia del mio spirito ora arrampica la sua vela,"
"cadendo Ibero sotto l'alta Libra,",lasciando alle spalle quel mare crudele.
"e l'onde in Gange da nona rïarse,","Ora canterò il secondo regno,"
"sì stava il sole; onde 'l giorno sen giva,","là dove l'anima dell'uomo è purificata,"
come l'angel di Dio lieto ci apparse.,resa degna di ascendere al Cielo.
"Fuor de la fiamma stava in su la riva,","Qui dai morti la poesia si alzi,"
e cantava 'Beati mundo corde!',"O Muse sacre, da quando sono vostra."
in voce assai più che la nostra viva.,Lasciate che Calliope si alzi.
"Poscia “Più non si va, se pria non morde,",per accompagnare la mia canzone con quegli stessi accordi
"anime sante, il foco: intrate in esso,",la cui forza colpì così le miserabili magpie
"e al cantar di là non siate sorde”,","che, ascoltando, hanno perso ogni speranza di perdono."
ci disse come noi li fummo presso;,"Colore dolce dello zaffiro orientale,"
"per ch'io divenni tal, quando lo 'ntesi,",aleggiando nell'aspetto calmo e tranquillo
qual è colui che ne la fossa è messo.,"d'aria intervenente, pura all'orizzonte,"
"In su le man commesse mi protesi,",mi sono compiaciuto ancora una volta dei miei occhi
guardando il foco e imaginando forte,non appena ho lasciato l'aria morbosa
umani corpi già veduti accesi.,che aveva afflitto sia il mio petto che gli occhi.
Volsersi verso me le buone scorte;,"Il pianeta giusto che incoraggia l'amore,"
"e Virgilio mi disse: “Figliuol mio,","sorridente, illuminato a est,"
"qui può esser tormento, ma non morte.",velando i pesci nel suo treno.
"Ricorditi, ricorditi! E se io","Mi voltai a destra e, fissando la mia attenzione"
"sovresso Gerïon ti guidai salvo,","sull'altro polo, ho visto quattro stelle"
che farò ora presso più a Dio?,"non visti, ma dai primi sulla terra."
Credi per certo che se dentro a l'alvo,Il cielo stesso sembrava gioire
"di questa fiamma stessi ben mille anni,",nel loro splendente luccichio. O vedova
non ti potrebbe far d'un capel calvo.,"regione del nord, negata quella vista!"
"E se tu forse credi ch'io t'inganni,","Una volta che ho attirato il mio sguardo da loro,"
"fatti ver' lei, e fatti far credenza",girare a malapena verso l'altro polo
con le tue mani al lembo d'i tuoi panni.,"dove era posta la costellazione del fiume,"
"Pon giù omai, pon giù ogne temenza;","Ho visto accanto a me un vecchio, da solo,"
volgiti in qua e vieni: entra sicuro!”.,che dal suo aspetto era così meritevole di rispetto
E io pur fermo e contra coscïenza.,che nessun figlio deve di più a suo padre.
"Quando mi vide star pur fermo e duro,","La sua barba era lunga e striata di bianco,"
"turbato un poco disse: “Or vedi, figlio:","come i suoi capelli, che cadde"
tra Bëatrice e te è questo muro”.,in doppi fili fino al petto.
Come al nome di Tisbe aperse il ciglio,I raggi di quelle quattro stelle sante
"Piramo in su la morte, e riguardolla,",adornava il suo viso con tanta luce
allor che 'l gelso diventò vermiglio;,Sembrava splendere con la luminosità del sole.
"così, la mia durezza fatta solla,","Quali anime sei tu per essere fuggito dall'eterna prigione,"
"mi volsi al savio duca, udendo il nome",arrampicarsi contro il ruscello oscuro e nascosto?
che ne la mente sempre mi rampolla.,"chiese, scuotendo quelle venerate serrature."
Ond'ei crollò la fronte e disse: “Come!,'Chi era la tua guida o chi la tua lanterna
volenci star di qua?”; indi sorrise,per condurvi fuori da quella notte profonda
come al fanciul si fa ch'è vinto al pome.,quale ripida la valle dell'Inferno nelle tenebre?
"Poi dentro al foco innanzi mi si mise,","Le leggi dell'abisso sono così infrante,"
"pregando Stazio che venisse retro,","o è stato fatto un nuovo decreto in cielo,"
che pria per lunga strada ci divise.,"che, dannazione, stai davanti alle mie scogliere?"""
"Sì com' fui dentro, in un bogliente vetro",Il mio capo mi ha poi contattato.
"gittato mi sarei per rinfrescarmi,",e con le sue parole e segni e con le sue mani
tant'era ivi lo 'ncendio sanza metro.,"mi ha fatto mostrare riverenza con il ginocchio e la fronte,"
"Lo dolce padre mio, per confortarmi,","Allora gli rispose: ""Non sono venuto da solo."
"pur di Beatrice ragionando andava,",Una donna discesa dal Cielo e su sua richiesta
dicendo: “Li occhi suoi già veder parmi”.,Ho prestato a quest'uomo compagnia e aiuto.
Guidavaci una voce che cantava,Ma siccome è la tua volontà che dico chiaramente
"di là; e noi, attenti pur a lei,","la vera condizione della nostra presenza qui,"
venimmo fuor là ove si montava.,Non puo' essere che io neghi il tuo desiderio.
"'Venite, benedicti Patris mei',","Quest'uomo non ha ancora visto il suo ultimo tramonto,"
"sonò dentro a un lume che lì era,",ma attraverso la sua follia era così vicino ad esso
tal che mi vinse e guardar nol potei.,Il suo tempo era quasi finito.
"“Lo sol sen va”, soggiunse, “e vien la sera;","- Gli fui mandato, come ho detto,"
"non v'arrestate, ma studiate il passo,",per la sua liberazione.
mentre che l'occidente non si annera”.,Ma questo poteva essere salvato.
Dritta salia la via per entro 'l sasso,Gli ho mostrato tutta la razza colpevole.
verso tal parte ch'io toglieva i raggi,e ora intende fargli vedere quegli spiriti
dinanzi a me del sol ch'era già basso.,che si purificano sotto la tua responsabilità.
"E di pochi scaglion levammo i saggi,",Come l'ho condotto ci metterei molto a dirlo.
"che 'l sol corcar, per l'ombra che si spense,",Scendendo dall'alto un potere mi aiuta
sentimmo dietro e io e li miei saggi.,"per portarlo qui, perché possa vederti e sentirti."
E pria che 'n tutte le sue parti immense,"Che possiate dare il benvenuto al suo arrivo,"
"fosse orizzonte fatto d'uno aspetto,","dal momento che è in cerca di libertà, che è così caro,"
"e notte avesse tutte sue dispense,",come ben sa chi dona la sua vita per essa.
ciascun di noi d'un grado fece letto;,"Lo sai bene, dalla morte a Utica."
ché la natura del monte ci affranse,"non sembrava amaro, là dove te ne sei andato"
la possa del salir più e 'l diletto.,l'abito che splenderà in quel grande giorno.
Quali si stanno ruminando manse,"'Non da noi sono gli eterni editti rotti,"
"le capre, state rapide e proterve","perché quest'uomo vive e Minos non mi lega,"
"sovra le cime avante che sien pranse,",ma io sono del cerchio dove la tua Marcia
"tacite a l'ombra, mentre che 'l sol ferve,","'Implora con i suoi occhi casti, o santo seno,"
"guardate dal pastor, che 'n su la verga",che pensi ancora a lei come a te.
poggiato s'è e lor di posa serve;,"Per amore di lei, allora, ti supplico,"
"e quale il mandrïan che fori alberga,",Permettici di passare attraverso i tuoi sette regni.
"lungo il pecuglio suo queto pernotta,",Le riferiro' la sua gentilezza...
guardando perché fiera non lo sperga;,"se degni di essere menzionato qui di seguito."""
"tali eravamo tutti e tre allotta,",Marcia era cosi' contenta dei miei occhi mentre ero ancora viva.
"io come capra, ed ei come pastori,","Disse: ""Qualunque favore"
fasciati quinci e quindi d'alta grotta.,"Mi ha cercato, l'ho concesso."
Poco parer potea lì del di fori;,'Ora che abita al di là del flusso malvagio
"ma, per quel poco, vedea io le stelle","non può più muovermi,"
di lor solere e più chiare e maggiori.,secondo la legge fatta alla mia liberazione.
"Sì ruminando e sì mirando in quelle,","Ma se, come dici tu, una donna del Cielo"
"mi prese il sonno; il sonno che sovente,","si muove e ti dirige, non c'è bisogno di adulazione."
"anzi che 'l fatto sia, sa le novelle.",Basta che lo chiedi a suo nome.
"Ne l'ora, credo, che de l'orïente","Vai allora, assicurati di cingerlo."
"prima raggiò nel monte Citerea,","con la canna dritta e il suo viso bagnato,"
"che di foco d'amor par sempre ardente,","per cancellare tutte le tracce di contaminazione da esso,"
giovane e bella in sogno mi parea,"""perché non sarebbe opportuno apparire,"
donna vedere andar per una landa,"i suoi occhi ancora oscurati da ogni nebbia,"
cogliendo fiori; e cantando dicea:,"davanti al ministro, il primo dal Paradiso."
“Sappia qualunque il mio nome dimanda,"'Questa piccola isola, nel suo punto più basso,"
"ch'i' mi son Lia, e vo movendo intorno","là dove le onde l'hanno battuto,"
le belle mani a farmi una ghirlanda.,cresce canne nel fango morbido e plaiant.
