Original,Translate_IT
Era lo loco ov'a scender la riva,"Steep era il dirupo che abbiamo dovuto arrampicarci,"
"venimmo, alpestro e, per quel che v'er' anco,","roccioso e ripido, ma... ancora peggio..."
"tal, ch'ogne vista ne sarebbe schiva.",una vista che ogni occhio avrebbe evitato.
Qual è quella ruina che nel fianco,Come sulla frana rocciosa che ancora segna il fianco
"di qua da Trento l'Adice percosse,","dell'Adige, da questa parte di Trento,"
"o per tremoto o per sostegno manco,","per terremoto o erosione alla base,"
"che da cima del monte, onde si mosse,","dalla cima della montagna si sono allontanati,"
"al piano è sì la roccia discoscesa,",i massi frantumati strofinano il precipizio
ch'alcuna via darebbe a chi sù fosse:,e così dare base a uno che scende --
cotal di quel burrato era la scesa;,Cosi' come la discesa giu' per quel burrone.
e 'n su la punta de la rotta lacca,E al bordo frastagliato dell'abisso
l'infamïa di Creti era distesa,"fu distesa l'infamia di Creta,"
che fu concetta ne la falsa vacca;,Concepito in quella falsa mucca.
"e quando vide noi, sé stesso morse,","Quando ci ha visti, si è rotto le palle."
sì come quei cui l'ira dentro fiacca.,Come qualcuno governato dall'ira.
Lo savio mio inver' lui gridò: “Forse,Il mio saggio gli gridò:
"tu credi che qui sia 'l duca d'Atene,","forse, questo è il Duca di Atene,"
che sù nel mondo la morte ti porse?,che nel mondo in alto ti ha messo a morte.
"Pàrtiti, bestia, ché questi non vene","'Vattene, bestia, per quest'uomo"
"ammaestrato da la tua sorella,","non viene insegnato da tua sorella,"
ma vassi per veder le vostre pene”.,"Egli viene a vedere le tue punizioni."""
Qual è quel toro che si slaccia in quella,Come il toro che rompe il suo legame
"c'ha ricevuto già 'l colpo mortale,",così come riceve il colpo mortale
"che gir non sa, ma qua e là saltella,","e non può correre, ma si affaccia qua e là,"
vid'io lo Minotauro far cotale;,così infuriato il Minotauro. La mia guida astuta
e quello accorto gridò: “Corri al varco;,Chiamato fuori: 'Eseguire al passaggio:
"mentre ch'e' 'nfuria, è buon che tu ti cale”.","affrettatevi mentre è nella sua furia."""
Così prendemmo via giù per lo scarco,E così ci siamo fatti strada lungo la scoscesa frana
"di quelle pietre, che spesso moviensi",su ghiaione che spesso spostato
sotto i miei piedi per lo novo carco.,sotto i miei piedi con un peso inaspettato.
Io gia pensando; e quei disse: “Tu pensi,Ho continuato a pensare persa e lui mi ha detto:
"forse a questa ruina, ch'è guardata",'Forse ti stai chiedendo di questo rockslide
da quell'ira bestial ch'i' ora spensi.,Guardato da quella rabbia bestiale che ho appena reciso.
Or vo' che sappi che l'altra fïata,"'Vorrei che sapessi, l'altra volta"
"ch'i' discesi qua giù nel basso inferno,",Sono sceso nell'Inferno
questa roccia non era ancor cascata.,Questa roccia non era ancora caduta.
"Ma certo poco pria, se ben discerno,","Ma certamente, se la memoria non fallisce,"
che venisse colui che la gran preda,è stato poco prima di venire che ha portato via
"levò a Dite del cerchio superno,",da Dis il grande bottino del cerchio più alto
da tutte parti l'alta valle feda,"Quando l'abisso profondo e fallo tremò da ogni parte,"
"tremò sì, ch'i' pensai che l'universo","così ho pensato che l'universo provasse amore,"
"sentisse amor, per lo qual è chi creda","da cui, come alcuni credono,"
più volte il mondo in caòsso converso;,Il mondo e' stato trasformato molte volte nel caos.
"e in quel punto questa vecchia roccia,","E in quel momento questa roccia antica,"
"qui e altrove, tal fece riverso.","qui e altrove, cadde a pezzi."
"Ma ficca li occhi a valle, ché s'approccia","'Ma fissare i vostri occhi in basso, perché ci avviciniamo"
la riviera del sangue in la qual bolle,il fiume di sangue che brucia
qual che per vïolenza in altrui noccia”.,"coloro che con la violenza danneggiano gli altri."""
"Oh cieca cupidigia e ira folle,","O cieca cupidigia, ira insensata,"
"che sì ci sproni ne la vita corta,","che in questa breve vita ci aggredisce e poi,"
e ne l'etterna poi sì mal c'immolle!,"nell'eterno, immergici in tanta miseria!"
"Io vidi un'ampia fossa in arco torta,",Ho visto un grande fossato che si curvava nel suo arco
"come quella che tutto 'l piano abbraccia,","che sembrava circondare tutta la pianura,"
secondo ch'avea detto la mia scorta;,proprio come aveva detto la mia guida.
"e tra 'l piè de la ripa ed essa, in traccia",Tra il bordo del fossato e il precipizio
"corrien centauri, armati di saette,","correvano centauri in un file e armati di frecce,"
come solien nel mondo andare a caccia.,come quando sono andati a caccia nel nostro mondo.
"Veggendoci calar, ciascun ristette,","Ci hanno visti arrivare, fermati, e tre"
e de la schiera tre si dipartiro,partito dalla truppa con gli archi
con archi e asticciuole prima elette;,e alberi che avevano selezionato con grande cura.
e l'un gridò da lungi: “A qual martiro,"Uno gridò da lontano: ""A quale tormento"
venite voi che scendete la costa?,"Voi venite, voi due che vi avvicinate al pendio?"
"Ditel costinci; se non, l'arco tiro”.","Diccelo da li', altrimenti tirero' l'arco."
Lo mio maestro disse: “La risposta,"Il mio padrone disse: ""Daremo la nostra risposta"
farem noi a Chirón costà di presso:,a Chirone una volta che ci siamo avvicinati.
mal fu la voglia tua sempre sì tosta”.,"La tua volonta' e' sempre stata precipitosa, a tuo danno."
"Poi mi tentò, e disse: “Quelli è Nesso,","Poi mi sgridò dicendo: ""Ecco Nesso,"
"che morì per la bella Deianira,",che morì per la bella Deianira
e fé di sé la vendetta elli stesso.,e fece di se stesso la sua stessa vendetta.
"E quel di mezzo, ch'al petto si mira,","'Il mezzo, il suo sguardo fisso sul petto,"
"è il gran Chirón, il qual nodrì Achille;","è il grande Chirone, colui che ha allevato Achille."
"quell'altro è Folo, che fu sì pien d'ira.","L'altro è Pholus, che era così pieno di ira."
"Dintorno al fosso vanno a mille a mille,","'Intorno al fossato vanno a migliaia,"
saettando qual anima si svelle,tiro frecce a qualsiasi anima che sorge
del sangue più che sua colpa sortille”.,"più alto dal sangue di quanto il senso di colpa permetta."""
Noi ci appressammo a quelle fiere isnelle:,"Mentre ci avvicinavamo a quelle bestie feroci e selvaggie,"
"Chirón prese uno strale, e con la cocca",Chirone ha preso una freccia e con il suo tocco
fece la barba in dietro a le mascelle.,Gli ha tirato indietro la barba lungo la mascella.
"Quando s'ebbe scoperta la gran bocca,",Quando ebbe scoperto la sua enorme bocca
disse a' compagni: “Siete voi accorti,"disse ai suoi compagni: ""Avete osservato?"
che quel di retro move ciò ch'el tocca?,Quello dietro si allontana da quello che tocca?
Così non soglion far li piè d'i morti”.,Non e' quello che fanno i piedi dei morti.
"E 'l mio buon duca, che già li er' al petto,","E il mio buon leader, ora al seno di Chiron"
"dove le due nature son consorti,","dove le sue due nature si uniscono, rispose:"
"rispuose: “Ben è vivo, e sì soletto","'Egli è davvero vivo, e così solo,"
mostrar li mi convien la valle buia;,E' mio compito mostrargli questa valle oscura.
"necessità 'l ci 'nduce, e non diletto.","La necessità ci costringe, non il piacere."
Tal si partì da cantare alleluia,'Uno ha lasciato brevemente la sua canzone di alleluia
che mi commise quest'officio novo:,e venne ad accusarmi di questo nuovo compito.
"non è ladron, né io anima fuia.","Lui non è un ladro, né io sono un ladro."
Ma per quella virtù per cu' io movo,"'Ma, con quel potere con cui muovo i miei passi"
"li passi miei per sì selvaggia strada,","su questa strada selvaggia, prestaci una guida,"
"danne un de' tuoi, a cui noi siamo a provo,","una delle vostre band a cui potremmo stare vicini,"
"e che ne mostri là dove si guada,",'uno che ci mostrerà al guado
"e che porti costui in su la groppa,","e porta quest'uomo sulla schiena,"
ché non è spirto che per l'aere vada”.,"perché non è uno spirito che può volare attraverso l'aria."""
"Chirón si volse in su la destra poppa,","Chirone piegato il busto a destra, poi ha detto"
"e disse a Nesso: “Torna, e sì li guida,","a Nesso: ""Torna indietro e guidali."
e fa cansar s'altra schiera v'intoppa”.,"Se incontri un'altra truppa, fallo passare."""
Or ci movemmo con la scorta fida,E con questa fidata escort abbiamo continuato...
"lungo la proda del bollor vermiglio,",gonfiare il bordo della bollitura del vermiglio
dove i bolliti facieno alte strida.,da cui il bollito gridò con urla piercing.
Io vidi gente sotto infino al ciglio;,"Lì ho visto delle sopracciglia affondate,"
e 'l gran centauro disse: “E' son tiranni,"e il grande centauro disse: ""Sono tiranni"
che dier nel sangue e ne l'aver di piglio.,che ha preso a sangue e saccheggio.
Quivi si piangon li spietati danni;,Qui si lamentano dei loro crimini spietati.
"quivi è Alessandro, e Dïonisio fero","Qui c'è Alessandro, qui dionisio crudele,"
che fé Cicilia aver dolorosi anni.,che diede alla Sicilia i suoi anni di guai.
"E quella fronte c'ha 'l pel così nero,",E quella fronte con quei capelli neri...
"è Azzolino; e quell'altro ch'è biondo,","è Ezzelino, mentre l'altra bionda lì"
"è Opizzo da Esti, il qual per vero","è Obizzo d'Este, che era"
