Original,Translate_IT
Solea creder lo mondo in suo periclo,"La gente un tempo pensava, al tempo del loro pericolo,"
che la bella Ciprigna il folle amore,che la bella Cypris faceva irradiare
"raggiasse, volta nel terzo epiciclo;","il fol amore, volgendo al terzo epiciclo."
per che non pur a lei faceano onore,"Per questo gli antichi, nel loro antico errore,"
di sacrificio e di votivo grido,"gli rendevano onori, facendo non solo"
le genti antiche ne l'antico errore;,"invocazioni con sacrifici,"
"ma Dïone onoravano e Cupido,","ma adoravano anche Dione e Cupido,"
"quella per madre sua, questo per figlio,","come madre l’una e l’altra come figlio,"
e dicean ch'el sedette in grembo a Dido;,e mettevano questo bambino tra le braccia di Didone.
e da costei ond'io principio piglio,"È di lei, che fornisce l’inizio del mio canto,"
pigliavano il vocabol de la stella,"che hanno preso il nome dall'astro, di cui a volte"
che 'l sol vagheggia or da coppa or da ciglio.,"Il sole viene ad adulare la fronte, a volte la nuca."
Io non m'accorsi del salire in ella;,Non mi accorsi che ero appena entrato.
ma d'esservi entro mi fé assai fede,"Ma fui ben presto sicuro di trovarmi lì,"
la donna mia ch'i' vidi far più bella.,Vedendo diventare la mia signora encor più bella.
"E come in fiamma favilla si vede,","E come nella fiamma si vede una scintilla,"
"e come in voce voce si discerne,","o come si distingue una voce in un'altra,"
"quand'una è ferma e altra va e riede,","quando l’una tiene la nota e l’altra vocalizza,"
vid'io in essa luce altre lucerne,Io vivo nella sua chiarezza altre fiaccole ancora
"muoversi in giro più e men correnti,","che si agitavano in tondo, girando più o meno velocemente,"
"al modo, credo, di lor viste interne.","Credo, seguendo la loro vista interiore."
"Di fredda nube non disceser venti,","Il vento, che sia visibile o meno, non cade"
"o visibili o no, tanto festini,",Nuvole ghiacciate abbastanza velocemente
che non paressero impediti e lenti,perché non sembri troppo lento e impedito
a chi avesse quei lumi divini,a colui che vedrebbe queste luci divine
"veduti a noi venir, lasciando il giro","arrivare correndo, interrompendo la rotonda"
pria cominciato in li alti Serafini;,"che cominciavano più in alto, tra i Serafini."
e dentro a quei che più innanzi appariro,In quelle che ho visto venire più vicino a noi
"sonava 'Osanna' sì, che unque poi","suonava un hosanna così bello, che in seguito"
di rïudir non fui sanza disiro.,Mi è rimasto il desiderio di riabbracciarlo.
Indi si fece l'un più presso a noi,Poi uno di loro venne del tutto vicino a noi.
e solo incominciò: “Tutti sem presti,e fu sola a parlare: «Siamo tutte pronte
"al tuo piacer, perché di noi ti gioi.",Fa' piacere a te stesso: di' quello che vuoi!
Noi ci volgiam coi principi celesti,"Facciamo un giro così veloce e lo stesso,"
"d'un giro e d'un girare e d'una sete,","con la stessa sete, che questi principi celesti"
ai quali tu del mondo già dicesti:,"ai quali tu dici una volta, cantando per gli uomini:"
'Voi che 'ntendendo il terzo ciel movete';,"“Voi, del terzo cielo intelligenza attiva”;"
"e sem sì pien d'amor, che, per piacerti,","e il nostro amore è tale che, per soddisfarti,"
non fia men dolce un poco di quïete”.,Un momento di riposo ci sarebbe anche dolce».
Poscia che li occhi miei si fuoro offerti,"Prima di tutto, ho guardato la mia signora."
"a la mia donna reverenti, ed essa",colmo di grande rispetto e avendo ricevuto da lei
"fatti li avea di sé contenti e certi,","con il suo consenso una felice assicurazione,"
rivolsersi a la luce che promessa,voltai gli occhi verso la voce di luce
"tanto s'avea, e “Deh, chi siete?” fue","che si era appena offerto: «Chi siete voi, di grazia?»."
la voce mia di grande affetto impressa.,Gli chiesi affettuosamente.
E quanta e quale vid'io lei far piùe,"Come e quanto sono cresciuto all’improvviso,"
"per allegrezza nova che s'accrebbe,","a questa nuova felicità che si è aggiunta,"
"quando parlai, a l'allegrezze sue!","Quando gli ho risposto, alla sua prima gioia."
"Così fatta, mi disse: “Il mondo m'ebbe","In questo modo, brillando, si finisce per dire:"
"giù poco tempo; e se più fosse stato,","“Il mio tempo fu breve là; ma se avessi vissuto,"
"molto sarà di mal, che non sarebbe.",molti mali che non si sarebbero mai verificati.
La mia letizia mi ti tien celato,Il mio stato beato che si irradia intorno
che mi raggia dintorno e mi nasconde,"mi sottrae allo sguardo e ti nasconde i miei tratti,"
quasi animal di sua seta fasciato.,come l’insetto nelle sue lange di seta.
"Assai m'amasti, e avesti ben onde;","Mi hai amato molto: non è senza ragione,"
"che s'io fossi giù stato, io ti mostrava","perché, se avessi vissuto, ti avrei potuto mostrare"
di mio amor più oltre che le fronde.,del mio amore per te più delle semplici foglie.
Quella sinistra riva che si lava,Il paese che dal Rodano raggiunge la riva sinistra
"di Rodano poi ch'è misto con Sorga,","dopo aver ricevuto l'acqua della Sorgue,"
"per suo segnore a tempo m'aspettava,",Sapeva che un giorno dovevo essere il suo signore.
e quel corno d'Ausonia che s'imborga,e di Ausonia anche quella punta dove fioriscono
"di Bari e di Gaeta e di Catona,","Gaeta con Catone e Bari, quando si passa"
da ove Tronto e Verde in mare sgorga.,dove Tronte e Verde si gettano nel mare.
Fulgeami già in fronte la corona,Ma già sulla mia fronte scintillava la corona
di quella terra che 'l Danubio riga,di questo altro paese che bagna il Danubio
poi che le ripe tedesche abbandona.,Dopo aver lasciato le rive tedesche.
"E la bella Trinacria, che caliga",Trinacria la bella allo stesso tempo (nericia
"tra Pachino e Peloro, sopra 'l golfo","da Pachine a Pelore, sopra questo golfo"
"che riceve da Euro maggior briga,","che sostiene gli assalti più duri dell’Eurus,"
"non per Tifeo ma per nascente solfo,","per lo zolfo che esce, e non per Tifeo,"
"attesi avrebbe li suoi regi ancora,",potrebbe aspettare incorniciare i re che sono i suoi
"nati per me di Carlo e di Ridolfo,","e scenderebbero da me da Rodolfo e da Carlo,"
"se mala segnoria, che sempre accora","se il governo di questi cattivi signori,"
"li popoli suggetti, non avesse","che pesa come fa sul popolo oppresso,"
"mosso Palermo a gridar: ""Mora, mora!"".",non avrebbe sollevato Palermo al grido di “A morte! A morte!”
"E se mio frate questo antivedesse,","Se mio fratello potesse prevedere in tempo questi mali,"
l'avara povertà di Catalogna,Si può evitare l’avida povertà.
"già fuggeria, perché non li offendesse;","catalani, e fuggire il pericolo che lo attende;"
