Original,Translate_IT
"Da poi che Carlo tuo, bella Clemenza,","E il tuo Carlo, quando mi ha illuminato,"
"m'ebbe chiarito, mi narrò li 'nganni","Bella Clemenza, dai trafficanti,"
che ricever dovea la sua semenza;,Che stupida inganno sapra' di Sam.
ma disse: “Taci e lascia muover li anni”;,"Ma egli dice: ""Colpisci e lascia che gli anni rovinino! """
sì ch'io non posso dir se non che pianto,Dico solo che il vostro danno presto
giusto verrà di retro ai vostri danni.,Eseguire la giusta punizione e la causa.
E già la vita di quel lume santo,La vita di quella luce era già
rivolta s'era al Sol che la rïempie,"Al sole, nel cui raggio tutto guarisce,"
come quel ben ch'a ogne cosa è tanto.,"Per il bene che piange tutto, vaga indietro."
"Ahi anime ingannate e fatture empie,","Rimuovi le anime, creature dimenticate da Dio!"
"che da sì fatto ben torcete i cuori,",Che cosa fate per il cuore di un tale bene?
drizzando in vanità le vostre tempie!,E avete solo scelto la vanità per il bersaglio!
Ed ecco un altro di quelli splendori,"E vedi, un altro di quelle luci invitò"
"ver' me si fece, e 'l suo voler piacermi","Io, avvicinandomi, uno e mostrando la sua volontà,"
significava nel chiarir di fori.,"Soddisfarmi, con una fiamma piu' accesa."
"Li occhi di Bëatrice, ch'eran fermi","Beatrix, che guarisce lo sguardo, che sta allattando,"
"sovra me, come pria, di caro assenso","Rivolto a me, come prima, mi permise,"
al mio disio certificato fermi.,Con un costoso consenso a soddisfare il desiderio.
"“Deh, metti al mio voler tosto compenso,","Dissi: ""Oh abbi pietà della mia curiosità,"
"beato spirto”, dissi, “e fammi prova","Prova, o Spirito, che pervade la pace e il piacere,"
ch'i' possa in te refletter quel ch'io penso!”.,"Che ciò che penso riflette in te."""
"Onde la luce che m'era ancor nova,",La luce che canto dal suo interno
"del suo profondo, ond'ella pria cantava,","Prima sentito, ha detto, ancora sconosciuto a me,"
seguette come a cui di ben far giova:,Come colui che è felice di compiere il bene:
“In quella parte de la terra prava,"""Ma in un paese buio e idiota"
italica che siede tra Rïalto,Tra Brenta e la fonte Piave
"e le fontane di Brenta e di Piava,","E della spiaggia di Rialto,"
