Original,Translate_IT
"Io vidi già cavalier muover campo,","Ho visto la cavalleria rompere il campo,"
"e cominciare stormo e far lor mostra,","preparare per un attacco, fare il loro raduno"
e talvolta partir per loro scampo;,e a volte ripiegare per salvare se stessi.
"corridor vidi per la terra vostra,","Ho visto dei cavalieri nella tua terra,"
"o Aretini, e vidi gir gualdane,","O Aretina, ho visto i raid party."
fedir torneamenti e correr giostra;,"tornei di squadre, giostre a mano"
"quando con trombe, e quando con campane,","iniziato con campane, trombe o tamburi,"
"con tamburi e con cenni di castella,","con segnali dal castello,"
e con cose nostrali e con istrane;,con evocazioni di nostri e di quelli provenienti da terre straniere.
né già con sì diversa cennamella,Ma davvero mai a tale fanfara stravagante
"cavalier vidi muover né pedoni,","ho visto cavalieri muoversi, o fanteria,"
né nave a segno di terra o di stella.,o nave a vela a segno da terra o stella.
Noi andavam con li diece demoni.,"Siamo andati, scortati da dieci demoni."
Ahi fiera compagnia! ma ne la chiesa,"Che compagnia selvaggia! Ma, come si dice,"
"coi santi, e in taverna coi ghiottoni.","'in chiesa con i santi, con i guzzler nella taverna.'"
"Pur a la pegola era la mia 'ntesa,",La mia attenzione è stata fissata sul passo
per veder de la bolgia ogne contegno,per annotare ogni dettaglio di questa gola
e de la gente ch'entro v'era incesa.,e delle persone che ci cacciano dentro.
"Come i dalfini, quando fanno segno","Come i delfini, quando si inchinano le spalle"
a' marinar con l'arco de la schiena,"sopra l'acqua, avvisando i marinai"
"che s'argomentin di campar lor legno,","per prepararsi a salvare la loro nave,"
"talor così, ad alleggiar la pena,","così di tanto in tanto, per alleviare il suo dolore,"
mostrav'alcun de' peccatori 'l dosso,uno dei peccatori avrebbe mostrato la sua schiena
e nascondea in men che non balena.,"E, veloce come un fulmine, nascondilo ancora una volta."
E come a l'orlo de l'acqua d'un fosso,E proprio come in un fosso ai margini dell'acqua
"stanno i ranocchi pur col muso fuori,","le rane si accovacciano con ma i loro muso in vista,"
"sì che celano i piedi e l'altro grosso,","i loro corpi e le loro gambe nascoste,"
sì stavan d'ogne parte i peccatori;,così i peccatori erano sparsi ovunque.
"ma come s'appressava Barbariccia,","Ma loro, all'avvicinarsi di Barbariccia,"
così si ritraén sotto i bollori.,si ritirò sotto l'ebollizione.
"I' vidi, e anco il cor me n'accapriccia,",Lì ho visto -- e il mio cuore continua a tremare --
"uno aspettar così, com'elli 'ncontra","chi indugiava, come può accadere"
ch'una rana rimane e l'altra spiccia;,"che una rana rimane mentre un'altra si tuffa,"
"e Graffiacan, che li era più di contra,","e Graffiacàne, che era più vicino a lui,"
li arruncigliò le 'mpegolate chiome,preso un billhook nelle sue serrature pitchy
"e trassel sù, che mi parve una lontra.","e l'ha trascinato fuori, come una lontra."
