Original,Translate_IT
"“Ecco la fiera con la coda aguzza,","""Ecco la bestia che porta la coda appuntita,"
che passa i monti e rompe i muri e l'armi!,"che attraversa le montagne, frantuma le armi, i muri!"
Ecco colei che tutto 'l mondo appuzza!”.,"Ecco colui il cui fetore riempie tutto il mondo!"""
Sì cominciò lo mio duca a parlarmi;,"Così la mia guida cominciò a parlarmi,"
"e accennolle che venisse a proda,",e poi gli ha segnalato di scendere a terra.
vicino al fin d'i passeggiati marmi.,vicino alla fine di quei passaggi in pietra.
E quella sozza imagine di froda,"Ed egli arrivò, quella sudicia effigia"
"sen venne, e arrivò la testa e 'l busto,","di frode, e atterrato con la testa e il busto"
ma 'n su la riva non trasse la coda.,ma non attirò la coda sulla riva.
"La faccia sua era faccia d'uom giusto,","La faccia che indossava era quella di un uomo giusto,"
"tanto benigna avea di fuor la pelle,",così graziosa era la sembianza esteriore dei suoi tratti;
e d'un serpente tutto l'altro fusto;,"e tutto il suo tronco, il corpo di un serpente;"
due branche avea pilose insin l'ascelle;,"aveva due zampe, con i capelli fino alle ascelle;"
lo dosso e 'l petto e ambedue le coste,la schiena e il petto così come entrambi i fianchi
dipinti avea di nodi e di rotelle.,era stato ornato di nodi gemellanti e cerchiate.
"Con più color, sommesse e sovraposte",Nessun Turco o Tartaro ha mai fatto tessuti
"non fer mai drappi Tartari né Turchi,","più colorato in sfondo e rilievo,"
né fuor tai tele per Aragne imposte.,Aracne non aveva mai incombeto tali reti.
"Come talvolta stanno a riva i burchi,","Come le barche a volte giacciono lungo la riva,"
"che parte sono in acqua e parte in terra,","con parte di loro a terra e parte in acqua,"
e come là tra li Tedeschi lurchi,"e proprio come là, tra i tedeschi gonfi,"
"lo bivero s'assetta a far sua guerra,","il castoro si imposta quando intende la guerra,"
così la fiera pessima si stava,così quella bestia squallida giaceva sul margine
su l'orlo ch'è di pietra e 'l sabbion serra.,di pietra che serve da bordo per la sabbia.
"Nel vano tutta sua coda guizzava,",E tutta la sua coda tremava nel vuoto
torcendo in sù la venenosa forca,"mentre rivoltava verso l'alto la sua forchetta invenita,"
ch'a guisa di scorpion la punta armava.,che aveva una mancia proprio come quella di uno scorpione.
Lo duca disse: “Or convien che si torca,"La mia guida ha detto: ""Ora è meglio piegare il nostro sentiero"
la nostra via un poco insino a quella,"un po ', fino a raggiungere fino a che"
bestia malvagia che colà si corca”.,"bestia malvagia che si accovaccia laggiù."""
"Però scendemmo a la destra mammella,",Così siamo discesi sul lato destro
"e diece passi femmo in su lo stremo,",e spostato dieci passi sull'orlo pietroso
per ben cessar la rena e la fiammella.,per evitare sabbia e fuoco.
"E quando noi a lei venuti semo,","Quando abbiamo raggiunto la bestia, ho visto..."
poco più oltre veggio in su la rena,"un po' più in là, sulla sabbia..."
gente seder propinqua al loco scemo.,alcuni peccatori seduti vicino alla roccia fessurata.
Quivi 'l maestro “Acciò che tutta piena,"E qui il mio padrone mi disse: ""Così che"
"esperïenza d'esto giron porti”,","potresti sperimentare questo anello in pieno,"
"mi disse, “va, e vedi la lor mena.","Vai ora, e vedi lo stato in cui sono."
Li tuoi ragionamenti sian là corti;,Ma tenete la vostra conversazione con loro breve;
"mentre che torni, parlerò con questa,","Finche' non tornerai, parlero' con questa bestia,"
che ne conceda i suoi omeri forti”.,"per vedere se può prestarci le sue spalle forti."""
Così ancor su per la strema testa,Così sono andato avanti da solo e ancora più lontano
di quel settimo cerchio tutto solo,"lungo il margine esterno del settimo cerchio,"
