Original,Translate_IT
Se mai continga che 'l poema sacro,Se dovesse succedere... se questa sacra poesia...
"al quale ha posto mano e cielo e terra,",questa opera così condivisa dal cielo e dalla terra
"sì che m'ha fatto per molti anni macro,",che mi ha fatto piegare in questi lunghi anni...
vinca la crudeltà che fuor mi serra,può sempre vincere la crudeltà
"del bello ovile ov'io dormi' agnello,","che mi sbatte dalla bella piega dove ho dormito,"
nimico ai lupi che li danno guerra;,"un agnello che si oppone ai lupi che lottano contro di esso,"
"con altra voce omai, con altro vello","per allora con altra voce, con altro vello,"
"ritornerò poeta, e in sul fonte","Tornerò come poeta e mi vestirò,"
del mio battesmo prenderò 'l cappello;,"al mio fonte battesimale, la corona di alloro;"
"però che ne la fede, che fa conte",perché lì ho trovato per la prima volta l'ingresso a quella fede
"l'anime a Dio, quivi intra' io, e poi",che fa accogliere le anime a Dio e poi
Pietro per lei sì mi girò la fronte.,"Per quella fede, Peter mi ha coperto la fronte."
Indi si mosse un lume verso noi,Poi una luce si mosse verso di noi da quella sfera
di quella spera ond'uscì la primizia,"da cui emerse il primo caro, il raro"
che lasciò Cristo d'i vicari suoi;,di coloro che Cristo aveva lasciato per essere suoi vicari;
"e la mia donna, piena di letizia,","e piena di felicità, la mia signora disse"
"mi disse: “Mira, mira: ecco il barone","a me: ""Guarda, guarda e guarda il barone che,"
per cui là giù si vicita Galizia”.,"sotto sulla terra, visitano in Galizia."""
Sì come quando il colombo si pone,"Come quando una colomba si accende vicino al suo compagno,"
"presso al compagno, l'uno a l'altro pande,",e ciascuno all'altro mormorando
"girando e mormorando, l'affezione;","e circling, offre il suo affetto, così"
così vid'ïo l'un da l'altro grande,ho visto sia quelli grandi che quelli gloriosi
"principe glorïoso essere accolto,","i principi si salutano l'un l'altro, lodano"
laudando il cibo che là sù li prande.,il banchetto che viene offerto loro in alto.
"Ma poi che 'l gratular si fu assolto,","Ma quando i loro saluti furono esauditi,"
"tacito coram me ciascun s'affisse,","ciascuno si fermò in silenzio coram me, e ciascuno"
ignito sì che vincëa 'l mio volto.,era così fiammeggiante che la mia visione si sentiva sconfitta.
Ridendo allora Bëatrice disse:,"Beatrice disse sorridendo: ""Vita famosa"
“Inclita vita per cui la larghezza,da cui la generosità del nostro
"de la nostra basilica si scrisse,","basilica è stata descritta, lasciare"
fa risonar la spene in questa altezza:,questioni di speranza reecho a questa altezza;
"tu sai, che tante fiate la figuri,",puoi-per ogni volta che Gesù ha favorito
quante Iesù ai tre fé più carezza”.,"voi tre sopra il resto, voi eravate la figura"
“Leva la testa e fa che t'assicuri:,"""Alza la testa e sii sicuro:"
