Original,Translate_IT
Ruppemi l'alto sonno ne la testa,Rompe la profonda letargia nella mia testa
"un greve truono, sì ch'io mi riscossi","Un tuono pesante, in modo che ho iniziato,"
come persona ch'è per forza desta;,Come ad una persona che con la forza viene risvegliata;
"e l'occhio riposato intorno mossi,","E intorno ho spostato i miei occhi riposati,"
"dritto levato, e fiso riguardai","Uprisen eretto, e con fermezza ho guardato,"
per conoscer lo loco dov'io fossi.,Per riconoscere il posto in cui ero.
Vero è che 'n su la proda mi trovai,Vero è che sull'orlo mi trovai
de la valle d'abisso dolorosa,"Della valle abissale dolorosa,"
che 'ntrono accoglie d'infiniti guai.,Questo raccoglie tuoni di infinite ululazioni.
Oscura e profonda era e nebulosa,"Oscuro, profondo era, e nebuloso,"
"tanto che, per ficcar lo viso a fondo,",Cosi' che fissando le sue profondita' la mia vista...
io non vi discernea alcuna cosa.,Niente di quello che ho capito.
"“Or discendiam qua giù nel cieco mondo”,","""Discendiamo ora nel mondo cieco,"""
cominciò il poeta tutto smorto.,"Inizia il Poeta, pallido del tutto;"
"“Io sarò primo, e tu sarai secondo”.","""Io saro' il primo, e tu il secondo sarai."""
"E io, che del color mi fui accorto,","E io, che del suo colore era consapevole,"
"dissi: “Come verrò, se tu paventi","Disse: ""Come farò a venire, se hai paura,"
che suoli al mio dubbiare esser conforto?”.,"Chi non vuole essere di conforto alle mie paure?"""
Ed elli a me: “L'angoscia de le genti,"Ed egli a me: ""L'angoscia del popolo"
"che son qua giù, nel viso mi dipigne",Che sono qui sotto nel mio volto raffigura
quella pietà che tu per tema senti.,La pietà che hai preso per il terrore.
"Andiam, ché la via lunga ne sospigne”.","Andiamo avanti, per la lunga strada ci spinge."""
Così si mise e così mi fé intrare,"Così entrò, e così mi fece entrare"
nel primo cerchio che l'abisso cigne.,Il cerchio principale che circonda l'abisso.
"Quivi, secondo che per ascoltare,","Là, come mi è sembrato ascoltando,"
non avea pianto mai che di sospiri,"Non c'erano lamenti, ma solo sospiri,"
che l'aura etterna facevan tremare;,Quel tremo ha fatto l'aria eterna.
"ciò avvenia di duol sanza martìri,","E questo è sorto dal dolore senza tormento,"
"ch'avean le turbe, ch'eran molte e grandi,","che la folla aveva, che molti erano e grandi,"
d'infanti e di femmine e di viri.,"Dei neonati, delle donne e degli uomini."
Lo buon maestro a me: “Tu non dimandi,"A me il Maestro bene: ""Tu non chiedi"
che spiriti son questi che tu vedi?,"Quali sono questi spiriti, che tu vedi?"
"Or vo' che sappi, innanzi che più andi,","Ora ti farò sapere, prima che tu vada più lontano,"
"ch'ei non peccaro; e s'elli hanno mercedi,","che non hanno peccato; e se avessero meritato,"
"non basta, perché non ebber battesmo,","'Non è abbastanza, perché non avevano battesimo"
ch'è porta de la fede che tu credi;,che è il portale della fede che hai in mano;
"e s'e' furon dinanzi al cristianesmo,","E se lo fossero prima del cristianesimo,"
non adorar debitamente a Dio:,Nella maniera giusta non adoravano Dio;
e di questi cotai son io medesmo.,E tra questi sono io stesso.
"Per tai difetti, non per altro rio,","Per tali difetti, e non per altri sensi di colpa,"
"semo perduti, e sol di tanto offesi","Siamo perduti e siamo puniti solo fino ad ora,"
che sanza speme vivemo in disio”.,"Che senza speranza viviamo nel desiderio."""
"Gran duol mi prese al cor quando lo 'ntesi,","Il grande dolore colpì il mio cuore quando udii questo,"
però che gente di molto valore,Perche' alcune persone di grande qualita'...
conobbi che 'n quel limbo eran sospesi.,Sapevo chi in quel Limbo era stato sospeso.
"“Dimmi, maestro mio, dimmi, segnore”,","""Dimmi, Maestro, dimmi, o mio Signore,"""
comincia' io per volere esser certo,"Iniziai, con il desiderio di essere certo"
di quella fede che vince ogne errore:,"di quella fede che erra ogni errore,"
"“uscicci mai alcuno, o per suo merto","""Quindi, chiunque è venuto per il proprio merito,"
"o per altrui, che poi fosse beato?”.","O da un altro, chi è stato benedetto dopo?"""
"E quei che 'ntese il mio parlar coverto,","E colui che ha compreso il mio discorso segreto,"
