Original,Translate_IT
"Lo giorno se n'andava, e l'aere bruno",Il giorno moriva e l'ombra in cui cominciava la notte
toglieva li animai che sono in terra,Portava il riposo di tutte le loro fatiche
da le fatiche loro; e io sol uno,agli esseri della terra; eppure io solo
m'apparecchiava a sostener la guerra,Mi stavo preparando al meglio per sostenere le pene.
"sì del cammino e sì de la pietate,","del viaggio, così come del triste spettacolo"
che ritrarrà la mente che non erra.,che vuole rappresentare la mia memoria fedele.
"O muse, o alto ingegno, or m'aiutate;","Muse, venite ad aiutarmi, e tu, sublime Spirito!"
"o mente che scrivesti ciò ch'io vidi,","Memoria in cui si è inciso tutto ciò che ho conosciuto,"
qui si parrà la tua nobilitate.,È qui che devi dimostrare la tua nobiltà!
"Io cominciai: “Poeta che mi guidi,","Io dico, per cominciare: “Poeta che mi guida,"
"guarda la mia virtù s'ell' è possente,","Guarda bene la mia forza, è sufficiente"
prima ch'a l'alto passo tu mi fidi.,per il duro sforzo in cui mi vuoi impegnare?
"Tu dici che di Silvïo il parente,","Di Sylvio il padre ha visto bene, mi dici,"
"corruttibile ancora, ad immortale","il regno eterno, in forma corruttibile,"
"secolo andò, e fu sensibilmente.",ed è stato in grado di raggiungere con il suo corpo sensibile.
"Però, se l'avversario d'ogne male",Se il nemico del male ha voluto
"cortese i fu, pensando l'alto effetto","mostrarsi benevolo verso di lui, visto il frutto"
"ch'uscir dovea di lui, e 'l chi e 'l quale","che doveva uscirne, il come e il chi,"
non pare indegno ad omo d'intelletto;,"sembra molto giusto alla riflessione,"
ch'e' fu de l'alma Roma e di suo impero,perché era previsto che fosse un antenato
ne l'empireo ciel per padre eletto:,di Roma l'ammirabile e del suo vasto impero;
"la quale e 'l quale, a voler dir lo vero,",Tutti e due (per dire la verità)
fu stabilita per lo loco santo,Furono scelti per la sede futura.
u' siede il successor del maggior Piero.,del successore sacro del più illustre Pietro.
"Per quest'andata onde li dai tu vanto,","È grazie a questa via, di cui mi hai elogiato,"
intese cose che furon cagione,"che egli apprese alcuni fatti, che in seguito furono"
di sua vittoria e del papale ammanto.,fonte del suo trionfo e del mantello papale.
"Andovvi poi lo Vas d'elezïone,","Più tardi, quello che si dice Vaso di Elezione"
per recarne conforto a quella fede,"vi si recò a sua volta, per confermare la fede"
ch'è principio a la via di salvazione.,attraverso la quale si accede alla via della salvezza.
"Ma io, perché venirvi? o chi 'l concede?","Ma io, come andrò? e chi lo permetterebbe?"
"Io non Enëa, io non Paulo sono;","Io non sono Enea, e meno ancora Paolo:"
me degno a ciò né io né altri 'l crede.,"Tutti mi crederebbero indegno, e io per primo."
"Per che, se del venire io m'abbandono,","Quindi, se accetto di partire con te,"
temo che la venuta non sia folle.,Temo che questa partenza non sia una follia:
Se' savio; intendi me' ch'i' non ragiono”.,La tua saggezza ascolta meglio di quanto io sappia dirti”.
E qual è quei che disvuol ciò che volle,Come colui che frena un primo movimento
"e per novi pensier cangia proposta,","e che, cambiando idea, porta i suoi voti altrove,"
"sì che dal cominciar tutto si tolle,","abbandonando improvvisamente ciò che ha appena iniziato,"
"tal mi fec'ïo 'n quella oscura costa,","Io mi sono fermato sull'oscuro ascesa,"
"perché, pensando, consumai la 'mpresa",perché la riflessione esauriva l'appetito
che fu nel cominciar cotanto tosta.,"A cui, per prima cosa, ho ceduto così rapidamente."
"“S'i' ho ben la parola tua intesa”,","“Se ho penetrato bene il senso del tuo discorso,"
"rispuose del magnanimo quell'ombra,","Mi rispose allora quell'anima generosa,"
“l'anima tua è da viltade offesa;,"il tuo cuore sente già gli assalti della paura,"
la qual molte fïate l'omo ingombra,"che spesso intorpidisce la volontà degli uomini,"
"sì che d'onrata impresa lo rivolve,","Lasciando andare le belle imprese,"
come falso veder bestia quand'ombra.,come i falsi simili alle bestie ombreggianti.
"Da questa tema acciò che tu ti solve,","Ma, per dissipare meglio le tue paure, dirò"
dirotti perch'io venni e quel ch'io 'ntesi,"perché vengo ad aiutarti, e quello che sentii"
