Original,Translate_IT
"Cantando come donna innamorata,",Nel mio desiderio di vedere dentro e fuori
continüò col fin di sue parole:,la foresta divina fitta e rabbrividire
'Beati quorum tecta sunt peccata!'.,"che rendeva ai miei occhi più dolce il giorno nuovo,"
E come ninfe che si givan sole,"senza perdere più tempo, partii da questo bordo,"
"per le salvatiche ombre, disïando",lentamente penetrando nella bella campagna
"qual di veder, qual di fuggir lo sole,",il cui suolo spargeva ovunque dei profumi.
"allor si mosse contra 'l fiume, andando",Una brezza leggera e che non cambia mai
"su per la riva; e io pari di lei,",Mi accarezzava continuamente il viso.
picciol passo con picciol seguitando.,di un respiro incornato più dolce del più dolce zefiro.
"Non eran cento tra ' suoi passi e ' miei,","Le foglie, sotto il vento, tremavano dolcemente."
"quando le ripe igualmente dier volta,",e con un solo movimento si chinavano dalla parte
per modo ch'a levante mi rendei.,"dove l’ombra del monte santo si proietta prima,"
"Né ancor fu così nostra via molta,","senza piegarsi o subire scosse,"
"quando la donna tutta a me si torse,","in modo che dall'alto dei rami, gli uccelli"
"dicendo: “Frate mio, guarda e ascolta”.","potevano continuare il loro ufficio e i loro giochi,"
Ed ecco un lustro sùbito trascorse,"ricevendo, al contrario, nel loro fogliame,"
"da tutte parti per la gran foresta,","Da dove venivano i loro allegri canti, i primi alitoi"
tal che di balenar mi mise in forse.,"che servivano da calabrone al proprio concerto,"
"Ma perché 'l balenar, come vien, resta,",come il fruscio che corre di ramo in ramo
"e quel, durando, più e più splendeva,","sulle rive di Chiassi, lungo la pineta,"
nel mio pensier dicea: 'Che cosa è questa?'.,quando Eole ha lasciato la briglia al Sirocco.
E una melodia dolce correva,"Ed ero arrivato, in questa passeggiata,"
per l'aere luminoso; onde buon zelo,"lontano dall'antico bosco,"
"mi fé riprender l'ardimento d'Eva,","per non distinguere più da dove ero venuto,"
"che là dove ubidia la terra e 'l cielo,","quando improvvisamente un ruscello mi impedì di avanzare,"
"femmina, sola e pur testé formata,","perché le sue modeste onde si dirigevano a sinistra,"
non sofferse di star sotto alcun velo;,piegando i fiori che crescevano sul suo bordo.
"sotto 'l qual se divota fosse stata,",Le fonti che abbiamo a casa per essere più limpide
avrei quelle ineffabili delizie,Sembrerebbe contenere una miscela impura.
sentite prima e più lunga fïata.,"al prezzo di quest'ultima, tanto è trasparente,"
Mentr'io m'andava tra tante primizie,"per quanto alla verità il suo corso s'inquadra, oscuro,"
"de l'etterno piacer tutto sospeso,",sotto l'ombra permanente e che non lascia
"e disïoso ancora a più letizie,",fino a lui la luna o il sole.
"dinanzi a noi, tal quale un foco acceso,","Quando mi fermai, passai lo sguardo"
ci si fé l'aere sotto i verdi rami;,"al di là del ruscello, pensando di contemplarlo"
e 'l dolce suon per canti era già inteso.,"lo smalto bariolato di tutta questa fresca primavera,"
"O sacrosante Vergini, se fami,","e allora ho visto, come si vede a volte"
"freddi o vigilie mai per voi soffersi,",oggetti che ci fanno come per un miracolo
cagion mi sprona ch'io mercé vi chiami.,"dimenticando all'improvviso tutti gli altri nostri pensieri,"
"Or convien che Elicona per me versi,","una signora che passa di là, tutta sola,"
e Uranìe m'aiuti col suo coro,"che se ne andava cantando e scegliendo dei fiori,"
forti cose a pensar mettere in versi.,tra i prati senza fine che coprivano il suo cammino.
"Poco più oltre, sette alberi d'oro","“O bella signora, tu che bagna i raggi"
falsava nel parere il lungo tratto,"d’amore, se è lecito credere al volto"
del mezzo ch'era ancor tra noi e loro;,"che di solito sembra interprete del cuore,"
"ma quand'i' fui sì presso di lor fatto,","Fammi questo favore di venire più avanti,"
"che l'obietto comun, che 'l senso inganna,","Mi sono messo a pregarla, vicino a questo fiume,"
"non perdea per distanza alcun suo atto,",in modo che io possa ascoltare meglio la tua canzone.
"la virtù ch'a ragion discorso ammanna,","Vedo, vedendoti, Proserpina e la sua favola,"
"sì com'elli eran candelabri apprese,","i luoghi e il momento in cui la perse sua madre,"
e ne le voci del cantare 'Osanna'.,Anche lei ha perso la primavera”.
Di sopra fiammeggiava il bello arnese,Lo stesso vale per la ballerina che disegna una volta.
più chiaro assai che luna per sereno,"e che unisce i talloni e scivola e si piega,"
di mezza notte nel suo mezzo mese.,"così che appena un piede si pone davanti all’altro,"
Io mi rivolsi d'ammirazion pieno,"Si voltò verso di me, dal bel mezzo"
"al buon Virgilio, ed esso mi rispuose","di tutti questi fiori d'oro e di sangue, abbassando"
con vista carca di stupor non meno.,con un gesto verginale il suo pudico sguardo.
Indi rendei l'aspetto a l'alte cose,"Ella accettò di esaudire la mia preghiera,"
"che si movieno incontr'a noi sì tardi,",Avvicinandosi in modo che la dolce musica
che foran vinte da novelle spose.,Con il suo senso completo arrivava fino a me.
La donna mi sgridò: “Perché pur ardi,Quando venne nel luogo dove le onde
"sì ne l'affetto de le vive luci,","di questo bel ruscello bagnano l’erba dei bordi,"
e ciò che vien di retro a lor non guardi?”.,Mi ha dato il dono di alzare lo sguardo.
"Genti vid'io allor, come a lor duci,",Non potrei pensare che un così forte bagliore
"venire appresso, vestite di bianco;","Ha brillato sotto le ciglia di Venere, in questo momento"
e tal candor di qua già mai non fuci.,dove suo figlio la ferì con una freccia imprevista.
"L'acqua imprendëa dal sinistro fianco,",Stava in piedi sulla riva e rideva.
"e rendea me la mia sinistra costa,",e intrecciava con le sue mani i vari colori
"s'io riguardava in lei, come specchio anco.","che offre spontaneamente questo monte, il tetto del mondo."
"Quand'io da la mia riva ebbi tal posta,",L’acqua metteva tra noi lo spazio di tre passi;
"che solo il fiume mi facea distante,","Eppure l’Hellespont, che ha attraversato Xerxès,"
"per veder meglio ai passi diedi sosta,","mettendo un freno che dura all’orgoglio degli esseri umani,"
"e vidi le fiammelle andar davante,","non dovette essere così aborrito di Leandro,"
"lasciando dietro a sé l'aere dipinto,","per sbarrare la strada da Abydos a Sestos,"
e di tratti pennelli avean sembiante;,"che questo ruscello di me, per non essersi aperto."
sì che lì sopra rimanea distinto,"«Voi siete appena arrivati, e vedendo che io ridevo,"
"di sette liste, tutte in quei colori","In quel momento, in quel luogo eletto,"
onde fa l'arco il Sole e Delia il cinto.,"per essere la culla della natura umana,"
Questi ostendali in dietro eran maggiori,Forse prova qualche sorpresa o dubbio.
"che la mia vista; e, quanto a mio avviso,",Ma il salmo che dice Delectasti contiene
diece passi distavan quei di fori.,la luce che può liberare la tua mente.
"Sotto così bel ciel com'io diviso,","Tu, che vieni per primo e mi hai pregato, h"
"ventiquattro seniori, a due a due,","Di' se vuoi sapere qualcos'altro, io arrivo."
coronati venien di fiordaliso.,Sei pronto ad accontentarti di ogni tuo dubbio”.
Tutti cantavan: “Benedicta tue,“Quest’acqua – gli dissi allora – e i rumori di questo legno
"ne le figlie d'Adamo, e benedette",sembrano un fatto nuovo e che combatte dentro di me
sieno in etterno le bellezze tue!”.,"Ci sono altri fatti opposti, che conosco”."
Poscia che i fiori e l'altre fresche erbette,"Ella mi rispose: «Te ne dirò la causa,"
a rimpetto di me da l'altra sponda,"e da dove viene questo effetto che produce la tua sorpresa,"
"libere fuor da quelle genti elette,",e disperderò la nebbia che ti offende.
"sì come luce luce in ciel seconda,","Il Sovrano Bene, solo a piacere in se stesso,"
"vennero appresso lor quattro animali,","avendo fatto l’uomo buono e per il bene, lo mise"
coronati ciascun di verde fronda.,in questo luogo che promette una pace eterna.
Ognuno era pennuto di sei ali;,"Ma l’uomo non vi rimase che ben poco, per colpa sua,"
"le penne piene d'occhi; e li occhi d'Argo,",e dovette cambiare presto in pianto e in miseria
"se fosser vivi, sarebber cotali.",Il sorriso innocente e i giochi divertenti.
A descriver lor forme più non spargo,In modo che i movimenti che producono più in basso
"rime, lettor; ch'altra spesa mi strigne,",Disturbi della terra e dell'acqua
tanto ch'a questa non posso esser largo;,e che il calore porti il più alto possibile
"ma leggi Ezechïel, che li dipigne","non fare la guerra all'uomo fino ad ora,"
come li vide da la fredda parte,"questo monte si è innalzato tanto verso i cieli,"
venir con vento e con nube e con igne;,che dalla porta si trova libero.
"e quali i troverai ne le sue carte,",Come in tutto il circuito
"tali eran quivi, salvo ch'a le penne","l’aria gira insieme al primo mobile,"
Giovanni è meco e da lui si diparte.,"a meno che in qualche punto il cerchio non si rompa,"
Lo spazio dentro a lor quattro contenne,"su questo vertice, tuffandosi nell'aria viva e libera,"
"un carro, in su due rote, trïunfale,",si genera un movimento come hai appena visto
ch'al collo d'un grifon tirato venne.,e che fa rabbrividire lo spessore di questo legno.
Esso tendeva in sù l'una e l'altra ale,"Il fogliame agitato possiede questo potere,"
"tra la mezzana e le tre e tre liste,","che le sue proprietà permeeranno il vento,"
"sì ch'a nulla, fendendo, facea male.","che li sparge dappertutto, mentre gira in tondo."
Tanto salivan che non eran viste;,"Il resto della terra, per quanto consentito"
"le membra d'oro avea quant'era uccello,","il suolo e il clima, progetta e mette alla luce"
"e bianche l'altre, di vermiglio miste.","alberi diversi, di diversi usi."
Non che Roma di carro così bello,"Non ci si dovrebbe meravigliare lì,"
"rallegrasse Affricano, o vero Augusto,","sapendo tutto questo, se a volte qualche pianta"
ma quel del Sol saria pover con ello;,germina senza uscire dal seme visibile.
"quel del Sol che, svïando, fu combusto",Devi anche sapere che la santa campagna
"per l'orazion de la Terra devota,","dove siamo, contiene in essa tutti i germi"
quando fu Giove arcanamente giusto.,e anche un frutto che non prende lì.
Tre donne in giro da la destra rota,L'acqua che vedi qui non è sorda da una fonte
venian danzando; l'una tanto rossa,"procedendo dai vapori che il freddo precipita,"
ch'a pena fora dentro al foco nota;,"come un fiume che perde e riprende fiato,"
l'altr'era come se le carni e l'ossa,"ma sgorga da una sorgente eterna e potente,"
fossero state di smeraldo fatte;,e che attinge tanta acqua dal volere divino
la terza parea neve testé mossa;,"Inoltre, il suo doppio canale si espande."
"e or parëan da la bianca tratte,",Chi passa qui ha una virtù
or da la rossa; e dal canto di questa,che degli antichi peccati cancella la memoria;
l'altre toglien l'andare e tarde e ratte.,"L’altro, dei nostri benefici, trattiene il ricordo."
"Da la sinistra quattro facean festa,","Da questo lato il suo nome è Lete; dall’altro lato,"
"in porpore vestite, dietro al modo","Lo chiamano Eunoe, ma la sua virtù non opera."
d'una di lor ch'avea tre occhi in testa.,Dopo aver assaggiato l’acqua di entrambi.
Appresso tutto il pertrattato nodo,Il loro sapore squisito non è uguale a nessuno.
"vidi due vecchi in abito dispari,","Ma, anche se sei assetato, puoi disfarti di te stesso."
ma pari in atto e onesto e sodo.,"prima che sia necessario saperne di più,"
L'un si mostrava alcun de' famigliari,"Ti offro un corollario oltre a quello che ho detto,"
