Original,Translate_IT
"Quando ambedue li figli di Latona,","A che ora entrambi i figli di Latona,"
"coperti del Montone e de la Libra,","Sormontato dal Ram e dalle Scale,"
"fanno de l'orizzonte insieme zona,","Insieme fanno una zona dell'orizzonte,"
quant'è dal punto che 'l cenìt inlibra,Finche' dal momento in cui lo zenit li tiene
"infin che l'uno e l'altro da quel cinto,","In equipeoise, fino a che da quella cintura entrambi"
"cambiando l'emisperio, si dilibra,","Cambiare il loro emisfero disturbare l'equilibrio,"
"tanto, col volto di riso dipinto,","Addio, il suo viso raffigurato con un sorriso,"
"si tacque Bëatrice, riguardando",Beatrice ha tenuto il silenzio mentre guardava
fiso nel punto che m'avëa vinto.,Fissamente al punto che mi era venuto.
"Poi cominciò: “Io dico, e non dimando,","Allora cominciò: ""Io dico, e non chiedo"
"quel che tu vuoli udir, perch'io l'ho visto","Ciò che tu desideri sentire, perché io l'ho visto"
là 've s'appunta ogne  ubi e ogne quando,Dove si concentra ogni Quando e ogni 'Ubi'.
"Non per aver a sé di bene acquisto,","Non per acquisire del bene per se stesso,"
"ch'esser non può, ma perché suo splendore","Che è impossibile, ma che il suo splendore"
"potesse, risplendendo, dir ""Subsisto"",","Nella sua risplendenza si può dire: ""Subsisto,"""
"in sua etternità di tempo fore,","Nella sua eternità al di fuori del tempo,"
"fuor d'ogne altro comprender, come i piacque,","Fuori da tutti gli altri limiti, come gli piaceva,"
s'aperse in nuovi amor l'etterno amore.,Nel nuovo Amore si è manifestato l'Amore Eterno.
Né prima quasi torpente si giacque;,né come se il siluro avesse mentito prima;
ché né prima né poscia procedette,Perché né dopo né prima procedevano
lo discorrer di Dio sovra quest'acque.,L'uscita di Dio su queste acque.
"Forma e materia, congiunte e purette,",Materia e forma non mescolata e unita
"usciro ad esser che non avia fallo,",E' nata senza alcun difetto.
come d'arco tricordo tre saette.,E' come tre frecce da un arco a tre corde.
"E come in vetro, in ambra o in cristallo","E come in vetro, in ambra o in cristallo"
"raggio resplende sì, che dal venire","Un raggio di sole lampeggia così, che dalla sua venuta"
"a l'esser tutto non è intervallo,","Per il suo pieno essere non è intervallo,"
così 'l triforme effetto del suo sire,Così dal suo Signore fece l'effetto triforme
ne l'esser suo raggiò insieme tutto,"Ray nel suo essere tutti insieme,"
sanza distinzïone in essordire.,Senza discriminazioni di inizio.
Concreato fu ordine e costrutto,L'ordine è stato con-creato e costruito
a le sustanze; e quelle furon cima,"Nelle sostanze, e il vertice del mondo"
nel mondo in che puro atto fu produtto;,Erano quelli in cui l'atto puro è stato prodotto.
pura potenza tenne la parte ima;,Potenzialità pura tenuta la parte più bassa;
nel mezzo strinse potenza con atto,Potenzialità a metà strada legata all'atto
"tal vime, che già mai non si divima.",Tale legame che non sarà mai slegato.
Ieronimo vi scrisse lungo tratto,Girolamo vi ha scritto degli angeli
di secoli de li angeli creati,Creato un lungo lasso di secoli
anzi che l'altro mondo fosse fatto;,O ancora l'altro mondo è stato fatto;
ma questo vero è scritto in molti lati,Ma questa verità è scritta in molti luoghi
"da li scrittor de lo Spirito Santo,","Per scrittori dello Spirito Santo, e tu"
e tu te n'avvedrai se bene agguati;,"Shalt vede, se stai bene lì."
"e anche la ragione il vede alquanto,","E anche la ragione lo vede in qualche modo,"
che non concederebbe che ' motori,Perché non ammetterebbe che per così tanto tempo
sanza sua perfezion fosser cotanto.,Potrebbero essere i motori senza la loro perfezione.
Or sai tu dove e quando questi amori,Ora sai dove e quando questi amori
furon creati e come: sì che spenti,"Creato sono stati, e come; così che estinto"
nel tuo disïo già son tre ardori.,Nel tuo desiderio ci sono già tre fuochi.
"Né giugneriesi, numerando, al venti","Né si poteva raggiungere, contando, a venti"
"sì tosto, come de li angeli parte","Così rapidamente, come una parte di questi angeli"
turbò il suggetto d'i vostri alimenti.,Disturba il soggetto dei tuoi elementi.
"L'altra rimase, e cominciò quest'arte","Il resto è rimasto, e hanno iniziato questa arte"
"che tu discerni, con tanto diletto,","che tu discerni, con tanta delizia"
che mai da circüir non si diparte.,Che dal loro giro non cessano mai.
Principio del cader fu il maladetto,L'occasione della caduta è stata la maledetta
superbir di colui che tu vedesti,Presunzione di colui che hai visto
da tutti i pesi del mondo costretto.,Con tutto il peso del mondo costretto.
Quelli che vedi qui furon modesti,Quelli che tu vedi qui modesti erano
a riconoscer sé da la bontate,Riconoscersi come di quella bontà
che li avea fatti a tanto intender presti:,"che li rendeva adatti a tanta intelligenza,"
per che le viste lor furo essaltate,Per questo motivo la loro visione è stata esaltata
"con grazia illuminante e con lor merto,","Per la grazia illuminante e il loro merito,"
sì c'hanno ferma e piena volontate;,perché abbiano una volontà piena e risoluta.
"e non voglio che dubbi, ma sia certo,","Non ti avrei mai dubitato, ma certo,"
che ricever la grazia è meritorio,"E' meritorio ricevere questa grazia,"
secondo che l'affetto l'è aperto.,Secondo come l'affetto si apre ad esso.
Omai dintorno a questo consistorio,Ora girare intorno in questo concistoro
"puoi contemplare assai, se le parole","Molto puoi tu contemplare, se queste mie parole"
"mie son ricolte, sanz'altro aiutorio.","Radunatevi, senza ulteriori aiuti."
Ma perché 'n terra per le vostre scole,"Ma poiché sulla terra, in tutte le vostre scuole,"
si legge che l'angelica natura,Essi insegnano che tale è la natura angelica
"è tal, che 'ntende e si ricorda e vole,","che ode, ricorda e vuole,"
"ancor dirò, perché tu veggi pura","Dirò di più, che tu possa vedere non mescolato"
"la verità che là giù si confonde,","La verità che è confusa là sotto,"
equivocando in sì fatta lettura.,Equivocando in simili come preselezioni.
"Queste sustanze, poi che fur gioconde","Queste sostanze, poiché nel volto di Dio"
"de la faccia di Dio, non volser viso","Erano giaciuti, non volsero la loro vista"
"da essa, da cui nulla si nasconde:",da ciò da cui nulla è nascosto;
però non hanno vedere interciso,Quindi non hanno intercettato la loro visione
"da novo obietto, e però non bisogna","Per oggetto nuovo, e quindi non hanno bisogno"
rememorar per concetto diviso;,"Per ricordare, attraverso il pensiero interrotto."
"sì che là giù, non dormendo, si sogna,","In modo che sotto, non dormendo, la gente sogna,"
credendo e non credendo dicer vero;,Credendo dicono la verità e non credono;
ma ne l'uno è più colpa e più vergogna.,E nell'ultimo è più grande il peccato e la vergogna.
Voi non andate giù per un sentiero,Qui sotto non si percorre un solo sentiero
filosofando: tanto vi trasporta,Filosofizzazione; così vi trasporta
l'amor de l'apparenza e 'l suo pensiero!,L'amore per l'apparenza e il suo pensiero.
E ancor questo qua sù si comporta,E anche questo qui sopra è sopportato
con men disdegno che quando è posposta,"Con meno disprezzo, di quando è messo da parte"
la divina Scrittura o quando è torta.,"La Sacra Scrittura, o quando è distorta."
Non vi si pensa quanto sangue costa,Non pensano lì quanto costa il sangue
seminarla nel mondo e quanto piace,"Per seminarlo nel mondo, e come gli piace"
chi umilmente con essa s'accosta.,Che nell'umiltà si tiene vicino ad essa.
Per apparer ciascun s'ingegna e face,Ognuno cerca l'apparenza e fa
sue invenzioni; e quelle son trascorse,Le sue invenzioni; e questi trattati sono
da' predicanti e 'l Vangelio si tace.,"Per mezzo dei predicatori, e l'Evangelo mantiene la sua pace."
Un dice che la luna si ritorse,"Si dice che la luna si voltò indietro,"
"ne la passion di Cristo e s'interpuose,",Nella Passione di Cristo e si interpone
per che 'l lume del sol giù non si porse;,così che la luce del sole non raggiungesse di sotto;
"e mente, ché la luce si nascose","e menzogne, perché da sé la luce"
da sé: però a li Spani e a l'Indi,"Si nascose; da dove agli spagnoli e agli indiani,"
come a' Giudei tale eclissi rispuose.,"Per quanto riguarda gli ebrei, ha risposto tale eclissi."
Non ha Fiorenza tanti Lapi e Bindi,Firenze non ha così tanti Lapi e Bindi
quante sì fatte favole per anno,"Come favole come queste, che ogni anno"
in pergamo si gridan quinci e quindi:,"Sono gridati dal pulpito avanti e indietro,"
"sì che le pecorelle, che non sanno,","in tal modo che gli agnelli che non conoscono,"
"tornan del pasco pasciute di vento,","Ritorna dal pascolo nutrito dal vento,"
e non le scusa non veder lo danno.,E non vedere il male non li giustifica.
Non disse Cristo al suo primo convento:,Cristo non disse ai suoi primi discepoli:
"'Andate, e predicate al mondo ciance';","'Andate via, e al mondo predicano storie vane,'"
ma diede lor verace fondamento;,Ma a loro un vero fondamento diede;
"e quel tanto sonò ne le sue guance,","E questo suonava così forte dalle loro labbra,"
sì ch'a pugnar per accender la fede,"che, nella guerra per accendere la fede,"
de l'Evangelio fero scudo e lance.,Hanno fatto degli scudi e delle lance Evangeli.
Ora si va con motti e con iscede,Ora gli uomini vanno via con scherzi e drolleries
"a predicare, e pur che ben si rida,","Per predicare, e se la gente ridesse bene,"
gonfia il cappuccio e più non si richiede.,"Il cappuccio sbuca, e non si chiede altro."
"Ma tale uccel nel becchetto s'annida,","Ma nel camino si annida un tale uccello,"
"che se 'l vulgo il vedesse, vederebbe","Che, se la gente comune lo vedesse,"
la perdonanza di ch'el si confida:,"Si accorgerebbero di quello che si confidano,"
"per cui tanta stoltezza in terra crebbe,","per il quale la follia è cresciuta così grande sulla terra,"
"che, sanza prova d'alcun testimonio,","Che, senza alcuna prova di testimonianza,"
ad ogne promession si correrebbe.,Ad ogni indulgenza si accorrevano insieme.
"Di questo ingrassa il porco sant'Antonio,","Da questo Sant'Antonio il suo maiale ingrassa,"
"e altri assai che sono ancor più porci,","E molti altri, che sono peggio dei maiali,"
pagando di moneta sanza conio.,Pagare in denaro senza alcun segno di moneta.
"Ma perché siam digressi assai, ritorci","Ma visto che abbiamo divagato abbondantemente,"
"li occhi oramai verso la dritta strada,","Torna subito indietro i tuoi occhi sulla retta via,"
sì che la via col tempo si raccorci.,In modo che la strada sia abbreviata con il tempo.
Questa natura sì oltre s'ingrada,Questa natura si moltiplica
"in numero, che mai non fu loquela","In numeri, che non c'è mai stato discorso"
né concetto mortal che tanto vada;,Ne' la fantasia mortale che puo' andare cosi' lontano.
e se tu guardi quel che si revela,E se tu sai quello che è stato rivelato
"per Danïel, vedrai che 'n sue migliaia","Per Daniele, vedrai che nelle sue migliaia"
determinato numero si cela.,Il numero determinato viene tenuto nascosto.
"La prima luce, che tutta la raia,","La luce primordiale, che tutti la irradiano,"
"per tanti modi in essa si recepe,","Per mezzo di modi come molti è ricevuto in esso,"
quanti son li splendori a chi s'appaia.,Come lo sono gli splendori con cui è accoppiato.
