Original,Translate_IT
Buio d'inferno e di notte privata,Oscurità dell'Inferno e di una notte privata
"d'ogne pianeto, sotto pover cielo,","di tutti i pianeti, sotto miseri cieli,"
"quant'esser può di nuvol tenebrata,","come coperto da nuvole come il cielo può essere,"
non fece al viso mio sì grosso velo,non aveva mai servito a velare i miei occhi così spessamente
"come quel fummo ch'ivi ci coperse,",né li ricopriva di tali roba ruvida
"né a sentir di così aspro pelo,",come fumo che ci avvolse là nel Purgatorio;
che l'occhio stare aperto non sofferse;,"i miei occhi non sopportavano di rimanere aperti,"
onde la scorta mia saputa e fida,"affinché la mia fedele, sapiente escort"
mi s'accostò e l'omero m'offerse.,si avvicinò come mi offrì la sua spalla.
Sì come cieco va dietro a sua guida,"Come un cieco si muove dietro la sua guida,"
per non smarrirsi e per non dar di cozzo,che non si allontani o non colpisca qualcosa
"in cosa che 'l molesti, o forse ancida,","che possono danneggiarlo o addirittura ucciderlo,"
"m'andava io per l'aere amaro e sozzo,","così mi sono mosso attraverso l'aria amara e sudicia,"
ascoltando il mio duca che diceva,"ascoltando la mia guida, che continuava a ripetere:"
pur: “Guarda che da me tu non sia mozzo”.,"""Abbi cura che tu non sia tagliato fuori da me."""
"Io sentia voci, e ciascuna pareva","Ma ho sentito delle voci, e ognuno sembrava pregare"
pregar per pace e per misericordia,all'Agnello di Dio che toglie
l'Agnel di Dio che le peccata leva.,"i nostri peccati, per la pace e la misericordia. ""Agnus Dei"""
Pur 'Agnus Dei' eran le loro essordia;,"è stato cantato ripetutamente come il loro esordio,"
"una parola in tutte era e un modo,",parole cantate in un tale modo-in-unisono-
sì che parea tra esse ogne concordia.,che la piena concordia sembrava essere tra loro.
"“Quei sono spirti, maestro, ch'i' odo?”,","""Maestro, sono quelli che sento, gli spiriti?"""
"diss'io. Ed elli a me: “Tu vero apprendi,","Gli chiese: ""Hai afferrato bene,"" rispose"
e d'iracundia van solvendo il nodo”.,"""e mentre vanno perdono il nodo della rabbia."""
"“Or tu chi se' che 'l nostro fummo fendi,","""Allora chi sei tu il cui corpo trafigge"
e di noi parli pur come se tue,"il nostro fumo, che parla di noi esattamente come"
partissi ancor lo tempo per calendi?”.,"un uomo che usa mesi per misurare il tempo?"""
Così per una voce detto fue;,"Una voce ha detto questo. All'udirlo, il mio padrone"
"onde 'l maestro mio disse: “Rispondi,","si voltò verso di me: ""Rispondi a lui, poi chiedere"
e domanda se quinci si va sùe”.,"se questa via ci conduce al sentiero verso l'alto."""
E io: “O creatura che ti mondi,"E io: ""O creatura che-che tu ritorni"
"per tornar bella a colui che ti fece,","a Colui Che ti ha fatto purificare,"
