Original,Translate_IT_1
"Poi che mostrato [ha]e lo testo quelli segni li quali per ciascuna etade appaiono nel nobile uomo e per li quali conoscere si puote, e sanza li quali essere non puote, come lo sole sanza luce e lo fuoco sanza caldo, grida lo testo alla gente, all'ultimo di ciò che di nobilità è contato, e dice: 'O voi, che udito m'avete, vedete quanti sono coloro che sono ingannati!': cioè coloro che, per essere di famose e antiche generazioni e per essere discesi di padri eccellenti, credono essere nobili, nobilitade non avendo in loro.","Dopo che il testo ha messo in chiaro i segni che appaiono nella condotta della nobile in ogni fase della vita, e gli permettono di essere riconosciuto, segni senza i quali semplicemente non può esistere più di quanto può il sole senza luce o fuoco senza calore, continua a concludere il suo trattamento di nobiltà gridando alle persone: ""Vedi, tu che mi hai ascoltato, vedi quanti sono coloro che sono ingannati,"" riferendosi a coloro che, perché appartengono a qualche famosa famiglia antica, e sono discesi da antenati di vera distinzione, si credono nobili, nonostante il fatto che essi stessi mancano di nobiltà."
"E qui surgono due questioni, alle quali nel fine di questo trattato è bello intendere. Potrebbe dire ser Manfredi da Vico, che ora Pretore si chiama e Prefetto: 'Come che io mi sia, io reduco a memoria e rapresento li miei maggiori, che per loro nobilitade meritaro l'officio della Prefettura, e meritaro di porre mano allo coronamento dello Imperio, [e] meritaro di ricevere la rosa dallo romano Pastore: onore deggio ricevere e reverenza dalla gente'. E questa è l'una questione.","Due obiezioni si suggeriscono qui la cui considerazione porterà giustamente a termine questa discussione. Lord Manfred di Vico, che ora porta i titoli di Prefetto e di Prefetto, potrebbe dire: ""Non importa quale sia il mio carattere, richiamo alla mente i miei antenati e li porto alla vostra attenzione: per la loro nobiltà erano degni di ricevere l'ufficio di Prefetto, erano degni di partecipare all'incoronazione imperiale, erano degni di ricevere la rosa dal Pastore Romano. L'onore, quindi, è il mio debito, onore e rispetto da parte di tutti."" Questa è la prima obiezione."
"L'altra è che potrebbe dire quelli da santo Nazzaro di Pavia, e quelli delli Piscicelli da Napoli: 'Se la nobilitade è quello che detto è, cioè seme divino nella umana anima graziosamente posto, e le progenie o vero schiatte non hanno anima, sì come è manifesto, nulla progenie o vero schiatta nobile dicere si potrebbe: e questo è contra l'oppinione di coloro che le nostre progenie dicono essere nobilissime in loro cittadi'.","Il secondo è che la famiglia di San Nazzaro di Pavia, o i Piscitelli di Napoli, potrebbe dire: ""Se la nobiltà è ciò che si dice, un seme divino gentilmente piantato da Dio nell'anima umana, e se, come è ovvio, nessuna stirpe o stirpe di famiglia ha un'anima, allora nessuna stirpe o stirpe può essere chiamata nobile. Ciò va contro il punto di vista di coloro che dicono che le nostre sono le famiglie più nobili delle loro rispettive città."""
"Alla prima questione risponde Giovenale nell'ottava satira, quando comincia quasi esclamando: «Che fanno queste onoranze che rimagnono dalli antichi, se per colui che di quelle si vuole amantare male si vive? se per colui che delli suoi antichi ragiona e mostra le grandi e mirabili opere, s'intende a misere e vili operazioni? Avegna [che ........................... Chi dicerà»], dice esso poeta satiro «nobile per la buona generazione quelli che della buona generazione degno non è? Questo non è altro che chiamare lo nano gigante».","Giovenale rispose alla prima obiezione dell'Ottava Satira, dove comincia esclamando: ""A che scopo servono gli onori pagati per rispetto agli antenati di qualcuno, se la persona che vuole indossare quel mantello vive una vita malvagia? o se la persona che parla sempre dei suoi antenati, e che sfila le loro grandi e meravigliose opere, trascorre la sua vita in in inseguimenti bassi e di base?"" Il poeta satirico continua: ""Una persona da chiamare nobile a causa della sua buona nascita, anche se la sua vita smentisce la sua nascita? Questo non è altro che chiamare un nano un gigante."""
"Poi apresso, a questo cotale dice: «Da te alla statua fatta in memoria del tuo antico non ha dissimilitudine altra se non che la sua testa è di marmo, e la tua vive». E in questo, con reverenza lo dico, mi discordo dal Poeta, ché la statua di marmo, di legno o di metallo rimasa per memoria d'alcuno valente uomo, si dissimiglia nello effetto molto dal malvagio discendente.","Più tardi egli si rivolge a tale persona: ""L'unica differenza tra voi e una statua sollevata in memoria del vostro antenato è che la sua testa è marmo e la vostra è viva.""Qui io prego rispettosamente di differire con il poeta, perché una statua di marmo, legno o metallo che testimonia la memoria di qualche nobile persona differisce notevolmente da un discendente malvagio nell'effetto che produce."
"Però che la statua sempre afferma la buona oppinione in quelli che hanno udito la buona fama di colui cui è la statua, e nelli altri [la] genera: lo ma[l]estr[u]o figlio o nepote fa tutto lo contrario, ché l'oppinione di coloro che hanno udito bene delli suoi maggiori, fa più debile; ché dice alcuno loro pensiero: 'Non può essere che delli maggiori di costui sia tanto quanto si dice, poi che della loro semenza così fatta pianta si vede'. Per che non onore ma disonore dee ricevere quelli che alli buoni mala testimonianza porta.","Per una statua sempre conferma l'alta opinione della persona che rappresenta in coloro che hanno già sentito parlare della sua buona reputazione, e la crea negli altri. Un figlio o un nipote vagante porta il risultato del tutto opposto, perché indebolisce la buona opinione detenuta da coloro che hanno sentito i suoi antenati ben parlato di. Essi sono spinti a pensare: ""Gli antenati di quella persona non può essere esattamente ciò che sono fatti per essere, poiché possiamo vedere per noi il tipo di pianta che è cresciuto dal loro seme."" Così chiunque costituisce una controtesta alla reputazione della buona gente dovrebbe essere tenuto non in onore, ma in disonore."
"E però dice Tulio che 'lo figlio del valente uomo dee procurare di rendere al padre buona testimonianza'. Onde, al mio giudicio, così come chi uno valente uomo infama è degno d'essere fuggito dalla gente e non ascoltato, così lo ma[l]estr[u]o disceso delli buoni maggiori è degno d'essere da tutti scacciato, e de' si lo buono uomo chiudere li occhi per non vedere quello vituperio vituperante della bontade che in sola la memoria è rimasa. E questo basti al presente alla prima questione che si movea.","Ecco perché Cicerone dice che ""il figlio di una nobile persona deve fare in modo che egli agisca come una buona testimonianza del nome di suo padre."" Pertanto, a mio giudizio, proprio come chiunque screditi il nome di una nobile persona merita di essere respinto e ignorato dalle persone, così il malvagio discendente dei buoni antenati merita di essere cacciato da ogni compagnia umana, e una buona persona dovrebbe cancellare dalla sua vista una tale vergogna vivente alla bontà che rimane solo in memoria. Ciò dovrebbe bastare nel contesto attuale come risposta alla prima obiezione sollevata sopra."
"Alla seconda questione si può rispondere che una progenie per sé non ha anima, e bene è vero che nobile si dice, ed è per certo modo. Onde è da sapere che ogni tutto si fa delle sue parti. E alcuno tutto che ha una essenzia simplice colle sue parti, sì come in uno uomo è una essenzia di tutto e di ciascuna parte sua; e ciò che si dice [essere] nella parte, per quello medesimo modo si dice essere in tutto.","Per quanto riguarda la seconda obiezione, si può rispondere che una linea di famiglia non possiede di per sé un'anima, e tuttavia resta vero che è chiamata nobile, ed è anzi nobile in un certo senso. Si deve affermare qui che ogni tutto è fatto delle sue parti. Un tipo di tutto è quello in cui il tutto e tutte le sue parti possiedono un'unica essenza, come, ad esempio, nel caso dell'uomo, in cui c'è una sola essenza che anima il tutto e ciascuna delle parti; dire qui che una proprietà appartiene ad una parte è dire, nello stesso senso, che appartiene al tutto."
"Un altro tutto è che non ha essenzia comune colle parti, sì come una massa di grano; ma è la sua una essenzia secondaria che resulta da molti grani, che vera e prima essenzia in loro hanno. E in questo tutto cotale si dicono essere le qualitadi delle parti così seconda[ria]mente come l'essere: onde si dice una bianca massa, perché li grani onde è la massa, sono bianchi.","Un altro tipo di insieme è quello in cui l'insieme possiede un'essenza distinta da quella di ciascuna delle parti, come, ad esempio, nel caso di un mucchio di grano: qui l'essenza dell'insieme è derivata, derivante dalla presenza di molti grani, ognuno dei quali possiede un'essenza nel senso vero e primario. E con un tutto di questo tipo le proprietà possedute dalle parti sono, come l'essenza, derivatemente dette appartenere all'insieme: si parla di un mucchio essendo bianco perché i chicchi che compongono il mucchio sono bianchi."
"Veramente questa bianchezza è pur nelli grani prima, e secondariamente resulta in tutta la massa, e così secondariamente bianca dicere si può; e per cotale modo si può dicere nobile una schiatta o vero una progenie. Onde è da sapere che, sì come a fare una [bianca] massa convegnono vincere li bianchi grani, così a fare una nobile progenie convegnono in essa li nobili uomini [vincere] (dico 'vincere' essere più che li altri), sì che la bontade colla sua grida oscuri e celi lo contrario che dentro èe.","Questa bianchezza esiste infatti principalmente nei chicchi stessi; e solo in conseguenza di ciò esiste in un senso derivato in tutto il mucchio, che può in questo senso derivato essere chiamato bianco. E 'in quest'ultimo senso che un stock o linea di famiglia può essere chiamato nobile. Una conclusione da trarre da questo è che proprio come per un mucchio di essere bianco, i grani bianchi devono prevalere in esso, in modo che una linea di famiglia di essere nobile, popolo nobile deve prevalere in esso, in modo che la fama della sua bontà può oscurare e nascondere tutto ciò che contiene del contrario."
"E sì come d'una massa bianca di grano si potrebbe levare a grano a grano lo formento, e a grano [a grano] restituire meliga rossa, e tutta la massa finalmente cangerebbe colore; così della nobile progenie potrebbero li buoni morire a uno a uno, e nascere in quella li malvagi, tanto che cangerebbe lo nome, e non nobile ma vile da dire sarebbe. E così basti alla seconda questione essere risposto.","Inoltre, proprio come si poteva togliere uno per uno i chicchi di mais da un mucchio bianco e sostituirli uno per uno con chicchi di melico rosso, e così il colore di tutto il mucchio sarebbe finalmente cambiato, così, anche, con una linea di famiglia nobile: il bene potrebbe morire uno per uno e le persone malvagie nascono al loro posto nella misura in cui la descrizione cambierebbe, e alla fine meriterebbe di essere chiamato non nobile ma base. Questa dovrebbe essere una risposta adeguata alla seconda obiezione."
