Original,Translate_IT
Chi poria mai pur con parole sciolte,"Che, anche con parole senza trama e molti"
dicer del sangue e de le piaghe a pieno,"tentativi di raccontare, mai potuto raccontare"
"ch'i' ora vidi, per narrar più volte?",in pieno il sangue e le ferite che ora ho visto?
Ogne lingua per certo verria meno,Ogni lingua che ha provato sarebbe certamente caduto corto
per lo nostro sermone e per la mente,perché la superficialità di entrambi i nostri discorsi
c'hanno a tanto comprender poco seno.,e l'intelletto non può contenere così tanto.
S'el s'aunasse ancor tutta la gente,Dovevi rimontare tutti gli uomini
"che già, in su la fortunata terra","che una volta, nella terra fatidica della Puglia,"
"di Puglia, fu del suo sangue dolente","avevano lutto il loro sangue, versato per mano dei troiani,"
per li Troiani e per la lunga guerra,così come quelli che sono caduti nella lunga guerra
"che de l'anella fé sì alte spoglie,",dove enormi tumuli di anelli erano bottino di battaglia.
"come Livïo scrive, che non erra,","anche come scrive Livy, che non sbaglia..."
con quella che sentio di colpi doglie,e coloro che hanno sentito la spinta dei colpi dolorosi
per contastare a Ruberto Guiscardo;,quando hanno combattuto duramente contro Robert Guiscardo;
e l'altra il cui ossame ancor s'accoglie,con tutti gli altri le cui ossa sono ancora ammassate
"a Ceperan, là dove fu bugiardo",a Ceperano-ogni Pugliese era
"ciascun Pugliese, e là da Tagliacozzo,","un traditore là-e, anche, a Tagliacozzo,"
dove sanz'arme vinse il vecchio Alardo;,dove il vecchio Alardo ha conquistato senza armi;
e qual forato suo membro e qual mozzo,"e poi, erano uno di mostrare il suo arto trafitto attraverso"
"mostrasse, d'aequar sarebbe nulla","e uno il suo arto hackerato, che non corrisponderebbe"
il modo de la nona bolgia sozzo.,l'orribile abisso del nono abisso.
"Già veggia, per mezzul perdere o lulla,","Niente barile, anche se ha perso un cerchio"
"com'io vidi un, così non si pertugia,","o fine-piece, sempre spalanca come uno che io"
rotto dal mento infin dove si trulla.,sega strappata direttamente dal mento fino a dove scoreggiamo:
Tra le gambe pendevan le minugia;,"le sue viscere appese tra le gambe, una sega"
la corata pareva e 'l tristo sacco,i suoi segni vitali e il miserabile sacco
che merda fa di quel che si trangugia.,che fa di quello che ingoiamo escrementi.
"Mentre che tutto in lui veder m'attacco,",Mentre io avevo intenzione di tenerlo d'occhio...
"guardommi e con le man s'aperse il petto,","mi guardò, e con le mani si stese"
dicendo: “Or vedi com'io mi dilacco!,"il suo petto e disse: ""Guarda come mi divido!"
vedi come storpiato è Mäometto!,Guardate ora com'è mutilato Maometto!
"Dinanzi a me sen va piangendo Alì,","che cammina e piange davanti a me è Alì,"
fesso nel volto dal mento al ciuffetto.,la cui faccia è spalancata dal mento al ciuffo.
"E tutti li altri che tu vedi qui,",E tutti gli altri qui che puoi vedere
seminator di scandalo e di scisma,"erano, quando vive, i seminatori di discernimento"
"fuor vivi, e però son fessi così.","e scandalo, e per questo ora sono separati."
Un diavolo è qua dietro che n'accisma,"Dietro di noi, un diavolo ci travolge"
"sì crudelmente, al taglio de la spada","così crudelmente, rimpiazzando ognuno"
"rimettendo ciascun di questa risma,",di questa folla sotto il bordo della spada quando
quand'avem volta la dolente strada;,"ci siamo fatti strada lungo la strada del dolore,"
però che le ferite son richiuse,perché le nostre ferite si sono chiuse di nuovo prima
prima ch'altri dinanzi li rivada.,Siamo tornati per incontrare la sua lama ancora una volta.
"Ma tu chi se' che 'n su lo scoglio muse,",Ma chi sei tu che bazzichi su questo crinale?
forse per indugiar d'ire a la pena,forse per rallentare il tuo andare al verdetto
ch'è giudicata in su le tue accuse?”.,"che è stato pronunciato sulle vostre auto-accuse?"""
"“Né morte 'l giunse ancor, né colpa 'l mena”,","""La morte non l'ha ancora raggiunto,"" rispose il mio padrone,"
"rispuose 'l mio maestro, “a tormentarlo;","""né è colpa che lo chiama a tormento;"
"ma per dar lui esperïenza piena,","ma affinché egli possa acquisire piena esperienza,"
"a me, che morto son, convien menarlo","Io, che sono morto, devo guidarlo qui sotto,"
per lo 'nferno qua giù di giro in giro;,"per cerchio dopo cerchio, in tutto l'inferno:"
e quest'è ver così com'io ti parlo”.,"Questo è vero quanto io vi parlo."""
"Più fuor di cento che, quando l'udiro,","Più di cento, quando lo sentirono, si fermarono"
s'arrestaron nel fosso a riguardarmi,"dentro il fosso e si voltò a guardarmi,"
"per maraviglia, oblïando il martiro.","dimentico della loro tortura, chiedendosi."
"“Or dì a fra Dolcin dunque che s'armi,","""Allora tu, che forse presto vedrai il sole,"
"tu che forse vedra' il sole in breve,",Dica a Fra Dolcino di provvedere a se stesso.
"s'ello non vuol qui tosto seguitarmi,","con il cibo, se non vuole unirsi a me"
"sì di vivanda, che stretta di neve","qui in fretta, affinché quando la neve lo assiderà,"
"non rechi la vittoria al Noarese,",porta al Novarese la vittoria
ch'altrimenti acquistar non saria leve”.,"che altrimenti non troverebbero troppo facile."""
"Poi che l'un piè per girsene sospese,","Quando ebbe alzato il tallone, come se andasse,"
Mäometto mi disse esta parola;,"Maometto mi disse queste parole, e poi"
indi a partirsi in terra lo distese.,L'ha messa a terra e se n'e' andato.
"Un altro, che forata avea la gola","Un altro peccatore, con la gola tagliata"
"e tronco 'l naso infin sotto le ciglia,","e con il naso hackerato fino alle sopracciglia,"
"e non avea mai ch'una orecchia sola,","e non rimane più di un solo orecchio,"
ristato a riguardar per maraviglia,con gli altri rimasero i suoi passi nella meraviglia;
"con li altri, innanzi a li altri aprì la canna,","è stato il primo, prima del resto, ad aprire"
"ch'era di fuor d'ogne parte vermiglia,","la sua trachea all'esterno, tutta rossa di sangue..."
e disse: “O tu cui colpa non condanna,"e disse: ""O voi che non condannate la colpa,"
"e cu' io vidi in su terra latina,","e che, a meno che non mi imbrogli troppo stretta somiglianza,"
"se troppa simiglianza non m'inganna,","Ho visto sopra il suolo italiano,"
"rimembriti di Pier da Medicina,",ricorda Pier da Medicina se
se mai torni a veder lo dolce piano,rivedrete mai più la dolce pianura
che da Vercelli a Marcabò dichina.,che da Vercelli scende a Marcabò.
"E fa sapere a' due miglior da Fano,",E far sapere ai due migliori uomini di Fano...
"a messer Guido e anco ad Angiolello,",Sia il signor Guido che Angiolello...
"che, se l'antiveder qui non è vano,","che, se la lungimiranza che abbiamo qui non è vana,"
gittati saran fuor di lor vasello,"saranno cacciati dalla loro nave e annegati,"
e mazzerati presso a la Cattolica,"pesato con pietre, vicino a La Cattolica,"
per tradimento d'un tiranno fello.,a causa del tradimento di un tiranno infame.
Tra l'isola di Cipri e di Maiolica,"Tra le isole di Cipro e Maiorca,"
"non vide mai sì gran fallo Nettuno,",Nettuno non ha mai visto un crimine così crudele
"non da pirate, non da gente argolica.",commessi dai pirati o dagli Argives.
"Quel traditor che vede pur con l'uno,",Quel traditore che vede solo con un occhio
e tien la terra che tale qui meco,e governa la terra che uno che è qui con me
"vorrebbe di vedere esser digiuno,","vorrei che la sua vista non avesse mai visto, chiamerà"
farà venirli a parlamento seco;,"Guido e Angiolello a un colloquio,"
"poi farà sì, ch'al vento di Focara",e poi sarà così organizzare che avranno bisogno
non sarà lor mestier voto né preco”.,"niente voto o preghiera al vento di Focara!"""
"E io a lui: “Dimostrami e dichiara,","E io a lui: ""Se tu mi volessi portare"
"se vuo' ch'i' porti sù di te novella,","qualche notizia di te sopra, poi raccontami e mostrami"
chi è colui da la veduta amara”.,"che tanto detesta la vista di Rimini."""
Allor puose la mano a la mascella,E poi ha messo la mano sulla mascella
"d'un suo compagno e la bocca li aperse,","di un compagno, aprendo la bocca"
"gridando: “Questi è desso, e non favella.","e gridando: ""Questo è lui, e non parla."
"Questi, scacciato, il dubitar sommerse","Un uomo scacciato, spense il dubbio in Cesare,"
"in Cesare, affermando che 'l fornito",insistendo che colui che è preparato
sempre con danno l'attender sofferse”.,"può soffrire del male solo se ritarda."""
Oh quanto mi pareva sbigottito,"Oh, quanto mi sembrava costernato e doloroso,"
con la lingua tagliata ne la strozza,"la sua lingua tagliata nella sua gola: Curio,"
"Curïo, ch'a dir fu così ardito!",che una volta era così audace nel suo discorso!
"E un ch'avea l'una e l'altra man mozza,","E uno che ha camminato con entrambe le mani ha hackerato,"
"levando i moncherin per l'aura fosca,","sollevando i suoi monconi nell'aria oscura,"
"sì che 'l sangue facea la faccia sozza,","perché il suo volto fosse orribile con il sangue,"
"gridò: “Ricordera'ti anche del Mosca,","gridò: ""Ricorderai anche Mosca,"
"che disse, lasso!, 'Capo ha cosa fatta',","chi ha detto-Alas-'Quello che è fatto è alla fine,'"
che fu mal seme per la gente tosca”.,"che era il seme del male per i toscani."""
E io li aggiunsi: “E morte di tua schiatta”;,"Ho aggiunto: ""e portato la morte ai vostri parenti"";"
"per ch'elli, accumulando duol con duolo,","dopo avermi udito parlare, il dolore si è ammassato di dolore,"
sen gio come persona trista e matta.,E' andato per la sua strada come uno impazzito dalla tristezza.
"Ma io rimasi a riguardar lo stuolo,",Ma sono rimasto li' a guardare quella compagnia.
"e vidi cosa ch'io avrei paura,",e vide una cosa che avrei dovuto avere paura
"sanza più prova, di contarla solo;",per dire con non più prova di me stesso...
"se non che coscïenza m'assicura,","eccetto che sono rassicurato dalla coscienza,"
la buona compagnia che l'uom francheggia,"quel buon compagno, rincuorando un uomo"
sotto l'asbergo del sentirsi pura.,sotto il pettorale della sua purezza.
"Io vidi certo, e ancor par ch'io 'l veggia,","Ho sicuramente visto, e sembra ancora che io veda,"
un busto sanza capo andar sì come,un tronco senza testa che camminava proprio come
andavan li altri de la trista greggia;,gli altri in quella mandria malinconica;
"e 'l capo tronco tenea per le chiome,","portava per i capelli la sua testa mozzata,"
pesol con mano a guisa di lanterna:,che oscillava nelle sue mani come una lanterna;
e quel mirava noi e dicea: “Oh me!”.,"e quella testa ci guardò e disse: ""Ah!."""
"Di sé facea a sé stesso lucerna,","Da se stesso si è fatto una lampada,"
ed eran due in uno e uno in due;,ed erano due in uno e uno in due;
"com'esser può, quei sa che sì governa.","come può essere, Egli sa chi così decreta."
"Quando diritto al piè del ponte fue,","Quando era appena sotto il ponte, ha sollevato"
levò 'l braccio alto con tutta la testa,"il suo braccio insieme con la sua testa, in modo che"
"per appressarne le parole sue,","le sue parole potrebbero essere più vicine a noi, parole che dicevano:"
"che fuoro: “Or vedi la pena molesta,","""Ora puoi vedere un castigo atroce,"
"tu che, spirando, vai veggendo i morti:","tu che, ancora respirando, vai a vedere i morti:"
vedi s'alcuna è grande come questa.,Vedi se c'e' qualche dolore grande come questo.
"E perché tu di me novella porti,","E così che possiate portare notizie di me,"
"sappi ch'i' son Bertram dal Bornio, quelli","Sappiate che io sono Bertran de Born, quello"
che diedi al re giovane i ma' conforti.,che ha dato un cattivo consiglio al giovane re.
Io feci il padre e 'l figlio in sé ribelli;,Ho fatto il figlio e il padre nemici:
