Original,Translate_IT
Avvegna che la subitana fuga,Sfuggite con vigore a tutto ciò che unisce
"dispergesse color per la campagna,","Con il cantante era, ora sparso attraverso il piano"
"rivolti al monte ove ragion ne fruga,","Al monte, dove la ragione ci castiga,"
i' mi ristrinsi a la fida compagna:,Ma mi inizierò con il fedele Condottiero.
e come sare' io sanza lui corso?,Come faccio a mancarlo alla maturità?
chi m'avria tratto su per la montagna?,Come credi che sia salito sulla montagna?
El mi parea da sé stesso rimorso:,Sembrava tormentato da rimorsi di coscienza.
"o dignitosa coscïenza e netta,","Degno di anima pura, come disgustato,"
come t'è picciol fallo amaro morso!,Com'è tormentato il più piccolo errore della vostra coscienza!
"Quando li piedi suoi lasciar la fretta,","Ora che la sua corsa si è fermata,"
"che l'onestade ad ogn'atto dismaga,","Con la dignità che non riesce mai a governare,"
"la mente mia, che prima era ristretta,",Allora il mio spirito si restringeva e si disturbava.
"lo 'ntento rallargò, sì come vaga,","Per la ricerca di un nuovo ampliamento e di un nuovo sviluppo,"
e diedi 'l viso mio incontr'al poggio,"E, voltata la faccia verso il monte,"
che 'nverso 'l ciel più alto si dislaga.,"Ho guardato il cielo, lo ha esaltato."
"Lo sol, che dietro fiammeggiava roggio,",Il sole... dietro di me... in un incendio rosso...
"rotto m'era dinanzi a la figura,","Era prima di me, dopo il disegno e i segni,"
ch'avëa in me de' suoi raggi l'appoggio.,"Rottura, perché il mio corpo le ha resistito."
Io mi volsi dallato con paura,"e mi lasciò solo,"
"d'essere abbandonato, quand'io vidi","Se mi dirigo di lato, quando ho visto,"
solo dinanzi a me la terra oscura;,Che la terra sia ombreggiata davanti a me.
"e 'l mio conforto: “Perché pur diffidi?”,","""Cosa stai insinuando"" cominciò il mio consolatore,"
a dir mi cominciò tutto rivolto;,"Volta a me, indovina quello che ho pensato,"
“non credi tu me teco e ch'io ti guidi?,"""Credi che non ti sia vicino, come sempre?"
Vespero è già colà dov'è sepolto,"Là giace il corpo in cui ho fatto l'ombra,"
lo corpo dentro al quale io facea ombra;,"Alla spiaggia di Napel, che si sta snobbando da notte,"
"Napoli l'ha, e da Brandizio è tolto.",Dove l'hanno portato Brindisi.
"Ora, se innanzi a me nulla s'aombra,","Ora non oscuro la terra davanti a me,"
non ti maravigliar più che d'i cieli,Non meravigliatevi!
che l'uno a l'altro raggio non ingombra.,L'uno non è mai luce dell'altro.
"A sofferir tormenti, caldi e geli","Il Signore crea ancora lo stesso corpo,"
simili corpi la Virtù dispone,"Affinché tollerino Hitz e Frost e il castigo,"
"che, come fa, non vuol ch'a noi si sveli.","Ma come fa lui, non ci toglie mai di dosso."
Matto è chi spera che nostra ragione,"Cancello, chi spera di entrare in tutto"
possa trascorrer la infinita via,"Con la ragione, anche nelle sfere infinite,"
che tiene una sustanza in tre persone.,"Dove lui, l'Eterno, uno è in tre."
"State contenti, umana gente, al quia;","Sforzatevi, uomini, ma non illuminare il Come;"
"ché, se potuto aveste veder tutto,",Perche' sarebbe permesso vedere tutto...
mestier non era parturir Maria;,Non c'era bisogno di partorire Maria.
e disïar vedeste sanza frutto,"Qualcuno può confidare nel suo spirito,"
"tai che sarebbe lor disio quetato,","Il desiderio di esplorare tutto,"
ch'etternalmente è dato lor per lutto:,L'amore è un terrore eterno.
io dico d'Aristotile e di Plato,Sai dove abbiamo trovato il Platone
"e di molt'altri”; e qui chinò la fronte,","E alcuni altri."" Egli taceva, la fronte inclinata,"
"e più non disse, e rimase turbato.",E tutta la serenità gli sembrò sparita.
Noi divenimmo intanto a piè del monte;,Siamo arrivati da dove si sale.
"quivi trovammo la roccia sì erta,","Lassù la roccia è così ripida,"
che 'ndarno vi sarien le gambe pronte.,Che non c'è spazio per un terzo.
"Tra Lerice e Turbìa la più diserta,",Il più roccioso dei sentieri rocciosi
"la più rotta ruina è una scala,",In mezzo a Lerci e Turbia
"verso di quella, agevole e aperta.","Se sei gentile e facile, puoi affrontarlo."
"“Or chi sa da qual man la costa cala”,","""Chi sa a quale mano si piega la pendenza."""
"disse 'l maestro mio fermando 'l passo,","Il Maestro parlò e ora si fermò in gridi,"
“sì che possa salir chi va sanz'ala?”.,"""Così che anche chi non vola possa salire?"""
E mentre ch'e' tenendo 'l viso basso,Ma fece scorrere lo sguardo verso il suolo
"essaminava del cammin la mente,",E vide la prova nello spirito del sentiero.
"e io mirava suso intorno al sasso,","Ma guardai verso l'alto, verso i lati della montagna,"
da man sinistra m'apparì una gente,"E poi, a sinistra, mi apparve una moltitudine,"
"d'anime, che movieno i piè ver' noi,","Sembrava cosi' lenta a fluttuare verso di noi,"
"e non pareva, sì venïan lente.",Che c'era poco movimento da notare.
"“Leva”, diss'io, “maestro, li occhi tuoi:","""Lascia che, ho detto, ""Maestro, il tuo sguardo si alzi,"
"ecco di qua chi ne darà consiglio,","Il Consiglio può dare, si avvicina,"
se tu da te medesmo aver nol puoi”.,"Non puoi darlo a te stesso."""
"Guardò allora, e con libero piglio",Libero guarda e paga tutte le preoccupazioni.
"rispuose: “Andiamo in là, ch'ei vegnon piano;","""Solo lentamente,"" disse, ""fate la vostra gang,"
"e tu ferma la spene, dolce figlio”.","Andiamo, figliolo, confortiamoci!"""
"Ancora era quel popol di lontano,",Eravamo ancora lontani da quelle ombre
"i' dico dopo i nostri mille passi,","e si avvicinarono a loro a passi di pietra,"
"quanto un buon gittator trarria con mano,",Quando abbiamo fatto mille passi.
quando si strinser tutti ai duri massi,E tutti si incamminarono verso la roccia
"de l'alta ripa, e stetter fermi e stretti","E si fermò e si fermò, e ci rivolse,"
"com'a guardar, chi va dubbiando, stassi.",Come chi inibisce le preoccupazioni sul suo percorso.
"“O ben finiti, o già spiriti eletti”,","""O eletti, che ben finite,"""
"Virgilio incominciò, “per quella pace","Iniziarono Virgil, ""come un tempo vi era pace ora,"
"ch'i' credo che per voi tutti s'aspetti,","A coloro che credono che Allah dona a tutti voi,"
"ditene dove la montagna giace,",Così ora ci mostra pendio della montagna
sì che possibil sia l'andare in suso;,"E vediamo una via d'uscita,"
ché perder tempo a chi più sa più spiace”.,"Perché la perdita di tempo fa male a chi la apprezza."""
Come le pecorelle escon del chiuso,"Come le pecore escono dalla stalla,"
