Original,Translate_IT
"'Deus, venerunt gentes', alternando",Avevo applicato così fortemente il mio sguardo
"or tre or quattro dolce salmodia,","a calmare questa sete vecchia di dieci anni,"
"le donne incominciaro, e lagrimando;",che tutti gli altri sensi mi avevano abbandonato;
"e Bëatrice, sospirosa e pia,",Anche i miei occhi erano su entrambi i lati.
"quelle ascoltava sì fatta, che poco","delle mura di nonchaloir, tanto quel sorriso santo"
più a la croce si cambiò Maria.,li tratteneva solo nei suoi rets di un tempo;
Ma poi che l'altre vergini dier loco,quando il mio sguardo si vide rivolto da queste dee
"a lei di dir, levata dritta in pè,","all’improvviso dal lato sinistro, e quasi con la forza,"
"rispuose, colorata come foco:",Quando li sentii dire: “Stai fissando troppo!”
"'Modicum, et non videbitis me;","E la difficoltà di vedere chiaro, che persiste"
"et iterum, sorelle mie dilette,","dopo che il sole ci dà negli occhi,"
"modicum, et vos videbitis me'.",Per un attimo rimasi senza vedere nulla.
"Poi le si mise innanzi tutte e sette,",Ma l’occhio si abitua con meno luce
"e dopo sé, solo accennando, mosse","(Io dico “meno”, solo in rapporto alla luminosità)"
me e la donna e 'l savio che ristette.,"di cui fui separato con la forza),"
Così sen giva; e non credo che fosse,Ho visto il gruppo felice che aveva appena delineato
"lo decimo suo passo in terra posto,","una svolta a destra e che si voltava,"
quando con li occhi li occhi mi percosse;,di fronte al sole e ai sette candelabri.
"e con tranquillo aspetto “Vien più tosto”,",Come sotto i pavoni che gli fanno un baluardo
"mi disse, “tanto che, s'io parlo teco,","gira il battaglione con il suo stendardo,"
ad ascoltarmi tu sie ben disposto”.,"prima che tutti i ranghi possano cambiare fronte,"
"Sì com'io fui, com'io dovëa, seco,",così anche i soldati del regno celeste
"dissemi: “Frate, perché non t'attenti","che venivano i primi passi davanti a noi,"
a domandarmi omai venendo meco?”.,prima che il timone del carro girasse a sinistra.
Come a color che troppo reverenti,Le donne si sono posizionate vicino alle ruote.
"dinanzi a suo maggior parlando sono,","e il grifone tirò fuori il carico beato,"
"che non traggon la voce viva ai denti,",senza che un solo movimento rabbrividisse le sue piume.
"avvenne a me, che sanza intero suono","Quella che mi ha fatto attraversare il fiume,"
"incominciai: “Madonna, mia bisogna","Unita a Stace e a me, seguimmo la ruota."
"voi conoscete, e ciò ch'ad essa è buono”.","che tracciava, girando, il piccolo arco di cerchio."
