Original,Translate_IT_1
"Alla questione rispondendo, dico che propiamente crescere lo desiderio della scienza dire non si può, avegna che, come detto è, per alcuno modo si dilati. Ché quello che propiamente cresce, sempre è uno: lo desiderio della scienza non è sempre uno ma è molti, e finito l'uno, viene l'altro; sì che, propiamente parlando, non è crescere lo suo dilatare, ma successione di picciola cosa in grande cosa.","La mia risposta alla difficoltà è la seguente: il desiderio di sapere non può essere detto di crescere in senso stretto, anche se, come ho dimostrato, si allarga in un certo modo. Qualunque cosa cresca in senso stretto rimane sempre un'unica entità. Il desiderio di sapere non rimane una singola entità, è multiplo; e quando un desiderio è soddisfatto ne nasce un'altra, in modo che, nell'estendersi del desiderio di conoscenza, la crescita strettamente parlando non si verifica; piuttosto, ciò che accade è che qualcosa di piccolo viene successivamente sostituito da qualcosa di grande."
"Ché se io desidero di sapere li principii delle cose naturali, incontanente che io so questi, è compiuto e terminato questo desiderio. E se poi io desidero di sapere che cosa e com'è ciascuno di questi principii, questo è un altro desiderio nuovo, né per l'avenimento di questo non mi si toglie la perfezione alla quale mi condusse l'altro; e questo cotale dilatare non è cagione d'imperfezione, ma di perfezione maggiore. Quello veramente della ricchezza è propiamente crescere, ché è sempre pur uno, sì che nulla successione quivi si vede, e per nullo termine e per nulla perfezione.","Per esempio, se voglio conoscere i principi costitutivi degli oggetti fisici, questo desiderio si compie e si compie non appena so quali sono questi principi. Se poi voglio sapere in relazione a ciascuno di questi principi come è composto, e quali sono le sue fonti, questo è un altro e distinto desiderio. Inoltre, l'avvenimento di questo nuovo desiderio non mi priva della perfezione acquisita attraverso l'adempimento del primo desiderio. Tale allargamento non causa imperfezione. Nel caso del desiderio di ricchezza, invece, ciò che avviene è crescita in senso stretto, poiché il desiderio rimane sempre una cosa sola e la stessa: un'entità non è sostituita da un'altra, dal momento che nulla viene a compimento e nessuna perfezione è raggiunta."
"E se l'avversario vuole dire che, sì come è altro desiderio quello di sapere li principii delle cose naturali, e altro di sapere che elli sono; così altro desiderio è quello delle cento marche, e altro è quello delle mille; rispondo che non è vero: ché 'l cento si è parte del mille, e ha ordine ad esso come parte d'una linea a tutta [la] linea, su per la quale si procede per uno moto solo, e nulla successione quivi è né perfezione di moto in parte alcuna.","Se il mio avversario contrappone: ""Come il desiderio di conoscere i principi degli oggetti fisici è distinto dal desiderio di sapere esattamente come ogni principio è composto, così il desiderio di cento marchi è distinto dal desiderio di mille,"" la mia risposta è che questo non è semplicemente vero. Un centinaio fa parte di mille, e si trova nella stessa relazione a questo numero come fa parte di una linea a tutta una linea lungo la quale si passa da un unico movimento continuo, dove non vi è alcuna questione di successione di entità diverse, né di movimento che venga a compimento in qualsiasi punto della linea."
"Ma conoscere che siano li principii delle cose naturali, e conoscere quello che sia ciascheduno, non è parte l'uno dell'altro, e hanno ordine insieme come diverse linee, per le quali non [si] procede per uno moto, ma, perfetto lo moto dell'una, succede lo moto dell'altra.","Al contrario, nel caso di conoscere i principi degli oggetti fisici, e di conoscere la composizione di ogni singolo principio, queste non sono parti l'una dell'altra, e stanno in relazione l'una all'altra come fanno diverse linee lungo le quali non si passa da un unico movimento continuo; piuttosto, quando il movimento lungo una linea è completata, un movimento distinto lungo l'altra poi avviene."
"E così appare che dal desiderio della scienza, la scienza non è da dire imperfetta sì come le ricchezze sono da dire per lo loro, come la questione ponea: ché nel desiderare della scienza successivamente finiscono li desiderii e vienesi a perfezione, e in quello della ricchezza no. Sì che la questione è soluta, e non ha luogo.","Questa analisi mostra, quindi, che contrariamente a quanto si sostiene nella difficoltà posta, il desiderio di conoscenza non implica che la conoscenza stessa è imperfetta, come il desiderio di ricchezze nei loro confronti, perché nel desiderio di conoscenza i desideri distinti si succedono gli uni gli altri, e ciascuno raggiunge il completamento • che non è il caso con il desiderio di ricchezza. Così la difficoltà è risolto e non ha forza."
"Ben puote ancora calunniare l'aversario dicendo che, avegna che molti desiderii si compiano nello acquisto della scienza, mai non si viene all'ultimo: che è quasi simile alla [im]perfezione di quello che non si termina e che è pur uno.","Un'altra falsa obiezione che il mio avversario può fare è la seguente. Sebbene molti desideri si avverino man mano che una persona acquisisce la conoscenza, non c'è desiderio che termina la serie. Così la conoscenza ha, in effetti, la stessa imperfezione della cosa in cui non si verifica alcuna terminazione e che è semplicemente una singola entità."
"Ancora qui si risponde che non è vero ciò che si oppone, cioè che mai non si viene all'ultimo: ché li nostri desiderii naturali, sì come di sopra nel terzo trattato è mostrato, sono a certo termine discendenti; e quello della scienza è naturale, sì che certo termine quello compie, avegna che pochi, per male camminare, compiano la giornata.","La mia risposta è identica: ciò che si sostiene nell'obiezione, che non c'è desiderio che termina la serie, semplicemente non è vero. Come è stato mostrato sopra nel terzo trattato, i nostri desideri naturali progrediscono verso un fine definito. Poiché il desiderio di conoscenza è naturale, c'è un termine in cui si compie (anche se concedo che pochi completano il viaggio della giornata perché la maggior parte si allontana dalla strada)."
"E chi intende lo Comentatore nel terzo dell'Anima, questo intende da lui. E però dice Aristotile nel decimo dell'Etica, contra Simonide poeta parlando, che «l'uomo si dee traere alle divine cose quanto può»: in che mostra che a certo fine bada la nostra potenza. E nel primo dell'Etica dice che «'l disciplinato chiede di sapere certezza nelle cose, secondo che la loro natura di certezza si riceva»: in che mostra che non solamente dalla parte dell'uomo desiderante, ma deesi fine attendere dalla parte dello scibile desiderato.","Chiunque capisca ciò che il Commentatore sta dicendo nella sua discussione del Libro III dell'Anima capirà che questa è la sua opinione. Allo stesso modo, è questo che porta Aristotele nell'Etica a dire, respingendo l'opinione di Simonide il poeta: ""L'essere umano dovrebbe, per quanto può, dedicarsi a ciò che riguarda il divino,"" una visione che indica che la nostra capacità di sapere si muove verso un fine definito. E prima in quell'opera dichiara: ""L'istruito vuole sapere le cose con la misura della certezza che la sua natura permette,"" il che indica che dobbiamo riconoscere che c'è un limite fissato non solo per la persona che desidera, ma anche per l'oggetto che vuole conoscere."
"E però Paulo dice: «Non più sapere che sapere si convegna, ma sapere a misura». Sì che, per qualunque modo lo desiderare della scienza si prende, o generalmente o particularmente, a perfezione viene. E però la scienza [ha] perfetta e nobile perfezione, e per suo desiderio sua perfezione non perde come le maladette ricchezze.","Allo stesso modo Paolo dice: ""Non sforzatevi di conoscere più di quanto sia opportuno; piuttosto, cercate di conoscere secondo la misura delle capacità dell'uomo."" Così, tuttavia, si comprende il desiderio di conoscenza, in generale o in relazione ad un particolare argomento, raggiunge la perfezione. La conoscenza resa perfetta è, quindi, una nobile perfezione, e il desiderio di essa non mar la sua perfezione, come è il caso di esecrabili ricchezze."
"Le quali come nella loro possessione siano dannose brievemente è da mostrare, che è la terza nota della loro imperfezione. Puotesi vedere la loro possessione essere dannosa per due ragioni: l'una, che è cagione di male; l'altra, che è privazione di bene.","Devo ora mostrare come il possesso di questi è dannoso, essendo questa la terza caratteristica in cui la loro imperfezione è rivelata. Il loro possesso può essere visto come dannoso su due conti: in primo luogo, è una causa del male; in secondo luogo, è una privazione di bontà. Una cosa che rende il suo possessore spaventato e odioso, non importa quanto vigila è, è una causa del male."
