Original,Translate_IT
Già era dritta in sù la fiamma e queta,"Il suo discorso è finito, la fiamma è tornata."
"per non dir più, e già da noi sen gia","più diritta e più posata e si allontanò da noi,"
"con la licenza del dolce poeta,","non senza prendere congedo dal soave poeta,"
"quand'un'altra, che dietro a lei venìa,","quando ecco un'altra, che arriva dietro di lei,"
ne fece volger li occhi a la sua cima,"ci fece volgere gli occhi dalla parte della sua punta,"
per un confuso suon che fuor n'uscia.,a causa del rumore sordo che sembrava uscirne.
Come 'l bue cicilian che mugghiò prima,"Come prima muggisce il bue siciliano,"
"col pianto di colui, e ciò fu dritto,",per mezzo del pianto (del resto ben meritato)
"che l'avea temperato con sua lima,","di colui che lo fece con le proprie mani,"
"mugghiava con la voce de l'afflitto,",in modo che le grida di questo sfortunato
"sì che, con tutto che fosse di rame,","potevano far pensare che, pur essendo di bronzo,"
pur el pareva dal dolor trafitto;,"Egli stesso provava dolori cocenti,"
"così, per non aver via né forame",non avendo potuto trovare alla punta delle fiamme
"dal principio nel foco, in suo linguaggio","un cammino o pertusi, il suo infelice discorso"
si convertïan le parole grame.,"Presa in prestito, per uscire, il linguaggio del fuoco."
Ma poscia ch'ebber colto lor vïaggio,Alla fine si è aperto un passaggio.
"su per la punta, dandole quel guizzo","dall'alto della cima, che faceva vibrare"
"che dato avea la lingua in lor passaggio,","come avrebbe fatto la lingua pronunciando parole,"
udimmo dire: “O tu a cu' io drizzo,una voce ci giunse: «O tu che chiamavo
"la voce e che parlavi mo lombardo,","e che parlava lombardo, qualche istante prima,"
"dicendo ""Istra ten va, più non t'adizzo"",","Quando hai detto: ""Vattene! ora ho finito!"""
"perch'io sia giunto forse alquanto tardo,","Arrivo da te, forse un po’ troppo tardi."
non t'incresca restare a parlar meco;,"voglia aspettare, per parlare con me,"
"vedi che non incresce a me, e ardo!","perché io aspetto bene, che però arde."
Se tu pur mo in questo mondo cieco,"Se il tempo non è lontano, dove nel mondo cieco"
caduto se' di quella dolce terra,sei precipitato da questa dolce terra
"latina ond'io mia colpa tutta reco,","latino, dove ho commesso i peccati che espio,"
dimmi se Romagnuoli han pace o guerra;,dimmi se la Romagna vede la guerra o la pace;
ch'io fui d'i monti là intra Orbino,"perché io sono da un luogo di là, tra Urbin"
e 'l giogo di che Tever si diserra”.,e il giogo sotto il quale il Tevere prende la sua sorgente».
"Io era in giuso ancora attento e chino,","Ascoltavo dal mio posto sopra il girone,"
"quando il mio duca mi tentò di costa,",quando la mia guida accanto mi fece con il gomito un segno
dicendo: “Parla tu; questi è latino”.,"dicendo: “Parlagli tu stesso, è latino”."
"E io, ch'avea già pronta la risposta,","Io, che già tenevo il mio discorso preparato,"
sanza indugio a parlare incominciai:,Mi sono messo a parlare subito di più:
"“O anima che se' là giù nascosta,","“Anima che nella fiamma è così prigioniera,"
"Romagna tua non è, e non fu mai,",La Romagna non è e non è mai stata
sanza guerra ne' cuor de' suoi tiranni;,in pace: la guerra risiede nel cuore dei suoi tiranni;
ma 'n palese nessuna or vi lasciai.,Ma non ne so nulla in questo momento.
Ravenna sta come stata è molt'anni:,Ravenna è ciò che è da molti anni:
"l'aguglia da Polenta la si cova,",l'aquila di Polenta la cova sotto le ali
sì che Cervia ricuopre co' suoi vanni.,"Così bene, che allo stesso tempo copre Cervia."
La terra che fé già la lunga prova,Questa città una volta provata a lungo
"e di Franceschi sanguinoso mucchio,",e che fece di francese un così sanguinoso mongolo
sotto le branche verdi si ritrova.,Ora si trova sotto i due artigli verdi.
"E 'l mastin vecchio e 'l nuovo da Verrucchio,","A Verrucchio, il vecchio e il giovane mastino"
"che fecer di Montagna il mal governo,","che fecero a Monte un partito così cattivo,"
là dove soglion fan d'i denti succhio.,piantano sempre le loro crocchette nel luogo di usanza.
Le città di Lamone e di Santerno,La città di Lamone e quella di Santerne
"conduce il lïoncel dal nido bianco,","obbediscono sempre al leone al nido bianco,"
che muta parte da la state al verno.,che cambia partito dall'inverno alla primavera.
"E quella cu' il Savio bagna il fianco,","Quella in cui il Savio attraversa la campagna,"
"così com'ella sie' tra 'l piano e 'l monte,","come rimane tra pianura e montagna,"
tra tirannia si vive e stato franco.,Esito tra essere liberi e la paura del tiranno
"Ora chi se', ti priego che ne conte;",Ora devi anche dire qual è il tuo nome;
"non esser duro più ch'altri sia stato,","non essere più reticente degli altri che ho visto,"
se 'l nome tuo nel mondo tegna fronte”.,perché il tuo ricordo possa vincere l’oblio».
Poscia che 'l foco alquanto ebbe rugghiato,"Questa fiamma ruggisce come aveva fatto lei,"
"al modo suo, l'aguta punta mosse","per un buon momento, poi, brandendo la sua punta"
"di qua, di là, e poi diè cotal fiato:","A questo punto, alla fine, fischiano queste parole:"
“S'i' credesse che mia risposta fosse,“Se mai pensassi che chi mi ascolta
"a persona che mai tornasse al mondo,","potrebbe per caso tornare nel mondo,"
questa fiamma staria sanza più scosse;,Avrei già smesso di agitarmi così.
ma però che già mai di questo fondo,"Ma siccome non si può risalire alla vita,"
