Original,Translate_IT
Tant'eran li occhi miei fissi e attenti,"I miei occhi erano cosi' insistenti, cosi' intenzionali."
"a disbramarsi la decenne sete,",per trovare soddisfazione per i loro dieci...
che li altri sensi m'eran tutti spenti.,anno sete che ogni altro senso è stato speso.
Ed essi quinci e quindi avien parete,"E ad ogni lato, i miei occhi sono stati murati dentro da"
di non caler - così lo santo riso,"l'indifferenza verso tutto il resto (con la sua vecchia rete,"
a sé traéli con l'antica rete! -;,"il santo sorriso così li ha attirati a sé),"
quando per forza mi fu vòlto il viso,quando sono stato costretto a girare gli occhi verso sinistra
"ver' la sinistra mia da quelle dee,",da quelle tre dee perché ho sentito
perch'io udi' da loro un “Troppo fiso!”;,"mi avvertono: ""Tu guardi troppo fisso."""
e la disposizion ch'a veder èe,E la condizione che affligge la vista
"ne li occhi pur testé dal sol percossi,",quando gli occhi sono stati appena colpiti dalla forza del sole
sanza la vista alquanto esser mi fée.,mi ha lasciato senza la mia visione per un certo tempo.
Ma poi ch'al poco il viso riformossi,Ma quando la mia vista si abituò
(e dico 'al poco' per rispetto al molto,meno sensazioni (cioè meno di
"sensibile onde a forza mi rimossi),","la forza potente che ha fatto ripiegare i miei occhi,"
vidi 'n sul braccio destro esser rivolto,Vidi il glorioso esercito: si era spostato
"lo glorïoso essercito, e tornarsi",intorno e a destra; aveva girato a est;
col sole e con le sette fiamme al volto.,ha affrontato le sette fiamme e affrontato il sole.
Come sotto li scudi per salvarsi,"Così come, protetto dai suoi scudi, uno squadrone"
"volgesi schiera, e sé gira col segno,","ruota, per salvarsi, intorno al suo standard"
prima che possa tutta in sé mutarsi;,finché tutti i suoi uomini non abbiano cambiato direzione;
quella milizia del celeste regno,così qui tutte le truppe del regno celeste
"che procedeva, tutta trapassonne",all'interno dell'avanguardia passata davanti a noi
pria che piegasse il carro il primo legno.,prima che il carro oscillasse intorno all'albero del palo.
"Indi a le rote si tornar le donne,",Tornando alle ruote le signore poi tornarono;
e 'l grifon mosse il benedetto carco,"e anche se il griffin muoveva il carico benedetto,"
"sì, che però nulla penna crollonne.","quando lo fece, nessuna delle sue piume si mescolava."
La bella donna che mi trasse al varco,"La bella signora che mi aveva aiutato a guadare Lethe,"
e Stazio e io seguitavam la rota,"e io e Statius, seguendo la ruota"
che fé l'orbita sua con minore arco.,"che girava a destra, intorno all'arco interno, più piccolo,"
"Sì passeggiando l'alta selva vòta,",erano lentamente passando attraverso il bosco alto-vuoto
"colpa di quella ch'al serpente crese,",a causa di colui che aveva creduto al serpente;
temprava i passi un'angelica nota.,il nostro ritmo è stato misurato da una canzone angelica.
Forse in tre voli tanto spazio prese,Lo spazio che abbiamo coperto potrebbe essere abbinato forse
"disfrenata saetta, quanto eramo","per tre rampe di alberi di una freccia scatenata,"
"rimossi, quando Bëatrice scese.",quando Beatrice scese dal carro.
Io senti' mormorare a tutti “Adamo”;,"""Adam,"" li ho sentiti tutti mormorare,"
poi cerchiaro una pianta dispogliata,e poi disegnarono intorno ad un albero il cui
di foglie e d'altra fronda in ciascun ramo.,ramo era stato spogliato di fiori e di foglie.
"La coma sua, che tanto si dilata","Come cresce più alto, così i suoi rami si diffusero"
"più quanto più è sù, fora da l'Indi",più larga; ha raggiunto un'altezza che anche in
ne' boschi lor per altezza ammirata.,le loro foreste stupirebbero gli indiani.
"“Beato se', grifon, che non discindi","""Beato te, il cui becco non lo fa, o griffin,"
"col becco d'esto legno dolce al gusto,",cogliere il frutto dolce-degustazione che è vietato
poscia che mal si torce il ventre quindi”.,"e poi affligge la pancia che ha mangiato!"""
Così dintorno a l'albero robusto,"Così, intorno all'albero robusto, gli altri gridarono:"
gridaron li altri; e l'animal binato:,"e l'animale binato: ""CosÃ¬ Ã ̈"
“Sì si conserva il seme d'ogne giusto”.,"la discendenza di ogni giusto preservato."""
"E vòlto al temo ch'elli avea tirato,","E si voltò verso l'albero che aveva tirato,"
"trasselo al piè de la vedova frasca,",L'ha disegnato ai piedi dell'albero spogliato
e quel di lei a lei lasciò legato.,"e, con un ramo di quell'albero, legarono i due."
"Come le nostre piante, quando casca","Proprio come le nostre piante che, quando la grande luce cade"
giù la gran luce mischiata con quella,"sulla terra, mescolato con la luce che risplende dietro"
"che raggia dietro a la celeste lasca,","le stelle dei pesci celesti, si gonfiano"
"turgide fansi, e poi si rinovella",con germogli-ogni pianta rinnova la sua colorazione
"di suo color ciascuna, pria che 'l sole",prima che il sole abbia inginocchiato i suoi destrieri sotto
giunga li suoi corsier sotto altra stella;,"un'altra costellazione - così l'albero,"
men che di rose e più che di vïole,"i cui rami, prima di essere stati così solitari,"
"colore aprendo, s'innovò la pianta,","è stato ora rinnovato, mostrando una tinta che era"
che prima avea le ramora sì sole.,"meno della rosa, più della viola."
"Io non lo 'ntesi, né qui non si canta",Non ho capito l'inno che loro
"l'inno che quella gente allor cantaro,",allora cantato-non è cantato qui su questa terra-
né la nota soffersi tutta quanta.,"né, sonnifero, ho ascoltato la fine."
S'io potessi ritrar come assonnaro,Posso descrivervi come gli occhi spietati
"li occhi spietati udendo di Siringa,","(occhi il cui lungo risveglio è costato loro così caro),"
li occhi a cui pur vegghiar costò sì caro;,"sentendo la storia di Syrinx, si addormentò,"
"come pintor che con essempro pinga,","poi come un dipinto pittore da una modella,"
disegnerei com'io m'addormentai;,Disegnavo il modo in cui mi addormentavo.
