Original,Translate_IT
La bocca sollevò dal fiero pasto,Questo peccatore sollevò dal sinistro pasto
"quel peccator, forbendola a' capelli","la sua bocca, asciugandola sui capelli del cranio"
del capo ch'elli avea di retro guasto.,"che aveva fortemente iniziato da dietro,"
Poi cominciò: “Tu vuo' ch'io rinovelli,e poi cominciò: «Tu vuoi che io riaccenda
disperato dolor che 'l cor mi preme,"un dolore immenso, che mi opprime il cuore"
"già pur pensando, pria ch'io ne favelli.","Non appena me lo ricorda, senza che me lo dica."
Ma se le mie parole esser dien seme,"Eppure, se il mio racconto deve essere il seme"
"che frutti infamia al traditor ch'i' rodo,","che germoglia l'infamia al traditore che io rodo,"
parlare e lagrimar vedrai insieme.,Mi vedrai parlare e piangere allo stesso tempo.
Io non so chi tu se' né per che modo,"Non so il tuo nome, né in che modo"
venuto se' qua giù; ma fiorentino,"tu scendesti qui, ma, avendolo ascoltato,"
mi sembri veramente quand'io t'odo.,Credo di aver capito che vieni da Firenze.
"Tu dei saper ch'i' fui conte Ugolino,","Tu saprai che il mio nome è Ugolino, il conte;"
e questi è l'arcivescovo Ruggieri:,"Si chiamava Ruggieri, l'arcivescovo:"
or ti dirò perché i son tal vicino.,Ecco perché sono il vicino che vedi.
"Che per l'effetto de' suo' mai pensieri,","Come, per effetto dei suoi disegni perfidi,"
"fidandomi di lui, io fossi preso","Tradendo la mia fiducia, mi fece prigioniero."
"e poscia morto, dir non è mestieri;","e poi mi mise a morte, non devo più dirlo."
"però quel che non puoi avere inteso,","Ma quello che non potevi imparare da nessuno,"
"cioè come la morte mia fu cruda,","che la mia morte fu odiosa,"
"udirai, e saprai s'e' m'ha offeso.","Ascolta, e saprai se mi ha fatto male."
"Breve pertugio dentro da la Muda,",Un piccolo pertuzzo in questa stretta prigione
"la qual per me ha 'l titol de la fame,",che si chiama Fame da quando ci sono passato
"e che conviene ancor ch'altrui si chiuda,","e dove altri incorniciati dovranno essere rinchiusi,"
m'avea mostrato per lo suo forame,"mi aveva già mostrato, con la sua breve apertura,"
"più lune già, quand'io feci 'l mal sonno","Trascorsi più di un mese, quando un terribile sogno"
che del futuro mi squarciò 'l velame.,Per me è venuto a sollevare i veli del futuro.
"Questi pareva a me maestro e donno,","Vedevo questo, come Signore e Maestro,"
cacciando il lupo e ' lupicini al monte,dare la caccia al lupo e ai suoi louvetteaux
per che i Pisan veder Lucca non ponno.,sulle pendici del monte che nasconde Lucca a Pisa.
"Con cagne magre, studïose e conte","Con cani eretti, magri come leste,"
Gualandi con Sismondi e con Lanfranchi,Aveva fatto entrare nella prima fila.
s'avea messi dinanzi da la fronte.,"Il corpo dei Gualandi, Lanfranc e Sismondi"
In picciol corso mi parieno stanchi,"La caccia è durata poco, perché il padre e i figli"
"lo padre e ' figli, e con l'agute scane",si stancarono presto; e mi sembrava di vedere
mi parea lor veder fender li fianchi.,già le zanne appuntite che aprivano loro il fianco.
"Quando fui desto innanzi la dimane,","Mi svegliai subito, prima che fosse domani,"
pianger senti' fra 'l sonno i miei figliuoli,"Sentii i miei figli, prigionieri con me,"
"ch'eran con meco, e dimandar del pane.",piangere nel sonno e chiedere il pane.
"Ben se' crudel, se tu già non ti duoli","Ah! il tuo cuore è molto duro, se il triste presagio"
pensando ciò che 'l mio cor s'annunziava;,Chi viene a offrirsi al mio non può commuoverti:
"e se non piangi, di che pianger suoli?","Se non piangi, quando hai pianto?"
"Già eran desti, e l'ora s'appressava",Si erano svegliati e l’ora si avvicinava.
"che 'l cibo ne solëa essere addotto,",dove ci portavano di solito a mangiare;
e per suo sogno ciascun dubitava;,"I nostri sogni, però, ci riempivano di angoscia."
e io senti' chiavar l'uscio di sotto,All'improvviso sentii inchiodare di sotto la porta.
a l'orribile torre; ond'io guardai,di questa orribile torre; allora guardai
nel viso a' mie' figliuoi sanza far motto.,"i miei figli negli occhi, senza poter dire una parola."
"Io non piangëa, sì dentro impetrai:",Il mio cuore si era irrigidito; non potevo piangere;
piangevan elli; e Anselmuccio mio,"loro piangevano giù, e il mio piccolo Anselmo"
"disse: ""Tu guardi sì, padre! che hai?"".","Mi disse: “Padre, che cosa hai? Come ci guardi!”"
Perciò non lagrimai né rispuos'io,"Rimasi senza parlare, senza una sola lacrima,"
"tutto quel giorno né la notte appresso,","per tutto il giorno e la notte seguente,"
infin che l'altro sol nel mondo uscìo.,fino al nuovo sole che tornò sul mondo.
Come un poco di raggio si fu messo,Quando finalmente un piccolo raggio è penetrato
"nel doloroso carcere, e io scorsi","Senza la triste prigione, non potei contemplare"
"per quattro visi il mio aspetto stesso,","nei loro quattro sguardi, se non la mia stessa angoscia."
ambo le man per lo dolor mi morsi;,"di rabbia e di dolore, mi mordevo i pugni;"
"ed ei, pensando ch'io 'l fessi per voglia","ma loro, pensando allora che fosse per necessità"
"di manicar, di sùbito levorsi","di mangiare, si misero subito in piedi"
"e disser: ""Padre, assai ci fia men doglia","e dissero: «Il tormento, padre, se ci mangi,"
se tu mangi di noi: tu ne vestisti,sarebbe minore per noi; sei tu che rivesti
"queste misere carni, e tu le spoglia"".","i nostri poveri corpi di carne, tu li puoi spogliare”."
Queta'mi allor per non farli più tristi;,"Così mi allenai, per non tormentarli più."
lo dì e l'altro stemmo tutti muti;,Rimasero muti i due giorni che seguirono.
"ahi dura terra, perché non t'apristi?","Che non ti aprivi, o terra spietata!"
"Poscia che fummo al quarto dì venuti,","Quando il quarto giorno ci mostrò la sua luce,"
"Gaddo mi si gittò disteso a' piedi,",Gaddo cadde improvvisamente ai miei piedi steso.
"dicendo: ""Padre mio, ché non m'aiuti?"".","«O padre, gridava, non vuoi aiutarmi?»"
"Quivi morì; e come tu mi vedi,","E poi morì; e come tu mi vedi,"
vid'io cascar li tre ad uno ad uno,"Ho visto gli altri tre cadere uno dopo l'altro,"
"tra 'l quinto dì e 'l sesto; ond'io mi diedi,","il quinto giorno e il successivo; e io,"
"già cieco, a brancolar sovra ciascuno,","cieco, cercavo i loro corpi,"
"e due dì li chiamai, poi che fur morti.",e li chiamai due giorni dopo la loro morte;
"Poscia, più che 'l dolor, poté 'l digiuno”.",Ma è la fame che è stata più forte della pena”.
"Quand'ebbe detto ciò, con li occhi torti","Dopo aver finito di dire, riprese, con gli occhi torbidi,"
"riprese 'l teschio misero co' denti,",il cranio miserabile e piantò i denti
"che furo a l'osso, come d'un can, forti.",che hanno fatto crollare l'osso più forte di quelli di un cane.
"Ahi Pisa, vituperio de le genti","Pisa, disonore di tutti gli abitanti"
"del bel paese là dove 'l sì suona,","di questa dolce terra in cui risuona il si,"
"poi che i vicini a te punir son lenti,",perché dai tuoi vicini nessuno ti punisce.
"muovasi la Capraia e la Gorgona,","possano dunque scuotere Gorgone e Capraja,"
"e faccian siepe ad Arno in su la foce,",per formare una diga alle bocche dell'Arno
sì ch'elli annieghi in te ogne persona!,per annegare te stesso e tutti i tuoi!
Che se 'l conte Ugolino aveva voce,Se il conte Ugolino potesse essere accusato
"d'aver tradita te de le castella,","di tradire il suo dovere, consegnando i castelli,"
non dovei tu i figliuoi porre a tal croce.,Dovevi torturare i suoi figli?
"Innocenti facea l'età novella,","La primavera dei loro anni doveva, nuova Teba,"
"novella Tebe, Uguiccione e 'l Brigata","Proteggere Ugoccione e Brigate, innocenti,"
e li altri due che 'l canto suso appella.,con gli altri due di cui il mio canto dice il nome.
"Noi passammo oltre, là 've la gelata","Ma passammo oltre, nel luogo dove il ghiaccio"
"ruvidamente un'altra gente fascia,","Avvicinava con forza un altro gruppo di persone,"
"non volta in giù, ma tutta riversata.","Non più a testa in giù, ma sdraiati sulla schiena."
"Lo pianto stesso lì pianger non lascia,","Qui le lacrime addirittura impediscono di piangere,"
"e 'l duol che truova in su li occhi rintoppo,","e il dolore, trovando sugli occhi un ostacolo,"
si volge in entro a far crescer l'ambascia;,"si consuma dentro, aumentando il tormento;"
"ché le lagrime prime fanno groppo,","Poiché i primi pianti formano un blocco di ghiaccio,"
"e sì come visiere di cristallo,","posto come un tappo di vetro sotto le ciglia,"
rïempion sotto 'l ciglio tutto il coppo.,e riempie immediatamente tutto il vuoto delle orbite.
"E avvegna che, sì come d'un callo,",E anche se in quel posto la mia faccia avrebbe perso
per la freddura ciascun sentimento,"la sensibilità, a causa del grande freddo,"
"cessato avesse del mio viso stallo,","e divenne indurito come una pelle callosa,"
già mi parea sentire alquanto vento;,"Mi sembrava di sentire un po’ di vento,"
"per ch'io: “Maestro mio, questo chi move?","E io dissi: ""Da dove viene, maestro, questo movimento?"
non è qua giù ogne vapore spento?”.,Il vapore scende più in basso di noi stessi?”
Ond'elli a me: “Avaccio sarai dove,"Egli rispose: «Lo vedrai tu stesso,"
"di ciò ti farà l'occhio la risposta,","Giunti al luogo dove i tuoi occhi risponderanno,"
veggendo la cagion che 'l fiato piove”.,"presto, mostrandoti la causa di questo respiro»."
