Original,Translate_IT
Per correr miglior acque alza le vele,Per attraversare le acque più gentili ora
"omai la navicella del mio ingegno,","Il piccolo vascello del mio talento le solleva le vele,"
che lascia dietro a sé mar sì crudele;,lasciandosi alle spalle un mare così crudele;
e canterò di quel secondo regno,"e quello che canterò sarà il secondo regno,"
dove l'umano spirito si purga,"in cui l'anima umana è purificata dal peccato,"
e di salire al ciel diventa degno.,diventando degni di salire al Cielo.
"Ma qui la morta poesì resurga,","Ma qui, dato che sono tua, o santa Muse,"
"o sante Muse, poi che vostro sono;",possa questa poesia risorgere dal regno morto dell'Inferno;
"e qui Calïopè alquanto surga,","e possa Calliope sorgere un po 'qui,"
seguitando il mio canto con quel suono,accompagnando il mio canto con quella musica
di cui le Piche misere sentiro,il cui potere colpì i poveri Pieridi
"lo colpo tal, che disperar perdono.",così forte che si disperavano del perdono.
"Dolce color d'orïental zaffiro,",La tonalità delicata dello zaffiro orientale
che s'accoglieva nel sereno aspetto,in cui la serenità del cielo era intrisa
"del mezzo, puro infino al primo giro,",il suo aspetto puro fino all'orizzonte
"a li occhi miei ricominciò diletto,",ha riportato la mia gioia nel vedere appena
tosto ch'io usci' fuor de l'aura morta,come avevo lasciato dietro l'aria della morte
che m'avea contristati li occhi e 'l petto.,che aveva afflitto la mia vista e il mio seno.
Lo bel pianeto che d'amar conforta,Il bel pianeta che è patrona
"faceva tutto rider l'orïente,","di amore ha reso felici tutti i cieli orientali,"
velando i Pesci ch'erano in sua scorta.,velando i Pesci nel treno che guidava.
"I' mi volsi a man destra, e puosi mente","Poi mi voltai a destra, mi misi la testa"
"a l'altro polo, e vidi quattro stelle",sull'altro polo e vide quattro stelle
non viste mai fuor ch'a la prima gente.,non veduto prima se non dal primo popolo.
Goder pareva 'l ciel di lor fiammelle:,Il Cielo apparve a godere nelle loro fiamme:
"oh settentrïonal vedovo sito,","o emisfero settentrionale, perché eri"
poi che privato se' di mirar quelle!,"tacciato di menzogna, sei vedovo!"
"Com'io da loro sguardo fui partito,","Dopo che i miei occhi si sono allontanati da quelle quattro stelle,"
"un poco me volgendo a l'altro polo,","girando un po' verso l'altro polo,"
"là onde 'l Carro già era sparito,","da cui il Wain era ormai scomparso,"
"vidi presso di me un veglio solo,",Ho visto un patriarca solitario
"degno di tanta reverenza in vista,",vicino a me-il suo aspetto degno di tale riverenza
che più non dee a padre alcun figliuolo.,che anche il figlio a padre non deve piu'.
Lunga la barba e di pel bianco mista,"La sua barba era lunga e mischiata con il bianco, come se"
"portava, a' suoi capelli simigliante,","i capelli sul suo capo, e i suoi capelli si stesero"
de' quai cadeva al petto doppia lista.,giù al petto in una fortezza divisa.
Li raggi de le quattro luci sante,I raggi delle quattro stelle sante così incorniciate
"fregiavan sì la sua faccia di lume,",il suo viso con la luce che mi sembrava
ch'i' 'l vedea come 'l sol fosse davante.,come uno che si trova di fronte al sole.
“Chi siete voi che contro al cieco fiume,"""Chi sei tu, che, contro il fiume nascosto,"
"fuggita avete la pregione etterna?”,","sono riusciti a fuggire dall'eterno carcere?"""
"diss'el, movendo quelle oneste piume.","Ha detto, muovendo quei venerabili pennacchi."
"“Chi v'ha guidati, o che vi fu lucerna,","""Chi era la tua guida? Cosa vi serviva come lanterna"
uscendo fuor de la profonda notte,"quando, dalla notte profonda che si terrà sempre"
che sempre nera fa la valle inferna?,Sei stato liberato dall'oscurita' della valle infernale?
Son le leggi d'abisso così rotte?,Le leggi dell'abisso sono state infrante?
"o è mutato in ciel novo consiglio,","O ha un nuovo, un decreto cambiato in Cielo"
"che, dannati, venite a le mie grotte?”.","lasciarvi, anche se dannati, avvicinarsi alle mie pendici rocciose?"""
"Lo duca mio allor mi diè di piglio,",La mia guida mi ha preso con decisione;
e con parole e con mani e con cenni,"per mezzo di parole, mani e altri segni,"
reverenti mi fé le gambe e 'l ciglio.,Mi ha fatto le ginocchia e le sopracciglia mostrano riverenza.
Poscia rispuose lui: “Da me non venni:,"Poi ha risposto: ""Io non vengo attraverso il mio"
"donna scese del ciel, per li cui prieghi",C'era una donna mandata dal Cielo;
de la mia compagnia costui sovvenni.,Le sue suppliche mi hanno portato ad aiutare e guidare quest'uomo.
Ma da ch'è tuo voler che più si spieghi,Ma siccome la tua volontà sarebbe molto più piena
"di nostra condizion com'ell'è vera,","e un resoconto accurato della nostra condizione,"
