Original,Translate_IT
"Una medesma lingua pria mi morse,",La stessa lingua che mi aveva punto
"sì che mi tinse l'una e l'altra guancia,","in modo che entrambe le mie guance diventassero rosse,"
e poi la medicina mi riporse;,"aveva portato anche la mia cura,"
così od'io che solea far la lancia,proprio come la lancia di Achille e suo padre...
d'Achille e del suo padre esser cagione,così ho sentito dire -- sarebbe la causa
prima di trista e poi di buona mancia.,"prima un dono doloroso, poi un benvenuto."
Noi demmo il dosso al misero vallone,"Abbiamo voltato le spalle a quella triste valle,"
"su per la ripa che 'l cinge dintorno,","prima arrampicandosi sulla riva che la circonda,"
attraversando sanza alcun sermone.,"poi attraversare, mentre non una parola."
"Quiv'era men che notte e men che giorno,",Qui c'era meno della notte e meno del giorno...
sì che 'l viso m'andava innanzi poco;,Non riuscivo a vedere troppo avanti.
"ma io senti' sonare un alto corno,",Ma ho sentito un corno-blast che avrebbe fatto
"tanto ch'avrebbe ogne tuon fatto fioco,",Il tuono piu' forte sembra svenire.
"che, contra sé la sua via seguitando,",Per trovare la sua fonte ho girato gli occhi
dirizzò li occhi miei tutti ad un loco.,di nuovo al posto da cui il pranzo era venuto.
"Dopo la dolorosa rotta, quando",Dopo la terribile corsa quando Carlo Magno
"Carlo Magno perdé la santa gesta,","aveva perso la sua sacra banda di cavalieri,"
non sonò sì terribilmente Orlando.,Roland non sembrava cosi' terribile.
"Poco portäi in là volta la testa,",Non avevo guardato così per molto tempo
che me parve veder molte alte torri;,"quando vidi quello che sembrava una serie di torri alte,"
"ond'io: “Maestro, dì, che terra è questa?”.","E io dissi: ""Maestro, dimmi, che città è questa?."""
Ed elli a me: “Però che tu trascorri,E lui a me: 'Perché si cerca di trafiggere
"per le tenebre troppo da la lungi,","l'oscurità da troppo lontano,"
avvien che poi nel maginare abborri.,Ne consegue che errate nella vostra percezione.
"Tu vedrai ben, se tu là ti congiungi,","'Quando sarai più vicino, capirai"
quanto 'l senso s'inganna di lontano;,quanto la tua vista è ingannata dalla distanza.
però alquanto più te stesso pungi”.,"Spingi un po' più forte."""
Poi caramente mi prese per mano,Poi con affetto mi prese per mano
"e disse: “Pria che noi siam più avanti,","e disse: ""Prima di andare oltre,"
"acciò che 'l fatto men ti paia strano,","e così il fatto può sembrarti meno strano,"
"sappi che non son torri, ma giganti,","'si dovrebbe dire: queste non sono torri,"
e son nel pozzo intorno da la ripa,"ma giganti e, dall'ombelico verso il basso,"
da l'umbilico in giuso tutti quanti”.,"ognuno sta dietro la banca che suona la fossa."""
"Come quando la nebbia si dissipa,","Come, quando la nebbia sta sollevando,"
lo sguardo a poco a poco raffigura,A poco a poco discerniamo le cose
"ciò che cela 'l vapor che l'aere stipa,","nascosti nell'aria densa di nebbia,"
"così forando l'aura grossa e scura,","così, quando i miei occhi videro attraverso il pesante buio"
"più e più appressando ver' la sponda,","e mi avvicinai all'orlo,"
fuggiemi errore e cresciemi paura;,errore mi ha lasciato e la paura è venuto al suo posto.
"però che, come su la cerchia tonda","Per, come tutto intorno al suo anello di pareti"
"Montereggion di torri si corona,","Monteriggioni è coronato da torri,"
così la proda che 'l pozzo circonda,così alla scogliera-bordo che circonda la fossa
torreggiavan di mezza la persona,incombeva come torri la metà del corpo in massa
"li orribili giganti, cui minaccia","di giganti terrificanti, quelli che Giove"
Giove del cielo ancora quando tuona.,minaccia ancora dal cielo quando tuona.
"E io scorgeva già d'alcun la faccia,","Ora potrei discernere il volto di uno,"
"le spalle e 'l petto e del ventre gran parte,","il petto e le spalle, una parte della pancia,"
e per le coste giù ambo le braccia.,"e, appesi ai suoi lati, le sue braccia."
"Natura certo, quando lasciò l'arte",Sicuramente la natura ha fatto bene quando ha rinunciato
"di sì fatti animali, assai fé bene","l'arte di creare creature come queste,"
per tòrre tali essecutori a Marte.,privare Marte di tali praticanti.
E s'ella d'elefanti e di balene,Se non si pentisce dei suoi elefanti
"non si pente, chi guarda sottilmente,","e balene, se si esamina la questione da vicino,"
più giusta e più discreta la ne tene;,Sarà trovata più cauta e più giusta.
ché dove l'argomento de la mente,Perché quando il potere del pensiero
"s'aggiugne al mal volere e a la possa,",è accoppiato con cattiva volontà e forza nuda
nessun riparo vi può far la gente.,non c'è rifugio per gli uomini.
La faccia sua mi parea lunga e grossa,Il suo volto mi apparve lungo e largo
"come la pina di San Pietro a Roma,","com'è, a Roma, il cono di pino a San Pietro,"
e a sua proporzione eran l'altre ossa;,"le sue altre parti grandi di pari grado,"
"sì che la ripa, ch'era perizoma","in modo che la banca, che lo ha nascosto come un grembiule"
"dal mezzo in giù, ne mostrava ben tanto","dal suo centro verso il basso, ancora mostrato"
"di sovra, che di giugnere a la chioma",così tanto di lui sopra che abbastanza invano
tre Frison s'averien dato mal vanto;,tre Frieslanders potrebbero vantarsi di aver raggiunto
però ch'i' ne vedea trenta gran palmi,i suoi capelli. Per ho visto trenta span di lui
dal loco in giù dov'omo affibbia 'l manto.,sotto il luogo dove gli uomini fanno digiunare i loro manti.
"“Raphèl maì amècche zabì almi”,","""Raphèl maì amècche zabì almi,"""
"cominciò a gridar la fiera bocca,","la bocca selvaggia, per la quale non più dolce"
cui non si convenia più dolci salmi.,"salmi erano in forma, ha cominciato a gridare."
"E 'l duca mio ver' lui: “Anima sciocca,","E, in risposta, il mio capo: 'Tu hai confuso l'anima,"
"tienti col corno, e con quel ti disfoga",Tieniti forte sul tuo corno!
quand'ira o altra passïon ti tocca!,quando la rabbia o altra passione ti prende.
"Cércati al collo, e troverai la soga","Cercate al vostro collo, creatura di confusione,"
"che 'l tien legato, o anima confusa,",e troverete la corda che tiene il corno
e vedi lui che 'l gran petto ti doga”.,Aslantare il tuo petto mammut.'
Poi disse a me: “Elli stessi s'accusa;,Poi egli a me: 'Egli è il suo proprio accusatore.
questi è Nembrotto per lo cui mal coto,"Questo è Nimrod, a causa del cui vile piano"
pur un linguaggio nel mondo non s'usa.,il mondo non parla più una sola lingua.
Lasciànlo stare e non parliamo a vòto;,"""Lasciamolo e non sprechiamo il nostro discorso,"
ché così è a lui ciascun linguaggio,perché ogni lingua è per lui come sua
"come 'l suo ad altrui, ch'a nullo è noto”.","agli altri, e la sua non è compresa da nessuno."""
"Facemmo adunque più lungo vïaggio,","Poi, girando a sinistra, abbiamo continuato"
vòlti a sinistra; e al trar d'un balestro,con il nostro viaggio. Un arco più lontano su
trovammo l'altro assai più fero e maggio.,"Abbiamo trovato il prossimo, piu' grande e piu' selvaggio."
"A cigner lui qual che fosse 'l maestro,",Ora chi aveva tirato il suo mestiere per legarlo così
"non so io dir, ma el tenea soccinto","Non posso dirlo, ma il suo braccio destro"
dinanzi l'altro e dietro il braccio destro,"era legato dietro di lui, l'altro davanti,"
d'una catena che 'l tenea avvinto,con catene che dal collo in giù lo tennero fisso.
"dal collo in giù, sì che 'n su lo scoperto",Si sono feriti cinque volte intorno alla sua massa.
si ravvolgëa infino al giro quinto.,da parte di lui che abbiamo potuto vedere.
“Questo superbo volle esser esperto,Questo spirito orgoglioso scelse di mettere alla prova la sua forza.
"di sua potenza contra 'l sommo Giove”,","contro l'onnipotente Giove,"" disse il mio capo,"
"disse 'l mio duca, “ond'elli ha cotal merto.",E questa e' la sua ricompensa.
"Fïalte ha nome, e fece le gran prove",Egli è Ephialtes. Si è unito al grande assalto
quando i giganti fer paura a' dèi;,quando i giganti hanno messo gli dei nella paura.
