Original,Translate_IT
Nel tempo che Iunone era crucciata,Quando Giunone fu incensato con Semele
"per Semelè contra 'l sangue tebano,","e, così, contro la famiglia Tebana"
"come mostrò una e altra fïata,","aveva mostrato la sua furia più e più volte,"
"Atamante divenne tanto insano,",allora Athamas è stato guidato così folle
che veggendo la moglie con due figli,"che, vedendo sua moglie e i loro due figli,"
"andar carcata da ciascuna mano,","mentre lei portava uno su ogni braccio, gridò:"
"gridò: “Tendiam le reti, sì ch'io pigli","""Distendiamo le reti, per prendere la leonessa"
la leonessa e ' leoncini al varco”;,"insieme ai suoi cuccioli lungo il passo"";"
"e poi distese i dispietati artigli,","e distese i suoi artigli, senza pietà,"
"prendendo l'un ch'avea nome Learco,","e rapito il figlio che portava il nome di Learco,"
e rotollo e percosselo ad un sasso;,lo girovagava e lo schiantava su una roccia;
e quella s'annegò con l'altro carco.,"lei, con l'altro suo fardello, si è affogata."
E quando la fortuna volse in basso,E dopo la fortuna si voltò contro l'orgoglio
"l'altezza de' Troian che tutto ardiva,","di Troia, che aveva osato tutto,"
"sì che 'nsieme col regno il re fu casso,","insieme con il suo regno, è stato distrutto,"
"Ecuba trista, misera e cattiva,","allora Ecuba fu miserabile, triste, prigioniero;"
"poscia che vide Polissena morta,",e dopo aver visto Polyxena
e del suo Polidoro in su la riva,"morti e, nella miseria, avevano riconosciuto"
"del mar si fu la dolorosa accorta,","il suo polidoro sdraiato sulla riva,"
forsennata latrò sì come cane;,"Ha abbaiato, per i suoi sensi, come un cane..."
tanto il dolor le fé la mente torta.,La sua agonia aveva deformato la sua mente.
Ma né di Tebe furie né troiane,"Ma né furia-Tebano, Troia-mai"
"si vider mäi in alcun tanto crude,","è stato visto per essere così crudele contro un altro,"
"non punger bestie, nonché membra umane,","nelle bestie recidenti e persino negli arti umani,"
"quant'io vidi in due ombre smorte e nude,","come due sfumature che ho visto, pallide e nude,"
che mordendo correvan di quel modo,"che, mordendo, correva a berserk nel modo giusto"
che 'l porco quando del porcil si schiude.,Un maiale lo fa quando viene liberato dal suo sty.
"L'una giunse a Capocchio, e in sul nodo",Quella venne a Capocchio e affondò
"del collo l'assannò, sì che, tirando,","le sue zanne nel collo in modo che, trascinando,"
grattar li fece il ventre al fondo sodo.,Ha fatto raschiare il terreno duro contro la pancia.
"E l'Aretin che rimase, tremando","E chi e' rimasto indietro, l'Aretina,"
"mi disse: “Quel folletto è Gianni Schicchi,","tremò e disse: ""Quel fantasma di Gianni Schicchi,"
e va rabbioso altrui così conciando”.,"e lui va infuriando, infuriando gli altri così."""
"“Oh”, diss'io lui, “se l'altro non ti ficchi","E, ""Oh,"" gli ho detto, ""così possa l'altro"
"li denti a dosso, non ti sia fatica","Non affondare i denti in te, ti prego dimmi chi"
"a dir chi è, pria che di qui si spicchi”.","è prima che si affretti via da qui."""
Ed elli a me: “Quell'è l'anima antica,"Ed egli per me: ""Questa è l'anima antica"
"di Mirra scellerata, che divenne","della mirra indecente, colei che amava"
"al padre, fuor del dritto amore, amica.",Suo padre ha superato i limiti dell'amore giusto.
"Questa a peccar con esso così venne,",Lei è venuta a peccare con lui prendendo falsamente
"falsificando sé in altrui forma,","la forma di un altro su se stessa, proprio come"
"come l'altro che là sen va, sostenne,","l'altro fantasma che va là aveva fatto,"
"per guadagnar la donna de la torma,","per guadagnare la donna del branco,"
"falsificare in sé Buoso Donati,","quando si travestiva da Buoso Donati,"
testando e dando al testamento norma”.,"fare una volontà come se la maggior parte correttamente."""
E poi che i due rabbiosi fuor passati,"E quando la coppia di quelli furiosi era passata,"
"sovra cu' io avea l'occhio tenuto,","quei due sui quali i miei occhi erano fissi, mi volsi"
