Original,Translate_IT
"Quando si parte il gioco de la zara,","Quando il gioco dei dadi si è concluso,"
"colui che perde si riman dolente,",Chi ha appena perso ne esce triste e penoso
"repetendo le volte, e tristo impara;","e, ripetendo i colpi, si istruisce a sue spese;"
con l'altro se ne va tutta la gente;,Ma l’assistenza segue e lusinga il vincitore:
"qual va dinanzi, e qual di dietro il prende,","L’altro segue il corteo, l’altro segue il corteo."
e qual dallato li si reca a mente;,"o cammina accanto a lui, parlandogli all'orecchio;"
"el non s'arresta, e questo e quello intende;","ma lui, senza fermarsi, compiacentemente ascolta,"
"a cui porge la man, più non fa pressa;","e se dà a qualcuno, questi si ritira,"
e così da la calca si difende.,in modo che possa uscire dalla stampa.
"Tal era io in quella turba spessa,","Così mi trovavo in mezzo alla folla,"
"volgendo a loro, e qua e là, la faccia,","voltando a volte verso l’uno gli occhi, a volte verso l’altro,"
e promettendo mi sciogliea da essa.,E me ne sono liberata a forza di promesse.
Quiv'era l'Aretin che da le braccia,Là ho visto l’Aretino a chi diede la morte
"fiere di Ghin di Tacco ebbe la morte,",Il braccio destro troppo crudele di Gino de Tacco
e l'altro ch'annegò correndo in caccia.,e l’altro che perisce scacciando i suoi contrari.
Quivi pregava con le mani sporte,"Là pregavano anche me, tendendo le loro braccia verso di me,"
"Federigo Novello, e quel da Pisa","Federico il Nuovo con quello di Pisa,"
che fé parer lo buon Marzucco forte.,che del buon Marzucco fece vedere la forte tempra.
Vidi conte Orso e l'anima divisa,Vidi il conte Orso e l’anima che diceva:
"dal corpo suo per astio e per inveggia,",che per odio e invidia è stata espulsa
"com'e' dicea, non per colpa commisa;","del suo corpo, e non per effetto delle sue colpe:"
"Pier da la Broccia dico; e qui proveggia,","È Pierre de la Brosse: bisogna che ci provveda,"
"mentr'è di qua, la donna di Brabante,","la signora di Brabante, finché è quaggiù,"
sì che però non sia di peggior greggia.,o che vada ad ingrassare il gregge dei malvagi.
Come libero fui da tutte quante,"Quando finalmente fui liberato da queste ombre,"
"quell'ombre che pregar pur ch'altri prieghi,","che pregavano per avere le preghiere degli altri,"
"sì che s'avacci lor divenir sante,","il desiderio di essere santi più in fretta,"
"io cominciai: “El par che tu mi nieghi,","Io cominciai a parlare: «Sembra, o mia luce,"
"o luce mia, espresso in alcun testo",che in uno dei tuoi scritti respingi l'idea
che decreto del cielo orazion pieghi;,La preghiera può piegare la legge del Cielo.
e questa gente prega pur di questo:,"Eppure, è proprio questo che queste persone chiedono:"
"sarebbe dunque loro speme vana,",Come è possibile che la loro speranza sia vana?
o non m'è 'l detto tuo ben manifesto?”.,O non ho forse capito le tue parole?”
Ed elli a me: “La mia scrittura è piana;,"Egli rispose: «Il senso della mia scrittura è chiaro,"
"e la speranza di costor non falla,","e la speranza di queste persone non è affatto fuorviante,"
se ben si guarda con la mente sana;,se si vuole pensare di uno spirito riposato;
