Original,Translate_IT
Già era 'l sole a l'orizzonte giunto,Ormai il sole stava attraversando l'orizzonte
lo cui meridïan cerchio coverchia,del meridiano il cui punto più alto
Ierusalèm col suo più alto punto;,"copre Gerusalemme, e dal Gange,"
"e la notte, che opposita a lui cerchia,","notte, girando di fronte al sole, si muoveva"
"uscia di Gange fuor con le Bilance,","insieme con le scale che, quando la lunghezza"
che le caggion di man quando soverchia;,"delle tenebre sconfigge il giorno, le mani della notte del deserto;"
"sì che le bianche e le vermiglie guance,","sopra la riva che avevo raggiunto,"
"là dov'i' era, de la bella Aurora",le guance bianche e scarlatte della fiera Aurora
per troppa etate divenivan rance.,"erano, come Aurora invecchiato, diventando arancione."
"Noi eravam lunghesso mare ancora,","Eravamo ancora al mare, come quelli che pensano"
"come gente che pensa a suo cammino,","sul viaggio che intraprenderanno,"
che va col cuore e col corpo dimora.,che vanno nel cuore ma nel corpo rimangono.
"Ed ecco, qual, sorpreso dal mattino,","E proprio come Marte, quando viene superato"
per li grossi vapor Marte rosseggia,"dalle nebbie invadenti dell'alba, risplende il rosso"
"giù nel ponente sovra 'l suol marino,","sopra la pianura delle acque, bassa ad ovest,"
"cotal m'apparve, s'io ancor lo veggia,",così mi apparve - e posso vederlo
"un lume per lo mar venir sì ratto,","di nuovo-luce che ha attraversato il mare: così veloce,"
che 'l muover suo nessun volar pareggia.,Non c'e' volo d'uccello per eguagliarlo.
Dal qual com'io un poco ebbi ritratto,"Quando, per un attimo, avevo ritirato gli occhi"
"l'occhio per domandar lo duca mio,","per porre una domanda alla mia guida,"
rividil più lucente e maggior fatto.,"Ho visto di nuovo quella luce, piu' grande, piu' luminosa."
Poi d'ogne lato ad esso m'appario,"Poi, ad ogni lato di esso, ho visto un bianco,"
"un non sapeva che bianco, e di sotto",sebbene non sapessi cosa fosse quel biancore;
a poco a poco un altro a lui uscìo.,"sotto, un altro biancore lentamente mostrato."
"Lo mio maestro ancor non facea motto,",Il mio padrone non ha detto una parola prima
mentre che i primi bianchi apparver ali;,i bianchi apparvero per la prima volta come ali;
"allor che ben conobbe il galeotto,","ma poi, quando riconobbe il timoniere,"
