Original,Translate_IT
"Oppresso di stupore, a la mia guida","Oppresso con stupore, io alla mia guida"
"mi volsi, come parvol che ricorre",Girato come un bambino che corre sempre
sempre colà dove più si confida;,per rifugio là dove confida di più;
"e quella, come madre che soccorre","E lei, anche come madre che subito"
sùbito al figlio palido e anelo,Dà conforto al suo ragazzo pallido e senza fiato
"con la sua voce, che 'l suol ben disporre,","con voce che lo rassicuri,"
mi disse: “Non sai tu che tu se' in cielo?,"Mi disse: ""Non sai che tu non sei nei cieli,"
"e non sai tu che 'l cielo è tutto santo,",E non sai che il cielo è santo tutto
e ciò che ci si fa vien da buon zelo?,E che cosa è fatto qui viene da buon zelo?
"Come t'avrebbe trasmutato il canto,",Dopo che cosa saggio il canto avrebbe cambiato te
"e io ridendo, mo pensar lo puoi,","E sorridendo, ora puoi immaginare:"
poscia che 'l grido t'ha mosso cotanto;,"Da quando il grido ti ha spaventato così tanto,"
"nel qual, se 'nteso avessi i prieghi suoi,","In cui, se tu avessi compreso le sue preghiere"
già ti sarebbe nota la vendetta,Già sarebbe noto a te la vendetta
che tu vedrai innanzi che tu muoi.,Che guarderai prima di morire.
La spada di qua sù non taglia in fretta,La spada quaggiù non si affretta
"né tardo, ma' ch'al parer di colui","Ne' in ritardo, come gli sembra."
che disïando o temendo l'aspetta.,Chi teme o desidera aspettare.
Ma rivolgiti omai inverso altrui;,"Ma girati verso gli altri ora,"
"ch'assai illustri spiriti vedrai,","Perché vedrai spiriti molto illustri,"
se com'io dico l'aspetto redui”.,"Se la tua vista è diretta come dico io."""
"Come a lei piacque, li occhi ritornai,","Come sembrava bello ai suoi occhi ho girato,"
e vidi cento sperule che 'nsieme,E vidi cento sferiche che insieme
più s'abbellivan con mutüi rai.,Con i raggi reciproci più abbelliti l'un l'altro.
Io stava come quei che 'n sé repreme,Ero in piedi come uno che in se stesso reprime
"la punta del disio, e non s'attenta","Il punto del suo desiderio, e non si avventura"
"di domandar, sì del troppo si teme;","Per mettere in discussione, teme troppo."
e la maggiore e la più luculenta,E ora il più grande e più luculento
"di quelle margherite innanzi fessi,","Tra quelle perle si fece avanti, perché"
per far di sé la mia voglia contenta.,Rendere il mio desiderio riguardo a esso contenuto.
Poi dentro a lei udi': “Se tu vedessi,"In esso allora ho sentito: ""Se tu potessi vedere"
"com'io la carità che tra noi arde,",Anche come me la carità che brucia
li tuoi concetti sarebbero espressi.,Tra di noi si esprimevano le tue concupiscenze;
"Ma perché tu, aspettando, non tarde",Ma che aspettando non arrivi tardi
"a l'alto fine, io ti farò risposta","Per l'alta end, farò anche la risposta"
"pur al pensier, da che sì ti riguarde.",al pensiero del quale sei tanto carino.
Quel monte a cui Cassino è ne la costa,Quella montagna sul cui pendio sorge Cassino
fu frequentato già in su la cima,Era frequentato di vecchio sulla sua sommità
da la gente ingannata e mal disposta;,da un popolo illuso e maldisposto;
e quel son io che sù vi portai prima,E io sono colui che per primo lassù annoiò
lo nome di colui che 'n terra addusse,Il nome di Colui Che ha fatto scendere sulla terra
la verità che tanto ci soblima;,La verità che tanto ci sublima.
"e tanta grazia sopra me relusse,",E tanta grazia risplendeva su di me
ch'io ritrassi le ville circunstanti,Che tutte le città vicine che ho tirato via
da l'empio cólto che 'l mondo sedusse.,Dal culto empio che sedusse il mondo.
Questi altri fuochi tutti contemplanti,"Questi altri incendi, ognuno di loro, erano uomini."
"uomini fuoro, accesi di quel caldo","Contemplativo, acceso da quel caldo"
che fa nascere i fiori e ' frutti santi.,Che fanno germogliare fiori e frutti sacri.
"Qui è Maccario, qui è Romoaldo,","Qui c'è Macario, qui c'è Romualdus,"
qui son li frati miei che dentro ai chiostri,"Ecco i miei fratelli, che dentro i chiostri"
fermar li piedi e tennero il cor saldo”.,"Le loro orme rimasero e mantennero un cuore saldo."""
E io a lui: “L'affetto che dimostri,"E io a lui: ""L'affetto che tu mostri"
"meco parlando, e la buona sembianza","Parlando con me, e il buon volto"
