Original,Translate_IT
"Quando si parte il gioco de la zara,",Per fare il suo corso attraverso l'acqua più liscia
"colui che perde si riman dolente,","la piccola corteccia del mio spirito ora arrampica la sua vela,"
"repetendo le volte, e tristo impara;",lasciando alle spalle quel mare crudele.
con l'altro se ne va tutta la gente;,"Ora canterò il secondo regno,"
"qual va dinanzi, e qual di dietro il prende,","là dove l'anima dell'uomo è purificata,"
e qual dallato li si reca a mente;,resa degna di ascendere al Cielo.
"el non s'arresta, e questo e quello intende;","Qui dai morti la poesia si alzi,"
"a cui porge la man, più non fa pressa;","O Muse sacre, da quando sono vostra."
e così da la calca si difende.,Lasciate che Calliope si alzi.
"Tal era io in quella turba spessa,",per accompagnare la mia canzone con quegli stessi accordi
"volgendo a loro, e qua e là, la faccia,",la cui forza colpì così le miserabili magpie
e promettendo mi sciogliea da essa.,"che, ascoltando, hanno perso ogni speranza di perdono."
Quiv'era l'Aretin che da le braccia,"Colore dolce dello zaffiro orientale,"
"fiere di Ghin di Tacco ebbe la morte,",aleggiando nell'aspetto calmo e tranquillo
e l'altro ch'annegò correndo in caccia.,"d'aria intervenente, pura all'orizzonte,"
Quivi pregava con le mani sporte,mi sono compiaciuto ancora una volta dei miei occhi
"Federigo Novello, e quel da Pisa",non appena ho lasciato l'aria morbosa
che fé parer lo buon Marzucco forte.,che aveva afflitto sia il mio petto che gli occhi.
Vidi conte Orso e l'anima divisa,"Il pianeta giusto che incoraggia l'amore,"
"dal corpo suo per astio e per inveggia,","sorridente, illuminato a est,"
"com'e' dicea, non per colpa commisa;",velando i pesci nel suo treno.
"Pier da la Broccia dico; e qui proveggia,","Mi voltai a destra e, fissando la mia attenzione"
"mentr'è di qua, la donna di Brabante,","sull'altro polo, ho visto quattro stelle"
sì che però non sia di peggior greggia.,"non visti, ma dai primi sulla terra."
Come libero fui da tutte quante,Il cielo stesso sembrava gioire
"quell'ombre che pregar pur ch'altri prieghi,",nel loro splendente luccichio. O vedova
"sì che s'avacci lor divenir sante,","regione del nord, negata quella vista!"
"io cominciai: “El par che tu mi nieghi,","Una volta che ho attirato il mio sguardo da loro,"
"o luce mia, espresso in alcun testo",girare a malapena verso l'altro polo
che decreto del cielo orazion pieghi;,"dove era posta la costellazione del fiume,"
e questa gente prega pur di questo:,"Ho visto accanto a me un vecchio, da solo,"
