Original,Translate_IT
"S'ïo avessi le rime aspre e chiocce,","Se avessi le rime sia ruvide che stridule,"
come si converrebbe al tristo buco,Come era appropriato per il buco squallido
"sovra 'l qual pontan tutte l'altre rocce,","giù su cui spinsero tutte le altre rocce,"
io premerei di mio concetto il suco,Vorrei spremere il succo del mio concepimento
"più pienamente; ma perch'io non l'abbo,","Più pienamente, ma perché non li ho,"
non sanza tema a dicer mi conduco;,Non senza paura mi metto a parlare;
ché non è impresa da pigliare a gabbo,"Perche' non c'e' nessuna attivita' da prendere in giro,"
"discriver fondo a tutto l'universo,","Per disegnare il fondo di tutto l'universo,"
né da lingua che chiami mamma o babbo.,Né per una lingua che piange Mamma e Babbo.
Ma quelle donne aiutino il mio verso,"Ma che quelle Signore aiutino questo mio verso,"
"ch'aiutaro Anfïone a chiuder Tebe,","che aiutò Amphion a racchiudere Tebe,"
sì che dal fatto il dir non sia diverso.,Questo dal fatto che la parola non è diversa.
Oh sovra tutte mal creata plebe,"O rabbio mal generato sopra ogni cosa,"
"che stai nel loco onde parlare è duro,",Chi e' nel posto giusto per parlare del quale e' difficile...
mei foste state qui pecore o zebe!,Era meglio che foste qui pecore o capre!
Come noi fummo giù nel pozzo scuro,"Quando eravamo nel pozzo oscuro,"
"sotto i piè del gigante assai più bassi,","Sotto i piedi del gigante, ma più in basso,"
"e io mirava ancora a l'alto muro,","E stavo analizzando ancora il muro alto,"
dicere udi'mi: “Guarda come passi:,"L'ho sentito dire a me: ""Guarda come tu steppest!"
"va sì, che tu non calchi con le piante",Non calpestare i tuoi piedi
le teste de' fratei miseri lassi”.,"Le teste dei fratelli stanchi e miserabili!"""
"Per ch'io mi volsi, e vidimi davante",Dove mi voltai e vidi davanti a me
e sotto i piedi un lago che per gelo,"E sotto i piedi un lago, che dal gelo"
avea di vetro e non d'acqua sembiante.,"La parvenza aveva di vetro, e non di acqua."
Non fece al corso suo sì grosso velo,Cosi' spessa che un velo ne'er fatto sulla sua corrente
"di verno la Danoia in Osterlicchi,","In inverno il Danubio in Austria,"
"né Tanaï là sotto 'l freddo cielo,","né là sotto il cielo frigido il Don,"
com'era quivi; che se Tambernicchi,Come c'era qui; in modo che se Tambernich
"vi fosse sù caduto, o Pietrapana,","Era caduto sopra di esso, o Pietrapana,"
non avria pur da l'orlo fatto cricchi.,E' al limite che non avrebbe dato un cigolio.
E come a gracidar si sta la rana,E come gracchiare la rana doth posto se stesso
"col muso fuor de l'acqua, quando sogna","Con museruola fuori dall'acqua, quando sta sognando"
