Original,Translate_IT
Già eran li occhi miei rifissi al volto,Ormai i miei occhi erano tornati su
"de la mia donna, e l'animo con essi,","faccia della mia signora, e con i miei occhi, la mia mente:"
e da ogne altro intento s'era tolto.,"da ogni altro pensiero, fu ritirato."
"E quella non ridea; ma “S'io ridessi”,",Non ha sorriso. Invece il suo discorso a me
"mi cominciò, “tu ti faresti quale","cominciò: ""Se io sorridessi, allora tu saresti"
fu Semelè quando di cener fessi:,"come Semele quando fu trasformata in cenere,"
"ché la bellezza mia, che per le scale","Perche', come hai visto, la mia adorazione..."
"de l'etterno palazzo più s'accende,","che, anche salendo i gradini di questo"
"com'hai veduto, quanto più si sale,","Palazzo eterno, arde con più luminosità..."
"se non si temperasse, tanto splende,","se non fosse temperato qui, sarebbe così brillante"
"che 'l tuo mortal podere, al suo fulgore,","che, come è apparso, la vostra facoltà mortale"
sarebbe fronda che trono scoscende.,Sembrerebbe un ramo che un fulmine si e' rotto.
"Noi sem levati al settimo splendore,","Ora siamo nel settimo splendore; questo,"
che sotto 'l petto del Leone ardente,"sotto il seno del leone ardente, trasmette"
raggia mo misto giù del suo valore.,"a terra i suoi raggi, con i quali la sua forza è mista."
"Ficca di retro a li occhi tuoi la mente,","Lasciate che la vostra mente segua dove i vostri occhi hanno portato,"
e fa di quelli specchi a la figura,e lasciate che i vostri occhi siano specchi per la figura
che 'n questo specchio ti sarà parvente”.,"che vi apparirà in questo specchio."""
Qual savesse qual era la pastura,Quell'uomo che sa come la mia visione si è allungata
del viso mio ne l'aspetto beato,"sul suo volto benedetto, potrebbe riconoscere"
"quand'io mi trasmutai ad altra cura,",la gioia che ho trovato quando la mia guida celeste
conoscerebbe quanto m'era a grato,"mi aveva chiesto di voltare la mente da parte,"
"ubidire a la mia celeste scorta,",fosse lui a pesare la mia gioia quando ho obbedito
contrapesando l'un con l'altro lato.,contro la mia gioia nel contemplarla.
"Dentro al cristallo che 'l vocabol porta,",All'interno del cristallo che-come ruota
"cerchiando il mondo, del suo caro duce",intorno alla terra-orsi come il suo nome il nome
"sotto cui giacque ogne malizia morta,","di quel caro re il cui dominio ha annullato ogni male,"
di color d'oro in che raggio traluce,Ho visto una scala salire così in alto
vid'io uno scaleo eretto in suso,che non poteva essere seguito dalla mia vista:
"tanto, che nol seguiva la mia luce.","il suo colore, l'oro quando l'oro è colpito dalla luce del sole."
Vidi anche per li gradi scender giuso,Ho visto anche tante fiamme scendere
"tanti splendor, ch'io pensai ch'ogne lume",quei passi che ho pensato che ogni luce visualizzata
"che par nel ciel, quindi fosse diffuso.",in cielo era stato sparso da quel luogo.
"E come, per lo natural costume,","E proprio come i coglioni, all'alba della giornata,"
"le pole insieme, al cominciar del giorno,",insieme risorgere-tale è il modo della loro natura-
si movono a scaldar le fredde piume;,per riscaldare le loro piume di notte; poi alcuni
"poi altre vanno via sanza ritorno,","volare via e non tornare mai, e alcuni"
"altre rivolgon sé onde son mosse,","torniamo al punto da cui sono partiti,"
e altre roteando fan soggiorno;,"mentre altri, anche se ruotano, rimangono a casa;"
tal modo parve me che quivi fosse,questi erano i modi in cui ho visto quegli splendori prendere
"in quello sfavillar che 'nsieme venne,","non appena ebbero compiuto un certo passo,"
sì come in certo grado si percosse.,dove si erano affollati come uno splendente.
"E quel che presso più ci si ritenne,",La fiamma che si fermò più vicino a noi divenne
"si fé sì chiaro, ch'io dicea pensando:","così luminoso che nella mia mente ho detto: ""Vedo"
'Io veggio ben l'amor che tu m'accenne.,Mi stai chiaramente segnalando il tuo amore.
Ma quella ond'io aspetto il come e 'l quando,Ma lei da cui aspetto notizie su come
"del dire e del tacer, si sta; ond'io,","e quando parlare e tacere, si ferma;"
"contra 'l disio, fo ben ch'io non dimando'.","così, anche se vorrei, faccio bene a non chiedere."""
"Per ch'ella, che vedëa il tacer mio","E colei che, vedendo Colui che vede ogni cosa,"
"nel veder di colui che tutto vede,","aveva visto il motivo del mio silenzio, disse"
mi disse: “Solvi il tuo caldo disio”.,"a me: ""Soddisfa il tuo ardente desiderio."""
E io incominciai: “La mia mercede,"E cominciai: ""Il mio merito non fa"
non mi fa degno de la tua risposta;,"me degno di rispondere, ma per il bene"
"ma per colei che 'l chieder mi concede,",di lei che mi ha dato il permesso di interrogarti...
vita beata che ti stai nascosta,un'anima vivente benedetta che si nasconde dentro
"dentro a la tua letizia, fammi nota","la tua gioia, fammi sapere il motivo per cui"
la cagion che sì presso mi t'ha posta;,Ti sei avvicinato cosi' tanto a me... e dimmelo anche tu...
e dì perché si tace in questa rota,perché la dolce sinfonia del Paradiso
"la dolce sinfonia di paradiso,","tace in questo cielo, mentre, sotto,"
che giù per l'altre suona sì divota”.,"suona devotamente attraverso le altre sfere."""
"“Tu hai l'udir mortal sì come il viso”,","""Il tuo udito è mortale come il tuo sguardo;"
rispuose a me; “onde qui non si canta,"così, qui non c'è canto,"" rispose,"
per quel che Bëatrice non ha riso.,"""e Beatrice, come saggia, non sorrise."
Giù per li gradi de la scala santa,"Quando, giù per la scala sacra, sono sceso,"
discesi tanto sol per farti festa,Sono venuto solo per darti il benvenuto con gioia...
col dire e con la luce che mi ammanta;,con le parole e con la luce che mi camuffa.
"né più amor mi fece esser più presta,",L'amore che mi ha spinto non è supremo;
"ché più e tanto amor quinci sù ferve,","sopra, è l'amore che equivale o supera"
sì come il fiammeggiar ti manifesta.,"la mia, come le fiamme dello spirito vi faranno vedere."
"Ma l'alta carità, che ci fa serve","Ma la profonda carità, che ci rende appassionati"
"pronte al consiglio che 'l mondo governa,","per servire la Provvidenza che governa il mondo,"
sorteggia qui sì come tu osserve”.,"alletta le nostre azioni qui, come percepisci."""
"“Io veggio ben”, diss'io, “sacra lucerna,","""O lampada santa,"" ho detto, ""Io sì"
come libero amore in questa corte,"Vedi come, all'interno di questa corte, è la vostra libera"
basta a seguir la provedenza etterna;,amore che compie la Provvidenza eterna;
"ma questo è quel ch'a cerner mi par forte,",ma questo mi sembra difficile da afferrare:
perché predestinata fosti sola,"perché tu solo, di coloro che formano questi ranghi,"
a questo officio tra le tue consorte”.,"era colui che era stato predestinato a questo compito."""
"Né venni prima a l'ultima parola,",E dovevo ancora arrivare all'ultima parola.
"che del suo mezzo fece il lume centro,",quando quella luce ha fatto un perno del suo punto centrale
girando sé come veloce mola;,e girato intorno come una macina veloce.
poi rispuose l'amor che v'era dentro:,"Allora, da dentro la sua luce, quell'amore rispose:"
"“Luce divina sopra me s'appunta,","""La luce della Deità scende su di me;"
"penetrando per questa in ch'io m'inventro,",penetra la luce che mi avvolge;
"la cui virtù, col mio veder congiunta,","il suo potere, come si unisce al mio potere visivo,"
"mi leva sopra me tanto, ch'i' veggio",mi solleva così lontano oltre me stesso che io
la somma essenza de la quale è munta.,vedere l'Alta Sorgente da cui quella luce deriva.
Quinci vien l'allegrezza ond'io fiammeggio;,Da questo viene la gioia con cui sono
"per ch'a la vista mia, quant'ella è chiara,",fiammeggiante; combacio con la chiarezza della mia luce
la chiarità de la fiamma pareggio.,con la stessa misura della mia chiara intuizione.
"Ma quell'alma nel ciel che più si schiara,","Ma anche l'anima più illuminata del Cielo,"
"quel serafin che 'n Dio più l'occhio ha fisso,","che Seraf con l'occhio più rivolto a Dio,"
"a la dimanda tua non satisfara,","non poteva fornire il motivo, non soddisfare"
però che sì s'innoltra ne lo abisso,quello che hai chiesto; per il profondo dell'abisso
"de l'etterno statuto quel che chiedi,","dell'Eterno Ordine, è"
che da ogne creata vista è scisso.,tagliati fuori dalla visione di tutti gli esseri creati.
"E al mondo mortal, quando tu riedi,","E al mondo mortale, quando tornerai,"
