Original,Translate_IT
"Quando il settentrïon del primo cielo,",Per fare il suo corso attraverso l'acqua più liscia
che né occaso mai seppe né orto,"la piccola corteccia del mio spirito ora arrampica la sua vela,"
"né d'altra nebbia che di colpa velo,",lasciando alle spalle quel mare crudele.
e che faceva lì ciascuno accorto,"Ora canterò il secondo regno,"
"di suo dover, come 'l più basso face","là dove l'anima dell'uomo è purificata,"
"qual temon gira per venire a porto,",resa degna di ascendere al Cielo.
"fermo s'affisse: la gente verace,","Qui dai morti la poesia si alzi,"
"venuta prima tra 'l grifone ed esso,","O Muse sacre, da quando sono vostra."
al carro volse sé come a sua pace;,Lasciate che Calliope si alzi.
"e un di loro, quasi da ciel messo,",per accompagnare la mia canzone con quegli stessi accordi
"'Veni, sponsa, de Libano' cantando",la cui forza colpì così le miserabili magpie
"gridò tre volte, e tutti li altri appresso.","che, ascoltando, hanno perso ogni speranza di perdono."
Quali i beati al novissimo bando,"Colore dolce dello zaffiro orientale,"
"surgeran presti ognun di sua caverna,",aleggiando nell'aspetto calmo e tranquillo
"la revestita voce alleluiando,","d'aria intervenente, pura all'orizzonte,"
cotali in su la divina basterna,mi sono compiaciuto ancora una volta dei miei occhi
"si levar cento, ad vocem tanti senis,",non appena ho lasciato l'aria morbosa
ministri e messagger di vita etterna.,che aveva afflitto sia il mio petto che gli occhi.
"Tutti dicean: 'Benedictus qui venis!',","Il pianeta giusto che incoraggia l'amore,"
"e fior gittando e di sopra e dintorno,","sorridente, illuminato a est,"
"'Manibus, oh, date lilïa plenis!'.",velando i pesci nel suo treno.
Io vidi già nel cominciar del giorno,"Mi voltai a destra e, fissando la mia attenzione"
"la parte orïental tutta rosata,","sull'altro polo, ho visto quattro stelle"
e l'altro ciel di bel sereno addorno;,"non visti, ma dai primi sulla terra."
"e la faccia del sol nascere ombrata,",Il cielo stesso sembrava gioire
sì che per temperanza di vapori,nel loro splendente luccichio. O vedova
l'occhio la sostenea lunga fïata:,"regione del nord, negata quella vista!"
così dentro una nuvola di fiori,"Una volta che ho attirato il mio sguardo da loro,"
che da le mani angeliche saliva,girare a malapena verso l'altro polo
"e ricadeva in giù dentro e di fori,","dove era posta la costellazione del fiume,"
sovra candido vel cinta d'uliva,"Ho visto accanto a me un vecchio, da solo,"
"donna m'apparve, sotto verde manto",che dal suo aspetto era così meritevole di rispetto
vestita di color di fiamma viva.,che nessun figlio deve di più a suo padre.
"E lo spirito mio, che già cotanto","La sua barba era lunga e striata di bianco,"
tempo era stato ch'a la sua presenza,"come i suoi capelli, che cadde"
"non era di stupor, tremando, affranto,",in doppi fili fino al petto.
"sanza de li occhi aver più conoscenza,",I raggi di quelle quattro stelle sante
"per occulta virtù che da lei mosse,",adornava il suo viso con tanta luce
d'antico amor sentì la gran potenza.,Sembrava splendere con la luminosità del sole.
Tosto che ne la vista mi percosse,"Quali anime sei tu per essere fuggito dall'eterna prigione,"
l'alta virtù che già m'avea trafitto,arrampicarsi contro il ruscello oscuro e nascosto?
"prima ch'io fuor di püerizia fosse,","chiese, scuotendo quelle venerate serrature."
volsimi a la sinistra col respitto,'Chi era la tua guida o chi la tua lanterna
col quale il fantolin corre a la mamma,per condurvi fuori da quella notte profonda
"quando ha paura o quando elli è afflitto,",quale ripida la valle dell'Inferno nelle tenebre?
per dicere a Virgilio: 'Men che dramma,"Le leggi dell'abisso sono così infrante,"
di sangue m'è rimaso che non tremi:,"o è stato fatto un nuovo decreto in cielo,"
conosco i segni de l'antica fiamma'.,"che, dannazione, stai davanti alle mie scogliere?"""
Ma Virgilio n'avea lasciati scemi,Il mio capo mi ha poi contattato.
"di sé, Virgilio dolcissimo patre,",e con le sue parole e segni e con le sue mani
Virgilio a cui per mia salute die'mi;,"mi ha fatto mostrare riverenza con il ginocchio e la fronte,"
"né quantunque perdeo l'antica matre,","Allora gli rispose: ""Non sono venuto da solo."
valse a le guance nette di rugiada,Una donna discesa dal Cielo e su sua richiesta
"che, lagrimando, non tornasser atre.",Ho prestato a quest'uomo compagnia e aiuto.
"“Dante, perché Virgilio se ne vada,",Ma siccome è la tua volontà che dico chiaramente
"non pianger anco, non piangere ancora;","la vera condizione della nostra presenza qui,"
ché pianger ti conven per altra spada”.,Non puo' essere che io neghi il tuo desiderio.
Quasi ammiraglio che in poppa e in prora,"Quest'uomo non ha ancora visto il suo ultimo tramonto,"
viene a veder la gente che ministra,ma attraverso la sua follia era così vicino ad esso
"per li altri legni, e a ben far l'incora;",Il suo tempo era quasi finito.
"in su la sponda del carro sinistra,","- Gli fui mandato, come ho detto,"
"quando mi volsi al suon del nome mio,",per la sua liberazione.
"che di necessità qui si registra,",Ma questo poteva essere salvato.
vidi la donna che pria m'appario,Gli ho mostrato tutta la razza colpevole.
"velata sotto l'angelica festa,",e ora intende fargli vedere quegli spiriti
drizzar li occhi ver' me di qua dal rio.,che si purificano sotto la tua responsabilità.
"Tutto che 'l vel che le scendea di testa,",Come l'ho condotto ci metterei molto a dirlo.
"cerchiato de le fronde di Minerva,",Scendendo dall'alto un potere mi aiuta
"non la lasciasse parer manifesta,","per portarlo qui, perché possa vederti e sentirti."
regalmente ne l'atto ancor proterva,"Che possiate dare il benvenuto al suo arrivo,"
continüò come colui che dice,"dal momento che è in cerca di libertà, che è così caro,"
e 'l più caldo parlar dietro reserva:,come ben sa chi dona la sua vita per essa.
"“Guardaci ben! Ben son, ben son Beatrice.","Lo sai bene, dalla morte a Utica."
Come degnasti d'accedere al monte?,"non sembrava amaro, là dove te ne sei andato"
non sapei tu che qui è l'uom felice?”.,l'abito che splenderà in quel grande giorno.
