Original,Translate_IT
"'Al Padre, al Figlio, a lo Spirito Santo',","""Al Padre, al Figlio e allo Spirito Santo,"
"cominciò, 'gloria!', tutto 'l paradiso,","gloria!"" - tutto il Paradiso è cominciato, in modo che"
sì che m'inebrïava il dolce canto.,La dolcezza del canto mi ha rapito.
Ciò ch'io vedeva mi sembiava un riso,Quello che ho visto mi sembrava un sorriso.
de l'universo; per che mia ebbrezza,l'universo aveva sorriso; il mio rapimento aveva
intrava per l'udire e per lo viso.,entrato per via dell'udito e della vista.
Oh gioia! oh ineffabile allegrezza!,"O gioia, le parole della gioia non possono mai parlare!"
oh vita intègra d'amore e di pace!,O vita perfezionata dall'amore e dalla pace!
oh sanza brama sicura ricchezza!,"O ricchezza tanto assicurata, che non sa desiderare!"
Dinanzi a li occhi miei le quattro face,"Davanti ai miei occhi, là stava, fuoco, i quattro"
"stavano accese, e quella che pria venne","torce, e ciò che era stato il primo a venire"
"incominciò a farsi più vivace,","cominciò a brillare con maggiore splendore,"
"e tal ne la sembianza sua divenne,",e come la sua immagine divenne allora era come
"qual diverrebbe Iove, s'elli e Marte",quello di Giove sarebbe se Marte e lui
fossero augelli e cambiassersi penne.,erano uccelli e avevano scambiato i loro piumaggio.
"La provedenza, che quivi comparte",Dopo la Provvidenza che vi assegna
"vice e officio, nel beato coro",ad ogni ufficio il suo orario stabilito
"silenzio posto avea da ogne parte,","aveva, a quei cori santi, da ogni parte,"
"quand'ïo udi': “Se io mi trascoloro,","comandato il silenzio, ho poi sentito: ""Se io"
"non ti maravigliar, ché, dicend'io,","cambiare colore, non essere stupito, per come"
vedrai trascolorar tutti costoro.,"Io parlo, tu vedrai il cambiamento in tutte queste fiamme."
"Quelli ch'usurpa in terra il luogo mio,","Colui che in terra usurpa il mio posto, il mio posto,"
"il luogo mio, il luogo mio che vaca",il mio posto che agli occhi del Figlio di Dio
"ne la presenza del Figliuol di Dio,","è vacante ora, ha reso il mio sepolcro"
fatt'ha del cimitero mio cloaca,"una fogna di sangue, una fogna di puzza,"
del sangue e de la puzza; onde 'l perverso,"il perverso che è caduto dal cielo, qui"
"che cadde di qua sù, là giù si placa”.","sopra, può trovare soddisfazione là sotto."""
Di quel color che per lo sole avverso,Poi ho visto tutto il paradiso colorato da
"nube dipigne da sera e da mane,",la tonalità che dipinge le nuvole al mattino e
vid'ïo allora tutto 'l ciel cosperso.,"alla sera, con il sole che li affronta."
E come donna onesta che permane,"E come una donna che, anche se sicura"
"di sé sicura, e per l'altrui fallanza,","nella sua onesta', impallidira' persino"
"pur ascoltando, timida si fane,","sentir parlare del fallimento di un'altra donna,"
così Beatrice trasmutò sembianza;,così ha cambiato l'aspetto Beatrice;
e tale eclissi credo che 'n ciel fue,e credo che tale eclissi era in
quando patì la supprema possanza.,"il cielo quando Lui, l'Altissimo Potere, soffrì."
Poi procedetter le parole sue,Poi le sue parole seguirono con una voce così alterata
"con voce tanto da sé trasmutata,",da quello che era prima - anche la sua somiglianza
che la sembianza non si mutò piùe:,non ha mostrato un cambiamento più grande di quello.
“Non fu la sposa di Cristo allevata,"""La Sposa di Cristo non è mai stata nutrita da"
"del sangue mio, di Lin, di quel di Cleto,","il mio sangue, e il sangue di Linus e di Clitus,"
per essere ad acquisto d'oro usata;,essere impiegati per ottenere maggiori ricchezze;
ma per acquisto d'esto viver lieto,"ma per acquisire questa vita di gioia,"
e Sisto e Pïo e Calisto e Urbano,"Sisto e Pio, Urbano e Calixto,"
sparser lo sangue dopo molto fleto.,"dopo molti lamenti, sparse il loro sangue."
Non fu nostra intenzion ch'a destra mano,Non volevamo una parte del popolo di Cristo
"d'i nostri successor parte sedesse,","di sedere al lato destro dei nostri successori,"
parte da l'altra del popol cristiano;,"mentre, a sinistra, l'altra parte sedeva,"
"né che le chiavi che mi fuor concesse,",né volevamo le chiavi che erano state consegnate
divenisser signaculo in vessillo,"a me, per servire come un escutcheon su"
che contra battezzati combattesse;,uno striscione che combatteva contro i battezzati;
né ch'io fossi figura di sigillo,né volevamo la mia forma su un sigillo
"a privilegi venduti e mendaci,",per il traffico di privilegi menzogneri...
ond'io sovente arrosso e disfavillo.,per cui spesso arrossisco e lampo con rabbia.
In vesta di pastor lupi rapaci,Da qui in alto si vedono lupi rapaci
si veggion di qua sù per tutti i paschi:,"Vestita nei manti dei pastori. Tu, la vendetta"
"o difesa di Dio, perché pur giaci?","Oh, perche' stai ancora nascosta?"
Del sangue nostro Caorsini e Guaschi,I Gascon e i Cahorsines... entrambi...
"s'apparecchian di bere: o buon principio,","preparatevi a bere il nostro sangue: o buon inizio,"
a che vil fine convien che tu caschi!,a quale miserabile fine tu cadi!
"Ma l'alta provedenza, che con Scipio","Ma quell'alta Provvidenza che un tempo conservava,"
"difese a Roma la gloria del mondo,","con Scipio, la gloria del mondo"
"soccorrà tosto, sì com'io concipio;","per Roma, presto porterà aiuto, come io concepisco;"
"e tu, figliuol, che per lo mortal pondo","e tu, figlio mio, che attraverso il tuo peso mortale"
"ancor giù tornerai, apri la bocca,","ritornano ancora di sotto, parlano chiaramente là,"
e non asconder quel ch'io non ascondo”.,"e non nascondete ciò che io non nascondo."""
