Original,Translate_IT
Posto avea fine al suo ragionamento,L'insegnante sottile aveva completato il suo
"l'alto dottore, e attento guardava",Discorso a me; con attenzione ha guardato
ne la mia vista s'io parea contento;,i miei occhi per vedere se sembravo soddisfatto.
"e io, cui nova sete ancor frugava,","E io, ancora inghiottito dalla nuova sete, tacevo"
"di fuor tacea, e dentro dicea: 'Forse","senza, anche se dentro ho detto: ""Forse"
lo troppo dimandar ch'io fo li grava'.,"Gli ho dispiaciuto con troppe domande."""
"Ma quel padre verace, che s'accorse","Ma quel vero padre, che aveva riconosciuto"
"del timido voler che non s'apriva,","il timido desiderio che non direi ad alta voce,"
"parlando, di parlare ardir mi porse.","parlando, mi ha dato il coraggio di parlare."
"Ond'io: “Maestro, il mio veder s'avviva","Dissi: ""Maestro, la mia vista è così"
"sì nel tuo lume, ch'io discerno chiaro",illuminato dalla tua luce-Io riconosco
quanto la tua ragion parta o descriva.,tutto quello che le tue parole dichiarano o analizzano.
"Però ti prego, dolce padre caro,","Perciò, ti prego, dolce padre caro,"
"che mi dimostri amore, a cui reduci",per insegnarmi cos'è l'amore: hai ridotto
ogne buono operare e 'l suo contraro”.,"di amare ogni bene e il suo contrario."""
"“Drizza”, disse, “ver' me l'agute luci","Disse: ""Dirigete gli occhi affilati del vostro intelletto"
"de lo 'ntelletto, e fieti manifesto",verso di me e che l'errore dei ciechi
l'error de' ciechi che si fanno duci.,che servirebbe da guida sia evidente a voi.
"L'animo, ch'è creato ad amar presto,","L'anima, che si crea in fretta per amare,"
"ad ogne cosa è mobile che piace,","risponde a tutto ciò che piace, solo"
tosto che dal piacere in atto è desto.,non appena la bellezza lo sveglierà per agire.
Vostra apprensiva da esser verace,La tua apprensione disegna un'immagine da
"tragge intenzione, e dentro a voi la spiega,",un vero oggetto e si espande su
sì che l'animo ad essa volger face;,l'oggetto finché l'anima non si sia rivoltata verso di esso;
"e se, rivolto, inver' di lei si piega,","e se l'anima si è voltata,"
"quel piegare è amor, quell'è natura",allora che la propensione è amore-è la natura
che per piacer di novo in voi si lega.,"che si unisce all'anima in te, di nuovo, attraverso la bellezza."
"Poi, come 'l foco movesi in altura","Poi, proprio come le fiamme ascendere perché la forma"
per la sua forma ch'è nata a salire,"di fuoco è stato modellato per volare verso l'alto, verso"
"là dove più in sua matera dura,","la roba della propria sfera, dove dura più a lungo,"
"così l'animo preso entra in disire,","così l'anima, presa, si muove nella brama,"
"ch'è moto spiritale, e mai non posa","un moto dello spirito, mai riposante"
fin che la cosa amata il fa gioire.,finché la cosa amata non l'ha resa gioiosa.
Or ti puote apparer quant'è nascosa,Ora puoi chiaramente vedere quanto profondamente nascosta
la veritate a la gente ch'avvera,la verità è da scrutini che insisterebbero
ciascun amore in sé laudabil cosa;,che ogni amore è in se stesso lodevole;
però che forse appar la sua matera,e sono portati all'errore da parte della materia
"sempre esser buona, ma non ciascun segno","di amore, perché può sembrare-sempre-bene;"
"è buono, ancor che buona sia la cera”.","ma non ogni sigillo va bene, anche se la cera lo è."""
"“Le tue parole e 'l mio seguace ingegno”,","""Il tuo discorso e il mio spirito che l'hanno seguito,"""
"rispuos'io lui, “m'hanno amor discoverto,","Gli risposi: ""Mi hanno mostrato cos'è l'amore;"
ma ciò m'ha fatto di dubbiar più pregno;,ma ciò mi ha riempito di dubbio ancora più grande;
"ché, s'amore è di fuori a noi offerto",perché se l'amore ci è offerto da senza
"e l'anima non va con altro piede,","ed è l'unico piede con cui l'anima cammina,"
"se dritta o torta va, non è suo merto”.","L'anima che va dritta o storta non ha alcun merito."""
"Ed elli a me: “Quanto ragion qui vede,","E lui a me: ""Che ragione può vedere qui,"
dir ti poss'io; da indi in là t'aspetta,"Posso impartire; passato che, per verità di fede,"
"pur a Beatrice, ch'è opra di fede.",E' solo Beatrice che devi aspettare.
"Ogne forma sustanzïal, che setta","Ogni forma sostanziale, contemporaneamente distinta"
"è da matera ed è con lei unita,","dalla materia e ad essa uniti, ingaggiatori"
"specifica vertute ha in sé colletta,","la forza che è distintamente sua,"
"la qual sanza operar non è sentita,",una forza a noi sconosciuta finche' non agisce...
"né si dimostra mai che per effetto,","non è mai mostrato se non nei suoi effetti,"
come per verdi fronde in pianta vita.,proprio come i rami verdi mostrano la vita nelle piante.
"Però, là onde vegna lo 'ntelletto",E così l'uomo non conosce la fonte del suo
"de le prime notizie, omo non sape,",intelligenza delle nozioni primordiali e
"e de' primi appetibili l'affetto,",la sua tendenza verso gli oggetti primitivi del desiderio:
che sono in voi sì come studio in ape,entrambi sono in voi proprio come nelle api c'è
di far lo mele; e questa prima voglia,la voglia di fare il miele; tale volontà primordiale
merto di lode o di biasmo non cape.,"Non merita alcuna lode, e non merita alcuna colpa."
"Or perché a questa ogn'altra si raccoglia,","Ora, che tutti gli altri desideri possano essere conformi"
"innata v'è la virtù che consiglia,","a questa prima volontà, c'è in te, nato,"
e de l'assenso de' tener la soglia.,"il potere che consiglia, custode della soglia"
Quest'è 'l principio là onde si piglia,del vostro assenso: questo è il principio
"ragion di meritare in voi, secondo","su cui il vostro merito può essere giudicato, per esso"
che buoni e rei amori accoglie e viglia.,garner e winnows bramosie buone e malvagie.
"Color che ragionando andaro al fondo,",Quei ragionatori che hanno raggiunto le radici delle cose
s'accorser d'esta innata libertate;,appreso di questa libertà innata; il lascito
però moralità lasciaro al mondo.,"che, così, hanno lasciato al mondo è l'etica."
"Onde, poniam che di necessitate",Anche se permettiamo la necessità
"surga ogne amor che dentro a voi s'accende,","come fonte per ogni amore che brucia in te,"
di ritenerlo è in voi la podestate.,il potere di frenare quell'amore è ancora tuo.
La nobile virtù Beatrice intende,Questo nobile potere è ciò che Beatrice
"per lo libero arbitrio, e però guarda","con il libero arbitrio; ricordatelo dunque,"
"che l'abbi a mente, s'a parlar ten prende”.","se mai dovesse parlartene con te."""
"La luna, quasi a mezza notte tarda,","La luna, ritardata quasi a mezzanotte, ha fatto"
"facea le stelle a noi parer più rade,",le stelle ci sembrano più scarse; è stato modellato
fatta com'un secchion che tuttor arda;,"proprio come un bacino di rame, scintillante, nuovo;"
e correa contra 'l ciel per quelle strade,"e controcorso, ha attraversato quei sentieri il sole"
che 'l sole infiamma allor che quel da Roma,si accende quando quelli di Roma possono vederlo impostare
tra ' Sardi e ' Corsi il vede quando cade.,tra i corsi e i sardi.
E quell'ombra gentil per cui si noma,Quella graziosa ombra per la quale Pietola
"Pietola più che villa mantoana,",ha vinto più fama di qualsiasi città mantovana
del mio carcar diposta avea la soma;,mi aveva liberato dal peso del dubbio che io portavo;
"per ch'io, che la ragione aperta e piana","così che io, avendo raccolto il suo chiaro"
"sovra le mie quistioni avea ricolta,","e risposte aperte alle mie domande,"
stava com'om che sonnolento vana.,"come uno che, avvicinandosi al sonno, ha visioni casuali."
Ma questa sonnolenza mi fu tolta,Ma la prontezza per il sonno era improvvisamente
subitamente da gente che dopo,"portata via da me da persone che, dietro"
le nostre spalle a noi era già volta.,"le nostre spalle, girò già nella nostra direzione."
E quale Ismeno già vide e Asopo,"Proprio come i vecchi menù e Asopus,"
"lungo di sé di notte furia e calca,","di notte, lungo le loro rive, videro folle e clamori"
"pur che i Teban di Bacco avesser uopo,","ogni volta che i Tebani dovevano chiamare Bacchus,"
"cotal per quel giron suo passo falca,",tale era la folla arcuata che si curvava intorno
"per quel ch'io vidi di color, venendo,","quel cerchio, guidato su, come ho limato,"
cui buon volere e giusto amor cavalca.,con la giusta volontà e con l'amore giusto.
"Tosto fur sovr'a noi, perché correndo","Presto ci si avvicinò tutta quella potente folla,"
si movea tutta quella turba magna;,"corsero e corsero; e due davanti a loro,"
e due dinanzi gridavan piangendo:,"che piangevano gridando: ""Nel suo cammino, Maria"
“Maria corse con fretta a la montagna;,"fatto in fretta per raggiungere la montagna, e, in ordine"
"e Cesare, per soggiogare Ilerda,","per conquistare Lérida, prima spinta Cesare"
punse Marsilia e poi corse in Ispagna”.,"contro Marsiglia, e poi in Spagna si precipitò."""
"“Ratto, ratto, che 'l tempo non si perda","Dopo di loro, gli altri gridavano: ""Presto, presto,"
"per poco amor”, gridavan li altri appresso,",affinché il tempo non si perda per mancanza d'amore;
“che studio di ben far grazia rinverda”.,"dove l'impulso del bene è appassionato, la grazia trova nuovo verde."""
“O gente in cui fervore aguto adesso,"""O gente in cui ardente fervore ora"
ricompie forse negligenza e indugio,può compensare il bradipo e la negligenza
"da voi per tepidezza in ben far messo,","hai mostrato nel fare il buon mezzo-di cuore,"
"questi che vive, e certo i' non vi bugio,","Lui... che e' vivo, e di sicuro non mento."
"vuole andar sù, pur che 'l sol ne riluca;",a voi-sarebbe salire sopra non appena lui
però ne dite ond'è presso il pertugio”.,ha visto il sole riaccendere su di noi;
Parole furon queste del mio duca;,"allora, dicci dove si trova il passaggio a portata di mano."""
e un di quelli spirti disse: “Vieni,La mia guida ha detto questo. Una delle anime ha risposto:
"di retro a noi, e troverai la buca.","""Vieni, seguici, e troverai il gap."
"Noi siam di voglia a muoverci sì pieni,",Siamo cosi' ansiosi di avanzare...
"che restar non potem; però perdona,","non possiamo fermarci e perdonarci,"
se villania nostra giustizia tieni.,Prendi la nostra penitenza per scortesia.
Io fui abate in San Zeno a Verona,Ero l'abate di San Zeno a Verona.
"sotto lo 'mperio del buon Barbarossa,","sotto il dominio del valoroso Barbarossa,"
di cui dolente ancor Milan ragiona.,di cui Milano parla ancora con tanto dolore.
"E tale ha già l'un piè dentro la fossa,","E ce n'è uno con un piede nella tomba,"
"che tosto piangerà quel monastero,","che presto piangerà sopra quel monastero,"
e tristo fia d'avere avuta possa;,"lamentandosi che una volta aveva il potere lì,"
"perché suo figlio, mal del corpo intero,","perché, al posto del suo vero pastore,"
"e de la mente peggio, e che mal nacque,","mettere uno che era unsuono di corpo e,"
ha posto in loco di suo pastor vero”.,"ancora di più, della mente, e nato nel peccato-suo figlio."""
"Io non so se più disse o s'ei si tacque,",Non so se ha detto di piu' o se ha taciuto...
tant'era già di là da noi trascorso;,aveva già corso così lontano da noi;
"ma questo intesi, e ritener mi piacque.",Ma ho sentito questo e mi ha fatto piacere sentirlo.
E quei che m'era ad ogne uopo soccorso,E colui che è stato il mio aiuto in ogni necessità
disse: “Volgiti qua: vedine due,"disse: ""Giratevi: guardate quei due che stanno arrivando"
venir dando a l'accidïa di morso”.,"le cui parole si beffano del bradipo."" E ho sentito quei due dire"
Di retro a tutti dicean: “Prima fue,"dietro tutto il resto: ""Quelli per i quali"
"morta la gente a cui il mar s'aperse,",il mare diviso era morto prima del Giordano
che vedesse Iordan le rede sue.,videro coloro che ne avevano ereditato le terre;
E quella che l'affanno non sofferse,e coloro che non hanno sofferto le prove fino
