Original,Translate_IT
Quel color che viltà di fuor mi pinse,"Quella tonalità che la codardia mi ha fatto venire addosso,"
"veggendo il duca mio tornare in volta,","Guardando il mio direttore girare indietro,"
più tosto dentro il suo novo ristrinse.,Presto represso dentro di lui il suo nuovo colore.
Attento si fermò com'uom ch'ascolta;,"Ha smesso di essere attento, come un uomo che ascolta,"
ché l'occhio nol potea menare a lunga,Perché l'occhio non poteva condurlo lontano
per l'aere nero e per la nebbia folta.,"Attraverso l'aria nera, e attraverso la nebbia pesante."
"“Pur a noi converrà vincer la punga”,","""Ancora dobbiamo vincere l'incontro."""
"cominciò el, “se non ... Tal ne s'offerse.","Iniziò: ""Else... questo ci offrì se stessa..."
Oh quanto tarda a me ch'altri qui giunga!”.,"Oh, quanto a lungo arrivera' qualcuno qui!"""
I' vidi ben sì com'ei ricoperse,"Beh, l'ho percepito, non appena l'inizio"
"lo cominciar con l'altro che poi venne,","Si è coperto di quello che è successo dopo,"
che fur parole a le prime diverse;,Che erano parole molto diverse dalla prima;
"ma nondimen paura il suo dir dienne,","Ma il suo modo di dire mi ha dato paura,"
perch'io traeva la parola tronca,"Perche' ho fatto la frase rotta,"
forse a peggior sentenzia che non tenne.,Forse con un significato peggiore di quello che aveva lui.
“In questo fondo de la trista conca,"""In questo fondo della dolente conchiglia"
"discende mai alcun del primo grado,","Qualunque discende dalla prima elementare,"
che sol per pena ha la speranza cionca?”.,"Quale per il suo dolore ha tagliato solo la speranza?"""
Questa question fec'io; e quei “Di rado,Questa domanda mi ha posto; e mi ha risposto:
"incontra”, mi rispuose, “che di noi","""Seldom viene a passare che uno di noi"
faccia il cammino alcun per qual io vado.,Fa il viaggio su cui vado.
"Ver è ch'altra fïata qua giù fui,","È vero, una volta prima che io qui sotto"
congiurato da quella Eritón cruda,"E' stato evocato da quel spietato Erictho,"
che richiamava l'ombre a' corpi sui.,che richiamarono le ombre ai loro corpi.
"Di poco era di me la carne nuda,","Nudo di me corto mentre la carne era stata,"
"ch'ella mi fece intrar dentr'a quel muro,","Prima che dentro quel muro mi facesse entrare,"
per trarne un spirto del cerchio di Giuda.,per portare uno spirito dal cerchio di Giuda;
"Quell'è 'l più basso loco e 'l più oscuro,","Questa è la regione più bassa e la più buia,"
e 'l più lontan dal ciel che tutto gira:,E il più lontano dal cielo che circonda tutto.
ben so 'l cammin; però ti fa sicuro.,Conosco bene la strada; quindi siate rassicurati.
Questa palude che 'l gran puzzo spira,"Questa fen, che una prodigiosa puzza esala,"
"cigne dintorno la città dolente,","Compagni sulla città dolent,"
u' non potemo intrare omai sanz'ira”.,"Dove ora non possiamo entrare senza rabbia."""
"E altro disse, ma non l'ho a mente;","E più ha detto, ma non in mente che ce l'ho;"
però che l'occhio m'avea tutto tratto,Perché il mio occhio mi aveva disegnato
"ver' l'alta torre a la cima rovente,","Tow'rds è l'alta torre con la vetta in fiamme rosse,"
dove in un punto furon dritte ratto,Dove in un attimo vidi che sveltivo l'innalzamento
"tre furïe infernal di sangue tinte,","Le tre furie infernali macchiate di sangue,"
"che membra feminine avieno e atto,","che aveva le membra delle donne e dei loro mien,"
e con idre verdissime eran cinte;,E con le idras più verdi erano begirt;
"serpentelli e ceraste avien per crine,","Piccoli serpenti e cerasti erano le loro trecce,"
