Original,Translate_IT_1
"Cominciando adunque, dico che la stella di Venere due fiate rivolta era in quello suo cerchio che la fa parere serotina e matutina secondo diversi tempi, apresso lo trapassamento di quella Beatrice beata che vive in cielo colli angeli e in terra colla mia anima, quando quella gentile donna [di] cui feci menzione nella fine della Vita Nova, parve primamente, acompagnata d'Amore, alli occhi miei e prese luogo alcuno nella mia mente.","Posso iniziare, dunque, dicendo che dopo la morte della beata Beatrice, che vive in cielo con gli angeli e sulla terra con la mia anima, la stella di Venere ha completato due rivoluzioni in quel suo cerchio che la porta in vista la sera o la mattina, secondo il periodo dell'anno, quando quella nobile signora di cui ho fatto menzione alla fine della Nuova Vita apparve per la prima volta davanti ai miei occhi accompagnata dall'Amore, e fece un certo posto per se stessa nella mia mente."
"E sì come [è] ragionato per me nello allegato libello, più da sua gentilezza che da mia elezione venne ch'io ad essere suo consentisse; ché passionata di tanta misericordia si dimostrava sopra la mia vedovata vita, che li spiriti delli occhi miei a lei si fero massimamente amici. E così fatti, dentro [da me] lei poi fero tale, che lo mio beneplacito fue contento a disposarsi a quella imagine.","Come racconto in quel piccolo libro, avvenne, piuttosto che a causa della sua nobiltà che a mia scelta, che acconsentì ad essere suo, perché si mostrò commossa da tanta profonda compassione per la mia vita vedova che gli spiriti dei miei occhi si fecero suoi amici sopra ogni altra cosa. Divenutasi così, essi formarono allora una tale impressione di lei dentro di me che la mia volontà fu attirata a trovare la sua felicità mettendosi a disposizione di quell'immagine."
"Ma però che non subitamente nasce amore e fassi grande e viene perfetto, ma vuole tempo alcuno e nutrimento di pensieri, massimamente là dove sono pensieri contrari che lo 'mpediscano, convenne, prima che questo nuovo amore fosse perfetto, molta battaglia [essere] intra lo pensiero del suo nutrimento e quello che li era contrario, lo quale per quella gloriosa Beatrice tenea ancora la rocca della mia mente:","Tuttavia, non è in un istante che l'amore nasce, cresce e raggiunge la perfezione: richiede un certo scorrere di tempo e nutrimento dai pensieri, soprattutto dove i pensieri contrari ne ostacolano il progresso. Quindi, prima che questo nuovo amore possa diventare perfetto, si doveva compiere una grande lotta tra il pensiero che lo nutriva e il pensiero che lo opponeva, cioè il pensiero che ancora teneva la cittadella della mia mente a nome della gloriosa Beatrice."
"però che l'uno era soccorso dalla parte [della vista] dinanzi continuamente, e l'altro dalla parte della memoria di dietro; e lo soccorso dinanzi ciascuno die crescea, che far non potea l'altro, comen[dan]te quella, che impediva in alcuno modo a dare indietro il volto; per che a me parve sì mirabile, e anche duro a sofferire, che io nol potei sostenere.","Dal momento che uno ha attirato continuamente l'aiuto da ciò che era prima, cioè, da quella signora, mentre l'altro ha attirato il suo aiuto da ciò che era dietro, cioè dalla mia memoria, e dal momento che l'aiuto tratto da ciò che era prima è cresciuto con ogni giorno che passa, qualcosa reso impossibile per l'altro dal nuovo pensiero, che ha completamente impedito qualsiasi sguardo indietro tutto questo mi sembrava così sorprendente, e una tale esperienza dolorosa, che non sono stato in grado di sopportarlo."
"[E] quasi esclamando, e per iscusare me della vari[e]tade, nella quale parea me avere manco di fortezza, dirizzai la voce mia in quella parte onde procedeva la vittoria del nuovo pensiero, che era virtuosissimo sì come vertù celestiale; e cominciai a dire:Voi che 'ntendendo il terzo ciel movete.","In quello che è stato subito un grido dal cuore e un tentativo di giustificare il cambiamento appena avvenuto in me, che sembrava implicare una mancanza di forza da parte mia, ho diretto la mia voce al quarto da dove è fluito la vittoria del nuovo pensiero, che aveva tutta la forza di un potere tratto dal cielo. Ho iniziato con le parole: Tu che muovi il terzo cielo per comprensione."
"Allo 'ntendimento della quale canzone bene imprendere, conviene prima conoscere le sue parti, sì che leggiero sarà poi lo suo intendimento a vedere. Acciò che più non sia mestiere di predicere queste parole per le sposizioni dell'altre, dico che questo ordine che in questo trattato si prenderà, tenere intendo per tutti li altri.","Per capire correttamente questo canzone, il lettore deve prima sapere come è diviso, perché questo gli permetterà in seguito di comprenderlo facilmente. Per evitare la necessità di dover prefissare questa stessa osservazione ai commentari sugli altri canzoni, dichiaro qui che il modo di procedere adottato in questo libro, vale a dire, quello di trattare ogni parte a sua volta, è quello che intendo seguire in tutti i libri successivi."
"Adunque dico che la canzone proposta è contenuta da tre parti principali. La prima è lo primo verso di quella: nella quale s'inducono a udire ciò che dire intendo certe Intelligenze, o vero per più usato modo volemo dire Angeli, le quali sono alla revoluzione del cielo di Venere sì come movitori di quello.","Il canzone di cui sopra, quindi, ha tre parti principali. Il primo consiste nella prima stanza; in questo, alcune Intelligenze (o, come diremmo più comunemente, Angeli) sono sollecitate ad ascoltare ciò che propongo di dire, in particolare quelle Intelligenze che causano la rivoluzione del cielo di Venere."
La seconda è li tre versi che appresso del primo seguono: nel[la] quale si manifesta quel che dentro spiritualmente si sentiva intra' diversi pensieri.,La seconda parte consiste delle tre strofe successive; in questa è descritto lo scambio tra pensieri contrastanti che ha avuto luogo nelle profondità del mio spirito.
"La terza è lo quinto e l'ultimo verso: nella quale sì vuole l'uomo parlare all'opera medesima, quasi a confortare quella.","Il terzo consiste della quinta e ultima strofa; in questo punto l'autore è quello di affrontare il lavoro stesso, come se offrendogli incoraggiamento. Come è stato detto sopra, ciascuna delle tre parti sarà spiegato a sua volta."
"E queste tutte e tre parti per ordine sono, come è detto di sopra, a dimostrare.",
,
,
,
,
,
