Original,Translate_IT
Ne l'ora che non può 'l calor dïurno,Era l'ora in cui il caldo diurno
"intepidar più 'l freddo de la luna,","Non si può più riscaldare il freddo della luna,"
"vinto da terra, e talor da Saturno","sconfitti dalla terra, o per avventura Saturno,"
- quando i geomanti lor Maggior Fortuna,Quando geomancers loro Fortuna Maggiore
"veggiono in orïente, innanzi a l'alba,",Vedi nell'oriente prima dell'alba
"surger per via che poco le sta bruna -,","Sorgere per un sentiero che a lungo non rimane oscuro,"
"mi venne in sogno una femmina balba,","Mi venne in sogno una donna balbuziente,"
"ne li occhi guercia, e sovra i piè distorta,","Squint nei suoi occhi, e nei suoi piedi distorto,"
"con le man monche, e di colore scialba.",Con mani disgregate e di tonalità di selva.
Io la mirava; e come 'l sol conforta,L'ho guardata; e come il sole ristabilisce
"le fredde membra che la notte aggrava,","I membri frigi che la notte si innamora,"
così lo sguardo mio le facea scorta,Anche così il mio sguardo ha reso volgare
"la lingua, e poscia tutta la drizzava",La sua lingua e la fece ererere in seguito
"in poco d'ora, e lo smarrito volto,","In poco tempo, e il volto perduto"
"com'amor vuol, così le colorava.",Come l'amore lo desidera così in lei ha fatto colore.
"Poi ch'ell'avea 'l parlar così disciolto,","Quando in questo modo ebbe il suo discorso sciolto,"
"cominciava a cantar sì, che con pena","E' andata a cantare così, che con difficoltà"
da lei avrei mio intento rivolto.,Avrei potuto allontanare i miei pensieri da lei.
"“Io son”, cantava, “io son dolce serena,","""Io sono,"" cantava, ""Io sono la sirena dolce"
che ' marinari in mezzo mar dismago;,"Che mariners in mezzo al principale unman,"
tanto son di piacere a sentir piena!,Sono così pieno di piacevolezza da sentire.
Io volsi Ulisse del suo cammin vago,Ho disegnato Ulisse dalla sua strada errante.
"al canto mio; e qual meco s'ausa,",Alla mia canzone e a chi abita con me
rado sen parte; sì tutto l'appago!”.,"Raramente se ne va così tutto lo contento."""
"Ancor non era sua bocca richiusa,","La sua bocca non era ancora chiusa di nuovo, prima"
quand'una donna apparve santa e presta,Appariva una Signora santa e sveglia
lunghesso me per far colei confusa.,Vicino al mio fianco per metterla in confusione.
"“O Virgilio, Virgilio, chi è questa?”,","""Virgilio, o Virgilio! Chi è questo?"""
fieramente dicea; ed el venìa,"Sternamente disse, e lui si stava avvicinando"
con li occhi fitti pur in quella onesta.,Con gli occhi ancora fissi su quello modesto.
"L'altra prendea, e dinanzi l'apria","Colpì l'altro e di fronte si aprì,"
"fendendo i drappi, e mostravami 'l ventre;","le sue vesti, e il suo ventre mi mostrò;"
quel mi svegliò col puzzo che n'uscia.,Questo mi ha svegliato con la puzza che ne usciva.
