Original,Translate_IT
Ora era onde 'l salir non volea storpio;,"Non ci impedisce di camminare nel parlare, Red nel camminare;"
ché 'l sole avëa il cerchio di merigge,"La corsa si è svolta così rapidamente durante la conversazione,"
lasciato al Tauro e la notte a lo Scorpio:,Come una nave con un buon vento che piange.
"per che, come fa l'uom che non s'affigge","E le ombre, come sembrava, due volte morte,"
"ma vassi a la via sua, che che li appaia,","Si meravigliano per gli occhi,"
"se di bisogno stimolo il trafigge,",Dal momento che hanno notato la mia vita terrena.
"così intrammo noi per la callaia,","""Buona corsa,"" continuai, ""sarebbe stato,"
uno innanzi altro prendendo la scala,"A trasferirsi al luogo che gli ha dato l'ordine,"
che per artezza i salitor dispaia.,Non era fermato da noi due.
E quale il cicognin che leva l'ala,"Ma dimmi, dov'è Piccarda?"
"per voglia di volare, e non s'attenta","Da cui ogni sguardo ora poggia su di me,"
"d'abbandonar lo nido, e giù la cala;","È stata una volta lodata dalla chiamata nella vita?"""
tal era io con voglia accesa e spenta,"""Lei, mia sorella, una volta così bella come bene,"
"di dimandar, venendo infino a l'atto","Portate dove riconosciamo la luce eterna,"
che fa colui ch'a dicer s'argomenta.,"La corona del trionfo con coraggio allegro."""
"Non lasciò, per l'andar che fosse ratto,","Parlando, e su di esso: ""Qui si possono chiamare tutti,"
"lo dolce padre mio, ma disse: “Scocca","Poiché, allontanati dal digiuno salutare,"
"l'arco del dir, che 'nfino al ferro hai tratto”.",Qualcun altro non conoscerebbe mai l'altro.
Allor sicuramente apri' la bocca,"Guarda là', ha parlato, il dito è tornato."
e cominciai: “Come si può far magro,"""La Buonagiunta, guarda là il lascito,"
là dove l'uopo di nodrir non tocca?”.,"Di fame più di chiunque altro, devastato,"
“Se t'ammentassi come Meleagro,Il povero là ha abbracciato la chiesa sana.
"si consumò al consumar d'un stizzo,",Era di Tours e sta perdendo un po' di vergogna.
"non fora”, disse, “a te questo sì agro;","Dall'anguilla che beve piangendo con digiuni pesanti."""
"e se pensassi come, al vostro guizzo,",Ancora sceglie alcuni dalla folla
"guizza dentro a lo specchio vostra image,",E chiamalo... e' stato un piacere per tutti.
ciò che par duro ti parrebbe vizzo.,E nessuno aveva un aspetto oscuro e oscuro.
"Ma perché dentro a tuo voler t'adage,","Ho visto il Bonifaz, che ha un sacco di gente"
ecco qui Stazio; e io lui chiamo e prego,"Concimato di grasso d'allevamento; l'Ubaldin,"
che sia or sanator de le tue piage”.,Colui che sbatteva la fame sui denti;
"“Se la veduta etterna li dislego”,","Vide la Marchese, che, nonostante tutto, tirava"
"rispuose Stazio, “là dove tu sie,","Dalla sua brocca, che bruciava solo la sete,"
discolpi me non potert'io far nego”.,E a cui la bocca sembrava sempre asciutta.
"Poi cominciò: “Se le parole mie,","Ma come chi ha visto molto, una sola scelta."
"figlio, la mente tua guarda e riceve,","Ora la mia faccia verso il Buonagiunt,"
lume ti fiero al come che tu die.,Quello che sembrava conoscermi meglio.
"Sangue perfetto, che poi non si beve","Egli mormora in se stesso e dalla sua bocca,"
"da l'assetate vene, e si rimane","A cui qui si vendicano i peccati del ghiottone,"
"quasi alimento che di mensa leve,",È stato rivelato qualcosa come la parola Gentucca.
prende nel core a tutte membra umane,"Dissi: ""Colui che hai lasciato il silenzio"
"virtute informativa, come quello","""Sembrerà che sembri lussurioso, parli così che si capisca,"
ch'a farsi quelle per le vene vane.,"E tu e me accolga il tuo parlare."""
"Ancor digesto, scende ov'è più bello","E lui: ""Una donna che ancora si spoglia,"
tacer che dire; e quindi poscia geme,"Un giorno, alla mia citta', ti dara'..."
sovr'altrui sangue in natural vasello.,Per quanto tu possa biasimare questa citta'.
"Ivi s'accoglie l'uno e l'altro insieme,","Porterai il discorso con te,"
"l'un disposto a patire, e l'altro a fare","E tradisci la mia marmotta, in breve tempo"
per lo perfetto loco onde si preme;,Ti dira' la verita' piu' chiaramente.
"e, giunto lui, comincia ad operare","Ma di', lo vedo nel mio dolore,"
"coagulando prima, e poi avviva","Che ha trovato quei nuovi sensi, cominciando:"
ciò che per sua matera fé constare.,"""Donne che conoscete l'amore."""
Anima fatta la virtute attiva,"Io risposi: ""A quel soffio d'amore udii con serenità;"
"qual d'una pianta, in tanto differente,","Quello che mi dice sempre, lo avverto."
"che questa è in via e quella è già a riva,","E scrivilo, non pensando a me stesso."""
"tanto ovra poi, che già si move e sente,","""Il laccio, fratello,"" ha detto, ""vedo chiaramente,"
come spungo marino; e indi imprende,Il mantenuto dal nuovo stile dolce
ad organar le posse ond'è semente.,"Mi ha preso da questa parte, Guitton e il notaio."
"Or si spiega, figliuolo, or si distende","Vedo che fate solo l'amore,"
"la virtù ch'è dal cor del generante,","E la vostra piuma segue il suo modo di peccare,"
dove natura a tutte membra intende.,Ma non l'abbiamo fatta accendere.
"Ma come d'animal divegna fante,","Chi, in cerca di applausi, li frega di bottino,"
"non vedi tu ancor: quest'è tal punto,","Date gay invece di ciò che la natura vi ha dato."""
"che più savio di te fé già errante,",Egli taceva e sembrava soddisfatto e soddisfatto.
sì che per sua dottrina fé disgiunto,"Come uccelli che si spostano verso il Nilo in inverno,"
