Original,Translate_IT
"Luogo è in inferno detto Malebolge,","All'inferno c'è un luogo detto Malefosse,"
"tutto di pietra di color ferrigno,","composto da rocce del colore del ferro,"
come la cerchia che dintorno il volge.,come l’intero cerchio che lo circonda.
Nel dritto mezzo del campo maligno,Proprio in mezzo a questa triste pianura
"vaneggia un pozzo assai largo e profondo,","si apre un buco come un pozzo molto largo e molto profondo,"
di cui suo loco dicerò l'ordigno.,di cui devo dire altrove lo stato e l'ordinanza.
Quel cinghio che rimane adunque è tondo,"Un ampio recinto circonda tutto questo sito,"
"tra 'l pozzo e 'l piè de l'alta ripa dura,","tra il bordo del pozzo e il piede della roccia,"
e ha distinto in dieci valli il fondo.,e il suo fondo si divide in dieci gironi distinti.
"Quale, dove per guardia de le mura",Come a volte si vedono alcune fortezze.
"più e più fossi cingon li castelli,","che, per meglio proteggere le loro mura, si circondano"
"la parte dove son rende figura,","molti fossati che formano la loro cintura,"
tale imagine quivi facean quelli;,questo è anche l'aspetto dei gironi di là;
e come a tai fortezze da' lor sogli,"e come si vede il ponte di un castello forte,"
"a la ripa di fuor son ponticelli,","che slancia dalla soglia fino all'orlo della scarpa,"
così da imo de la roccia scogli,"così si lanciavano là, dall'orlo del precipizio,"
movien che ricidien li argini e ' fossi,"rocce che, tagliando le talu e le fosse,"
infino al pozzo che i tronca e raccogli.,Erano tanti i ponti che si avvicinavano al pozzo.
"In questo luogo, de la schiena scossi","Fu in quel luogo che ci ritrovammo,"
"di Gerïon, trovammoci; e 'l poeta",Sbarcando dalla schiena di Gerione; la mia guida
"tenne a sinistra, e io dietro mi mossi.","Prese subito a sinistra, e seguii i suoi passi."
"A la man destra vidi nova pieta,",Alla mia destra hai visto nuovi castighi.
"novo tormento e novi frustatori,",e nuovi tormenti e nuovi carnefici
di che la prima bolgia era repleta.,Nui riempiva di orrore questa nuova fossa.
Nel fondo erano ignudi i peccatori;,Tutti i peccatori di sotto erano nudi. Camminavano
"dal mezzo in qua ci venien verso 'l volto,","al di sotto del centro, come al nostro incontro,"
"di là con noi, ma con passi maggiori,","e gli altri verso di loro, ma con un passo più frettoloso."
"come i Roman per l'essercito molto,","Così a Roma, a causa della stampa"
"l'anno del giubileo, su per lo ponte",durante il giubileo fu stabilito questo ordine
"hanno a passar la gente modo colto,","secondo il quale la gente deve passare il ponte,"
che da l'un lato tutti hanno la fronte,Da un lato i passanti vedono
"verso 'l castello e vanno a Santo Pietro,","davanti a loro il castello, mentre vanno verso San Pietro,"
da l'altra sponda vanno verso 'l monte.,e gli altri se ne voltarono verso la montagna.
"Di qua, di là, su per lo sasso tetro",Sulle rocce si vedevano in luoghi
"vidi demon cornuti con gran ferze,","alcuni demoni cornuti e armati di fruste,"
che li battien crudelmente di retro.,che colpivano duramente le ombre dietro.
Ahi come facean lor levar le berze,"Come li fanno giocare sempre con i tacchi,"
a le prime percosse! già nessuno,"al primo colpo, tanto che nessuno aspetta più"
le seconde aspettava né le terze.,"che il secondo colpo piova, e molto meno il terzo!"
"Mentr'io andava, li occhi miei in uno","Camminando così, il mio sguardo si fermò"
furo scontrati; e io sì tosto dissi:,"su uno di loro, e subito dico in me stesso:"
“Già di veder costui non son digiuno”.,“Questa figura non è certo nuova!”
Per ch'ïo a figurarlo i piedi affissi;,"Sospendo i miei passi, per riconoscerlo meglio;"
"e 'l dolce duca meco si ristette,","la mia dolce guida a sua volta si fermò ad aspettarmi,"
e assentio ch'alquanto in dietro gissi.,Mi ha fatto tornare indietro qualche passo.
E quel frustato celar si credette,"Questo flagellato pensava di passare senza che lo vedessimo,"
"bassando 'l viso; ma poco li valse,","perché abbassava gli occhi; ma ciò non fece nulla,"
"ch'io dissi: “O tu che l'occhio a terra gette,","perché io gli dico: ""O tu, che guardi a terra,"
"se le fazion che porti non son false,","se qualche falsa somiglianza non inganna i miei sensi,"
Venedico se' tu Caccianemico.,Non sei Venedic Caccianemico?
Ma che ti mena a sì pungenti salse?”.,Chi ti ha preparato delle salse così piccanti?”
Ed elli a me: “Mal volontier lo dico;,Egli disse: «Di parlarti non avevo alcun desiderio;
"ma sforzami la tua chiara favella,",Ma sono obbligato a farlo con il tuo linguaggio chiaro.
che mi fa sovvenir del mondo antico.,che mi ricorda il mondo di un tempo.
I' fui colui che la Ghisolabella,È a causa mia che Guisolabella
"condussi a far la voglia del marchese,","si mostrò compiacente ai desideri del marchese,"
come che suoni la sconcia novella.,Nonostante tutto quello che dice la vergognosa notizia.
E non pur io qui piango bolognese;,Non sono l'unico che piange in bolognese;
"anzi n'è questo loco tanto pieno,","perché questo posto è così sovraffollato,"
che tante lingue non son ora apprese,"che non si può trovare, da Saveno a Reno,"
a dicer 'sipa' tra Sàvena e Reno;,di gente che dice sipa di folle così grandi;
"e se di ciò vuoi fede o testimonio,","Se vuoi sapere la prova o la ragione,"
rècati a mente il nostro avaro seno”.,Richiama al tuo spirito il nostro amore per il denaro!”
Così parlando il percosse un demonio,Mi unii a colui che mi guidava.
"de la sua scurïada, e disse: “Via,",e qualche passo più avanti vedemmo davanti a noi
ruffian! qui non son femmine da conio”.,"una roccia che avanzava, che dominava il burrone."
I' mi raggiunsi con la scorta mia;,Grassiamo i suoi fianchi abbastanza facilmente
poscia con pochi passi divenimmo,"e, dopo aver preso a destra sulla sua cresta,"
là 'v' uno scoglio de la ripa uscia.,Voltammo le spalle a queste ronde senza fine.
Assai leggeramente quel salimmo;,Giunti al punto in cui il ponte fa un vuoto
"e vòlti a destra su per la sua scheggia,","per lasciare ai dannati un passaggio al di sotto,"
da quelle cerchie etterne ci partimmo.,"la mia scorta mi disse: ""Fermati, per vedere"
Quando noi fummo là dov'el vaneggia,di fronte alla parvenza dei figli di sventura
"di sotto per dar passo a li sferzati,","di cui non hai potuto incontrare lo sguardo,"
"lo duca disse: “Attienti, e fa che feggia",Perché la loro direzione era anche la nostra”.
"lo viso in te di quest'altri mal nati,",Al di sopra di questo vecchio ponte guardavamo la fila.
ai quali ancor non vedesti la faccia,"Nui, dall'altra parte, veniva contro di noi,"
però che son con noi insieme andati”.,Spinta anche dalla paura della frusta.
Del vecchio ponte guardavam la traccia,"Prima che potessi parlargli, il buon maestro"
"che venìa verso noi da l'altra banda,","Mi disse: «Guarda, questo grande, che viene"
e che la ferza similmente scaccia.,"senza una lacrima all'occhio, nonostante ciò che sente!"
"E 'l buon maestro, sanza mia dimanda,",Guarda come il suo mantenimento è sempre reale!
"mi disse: “Guarda quel grande che vene,","Questo è Jason: il suo coraggio, così come il suo trucco,"
e per dolor non par lagrime spanda:,Aveva privato Colchos del suo bel vello.
quanto aspetto reale ancor ritene!,"Poi passò per l'isola di Lemnos,"
"Quelli è Iasón, che per cuore e per senno","di cui le donne, dal cuore tanto crudele quanto coraggioso,"
li Colchi del monton privati féne.,avevano già dato la morte a tutti i loro uomini.
Ello passò per l'isola di Lenno,"Là, per il suo bell'aspetto, per i suoi discorsi fioriti,"
poi che l'ardite femmine spietate,"Ben presto sedusse la giovane Hypsiphyle,"
tutti li maschi loro a morte dienno.,che aveva ingannato tutte le altre.
Ivi con segni e con parole ornate,"Poi l'ha lasciata, incinta e sola;"
"Isifile ingannò, la giovinetta","Questo è ciò che fa soffrire quaggiù questo tormento,"
che prima avea tutte l'altre ingannate.,che vendica allo stesso tempo l'abbandono di Medea.
"Lasciolla quivi, gravida, soletta;",Quelli che si avvicinavano a lui facevano gli stessi crimini.
tal colpa a tal martiro lui condanna;,E' tutto quello che devi sapere su questo girone.
e anche di Medea si fa vendetta.,e sulle persone che egli preme nei suoi fianchi».
Con lui sen va chi da tal parte inganna;,Siamo arrivati al punto in cui questo stretto sentiero
e questo basti de la prima valle,inizia ad attraversare il secondo
sapere e di color che 'n sé assanna”.,e ne fa la partenza di un'altra arca.
Già eravam là 've lo stretto calle,Noi udimmo gente che gemeva.
"con l'argine secondo s'incrocicchia,","in fondo all'altra fossa e sbuffavano rumorosamente,"
e fa di quello ad un altr'arco spalle.,Darsi da solo dei colpi con le mani.
Quindi sentimmo gente che si nicchia,"I bordi erano pizzicanti, come muffe,"
"ne l'altra bolgia e che col muso scuffa,","del respiro che saleva dal basso e vi si attaccava,"
e sé medesma con le palme picchia.,irrita lo sguardo tanto quanto le narici.
"Le ripe eran grommate d'una muffa,",Il fondo è lontano e l’occhio non arriva.
"per l'alito di giù che vi s'appasta,","a distinguerlo, se non sulla schiena"
che con li occhi e col naso facea zuffa.,"dell'arco, dove la roccia sovrasta di più."
"Lo fondo è cupo sì, che non ci basta","Mettendomi in mezzo, vivo in questo fossato"
loco a veder sanza montare al dosso,Un sacco di uomini che si tuffano in uno sporco
"de l'arco, ove lo scoglio più sovrasta.",come sembrava uscire dalle nostre latrine.
Quivi venimmo; e quindi giù nel fosso,"Esaminando così dall’occhio queste profondità,"
vidi gente attuffata in uno sterco,Ne vedo uno la cui testa è così piena di merda.
che da li uman privadi parea mosso.,che non si può distinguere se è chierico o lai.
"E mentre ch'io là giù con l'occhio cerco,","Si mise a gridare: ""Da dove ti viene l'insolenza"
"vidi un col capo sì di merda lordo,","Guardare a me, più di altri brenoux?"
che non parëa s'era laico o cherco.,"«Gli dissi allora, se la mia memoria è buona,"
Quei mi sgridò: “Perché se' tu sì gordo,"Dovevo vederti da qualche altra parte, ma i capelli erano più secchi."
di riguardar più me che li altri brutti?”.,"Tu sei Alessio Intermini, di Lucca:"
"E io a lui: “Perché, se ben ricordo,",Per questo i miei occhi vanno verso di te più che verso altri».
"già t'ho veduto coi capelli asciutti,","Egli disse, colpendo aspramente il caboche:"
e se' Alessio Interminei da Lucca:,“Vedi dove mi hanno condotto le basse adulazioni.
però t'adocchio più che li altri tutti”.,che portavo sempre sulla punta della lingua!”
"Ed elli allor, battendosi la zucca:","A pochi passi di distanza, il mio maestro disse: ""Avvicinati"
“Qua giù m'hanno sommerso le lusinghe,"e cerca di spingere il tuo sguardo più in profondità,"
ond'io non ebbi mai la lingua stucca”.,perché voglio che i tuoi occhi scoprano la figura
"Appresso ciò lo duca “Fa che pinghe”,","di questa vecchia carne, immonda e sfrenata,"
"mi disse, “il viso un poco più avante,","chi di un'unghia di merda si gratta a volte,"
sì che la faccia ben con l'occhio attinghe,A volte si sdraia o si rimette in piedi:
di quella sozza e scapigliata fante,"E' Thai la puttana, quella che ha risposto,"
"che là si graffia con l'unghie merdose,","quando il suo amante gli disse: ""Il mio dono"
e or s'accoscia e ora è in piedi stante.,"“Ebbe l’orrore di essere di tuo gusto?” – “Sì, meravigliosamente!"
"Taïde è, la puttana che rispuose","Se vedi questa, avremo visto abbastanza."
"al drudo suo quando disse ""Ho io grazie",
"grandi apo te?"": ""Anzi maravigliose!"".",
E quinci sian le nostre viste sazie”.,
