Original,Translate_IT
"Cantando come donna innamorata,","Le sue parole sono state fatte, ma senza interruzione"
continüò col fin di sue parole:,Ha cantato-come una donna innamorata-così:
'Beati quorum tecta sunt peccata!'.,"""Beati quorum tetta sunt peccata!"""
E come ninfe che si givan sole,E proprio come le ninfe che camminavano da sole
"per le salvatiche ombre, disïando","tra le ombre dei boschi,"
"qual di veder, qual di fuggir lo sole,","per vedere e alcuni per fuggire il sole, così lei"
"allor si mosse contra 'l fiume, andando",ha spostato controcorrente mentre camminava lungo
"su per la riva; e io pari di lei,",la riva del fiume; e seguendo la sua breve
picciol passo con picciol seguitando.,"passi con i miei passi, ho fatto il suo passo."
"Non eran cento tra ' suoi passi e ' miei,",I suoi passi e i miei insieme non hanno sommato
"quando le ripe igualmente dier volta,","Cento quando le banche, ancora parallele,"
per modo ch'a levante mi rendei.,Cosi' incurvata che mi trovavo di fronte ad est.
"Né ancor fu così nostra via molta,",Non eravamo andati molto più lontano su quel sentiero
"quando la donna tutta a me si torse,",quando si voltò completamente verso di me e disse:
"dicendo: “Frate mio, guarda e ascolta”.","""Fratello mio, guarda e ascolta"" e vidi"
Ed ecco un lustro sùbito trascorse,un improvviso splendore che ha attraversato
"da tutte parti per la gran foresta,",la potente foresta su tutti i lati - e io
tal che di balenar mi mise in forse.,si chiedeva se il fulmine non avesse colpito.
"Ma perché 'l balenar, come vien, resta,","Ma siccome, quando il fulmine colpisce, si ferma subito,"
"e quel, durando, più e più splendeva,","mentre quella luce, che indugiava, aumentava la sua forza,"
nel mio pensier dicea: 'Che cosa è questa?'.,"Nella mia mente ho chiesto: ""Che cosa è questo?"""
E una melodia dolce correva,E attraverso l'aria incandescente laggiù corse
per l'aere luminoso; onde buon zelo,"dolce melodia; a cui, giusta indignazione"
"mi fé riprender l'ardimento d'Eva,",mi ha fatto rimproverare l'arroganza di Eva
"che là dove ubidia la terra e 'l cielo,","perché dove la terra e il cielo erano obbedienti,"
"femmina, sola e pur testé formata,","una donna solitaria, appena creata,"
non sofferse di star sotto alcun velo;,trovato alcun velo al di là della resistenza;
"sotto 'l qual se divota fosse stata,","se fosse stata devota sotto il suo velo,"
avrei quelle ineffabili delizie,Avrei dovuto assaporare quegli ineffabili
sentite prima e più lunga fïata.,"delizie prima, e per un tempo più lungo."
