Original,Translate_IT
Quando colui che tutto 'l mondo alluma,Nel momento in cui colui che fa da noi il giorno
"de l'emisperio nostro sì discende,","scende sull’orizzonte, lasciando il nostro emisfero,"
"che 'l giorno d'ogne parte si consuma,","e da ogni parte muore la luce del giorno,"
"lo ciel, che sol di lui prima s'accende,","il cielo, che prende da lui la sua prima luce,"
subitamente si rifà parvente,"diventa splendente presto e all'improvviso,"
"per molte luci, in che una risplende;",grazie alle numerose fiaccole che ne ripetono solo uno.
"e questo atto del ciel mi venne a mente,","È questo aspetto del cielo che mi venne in mente,"
come 'l segno del mondo e de' suoi duci,quando l’emblema del mondo e di coloro che lo conducono
nel benedetto rostro fu tacente;,"mise fine al suo discorso, chiudendo il becco benedetto;"
"però che tutte quelle vive luci,","perché quasi nello stesso istante, di tutti questi vividi scoppi"
"vie più lucendo, cominciaron canti","Divenuti più brillanti, si alzarono dei canti."
da mia memoria labili e caduci.,che sono volati via dalla mia scarsa memoria.
"O dolce amor che di riso t'ammanti,","O dolce amore senza fine, velato in un sorriso,"
"quanto parevi ardente in que' flailli,","come sembravi infiammato, in questi flauti"
ch'avieno spirto sol di pensier santi!,Il cui suono non risponde che a pensieri santi!
Poscia che i cari e lucidi lapilli,"Poi, quando questi gioielli al dolce e caro splendore,"
ond'io vidi ingemmato il sesto lume,"di cui vidi incastonare la sesta luce,"
"puoser silenzio a li angelici squilli,","Imponevano silenzio agli echi angelici,"
udir mi parve un mormorar di fiume,Ho sentito in lontananza il rumore di un fiume.
"che scende chiaro giù di pietra in pietra,","il cui flusso trasparente discende da pietra in pietra,"
mostrando l'ubertà del suo cacume.,della sua prima vena che indica l’abbondanza.
E come suono al collo de la cetra,Come il suono prende forma sul collo
"prende sua forma, e sì com'al pertugio","dell'aria, o nell'aria che si fa penetrare"
"de la sampogna vento che penètra,","per lo stretto boccone di qualche candeggina,"
"così, rimosso d'aspettare indugio,","Allo stesso modo, impaziente, non volendo più aspettare,"
quel mormorar de l'aguglia salissi,quel mormorio saliva e sfuggiva dall'aquila
"su per lo collo, come fosse bugio.",e gli usciva dal collo come da un tubo d’organo.
"Fecesi voce quivi, e quindi uscissi",In seguito divenne una voce che uscì
"per lo suo becco in forma di parole,","fuori del suo becco aperto, sotto forma di parole,"
