Original,Translate_IT
Già si godeva solo del suo verbo,Già lo spirito di Dio si rallegrava da solo
"quello specchio beato, e io gustava","Alla sua parola... e io, con la caramella..."
"lo mio, temprando col dolce l'acerbo;","Il bittre moderato, godeva il mio."
e quella donna ch'a Dio mi menava,"E quella donna, all'Altissimo mio condottiero,"
disse: “Muta pensier; pensa ch'i' sono,"Dice: ""Cambia il pensiero, io vivo"
presso a colui ch'ogne torto disgrava”.,"Vicino a lui, il mite immeritata sofferenza."""
Io mi rivolsi a l'amoroso suono,"Io, rivolto verso il dolce stone d'amore,"
del mio conforto; e qual io allor vidi,"Potete guardare l'amore negli occhi guariti,"
"ne li occhi santi amor, qui l'abbandono:",Che non cantero' in questa zona bassa.
"non perch'io pur del mio parlar diffidi,",Perché non solo la lingua devo disprezzare;
ma per la mente che non può redire,"Anche la memoria non torna, non torna"
"sovra sé tanto, s'altri non la guidi.","Dal volo della grazia, verso la stessa Aun."
"Tanto poss'io di quel punto ridire,",Non posso che dire di quel momento:
"che, rimirando lei, lo mio affetto","Sentivo ogni desiderio di fuggire dal petto,"
"libero fu da ogne altro disire,","Quando ho aperto lo sguardo alla Signora,"
"fin che 'l piacere etterno, che diretto","Fino a quando non sembrò egli stesso dal suo occhio,"
"raggiava in Bëatrice, dal bel viso","L'aria eterna, dalla bella faccia"
mi contentava col secondo aspetto.,"Nella seconda visione mi ha concesso,"
"Vincendo me col lume d'un sorriso,",Sconfiggetemi con un sorriso di luce.
ella mi disse: “Volgiti e ascolta;,"""Non solo per me nell'occhio è paradiso."""
ché non pur ne' miei occhi è paradiso”.,"Ha detto: ""Alzati, metti gli occhi li'!."""
Come si vede qui alcuna volta,"Come mi è piaciuto l'amore sulla terra,"
"l'affetto ne la vista, s'elli è tanto,","Lei sorride su un amico,"
"che da lui sia tutta l'anima tolta,","Colui che ha lasciato tutta la sua anima a lei,"
"così nel fiammeggiar del folgór santo,",Mostrando così splendore e piacere nuvoloso
"a ch'io mi volsi, conobbi la voglia","Lo spirito del primogenito, il desiderio amorevole,"
in lui di ragionarmi ancora alquanto.,A me basta parlare con un solo discorso:
El cominciò: “In questa quinta soglia,"""In questo albero di quinto gradino qui,"
de l'albero che vive de la cima,"Colui che tira il cibo dalla cima e la vita,"
"e frutta sempre e mai non perde foglia,","Sempre ricco di frutta e foglie fresche ornamentali,"
"spiriti son beati, che giù, prima",Sono Selge che si alzano prima che si alzino
"che venissero al ciel, fuor di gran voce,",Il cielo ha gridato nella vostra valle terrestre
sì ch'ogne musa ne sarebbe opima.,Con la gloria della musa dato materiale ricco.
Però mira ne' corni de la croce:,"Guarda le braccia sul segno della croce,"
"quello ch'io nomerò, lì farà l'atto",E tutti quelli che ho chiamato...
che fa in nube il suo foco veloce”.,"Come nella nuvola, il loro raggio di fuoco più veloce."
Io vidi per la croce un lume tratto,"E guarda, una luce, un fulmine veloce, bruciato,"
"dal nomar Iosuè, com'el si feo;","Per il nome di Giosuè, così che io parola"
né mi fu noto il dir prima che 'l fatto.,E fatto in un momento riconosciuto.
E al nome de l'alto Macabeo,"Poi chiamò Maccabeo, e là"
"vidi moversi un altro roteando,","Fuoco orbitante penetrato brillantemente,"
e letizia era ferza del paleo.,E la gioia scacciò la trottola sana.
Così per Carlo Magno e per Orlando,"Quando Carlo Magno e Roland suonò,"
"due ne seguì lo mio attento sguardo,",Seguirò con tanta attenzione lo splendore quando si
com'occhio segue suo falcon volando.,Segue il falco che si agita.
Poscia trasse Guiglielmo e Rinoardo,"Wilhelm mi guardò verso la croce,"
e 'l duca Gottifredi la mia vista,"E Rinoard, con il suo nome Klange."
"per quella croce, e Ruberto Guiscardo.","Anche il duca Gottfried, Robert Guiscard."
"Indi, tra l'altre luci mota e mista,",Si mescolava con l'appassionante tribolazione
mostrommi l'alma che m'avea parlato,L'anima che parlava quando era Maestra
qual era tra i cantor del cielo artista.,Mostrandosi nel canto celeste.
Io mi rivolsi dal mio destro lato,"Sono tornato a destra,"
"per vedere in Beatrice il mio dovere,","Per leggere a Beatrix; il mio dovere,"
"o per parlare o per atto, segnato;","Nella parola e nella parola della guida guaritrice,"
"e vidi le sue luci tanto mere,","E vide così puro il loro occhio, tutto il loro essere"
"tanto gioconde, che la sua sembianza",Cosi' bene che cio' che ho in aria celeste...
vinceva li altri e l'ultimo solere.,"Si', ha superato quello che e' mai stato."
"E come, per sentir più dilettanza","E come il buon lavoro si rende conto,"
"bene operando, l'uom di giorno in giorno","Di giorno in giorno, con grande delizia"
"s'accorge che la sua virtute avanza,",La virtù di crescita nota nel seno del bene;
sì m'accors'io che 'l mio girare intorno,"Così ora mi accorgo, portato via dal cielo"
"col cielo insieme avea cresciuto l'arco,","Nel suo slancio, il cerchio è cresciuto,"
veggendo quel miracol più addorno.,Non appena ho visto questo miracolo più bello si svolge.
E qual è 'l trasmutare in picciol varco,"E come il rosso della vergogna, il caldo ardente"
"di tempo in bianca donna, quando 'l volto","La tigre ha le guance della Vergine tenera,"
"suo si discarchi di vergogna il carco,",Presto sparirà di nuovo davanti al bianco forte;
"tal fu ne li occhi miei, quando fui vòlto,","Così, secondo la luce rossa che mi circonda,"
per lo candor de la temprata stella,Mi sono visto rapito nella lucentezza d'argento
"sesta, che dentro a sé m'avea ricolto.",La sesta stella che mi accoglie.
Io vidi in quella giovïal facella,"E nella stella di Zeus, che adorna la gioia,"
lo sfavillar de l'amor che lì era,"Felice di vedere l'amore,"
segnare a li occhi miei nostra favella.,Espresso dal nostro linguaggio segno.
"E come augelli surti di rivera,","Come gli uccelli che si alzano dalla spiaggia,"
"quasi congratulando a lor pasture,","Nuovo pascolo insieme gioioso, presto"
"fanno di sé or tonda or altra schiera,","In arrotonda, presto in un mucchio di ammaccature;"
sì dentro ai lumi sante creature,"Così fluttuavano, fluttuavano dalla luce del cielo,"
"volitando cantavano, e faciensi","In canzoni Selge, mostrando in volo"
"or D, or I, or L in sue figure.","della D e poi della I e della L,"
"Prima, cantando, a sua nota moviensi;","Nel Sang, appena abbassato, presto in aumento,"
"poi, diventando l'un di questi segni,","E l'ordine era simile a questo segno,"
un poco s'arrestavano e taciensi.,Aggrappandosi al volo e in silenzio.
O diva Pegasëa che li 'ngegni,"Kalliope, che hai ricco gli spiriti"
"fai glorïosi e rendili longevi,","La gloria li rende eterni,"
"ed essi teco le cittadi e ' regni,","Che riceverai con loro città e regno,"
"illustrami di te, sì ch'io rilevi","Illuminami, così avrò le creature"
le lor figure com'io l'ho concette:,"Descrivete con fedeltà, ora con il vostro raggio;"
paia tua possa in questi versi brevi!,Lasciate che la vostra forza si eserciti in brevi rime.
Mostrarsi dunque in cinque volte sette,"Vocabolari e consonanti, sette volte"
vocali e consonanti; e io notai,"Cinque erano quelli che si rallegravano del mio occhio,"
"le parti sì, come mi parver dette.",Mi rendo conto anche dell'ordine di questo numero.
"'DILIGITE IUSTITIAM', primai",Diligite istitiam...
fur verbo e nome di tutto 'l dipinto;,"Prima la parola chiave e la parola di tempo, poi guarda subito:"
"'QUI IUDICATIS TERRAM', fur sezzai.",Qui iudicatis terram... come l'ultimo.
Poscia ne l'emme del vocabol quinto,E tutto rimase all'M nella quinta parola
rimasero ordinate; sì che Giove,"In piedi ordinati, portando a compimento l'opera."
pareva argento lì d'oro distinto.,La scrittura era come l'oro in argento.
E vidi scendere altre luci dove,Ho visto molte altre luci che si abbassavano
"era il colmo de l'emme, e lì quetarsi","Al capo dell'M, quieto e immobile,"
"cantando, credo, il ben ch'a sé le move.","Dal bene, così sembrava che li vestisse, cantando."
"Poi, come nel percuoter d'i ciocchi arsi","Poi, come quando si picchia con incendi di fuoco,"
"surgono innumerabili faville,","Innumerevoli scintille che bruciano,"
"onde li stolti sogliono agurarsi,",La stoltezza di ciò che percepisce;
resurger parver quindi più di mille,"Così là si alzarono più di mille fiamme,"
"luci e salir, qual assai e qual poco,","E che è salito di più, e meno alto,"
sì come 'l sol che l'accende sortille;,Come ha spinto il sole da cui provengono.
"e quïetata ciascuna in suo loco,","Quando era al suo posto, perse"
la testa e 'l collo d'un'aguglia vidi,L'agitazione si abbatté sui treni di fuoco
rappresentare a quel distinto foco.,La testa e il collo di un'aquila prima.
"Quei che dipinge lì, non ha chi 'l guidi;",Colui che dipinge là sa di accontentarsi;
"ma esso guida, e da lui si rammenta","Lui, disorientato, dirige la mano dell'artista,"
quella virtù ch'è forma per li nidi.,In modo che la forma si arrenda alle strutture.
"L'altra bëatitudo, che contenta","Quella folla che vi era soddisfatta,"
"pareva prima d'ingigliarsi a l'emme,","Il M incoronato con la corona del giglio,"
con poco moto seguitò la 'mprenta.,"Ha completato l'immagine ora, leggermente rivolto."
"O dolce stella, quali e quante gemme","Così vidi, bella stella che piantava il cielo"
mi dimostraro che nostra giustizia,"In noi i germi della giustizia,"
effetto sia del ciel che tu ingemme!,Il cielo che abbellisci con il tuo splendore.
Per ch'io prego la mente in che s'inizia,"Alla mente che presta potenza a te e al tuo movimento,"
