Original,Translate_IT
"Io dico, seguitando, ch'assai prima","Io dico, continuando, che molto tempo prima"
"che noi fossimo al piè de l'alta torre,","Eravamo giunti ai piedi di quell'alta torre,"
li occhi nostri n'andar suso a la cima,"I nostri occhi salirono verso la sommità,"
"per due fiammette che i vedemmo porre,","A causa di due flamelet che abbiamo visto piazzati lì,"
"e un'altra da lungi render cenno,",E da lontano un'altra risposta loro:
tanto ch'a pena il potea l'occhio tòrre.,Finora l'occhio non riusciva a raggiungerlo.
E io mi volsi al mar di tutto 'l senno;,"e al mare di ogni discernimento si volse,"
dissi: “Questo che dice? e che risponde,"Dissi: ""Che cosa dice questo e ciò che risponde"
quell'altro foco? e chi son quei che 'l fenno?”.,"Quell'altro fuoco? E chi sono quelli che l'hanno fatto?"""
Ed elli a me: “Su per le sucide onde,"E lui a me: ""In mezzo alle onde torbide"
"già scorgere puoi quello che s'aspetta,","Quello che ci si aspetta ora puoi discernere,"
se 'l fummo del pantan nol ti nasconde”.,"Se la puzza del moro non lo nasconde."""
Corda non pinse mai da sé saetta,Il cavo non ha mai sparato una freccia da se stesso
"che sì corresse via per l'aere snella,","che affliggeva l'aria così veloce,"
com'io vidi una nave piccioletta,Come ho visto una barca molto piccola
"venir per l'acqua verso noi in quella,","Venite a vedere che l'acqua ci traina in quel momento,"
"sotto 'l governo d'un sol galeoto,","Sotto la guida di un solo pilota,"
"che gridava: “Or se' giunta, anima fella!”.","Chi gridò: ""Ora sei arrivato e sei caduto nell'anima?."""
"“Flegïàs, Flegïàs, tu gridi a vòto”,","""Phlegyas, Phlegyas, tu criest fuori invano"
"disse lo mio segnore, “a questa volta:","Per questa volta,"" disse il mio Signore, ""non ci avrai"
più non ci avrai che sol passando il loto”.,"Più a lungo che nel passaggio dello slough."""
Qual è colui che grande inganno ascolta,Come colui che ascolta qualche grande inganno
"che li sia fatto, e poi se ne rammarca,","Questo è stato fatto a lui, e poi resiste,"
fecesi Flegïàs ne l'ira accolta.,"Tale divenne Flegyas, nella sua collera raccolta."
