Original,Translate_IT
La bocca sollevò dal fiero pasto,La bocca si alzò dall'obbrobrio terrificante
"quel peccator, forbendola a' capelli",Il peccatore ora e pulisce con i ricci
del capo ch'elli avea di retro guasto.,La nuca ingoiata.
Poi cominciò: “Tu vuo' ch'io rinovelli,"Disse: ""Mi attirerai a parlare?"
disperato dolor che 'l cor mi preme,"Devo rinnovare il dolore disperato,"
"già pur pensando, pria ch'io ne favelli.","Durante l'eccitazione, hai gia' il polso aggrappato?"
Ma se le mie parole esser dien seme,"Ma la mia parola serve a spargere i semi,"
"che frutti infamia al traditor ch'i' rodo,","Portare il frutto della vergogna al traditore,"
parlare e lagrimar vedrai insieme.,Non parlero' piu' con le lacrime.
Io non so chi tu se' né per che modo,"Anche chi sei, come farti venire qui"
venuto se' qua giù; ma fiorentino,"Non lo so, ma prima sembrava..."
mi sembri veramente quand'io t'odo.,Come se Florentini suonassero la tua parola.
"Tu dei saper ch'i' fui conte Ugolino,","Ora senti, io ero il Conte Ugolin,"
e questi è l'arcivescovo Ruggieri:,"L'arcivescovo Roger, che ho morso."
or ti dirò perché i son tal vicino.,"Ora ascolta, perche' sono cosi' vicino."
"Che per l'effetto de' suo' mai pensieri,",Che mi ha strappato la liberta'...
"fidandomi di lui, io fossi preso","Quando, per astuzia, ha infastidito la mia fiducia..."
"e poscia morto, dir non è mestieri;","E ha ucciso me, lo saprai."
"però quel che non puoi avere inteso,",Ricordati di quello che non hai ancora sentito.
"cioè come la morte mia fu cruda,","Puoi ancora avere la morte piena di orrore e di rovine,"
"udirai, e saprai s'e' m'ha offeso.",E prendila come il mio cuore si è indignato.
"Breve pertugio dentro da la Muda,","Un buco stretto nel muro della prigione,"
"la qual per me ha 'l titol de la fame,","Da me chiamato dalla fame, dove certamente"
"e che conviene ancor ch'altrui si chiuda,","Alcuni ancora chiudono a tristezza,"
m'avea mostrato per lo suo forame,Ha mostrato a malapena le tenebre della notte
"più lune già, quand'io feci 'l mal sonno","Il primo diluvio, come un sogno pieno di orrori"
che del futuro mi squarciò 'l velame.,Il futuro buio mi ha strappato il velo.
"Questi pareva a me maestro e donno,","Egli insegue, come Signore e Maestro, attraverso la pianura"
cacciando il lupo e ' lupicini al monte,"Uscire il lupo e la sua progenie dal monte,"
per che i Pisan veder Lucca non ponno.,Il Pisa impedisce di vedere Lucca.
"Con cagne magre, studïose e conte","Con cani, magri, avidi e allo struzzo"
Gualandi con Sismondi e con Lanfranchi,"Ben fatto, manda i figli di Sismunde,"
s'avea messi dinanzi da la fronte.,Lanfranken e Gualanden si avvicinano.
In picciol corso mi parieno stanchi,"Presto, nel corso del lupo, la forza si spense"
"lo padre e ' figli, e con l'agute scane","E la sua forza giovane, e fino alla morte"
mi parea lor veder fender li fianchi.,L'ho vista ferire dai denti taglienti.
"Quando fui desto innanzi la dimane,","Quando mi sono svegliato alla prima mattina,"
pianger senti' fra 'l sonno i miei figliuoli,"Quando i miei si lamentarono, i miei si addormentarono,"
"ch'eran con meco, e dimandar del pane.",Quelli che erano con me e hanno chiesto del pane.
"Ben se' crudel, se tu già non ti duoli","Se non condividi il mio dolore, non condividi il mio dolore,"
pensando ciò che 'l mio cor s'annunziava;,"Pensi a quello che il mio cuore mi ha fatto conoscere,"
"e se non piangi, di che pianger suoli?","E non piangere, quando piangerai?"
"Già eran desti, e l'ora s'appressava","Già si sono svegliati, l'ora si avvicina,"
"che 'l cibo ne solëa essere addotto,","Dove ci danno il cibo, e tutti"
e per suo sogno ciascun dubitava;,Svegliatevi dal sogno... il sospetto di sfortuna.
e io senti' chiavar l'uscio di sotto,"Bloccare mi fa sentire il noioso sotto di me,"
a l'orribile torre; ond'io guardai,Una torre orribile... e guardai in faccia...
nel viso a' mie' figliuoi sanza far motto.,"Ai bambini di tutti, figlio di una parola."
"Io non piangëa, sì dentro impetrai:",Non stavo piangendo.
piangevan elli; e Anselmuccio mio,Piangevano e il mio Anselmuccio mi chiese:
"disse: ""Tu guardi sì, padre! che hai?"".","Oh, che cos'hai, papà?"
Perciò non lagrimai né rispuos'io,"Ma non piango, e questo giorno ha detto"
"tutto quel giorno né la notte appresso,","Io niente e niente la notte, fino a volta"
infin che l'altro sol nel mondo uscìo.,La luce del mattino del mondo si è riunito ad est.
Come un poco di raggio si fu messo,Quando nella mia triste prigione il suo raggio
"nel doloroso carcere, e io scorsi","Un po' caduto, mi sembrava, mi sarebbe piaciuto"
"per quattro visi il mio aspetto stesso,",Su quattro facce del mio e del mio tormento.
ambo le man per lo dolor mi morsi;,"Mi sono morso in tutte e due le mani,"
"ed ei, pensando ch'io 'l fessi per voglia",E quelli che mi ricordano di aver avido
"di manicar, di sùbito levorsi","Dopo aver fatto il cibo, alzata in piedi"
"e disser: ""Padre, assai ci fia men doglia",E gridarono: Mangiaci e soffriamo meno!
se tu mangi di noi: tu ne vestisti,"Come noi riceviamo da te il povero guscio,"
"queste misere carni, e tu le spoglia"".","Cosi' spogliati, padre, anche da lei."
Queta'mi allor per non farli più tristi;,Io cerco di starmene quieto per loro.
lo dì e l'altro stemmo tutti muti;,"Siamo rimasti muti il giorno, l'altro ancora."
"ahi dura terra, perché non t'apristi?","E tu, o terra, non potevi dividerti?"
"Poscia che fummo al quarto dì venuti,","Quando siamo arrivati al quarto giorno,"
"Gaddo mi si gittò disteso a' piedi,",Il mio gaddo a me con supplica silenziosa:
"dicendo: ""Padre mio, ché non m'aiuti?"".","Mio padre, aiutami!"
"Quivi morì; e come tu mi vedi,","Lì morì e così l'ho vista,"
vid'io cascar li tre ad uno ad uno,"Come mi vedi, il quinto, il sesto giorno,"
"tra 'l quinto dì e 'l sesto; ond'io mi diedi,",Ora quello... quello che sta affondando... e che passa.
"già cieco, a brancolar sovra ciascuno,","Già cieco, io mi aggrappai dove tutti erano,"
"e due dì li chiamai, poi che fur morti.","Li ha chiamati tre giorni da quando si è rotto lo sguardo,"
"Poscia, più che 'l dolor, poté 'l digiuno”.","Finché la fame non ha fatto ciò che non può soffrire."""
"Quand'ebbe detto ciò, con li occhi torti","E gli sguardi disgustosi cadde, detto questo,"
"riprese 'l teschio misero co' denti,","Il cranio che ha rotto si è rotto,"
"che furo a l'osso, come d'un can, forti.","Con i denti, come il cane, forti per le ossa."
"Ahi Pisa, vituperio de le genti","Pisa, tu, biasimo del bel paese,"
"del bel paese là dove 'l sì suona,","In cui il Si suona dolcemente,"
"poi che i vicini a te punir son lenti,","Guarda il tuo vicino con le tue iniquità,"
