Original,Translate_IT
Nel mezzo del cammin di nostra vita,"Quando ero nel bel mezzo della nostra vita,"
"mi ritrovai per una selva oscura,","Mi sono trovato circondato da una foresta buia,"
ché la diritta via era smarrita.,Dopo aver perso la strada più giusta.
Ahi quanto a dir qual era è cosa dura,"Quanto è difficile dipingere con le parole,"
esta selva selvaggia e aspra e forte,"questa foresta selvaggia, impenetrabile e drue"
che nel pensier rinova la paura!,Il cui unico ricordo rinnova la mia paura!
Tant'è amara che poco è più morte;,A malapena se la morte mi sembra più amara.
"ma per trattar del ben ch'i' vi trovai,","Ma, per trattare il bene che mi è stato scoperto,"
dirò de l'altre cose ch'i' v'ho scorte.,Devo raccontare le cose che ho visto.
"Io non so ben ridir com'i' v'intrai,","Non so più come mi sono impegnato,"
tant'era pien di sonno a quel punto,"perché ero intorpidito da un sonno pesante,"
che la verace via abbandonai.,quando mi allontanai dal sentiero vero.
"Ma poi ch'i' fui al piè d'un colle giunto,",So di aver vinto il piede di una collina.
là dove terminava quella valle,A cui sembrava giunto questo vallone.
"che m'avea di paura il cor compunto,","il cui aspetto riempiva la mia anima di terrore,"
guardai in alto e vidi le sue spalle,"e, guardando in alto, avevo visto che il suo pendio"
vestite già de' raggi del pianeta,già brillava sotto i raggi dell'astro
che mena dritto altrui per ogne calle.,che mostra in ogni luogo la strada al viaggiatore;
"Allor fu la paura un poco queta,",e sentii che si calmava la tempesta
che nel lago del cor m'era durata,che non aveva cessato negli abissi del cuore
la notte ch'i' passai con tanta pieta.,nell'orribile notte che ho attraversato.
"E come quei che con lena affannata,",Come il respiro a volte si arriva
"uscito fuor del pelago a la riva,","a fuggire dalle onde e, ritrovando la terra,"
"si volge a l'acqua perigliosa e guata,","uno sguardo lungo sull'onda e sui suoi pericoli,"
"così l'animo mio, ch'ancor fuggiva,","come l'anima mia allora, incorniciato tutto sperduto,"
si volse a retro a rimirar lo passo,si voltò per vedere il sinistro passaggio
che non lasciò già mai persona viva.,dove nessun uomo è stato in grado di mantenersi vivo.
"Poi ch'èi posato un poco il corpo lasso,","Poi, dopo aver riposato un po’ il mio corpo stanco,"
"ripresi via per la piaggia diserta,","Io me ne andai, costeggiando questa costa deserta."
sì che 'l piè fermo sempre era 'l più basso.,e mantenendo sempre il mio piede fermo più in basso.
"Ed ecco, quasi al cominciar de l'erta,","Ma ecco che all’improvviso, ai piedi della salita,"
"una lonza leggera e presta molto,","Mi apparve un ghepardo agile, dal fianco stretto"
che di pel macolato era coverta;,e coperto da un mantello dai colori variopinti.
"e non mi si partia dinanzi al volto,","Restava davanti a me, senza voler sgombrare,"
"anzi 'mpediva tanto il mio cammino,","e aveva occupato così bene il passaggio,"
ch'i' fui per ritornar più volte vòlto.,Ero sul punto di tornare indietro.
"Temp'era dal principio del mattino,","Era l'ora in cui il giorno iniziava la sua carriera,"
e 'l sol montava 'n sù con quelle stelle,e il sole saliva tra gli stessi astri
ch'eran con lui quando l'amor divino,"che lo accompagnavano un tempo, quando l'Amore divino"
mosse di prima quelle cose belle;,li mise in movimento per la prima volta;
sì ch'a bene sperar m'era cagione,"e pensavo di trovare un motivo per sperare,"
di quella fiera a la gaetta pelle,"senza temere troppo il fulvo con la bella pelliccia,"
l'ora del tempo e la dolce stagione;,nell'ora mattutina e nella bella stagione;
ma non sì che paura non mi desse,"ma fui, nonostante tutto, incorniciato più spaventato"
la vista che m'apparve d'un leone.,L’aspetto di un leone che all’improvviso sorge.
Questi parea che contra me venisse,"Si sarebbe detto che la bestia stava avanzando dritto su di me,"
"con la test'alta e con rabbiosa fame,","con la rabbia al ventre e la criniera al vento,"
sì che parea che l'aere ne tremesse.,Mi sembrava che l’aria ne stesse fremendo.
"Ed una lupa, che di tutte brame","Poi sorse una lupa, che la fame"
"sembiava carca ne la sua magrezza,",Sembrava che lavorasse nella parte più bassa del suo fianco.
"e molte genti fé già viver grame,",e per mezzo del quale tanta gente ha conosciuto l’angoscia.
questa mi porse tanto di gravezza,Il terrore che ispirava l'aspetto di questa bestia
"con la paura ch'uscia di sua vista,","mi gelò fino al fondo delle viscere, così bene"
ch'io perdei la speranza de l'altezza.,Ho perso la speranza di arrivare fino in cima.
"E qual è quei che volontieri acquista,",E come il giocatore che trasportava a volte
"e giugne 'l tempo che perder lo face,","la speranza gioiosa del guadagno non fa che affliggersi,"
che 'n tutti suoi pensier piange e s'attrista;,"si lamenta e si schiaccia, se la fortuna è girata,"
"tal mi fece la bestia sanza pace,",così mi fece diventare questa bestia inquieta
"che, venendomi 'ncontro, a poco a poco","che guadagnava terreno e, insensibile,"
mi ripigneva là dove 'l sol tace.,Mi spingeva verso l'ombra dove il sole taceva.
"Mentre ch'i' rovinava in basso loco,","Mentre scivolavo così verso gli abissi,"
dinanzi a li occhi mi si fu offerto,"davanti ai miei occhi qualcuno apparve all’improvviso,"
chi per lungo silenzio parea fioco.,"che, con l'aria incerta, usciva da un lungo silenzio."
"Quando vidi costui nel gran diserto,","Appena lo vidi nel grande deserto,"
"“di me”, gridai a lui,","Mi sono messo a gridare: “O tu, chiunque tu sia,"
"“qual che tu sii, od ombra od omo certo!”.","O ombra o, se non vivo, abbi pietà della mia pena!”"
"Rispuosemi: “Non omo, omo già fui,","“Non sono vivo”, disse, “ma lo sono stato."
"e li parenti miei furon lombardi,",Ero longobardo di padre e di madre.
mantoani per patrïa ambedui.,La loro terra a tutti e due era stata Mantova.
"Nacqui, ancor che fosse tardi,","Io stesso naquis sub Julio, ma tardi;"
e vissi a Roma sotto 'l buono Augusto,"e vivevo a Roma, al tempo del buon Augusto,"
nel tempo de li dèi falsi e bugiardi.,ai tempi degli dei bugiardi e fuorvianti.
"Poeta fui, e cantai di quel giusto",Ero un poeta e cantavo di Anchise.
"figliuol d'Anchise che venne di Troia,","il giusto rampollo, che è fuggito da Troia,"
poi che 'l superbo Ilïón fu combusto.,Quando la Grecia bruciò il superbo Ilion.
Ma tu perché ritorni a tanta noia?,"Ma tu, perché vuoi tornare alle pene?"
perché non sali il dilettoso monte,Perché non scalare questa montagna felice?
ch'è principio e cagion di tutta gioia?”.,“Chi serve alla vera felicità di principio e di causa?”
“Or se' tu quel Virgilio e quella fonte,"Così dunque sei tu, Virgilio, questa fonte"
"che spandi di parlar sì largo fiume?”,",Chi ci diffonde onde così vaste di eloquenza?
rispuos'io lui con vergognosa fronte.,"Io dico, abbassando timidamente gli occhi."
"“O de li altri poeti onore e lume,","Tu, che sei stato l'ornamento, il faro dei poeti,"
vagliami 'l lungo studio e 'l grande amore,"aiutami, per amore e per il lungo studio"
che m'ha fatto cercar lo tuo volume.,che ho messo a cercare e leggere il tuo lavoro!
"Tu se' lo mio maestro e 'l mio autore,",perché tu sei il mio signore e la mia autorità;
tu se' solo colui da cu' io tolsi,Sei tu che mi insegni come si fa uso
lo bello stilo che m'ha fatto onore.,di questo stile elevato da cui ho tratto la mia gloria.
Vedi la bestia per cu' io mi volsi;,Guarda l'animale che mi ha fatto indietreggiare!
"aiutami da lei, famoso saggio,","O famoso filosofo, aiutami contro di lui,"
ch'ella mi fa tremar le vene e i polsi”.,"Perché solo vedendolo, mi sento rabbrividire!”"
"“A te convien tenere altro vïaggio”,","“Devi percorrere una strada diversa,"
"rispuose, poi che lagrimar mi vide,","Rispose, vedendo le lacrime nei miei occhi,"
“se vuo' campar d'esto loco selvaggio;,se vuoi fuggire da questo orribile luogo;
