Original,Translate_IT
"O insensata cura de' mortali,","O insensate cure dei mortali, come ingannatori"
quanto son difettivi silogismi,sono ragionamenti sillogistici che portano
quei che ti fanno in basso batter l'ali!,"le tue ali per volare così in basso, alle cose terrene!"
Chi dietro a iura e chi ad amforismi,Uno studiò legge e uno gli Aforismi
"sen giva, e chi seguendo sacerdozio,",dei medici; uno era fissato sul sacerdozio
"e chi regnar per forza o per sofismi,","e uno, con la forza o la frode, sul dominio;"
"e chi rubare e chi civil negozio,","uno destinato a saccheggiare, uno a politici;"
chi nel diletto de la carne involto,"uno affaticato, aggrovigliato in delizie di carne,"
"s'affaticava e chi si dava a l'ozio,",e uno era completamente piegato all'indulgenza;
"quando, da tutte queste cose sciolto,","mentre io, liberato dalla nostra servitù"
con Bëatrice m'era suso in cielo,"a tutte queste cose, era nell'alto del cielo"
cotanto glorïosamente accolto.,"con Beatrice, così gloriosamente accolto."
Poi che ciascuno fu tornato ne lo,Dopo che ciascuno di quegli spiriti era tornato
"punto del cerchio in che avanti s'era,","in quel posto sul ring dove era stato,"
"fermossi, come a candellier candelo.","si è fermato, come una candela nel suo stand."
E io senti' dentro a quella lumera,E dall'interno lo splendore che aveva parlato
"che pria m'avea parlato, sorridendo","prima, l'ho sentito, mentre sorrideva..."
"incominciar, faccendosi più mera:","diventare più radioso, più puro inizio:"
"“Così com'io del suo raggio resplendo,","""Anche quando cresco luminoso nei suoi raggi,"
"sì, riguardando ne la luce etterna,","così, mentre guardo la Luce Eterna,"
li tuoi pensieri onde cagioni apprendo.,Posso percepire i tuoi pensieri e vedere la loro causa.
"Tu dubbi, e hai voler che si ricerna",Sei in dubbio; vuoi una spiegazione
in sì aperta e 'n sì distesa lingua,"in lingua aperta ed estesa,"
"lo dicer mio, ch'al tuo sentir si sterna,",così chiaro che contenuti la vostra comprensione
"ove dinanzi dissi: ""U' ben s'impingua"",","di due punti: quando ho detto: ""Sono ingrassati bene,"""
"e là u' dissi: ""Non nacque il secondo"";","e dove ho detto: ""Nessun altro si è mai alzato."""
e qui è uopo che ben si distingua.,E qui bisogna fare una chiara distinzione.
"La provedenza, che governa il mondo",La Provvidenza che governa il mondo con saggezza
